# Program:featureCounts v2.0.0; Command:"featureCounts" "-p" "-T" "4" "-s" "1" "-t" "primary_transcript" "-g" "ID" "-a" "1dt_sample_longest_full_ORF_with_constructs.gff" "-o" "1dt_counts.txt" "1dt_aln.bam" "-R" "BAM" 
Geneid	Chr	Start	End	Strand	Length	1dt_aln.bam
YEL008W_id002	chrV	140400	141261	+	862	5
YEL009C_id001	chrV	138823	140489	-	1667	3250
YEL011W_id001	chrV	133011	135350	+	2340	353
YEL012W_id003	chrV	131627	132660	+	1034	85
YEL013W_id002	chrV	128555	131010	+	2456	254
YEL015W_id006	chrV	126580	128450	+	1871	561
YEL016C_id001	chrV	124566	126430	-	1865	159
YEL017C-A_id001	chrV	122091	122964	-	874	5363
YEL017W_id001	chrV	123176	124767	+	1592	162
YEL018W_id001	chrV	121437	122462	+	1026	154
YEL019C_id001	chrV	120343	121311	-	969	22
YEL020W-A_id001	chrV	116531	117566	+	1036	122
YEL021W_id002	chrV	116112	117120	+	1009	0
YEL022W_id001	chrV	111340	115873	+	4534	606
YEL023C_id001	chrV	108378	111112	-	2735	58
YEL024W_id003	chrV	107159	108524	+	1366	140
YEL026W_id001	chrV	100905	102394	+	1490	3027
YEL027W_id003	chrV	100706	101634	+	929	30
YEL028W_id001	chrV	97084	99203	+	2120	22
YEL029C_id001	chrV	96494	97909	-	1416	52
YEL030W_id001	chrV	94191	96948	+	2758	28
YEL031W_id001	chrV	90187	94007	+	3821	598
YEL032W_id003	chrV	86853	90004	+	3152	407
YEL034C-A_id005	chrV	85440	86268	-	829	2
YEL034W_id001	chrV	85195	86368	+	1174	6172
YEL036C_id001	chrV	82971	84832	-	1862	447
YEL037C_id003	chrV	81215	82788	-	1574	299
YEL038W_id003	chrV	80443	81364	+	922	109
YEL039C_id007	chrV	79521	80170	-	650	323
YEL040W_id001	chrV	78005	79662	+	1658	1275
YEL041W_tx0	chrV	75919	77556	+	1638	32
YEL042W_id002	chrV	73626	75903	+	2278	564
YEL043W_id001	chrV	70433	73436	+	3004	131
YEL044W_id001	chrV	69050	70395	+	1346	351
YEL046C_id001	chrV	67007	68910	-	1904	573
YEL047C_tx0	chrV	65260	66822	-	1563	34
YEL048C_id004	chrV	64089	65265	-	1177	109
YEL049W_id005	chrV	63710	64235	+	526	4
YEL050C_id001	chrV	59524	61031	-	1508	265
YEL050W-A_id001	chrV	59495	59807	+	313	0
YEL051W_id001	chrV	58312	59359	+	1048	940
YEL052W_id002	chrV	56343	58169	+	1827	852
YEL053C_id002	chrV	53794	56185	-	2392	97
YEL054C_id003	chrV	52181	53254	-	1074	2464
YEL055C_id001	chrV	48281	51594	-	3314	654
YEL056W_id004	chrV	47130	48483	+	1354	234
YEL058W_id001	chrV	43208	45326	+	2119	1241
YEL059C-A_id001	chrV	42329	43077	-	749	67
YEL060C_id008	chrV	39811	42008	-	2198	742
YEL061C_id001	chrV	36279	39660	-	3382	219
YEL062W_id002	chrV	34386	36393	+	2008	58
YEL063C_id001	chrV	31377	33713	-	2337	262
YEL064C_id001	chrV	29469	31299	-	1831	44
YEL065W_id001	chrV	27345	29608	+	2264	115
YEL066W_id004	chrV	26117	27291	+	1175	133
YEL068C_id001	chrV	25397	26510	-	1114	162
YEL069C_tx0	chrV	21412	23256	-	1845	1
YEL071W_id002	chrV	16326	18109	+	1784	420
YEL072W_id001	chrV	13584	14756	+	1173	26
YEL073C_id004	chrV	6526	7684	-	1159	318
YER001W_id001	chrV	153471	156098	+	2628	288
YER002W_id001	chrV	156369	157606	+	1238	356
YER003C_id001	chrV	157442	159162	-	1721	404
YER004W_id003	chrV	159284	160536	+	1253	349
YER005W_id001	chrV	160501	162733	+	2233	92
YER006W_id001	chrV	162684	164511	+	1828	838
YER007C-A_id001	chrV	165671	166910	-	1240	383
YER007W_id001	chrV	164486	166230	+	1745	19
YER008C_id002	chrV	167724	171884	-	4161	747
YER009W_id001	chrV	172050	172753	+	704	858
YER010C_id001	chrV	172546	173440	-	895	72
YER011W_id002	chrV	175194	176279	+	1086	54
YER012W_id001	chrV	177720	178639	+	920	1015
YER013W_tx0	chrV	178816	182403	+	3588	234
YER014C-A_tx0	chrV	183606	184725	-	1120	3
YER014W_id001	chrV	182546	184349	+	1804	245
YER015W_tx0	chrV	184516	186900	+	2385	26
YER016W_id004	chrV	188225	189429	+	1205	44
YER017C_id002	chrV	189340	191884	-	2545	163
YER018C_id002	chrV	191885	193907	-	2023	96
YER019C-A_id001	chrV	192438	194592	-	2155	1250
YER019W_id003	chrV	192751	194318	+	1568	297
YER020W_id001	chrV	195040	197181	+	2142	334
YER021W_id003	chrV	196886	198650	+	1765	261
YER022W_id002	chrV	198776	200974	+	2199	283
YER023W_id002	chrV	200997	202153	+	1157	2795
YER024W_tx0	chrV	202167	205088	+	2922	77
YER025W_id002	chrV	205193	207132	+	1940	986
YER026C_id001	chrV	207416	208539	-	1124	728
YER027C_id002	chrV	208683	210308	-	1626	110
YER028C_id001	chrV	210238	211944	-	1707	27
YER029C_id001	chrV	212475	213481	-	1007	318
YER030W_id005	chrV	213349	214098	+	750	672
YER031C_id002	chrV	213769	214782	-	1014	1077
YER032W_id001	chrV	214963	217951	+	2989	240
YER033C_tx0	chrV	217932	221312	-	3381	250
YER034W_id001	chrV	221807	222744	+	938	67
YER035W_id004	chrV	222324	223217	+	894	393
YER036C_id009	chrV	223237	225236	-	2000	1553
YER037W_id006	chrV	225866	227074	+	1209	71
YER038C_id001	chrV	226056	228262	-	2207	21
YER038W-A_id003	chrV	228379	229572	+	1194	4
YER039C_id001	chrV	228360	229450	-	1091	28
YER039C-A_id001	chrV	228799	229507	-	709	0
YER040W_id003	chrV	229710	232250	+	2541	207
YER041W_id002	chrV	232375	234905	+	2531	98
YER042W_id001	chrV	234841	235703	+	863	144
YER043C_id001	chrV	235535	237221	-	1687	798
YER044C_id003	chrV	237439	238423	-	985	203
YER044C-A_tx0	chrV	238335	239799	-	1465	2
YER045C_id001	chrV	239914	241801	-	1888	199
YER046W_id001	chrV	242514	243707	+	1194	107
YER047C_tx0	chrV	243685	246528	-	2844	207
YER048C_id001	chrV	246581	248234	-	1654	1213
YER048W-A_id001	chrV	250637	251721	+	1085	319
YER049W_id003	chrV	251629	253754	+	2126	498
YER050C_id001	chrV	253654	254444	-	791	222
YER051W_id001	chrV	254643	256152	+	1510	14
YER052C_id001	chrV	256214	258068	-	1855	64
YER053C_id003	chrV	258594	260023	-	1430	2810
YER053C-A_id001	chrV	260560	261280	-	721	47
YER054C_tx0	chrV	261927	263723	-	1797	373
YER055C_id001	chrV	263733	265844	-	2112	1006
YER056C_id001	chrV	264973	269343	-	4371	1341
YER056C-A_id002	chrV	269344	270757	-	1414	4289
YER057C_id001	chrV	270647	271538	-	892	1404
YER058W_id003	chrV	271706	272239	+	534	117
YER059W_id001	chrV	272442	274466	+	2025	164
YER060W_id001	chrV	274526	276250	+	1725	127
YER060W-A_id001	chrV	276488	278311	+	1824	16
YER061C_id001	chrV	277831	279711	-	1881	102
YER062C_id001	chrV	279692	280839	-	1148	327
YER063W_id002	chrV	281587	282591	+	1005	385
YER064C_id001	chrV	281575	284306	-	2732	818
YER065C_id001	chrV	285114	287255	-	2142	47
YER066W_id002	chrV	289300	290938	+	1639	54
YER067W_id001	chrV	291787	292745	+	959	6297
YER068W_id002	chrV	292930	294924	+	1995	126
YER069W_id001	chrV	295335	298162	+	2828	344
YER070W_id002	chrV	298872	301822	+	2951	300
YER071C_id001	chrV	301703	302487	-	785	105
YER072W_id002	chrV	302569	303341	+	773	772
YER073W_id001	chrV	303339	306296	+	2958	1245
YER074W_id005	chrV	306246	307350	+	1105	5544
YER074W-A_id002	chrV	307639	308520	+	882	158
YER075C_tx0	chrV	308288	311224	-	2937	109
YER076C_id006	chrV	312439	313918	-	1480	54
YER077C_id001	chrV	314426	316778	-	2353	61
YER078C_id002	chrV	316692	318552	-	1861	143
YER078W-A_id001	chrV	316769	318863	+	2095	2
YER079W_id003	chrV	318839	319828	+	990	615
YER080W_id005	chrV	319918	321940	+	2023	461
YER081W_id001	chrV	322213	324278	+	2066	656
YER082C_id002	chrV	323934	325995	-	2062	515
YER083C_id005	chrV	325946	327064	-	1119	238
YER085C_id001	chrV	327475	328288	-	814	5
YER086W_id001	chrV	328332	330346	+	2015	495
YER087C-B_id002	chrV	332218	332873	-	656	556
YER087W_id001	chrV	330512	332470	+	1959	234
YER088C_id001	chrV	333024	335458	-	2435	757
YER088C-A_id001	chrV	335262	337294	-	2033	230
YER089C_id003	chrV	335862	337679	-	1818	20
YER090W_id003	chrV	337911	339718	+	1808	876
YER091C_id002	chrV	339639	342381	-	2743	2161
YER092W_id002	chrV	342846	343656	+	811	307
YER093C_tx0	chrV	343195	347637	-	4443	152
YER093C-A_id004	chrV	347774	348423	-	650	99
YER094C_id004	chrV	348575	349676	-	1102	1142
YER095W_id002	chrV	349913	351605	+	1693	193
YER096W_id003	chrV	351534	353265	+	1732	8
YER098W_id002	chrV	355283	357934	+	2652	168
YER099C_id002	chrV	357212	359080	-	1869	206
YER100W_id002	chrV	359276	360415	+	1140	295
YER101C_id002	chrV	360322	361876	-	1555	94
YER102W_id002	chrV	362714	364048	+	1335	4651
YER103W_id001	chrV	363853	366637	+	2785	812
YER104W_id003	chrV	366784	368486	+	1703	98
YER105C_id001	chrV	367593	372032	-	4440	337
YER106W_tx0	chrV	372301	373359	+	1059	10
YER107C_id001	chrV	373204	374732	-	1529	451
YER110C_id003	chrV	378610	382244	-	3635	1421
YER111C_tx0	chrV	382470	385901	-	3432	328
YER112W_id001	chrV	387131	387910	+	780	133
YER113C_id003	chrV	387794	390207	-	2414	51
YER114C_tx0	chrV	390465	393737	-	3273	149
YER115C_id002	chrV	394179	395818	-	1640	244
YER116C_id005	chrV	394899	396272	-	1374	12
YER117W_id001	chrV	395711	397716	+	2006	8483
YER118C_id004	chrV	397773	399354	-	1582	246
YER119C_id005	chrV	399335	400864	-	1530	132
YER120W_id004	chrV	401047	402104	+	1058	1845
YER121W_id003	chrV	402229	402912	+	684	37
YER122C_id004	chrV	402724	404433	-	1710	789
YER123W_id001	chrV	404625	406936	+	2312	146
YER124C_id002	chrV	406818	409103	-	2286	251
YER125W_id001	chrV	409685	413015	+	3331	642
YER126C_id001	chrV	412891	414281	-	1391	415
YER127W_id002	chrV	414457	415753	+	1297	206
YER128W_id001	chrV	415854	417079	+	1226	89
YER129W_tx0	chrV	417256	420834	+	3579	325
YER130C_id002	chrV	420863	422542	-	1680	142
YER131W_id001	chrV	423445	424454	+	1010	5461
YER132C_tx0	chrV	425063	430474	-	5412	335
YER133W_id003	chrV	432426	434424	+	1999	809
YER134C_id001	chrV	436308	437979	-	1672	226
YER136W_id002	chrV	439461	441300	+	1840	236
YER137C_id004	chrV	441206	441919	-	714	57
YER139C_id004	chrV	449837	451399	-	1563	79
YER140W_id001	chrV	451493	453628	+	2136	67
YER141W_id007	chrV	453380	455150	+	1771	259
YER142C_id001	chrV	455060	456384	-	1325	97
YER143W_id003	chrV	456261	457810	+	1550	285
YER144C_id001	chrV	457689	460317	-	2629	109
YER145C_id001	chrV	460290	461758	-	1469	220
YER146W_id002	chrV	462163	462951	+	789	389
YER147C_id010	chrV	462863	464882	-	2020	346
YER148W_id001	chrV	465114	466372	+	1259	713
YER149C_id002	chrV	466130	467563	-	1434	91
YER150W_id001	chrV	467715	468982	+	1268	1633
YER151C_id001	chrV	469617	472548	-	2932	672
YER152C_id004	chrV	472620	474562	-	1943	479
YER153C_tx0	chrV	473916	474830	-	915	0
YER154W_id003	chrV	474311	476293	+	1983	329
YER155C_tx0	chrV	476220	482873	-	6654	1366
YER156C_id001	chrV	483219	484628	-	1410	822
YER157W_id002	chrV	484772	487274	+	2503	142
YER158C_id003	chrV	488736	490782	-	2047	119
YER159C_id001	chrV	491282	492141	-	860	1040
YER161C_id005	chrV	499078	500416	-	1339	377
YER162C_tx0	chrV	500505	502919	-	2415	172
YER163C_id002	chrV	502982	503902	-	921	225
YER164W_tx0	chrV	505367	509923	+	4557	675
YER165W_id006	chrV	510231	512308	+	2078	2216
YER166W_tx0	chrV	512719	517584	+	4866	480
YER167W_id001	chrV	517790	520781	+	2992	338
YER168C_id005	chrV	520934	522724	-	1791	107
YER169W_id001	chrV	523079	525967	+	2889	214
YER170W_id006	chrV	525943	527033	+	1091	26
YER171W_id003	chrV	526959	529547	+	2589	233
YER172C_tx0	chrV	529405	536046	-	6642	382
YER173W_tx0	chrV	536275	538404	+	2130	53
YER174C_id001	chrV	538335	539320	-	986	31
YER175C_id001	chrV	539176	541451	-	2276	346
YER175W-A_id001	chrV	539499	541575	+	2077	12
YER176W_id004	chrV	541670	545169	+	3500	605
YER177W_id002	chrV	545199	546589	+	1391	4273
YER178W_id005	chrV	546805	548344	+	1540	3014
YER179W_tx0	chrV	548396	549642	+	1247	16
YER180C_id001	chrV	549668	551095	-	1428	39
YER180C-A_id003	chrV	550193	551170	-	978	4
YER181C_id001	chrV	551422	552408	-	987	4
YER182W_id002	chrV	552347	553357	+	1011	226
YER183C_id001	chrV	553242	554032	-	791	70
YER184C_id001	chrV	556085	558754	-	2670	19
YER185W_id001	chrV	558961	560400	+	1440	12
YER186C_id002	chrV	561200	562770	-	1571	78
YER187W_id001	chrV	565535	566856	+	1322	41
YER188W_id002	chrV	567725	568989	+	1265	44
YER190W_tx0	chrV	571455	576650	+	5196	0
YFL001W_id002	chrVI	147073	148494	+	1422	80
YFL002C_id003	chrVI	144976	146970	-	1995	186
YFL003C_tx0	chrVI	134396	137182	-	2787	10
YFL004W_id002	chrVI	131652	134510	+	2859	695
YFL005W_id002	chrVI	130102	131202	+	1101	650
YFL007W_tx0	chrVI	123454	130035	+	6582	683
YFL008W_tx0	chrVI	119404	123231	+	3828	433
YFL009W_id001	chrVI	115965	118621	+	2657	156
YFL010C_id002	chrVI	114731	115760	-	1030	596
YFL010W-A_tx0	chrVI	114965	115399	+	435	1
YFL011W_tx0	chrVI	112320	114110	+	1791	7
YFL012W_id001	chrVI	110586	111546	+	961	11
YFL013C_id001	chrVI	107621	110015	-	2395	306
YFL014W_id001	chrVI	106830	107779	+	950	379
YFL016C_id001	chrVI	104598	106329	-	1732	642
YFL017C_id001	chrVI	103590	104470	-	881	116
YFL017W-A_id002	chrVI	103365	103998	+	634	59
YFL018C_id001	chrVI	101497	103218	-	1722	1211
YFL020C_id001	chrVI	99116	100293	-	1178	65
YFL021C-A_id001	chrVI	95449	97535	-	2087	6
YFL021W_id001	chrVI	95786	97617	+	1832	387
YFL022C_id005	chrVI	93384	95083	-	1700	562
YFL023W_id002	chrVI	90962	93476	+	2515	270
YFL024C_id001	chrVI	87443	90648	-	3206	253
YFL025C_tx0	chrVI	84020	87259	-	3240	28
YFL026W_tx0	chrVI	82555	84000	+	1446	2082
YFL027C_id001	chrVI	80348	81963	-	1616	50
YFL028C_id001	chrVI	79210	80243	-	1034	116
YFL029C_id002	chrVI	77991	79215	-	1225	40
YFL030W_tx0	chrVI	76806	78113	+	1308	2
YFL031W_id001	chrVI	75113	76624	+	1512	2347
YFL033C_tx0	chrVI	68990	74452	-	5463	124
YFL034C-A_id001	chrVI	64061	64977	-	917	205
YFL034C-B_id001	chrVI	62812	64057	-	1246	57
YFL034W_id002	chrVI	65307	68810	+	3504	247
YFL036W_tx0	chrVI	58757	62962	+	4206	263
YFL037W_id002	chrVI	56236	57934	+	1699	800
YFL038C_id002	chrVI	55139	56053	-	915	3454
YFL039C_id002	chrVI	52973	54903	-	1931	6979
YFL041W_id001	chrVI	49117	51189	+	2073	149
YFL041W-A_id001	chrVI	47859	48986	+	1128	34
YFL042C_id001	chrVI	45630	47777	-	2148	370
YFL044C_id001	chrVI	44388	45595	-	1208	0
YFL045C_id001	chrVI	43468	45460	-	1993	1326
YFL046W_id002	chrVI	42615	43587	+	973	492
YFL047W_id002	chrVI	40403	42665	+	2263	91
YFL048C_id001	chrVI	38695	40222	-	1528	132
YFL049W_id004	chrVI	36772	38821	+	2050	202
YFL050C_tx0	chrVI	33147	35873	-	2727	35
YFL053W_tx0	chrVI	23398	25323	+	1926	3
YFL055W_id001	chrVI	16682	19085	+	2404	18
YFL058W_tx0	chrVI	12904	14076	+	1173	2
YFL059W_tx0	chrVI	11338	12384	+	1047	29
YFL060C_tx0	chrVI	10176	10994	-	819	6
YFL062W_tx0	chrVI	6401	7690	+	1290	11
YFR001W_id002	chrVI	148988	149850	+	863	526
YFR002W_id002	chrVI	149988	152650	+	2663	198
YFR003C_id002	chrVI	152443	153187	-	745	391
YFR004W_id003	chrVI	153322	154412	+	1091	395
YFR005C_id002	chrVI	154273	155920	-	1648	45
YFR006W_id001	chrVI	155862	157840	+	1979	272
YFR007W_id001	chrVI	159224	160429	+	1206	36
YFR008W_id001	chrVI	160196	161547	+	1352	39
YFR009W_id001	chrVI	162412	164813	+	2402	15
YFR009W-A_id001	chrVI	162827	164940	+	2114	32
YFR010W_id002	chrVI	164975	166660	+	1686	601
YFR011C_id001	chrVI	166525	167302	-	778	252
YFR012W_tx0	chrVI	167863	168621	+	759	0
YFR012W-A_id001	chrVI	167964	169543	+	1580	6
YFR013W_id002	chrVI	169866	172427	+	2562	417
YFR014C_id002	chrVI	172315	174005	-	1691	451
YFR015C_id003	chrVI	174088	176480	-	2393	851
YFR016C_id002	chrVI	176998	180837	-	3840	1664
YFR017C_id001	chrVI	182154	183837	-	1684	1409
YFR018C_id006	chrVI	182957	184282	-	1326	0
YFR019W_tx0	chrVI	184477	191463	+	6987	454
YFR020W_id002	chrVI	191794	193833	+	2040	143
YFR021W_id001	chrVI	194697	196512	+	1816	128
YFR022W_id001	chrVI	196565	199196	+	2632	161
YFR023W_tx0	chrVI	199849	201834	+	1986	14
YFR024C-A_id001	chrVI	201729	203658	-	1930	267
YFR025C_id003	chrVI	203600	204790	-	1191	176
YFR026C_id002	chrVI	205502	207225	-	1724	24
YFR027W_id001	chrVI	207380	208430	+	1051	18
YFR028C_id001	chrVI	208337	210160	-	1824	121
YFR029W_id001	chrVI	210837	213045	+	2209	205
YFR030W_id002	chrVI	213193	216476	+	3284	127
YFR031C_tx0	chrVI	216469	220131	-	3663	442
YFR031C-A_id001	chrVI	220319	221767	-	1449	9044
YFR032C_id002	chrVI	221988	223036	-	1049	17
YFR032C-A_id002	chrVI	223162	223964	-	803	2224
YFR033C_id003	chrVI	224182	225525	-	1344	502
YFR034C_id001	chrVI	224646	225993	-	1348	33
YFR034W-A_id003	chrVI	225560	226609	+	1050	381
YFR036W_id007	chrVI	226913	227476	+	564	113
YFR037C_id001	chrVI	227336	229219	-	1884	959
YFR038W_id002	chrVI	229362	232029	+	2668	311
YFR039C_id001	chrVI	231945	233687	-	1743	207
YFR040W_tx0	chrVI	234217	237375	+	3159	277
YFR041C_id003	chrVI	237233	238300	-	1068	188
YFR042W_id005	chrVI	238413	239385	+	973	132
YFR043C_id002	chrVI	239039	239867	-	829	49
YFR044C_id007	chrVI	239944	241661	-	1718	1023
YFR045W_id005	chrVI	241982	243136	+	1155	107
YFR046C_id001	chrVI	242814	244179	-	1366	50
YFR047C_id002	chrVI	244007	245201	-	1195	515
YFR048W_id002	chrVI	246108	248209	+	2102	84
YFR049W_id003	chrVI	248350	249125	+	776	411
YFR050C_id001	chrVI	248900	249947	-	1048	248
YFR051C_id002	chrVI	250047	251842	-	1796	598
YFR052C-A_id013	chrVI	253422	254620	-	1199	631
YFR052W_id001	chrVI	252446	253577	+	1132	596
YFR053C_id030	chrVI	253523	255160	-	1638	150
YFR054C_id001	chrVI	258567	259937	-	1371	2
YFR055W_id001	chrVI	263663	265704	+	2042	97
YGL001C_id001	chrVII	495330	496774	-	1445	382
YGL002W_id002	chrVII	494406	495421	+	1016	286
YGL003C_id004	chrVII	492285	494249	-	1965	124
YGL004C_id001	chrVII	490571	491971	-	1401	55
YGL005C_id001	chrVII	489497	490935	-	1439	107
YGL006W_tx0	chrVII	485896	489567	+	3672	628
YGL007C-A_id001	chrVII	482644	483949	-	1306	5
YGL007W_id002	chrVII	483202	484287	+	1086	6
YGL008C_id001	chrVII	479380	482905	-	3526	3663
YGL009C_id001	chrVII	476115	478707	-	2593	1188
YGL010W_id002	chrVII	475438	476282	+	845	95
YGL011C_id003	chrVII	474200	475272	-	1073	1229
YGL012W_id001	chrVII	472818	474684	+	1867	677
YGL013C_tx0	chrVII	468967	472323	-	3357	230
YGL014W_id001	chrVII	465720	468896	+	3177	252
YGL015C_id001	chrVII	464796	465693	-	898	7
YGL016W_id001	chrVII	461610	465103	+	3494	179
YGL017W_id001	chrVII	459660	461519	+	1860	109
YGL018C_id003	chrVII	458843	459716	-	874	211
YGL019W_id002	chrVII	458014	459108	+	1095	266
YGL020C_id001	chrVII	457075	457978	-	904	457
YGL021W_tx0	chrVII	454760	457192	+	2433	350
YGL022W_id002	chrVII	452331	454726	+	2396	604
YGL023C_id001	chrVII	450069	452153	-	2085	205
YGL025C_tx0	chrVII	448639	449982	-	1344	203
YGL026C_id003	chrVII	446250	448563	-	2314	1218
YGL027C_id002	chrVII	443550	446182	-	2633	331
YGL028C_id001	chrVII	440982	443316	-	2335	185
YGL029W_id002	chrVII	439782	440606	+	825	708
YGL030W_id002	chrVII	439041	439908	+	868	1527
YGL031C_id005	chrVII	437223	438447	-	1225	4777
YGL032C_id002	chrVII	436470	437054	-	585	378
YGL033W_tx0	chrVII	435600	436526	+	927	14
YGL035C_tx0	chrVII	431423	433087	-	1665	82
YGL037C_id002	chrVII	427158	428067	-	910	1460
YGL038C_id001	chrVII	424902	426916	-	2015	300
YGL039W_id006	chrVII	423450	425101	+	1652	98
YGL040C_id006	chrVII	419301	420680	-	1380	330
YGL041C-B_id002	chrVII	418560	419184	-	625	1
YGL041W-A_id004	chrVII	418809	419501	+	693	285
YGL043W_id002	chrVII	417479	418860	+	1382	382
YGL044C_id005	chrVII	415860	417264	-	1405	228
YGL045W_id001	chrVII	413730	415957	+	2228	199
YGL047W_id005	chrVII	411465	412279	+	815	149
YGL048C_id001	chrVII	409852	411314	-	1463	1004
YGL049C_id004	chrVII	406693	409765	-	3073	521
YGL050W_id002	chrVII	405691	406865	+	1175	98
YGL051W_tx0	chrVII	403662	404516	+	855	14
YGL053W_id002	chrVII	402490	403626	+	1137	177
YGL054C_id002	chrVII	400538	401380	-	843	572
YGL055W_id001	chrVII	398536	400441	+	1906	2514
YGL056C_id004	chrVII	395953	397716	-	1764	235
YGL057C_id001	chrVII	394754	395866	-	1113	58
YGL058W_id001	chrVII	393658	394900	+	1243	247
YGL059W_id001	chrVII	392170	393891	+	1722	195
YGL060W_id001	chrVII	389935	392265	+	2331	111
YGL061C_id004	chrVII	388718	389779	-	1062	108
YGL062W_id008	chrVII	385140	388783	+	3644	261
YGL063W_id002	chrVII	383448	385226	+	1779	177
YGL064C_tx0	chrVII	381398	383233	-	1836	74
YGL065C_id002	chrVII	379637	381327	-	1691	128
YGL066W_id001	chrVII	377418	379778	+	2361	700
YGL067W_id002	chrVII	376046	377488	+	1443	175
YGL068W_id002	chrVII	375049	375941	+	893	302
YGL070C_id003	chrVII	374069	374861	-	793	255
YGL071W_id014	chrVII	371906	374252	+	2347	534
YGL073W_id001	chrVII	368424	371311	+	2888	427
YGL075C_id004	chrVII	366819	368283	-	1465	11
YGL076C_id002	chrVII	364219	366148	-	1930	3746
YGL077C_id005	chrVII	362141	364083	-	1943	309
YGL078C_id002	chrVII	360096	361986	-	1891	793
YGL079W_id001	chrVII	359407	360797	+	1391	57
YGL080W_id011	chrVII	358555	359306	+	752	238
YGL081W_id002	chrVII	357199	358628	+	1430	78
YGL082W_id002	chrVII	355737	357167	+	1431	208
YGL083W_id001	chrVII	352994	355652	+	2659	125
YGL084C_id002	chrVII	350391	352345	-	1955	198
YGL085W_id006	chrVII	349554	350620	+	1067	171
YGL086W_tx0	chrVII	347094	349493	+	2400	493
YGL087C_id002	chrVII	346205	346943	-	739	269
YGL089C_tx0	chrVII	344666	345178	-	513	5
YGL090W_id003	chrVII	343287	345261	+	1975	125
YGL091C_id006	chrVII	341905	343126	-	1222	204
YGL092W_id001	chrVII	337782	341915	+	4134	417
YGL093W_id002	chrVII	334846	337679	+	2834	173
YGL094C_tx0	chrVII	330993	334490	-	3498	201
YGL095C_id009	chrVII	328782	330685	-	1904	177
YGL096W_id007	chrVII	324810	326269	+	1460	186
YGL097W_id004	chrVII	321706	323346	+	1641	466
YGL098W_id003	chrVII	317289	319046	+	1758	86
YGL099W_id001	chrVII	314567	316611	+	2045	341
YGL100W_id002	chrVII	313156	314399	+	1244	797
YGL101W_id005	chrVII	312147	313116	+	970	74
YGL103W_id001	chrVII	308491	311999	+	3509	9892
YGL104C_id006	chrVII	308576	310189	-	1614	95
YGL105W_id004	chrVII	307264	308664	+	1401	1279
YGL106W_id009	chrVII	306535	307168	+	634	369
YGL107C_id001	chrVII	304211	306332	-	2122	181
YGL108C_id002	chrVII	303225	304115	-	891	142
YGL110C_id003	chrVII	301371	303421	-	2051	437
YGL111W_id001	chrVII	299951	301697	+	1747	338
YGL112C_id002	chrVII	298048	299800	-	1753	249
YGL113W_id002	chrVII	295885	298184	+	2300	81
YGL114W_id002	chrVII	293226	295731	+	2506	144
YGL115W_id001	chrVII	291885	293114	+	1230	555
YGL116W_id001	chrVII	289645	291739	+	2095	233
YGL117W_id001	chrVII	288426	289786	+	1361	198
YGL119W_id001	chrVII	284156	286030	+	1875	70
YGL120C_id001	chrVII	281426	283993	-	2568	1352
YGL121C_id003	chrVII	280549	281262	-	714	414
YGL122C_id003	chrVII	278548	280532	-	1985	230
YGL123W_id002	chrVII	277328	278470	+	1143	6661
YGL124C_tx0	chrVII	274655	276739	-	2085	38
YGL125W_id002	chrVII	272334	274614	+	2281	78
YGL126W_tx0	chrVII	270972	272264	+	1293	18
YGL127C_id001	chrVII	270174	270831	-	658	55
YGL128C_id002	chrVII	269080	270160	-	1081	52
YGL129C_id002	chrVII	267574	269164	-	1591	50
YGL130W_id004	chrVII	266065	267764	+	1700	180
YGL131C_tx0	chrVII	261523	265884	-	4362	192
YGL133W_tx0	chrVII	257682	261626	+	3945	523
YGL134W_id002	chrVII	255566	257264	+	1699	58
YGL135W_id002	chrVII	254577	255579	+	1003	6250
YGL136C_id001	chrVII	252763	254004	-	1242	35
YGL137W_id003	chrVII	249845	253055	+	3211	1803
YGL139W_id004	chrVII	245402	248444	+	3043	43
YGL140C_id001	chrVII	241074	245199	-	4126	423
YGL141W_id001	chrVII	238292	241205	+	2914	265
YGL142C_id001	chrVII	236064	238164	-	2101	139
YGL143C_id001	chrVII	234569	236164	-	1596	174
YGL144C_id001	chrVII	232291	234521	-	2231	145
YGL145W_id003	chrVII	230173	232466	+	2294	110
YGL146C_id010	chrVII	228590	229860	-	1271	8
YGL147C_id001	chrVII	225888	228346	-	2459	3991
YGL148W_id001	chrVII	226259	227685	+	1427	1164
YGL150C_tx0	chrVII	220979	225598	-	4620	1089
YGL151W_id002	chrVII	217469	221007	+	3539	276
YGL153W_id001	chrVII	216211	217383	+	1173	274
YGL154C_id001	chrVII	215155	216112	-	958	31
YGL155W_id001	chrVII	213925	215625	+	1701	201
YGL156W_tx0	chrVII	210391	213792	+	3402	88
YGL157W_id001	chrVII	208875	210141	+	1267	182
YGL158W_id001	chrVII	206645	208696	+	2052	7
YGL159W_id003	chrVII	202705	204209	+	1505	94
YGL160W_id002	chrVII	200453	202429	+	1977	180
YGL161C_id004	chrVII	199055	200251	-	1197	355
YGL162W_id001	chrVII	197430	199211	+	1782	55
YGL163C_id006	chrVII	193572	196537	-	2966	358
YGL164C_id003	chrVII	191854	193365	-	1512	361
YGL166W_id001	chrVII	191089	192013	+	925	62
YGL167C_id002	chrVII	187414	190875	-	3462	534
