# Program:featureCounts v2.0.0; Command:"featureCounts" "-p" "-T" "4" "-s" "1" "-t" "primary_transcript" "-g" "ID" "-a" "13dt_sample_longest_full_ORF_with_constructs.gff" "-o" "13dt_counts.txt" "13dt_aln.bam" "-R" "BAM" 
Geneid	Chr	Start	End	Strand	Length	13dt_aln.bam
YDR358W_id003	chrIV	1190007	1191927	+	1921	97
YDR359C_tx0	chrIV	1191811	1194909	-	3099	221
YDR361C_id002	chrIV	1195050	1196297	-	1248	121
YDR362C_id001	chrIV	1196464	1198807	-	2344	36
YDR363W_id001	chrIV	1199006	1201491	+	2486	86
YDR363W-A_id001	chrIV	1202008	1202806	+	799	365
YDR364C_id003	chrIV	1202370	1204242	-	1873	40
YDR365C_id001	chrIV	1204384	1206470	-	2087	782
YDR367W_id001	chrIV	1212724	1213810	+	1087	101
YDR368W_id001	chrIV	1213765	1214994	+	1230	99
YDR369C_tx0	chrIV	1214891	1217605	-	2715	36
YDR370C_id001	chrIV	1217664	1219175	-	1512	39
YDR371C-A_id002	chrIV	1219340	1219897	-	558	0
YDR371W_id001	chrIV	1219298	1221049	+	1752	14
YDR372C_id002	chrIV	1220892	1222447	-	1556	154
YDR373W_id002	chrIV	1222682	1223462	+	781	5
YDR374C_tx0	chrIV	1223349	1224419	-	1071	0
YDR374W-A_id002	chrIV	1224730	1225320	+	591	39
YDR375C_id001	chrIV	1225108	1226579	-	1472	43
YDR376W_id001	chrIV	1226729	1228469	+	1741	72
YDR377W_id002	chrIV	1228531	1229643	+	1113	276
YDR378C_id003	chrIV	1229140	1230061	-	922	88
YDR379C-A_id001	chrIV	1233148	1233766	-	619	12
YDR379W_id004	chrIV	1230091	1233274	+	3184	268
YDR380W_id005	chrIV	1234115	1236269	+	2155	9
YDR381C-A_id002	chrIV	1238198	1239008	-	811	68
YDR381W_id001	chrIV	1236461	1238352	+	1892	337
YDR382W_id001	chrIV	1239411	1240067	+	657	3432
YDR383C_id004	chrIV	1239885	1240896	-	1012	21
YDR384C_id001	chrIV	1241044	1242539	-	1496	57
YDR385W_id002	chrIV	1243142	1245949	+	2808	1937
YDR386W_id005	chrIV	1246063	1248091	+	2029	52
YDR387C_id001	chrIV	1247971	1249967	-	1997	57
YDR388W_id001	chrIV	1250135	1252152	+	2018	795
YDR389W_id002	chrIV	1252021	1254811	+	2791	242
YDR390C_id002	chrIV	1254838	1256876	-	2039	159
YDR391C_id001	chrIV	1257277	1258514	-	1238	106
YDR392W_id006	chrIV	1258655	1259984	+	1330	85
YDR393W_id001	chrIV	1259813	1261460	+	1648	83
YDR394W_id001	chrIV	1261365	1263049	+	1685	409
YDR395W_id001	chrIV	1263194	1266255	+	3062	155
YDR397C_id001	chrIV	1266185	1267186	-	1002	146
YDR398W_id002	chrIV	1267357	1269539	+	2183	267
YDR399W_id003	chrIV	1269999	1270974	+	976	156
YDR400W_id001	chrIV	1271006	1272335	+	1330	32
YDR402C_tx0	chrIV	1272109	1273728	-	1620	2
YDR403W_tx0	chrIV	1274577	1276337	+	1761	10
YDR404C_id001	chrIV	1276512	1277907	-	1396	76
YDR405W_id002	chrIV	1277596	1279201	+	1606	286
YDR406W_tx0	chrIV	1279185	1283924	+	4740	111
YDR407C_id001	chrIV	1284000	1288060	-	4061	56
YDR408C_id001	chrIV	1288122	1289151	-	1030	211
YDR409W_tx0	chrIV	1289381	1292245	+	2865	45
YDR410C_id012	chrIV	1292269	1293161	-	893	77
YDR411C_id003	chrIV	1293256	1294444	-	1189	137
YDR412W_id003	chrIV	1294626	1295634	+	1009	150
YDR414C_id002	chrIV	1295437	1296883	-	1447	25
YDR415C_id001	chrIV	1296692	1298215	-	1524	27
YDR416W_id001	chrIV	1298346	1301043	+	2698	11
YDR418W_id001	chrIV	1300681	1302209	+	1529	1786
YDR419W_id001	chrIV	1303169	1305459	+	2291	19
YDR420W_tx0	chrIV	1306242	1311800	+	5559	278
YDR421W_id003	chrIV	1311975	1314921	+	2947	59
YDR422C_id001	chrIV	1315036	1317883	-	2848	163
YDR423C_id001	chrIV	1317953	1319324	-	1372	126
YDR424C_id002	chrIV	1319346	1319935	-	590	49
YDR425W_tx0	chrIV	1320039	1322066	+	2028	38
YDR427W_id003	chrIV	1322173	1323520	+	1348	251
YDR428C_id001	chrIV	1322700	1324272	-	1573	54
YDR429C_id007	chrIV	1324264	1325319	-	1056	489
YDR430C_id003	chrIV	1325468	1328535	-	3068	112
YDR432W_tx0	chrIV	1328758	1330152	+	1395	52
YDR433W_id001	chrIV	1328941	1330736	+	1796	285
YDR434W_id001	chrIV	1331049	1332934	+	1886	108
YDR435C_id002	chrIV	1332857	1334182	-	1326	34
YDR436W_id002	chrIV	1334689	1337114	+	2426	111
YDR437W_id001	chrIV	1337285	1339301	+	2017	0
YDR438W_id004	chrIV	1337765	1339472	+	1708	18
YDR439W_id002	chrIV	1339614	1340974	+	1361	76
YDR440W_id005	chrIV	1342406	1344348	+	1943	115
YDR441C_id001	chrIV	1344160	1345197	-	1038	152
YDR442W_id002	chrIV	1345633	1346766	+	1134	1
YDR443C_tx0	chrIV	1345551	1349963	-	4413	176
YDR444W_id001	chrIV	1350205	1352433	+	2229	176
YDR446W_tx0	chrIV	1353700	1354758	+	1059	0
YDR447C_id001	chrIV	1354590	1355631	-	1042	899
YDR448W_id001	chrIV	1356029	1357472	+	1444	119
YDR449C_id003	chrIV	1357362	1358931	-	1570	39
YDR450W_id002	chrIV	1359896	1361096	+	1201	1981
YDR451C_id002	chrIV	1360785	1362243	-	1459	191
YDR452W_id001	chrIV	1362728	1365090	+	2363	820
YDR453C_id001	chrIV	1364974	1366022	-	1049	36
YDR454C_id001	chrIV	1365758	1366897	-	1140	574
YDR456W_id002	chrIV	1367400	1369492	+	2093	26
YDR457W_tx0	chrIV	1369765	1379721	+	9957	615
YDR458C_id007	chrIV	1379881	1382086	-	2206	278
YDR459C_id001	chrIV	1382247	1383739	-	1493	19
YDR460W_id003	chrIV	1383671	1384979	+	1309	269
YDR461C-A_id006	chrIV	1385356	1385831	-	476	3
YDR461W_id011	chrIV	1385148	1385432	+	285	426
YDR462W_id002	chrIV	1386021	1386697	+	677	116
YDR463W_id001	chrIV	1386753	1388585	+	1833	317
YDR464W_tx0	chrIV	1388847	1393304	+	4458	596
YDR465C_id001	chrIV	1393173	1394806	-	1634	152
YDR466W_id001	chrIV	1395026	1398065	+	3040	240
YDR467C_id001	chrIV	1396747	1398254	-	1508	2
YDR468C_id004	chrIV	1397734	1398814	-	1081	41
YDR469W_id001	chrIV	1398088	1401744	+	3657	80
YDR470C_id002	chrIV	1399513	1401321	-	1809	83
YDR471W_id001	chrIV	1401745	1402918	+	1174	805
YDR472W_id003	chrIV	1403187	1404416	+	1230	121
YDR473C_id003	chrIV	1404228	1405922	-	1695	131
YDR475C_id002	chrIV	1407337	1410192	-	2856	287
YDR476C_id001	chrIV	1410251	1412173	-	1923	106
YDR477W_id003	chrIV	1412079	1414422	+	2344	166
YDR478W_id001	chrIV	1414535	1416455	+	1921	65
YDR479C_id002	chrIV	1415128	1416941	-	1814	161
YDR480W_tx0	chrIV	1417374	1418495	+	1122	4
YDR481C_id002	chrIV	1418493	1420305	-	1813	74
YDR482C_id001	chrIV	1420260	1421009	-	750	119
YDR483W_id003	chrIV	1420974	1422637	+	1664	194
YDR484W_id003	chrIV	1422732	1424817	+	2086	21
YDR485C_id002	chrIV	1424687	1427276	-	2590	260
YDR486C_id003	chrIV	1427173	1428178	-	1006	68
YDR487C_id005	chrIV	1428243	1430223	-	1981	281
YDR488C_tx0	chrIV	1429063	1430814	-	1752	54
YDR489W_id002	chrIV	1430994	1432500	+	1507	50
YDR490C_id002	chrIV	1431818	1434375	-	2558	104
YDR492W_id001	chrIV	1434770	1436225	+	1456	86
YDR493W_id001	chrIV	1436116	1436840	+	725	34
YDR494W_id010	chrIV	1436848	1438087	+	1240	55
YDR495C_tx0	chrIV	1437990	1441175	-	3186	68
YDR496C_id001	chrIV	1441196	1443441	-	2246	219
YDR497C_id001	chrIV	1443604	1445623	-	2020	792
YDR498C_id002	chrIV	1445396	1450109	-	4714	146
YDR499W_id005	chrIV	1447826	1450167	+	2342	59
YDR500C_id001	chrIV	1449981	1450874	-	894	488
YDR501W_tx0	chrIV	1451328	1453043	+	1716	15
YDR502C_id001	chrIV	1452816	1454512	-	1697	307
YDR503C_id001	chrIV	1454830	1455949	-	1120	20
YDR504C_id003	chrIV	1456139	1457842	-	1704	18
YDR505C_tx0	chrIV	1456570	1459245	-	2676	17
YDR506C_id002	chrIV	1459307	1461605	-	2299	57
YDR507C_id001	chrIV	1462176	1465824	-	3649	470
YDR508C_id002	chrIV	1466259	1468567	-	2309	561
YDR510W_id002	chrIV	1468669	1469859	+	1191	539
YDR511W_id001	chrIV	1469838	1471050	+	1213	0
YDR512C_tx0	chrIV	1470375	1471088	-	714	102
YDR513W_id001	chrIV	1470026	1471559	+	1534	68
YDR514C_id001	chrIV	1471422	1473074	-	1653	74
YDR515W_id008	chrIV	1473279	1474873	+	1595	35
YDR516C_id001	chrIV	1474842	1476588	-	1747	542
YDR517W_id001	chrIV	1476623	1478460	+	1838	292
YDR518W_id002	chrIV	1478467	1480210	+	1744	76
YDR519W_id002	chrIV	1479966	1481057	+	1092	174
YDR520C_id001	chrIV	1480938	1483487	-	2550	27
YDR522C_tx0	chrIV	1483670	1485328	-	1659	0
YDR523C_id001	chrIV	1485514	1487263	-	1750	1
YDR524C_id001	chrIV	1487035	1489057	-	2023	38
YDR524C-A_id002	chrIV	1489805	1490445	-	641	2
YDR524C-B_id004	chrIV	1489179	1489843	-	665	5904
YDR525W-A_id001	chrIV	1489989	1491058	+	1070	306
YDR527W_id001	chrIV	1491072	1493174	+	2103	219
YDR528W_id002	chrIV	1494268	1495996	+	1729	68
YDR529C_id002	chrIV	1495808	1496579	-	772	964
YDR530C_id001	chrIV	1496628	1498018	-	1391	91
YDR531W_id010	chrIV	1498123	1499416	+	1294	121
YDR532C_id003	chrIV	1499338	1500793	-	1456	35
YDR533C_id001	chrIV	1501208	1502385	-	1178	100
YDR534C_tx0	chrIV	1503189	1504925	-	1737	10
YDR536W_tx0	chrIV	1507980	1509839	+	1860	1
YDR538W_id001	chrIV	1509972	1511919	+	1948	20
YDR539W_id001	chrIV	1512000	1513953	+	1954	51
YDR540C_id001	chrIV	1516282	1517758	-	1477	22
YDR541C_id001	chrIV	1519437	1520919	-	1483	27
YDR542W_tx0	chrIV	1523224	1523736	+	513	4
YDR545W_tx0	chrIV	1526296	1531836	+	5541	22
YEL001C_id001	chrV	149991	151013	-	1023	159
YEL002C_id002	chrV	148562	150077	-	1516	240
YEL003W_id002	chrV	147953	148711	+	759	204
YEL004W_id002	chrV	146894	148321	+	1428	44
YEL005C_id005	chrV	145810	146795	-	986	23
YEL006W_id007	chrV	144264	145702	+	1439	61
YEL007W_tx0	chrV	141867	144017	+	2151	141
YEL008C-A_id001	chrV	140310	141050	-	741	2
YEL008W_id002	chrV	140400	141261	+	862	4
YEL009C_id001	chrV	138823	140489	-	1667	835
YEL011W_id001	chrV	133011	135350	+	2340	153
YEL012W_id003	chrV	131627	132660	+	1034	17
YEL013W_id002	chrV	128555	131010	+	2456	107
YEL015W_id006	chrV	126580	128450	+	1871	275
YEL016C_id001	chrV	124566	126430	-	1865	64
YEL017C-A_id001	chrV	122091	122964	-	874	2337
YEL017W_id001	chrV	123176	124767	+	1592	98
YEL018W_id001	chrV	121437	122462	+	1026	60
YEL019C_id001	chrV	120343	121311	-	969	17
YEL020W-A_id001	chrV	116531	117566	+	1036	43
YEL021W_id002	chrV	116112	117120	+	1009	0
YEL022W_id001	chrV	111340	115873	+	4534	335
YEL023C_id001	chrV	108378	111112	-	2735	27
YEL024W_id003	chrV	107159	108524	+	1366	60
YEL026W_id001	chrV	100905	102394	+	1490	1891
YEL027W_id003	chrV	100706	101634	+	929	3
YEL028W_id001	chrV	97084	99203	+	2120	23
YEL029C_id001	chrV	96494	97909	-	1416	41
YEL030W_id001	chrV	94191	96948	+	2758	17
YEL031W_id001	chrV	90187	94007	+	3821	325
YEL032W_id003	chrV	86853	90004	+	3152	275
YEL034C-A_id005	chrV	85440	86268	-	829	3
YEL034W_id001	chrV	85195	86368	+	1174	3266
YEL036C_id001	chrV	82971	84832	-	1862	286
YEL037C_id003	chrV	81215	82788	-	1574	158
YEL038W_id003	chrV	80443	81364	+	922	79
YEL039C_id007	chrV	79521	80170	-	650	88
YEL040W_id001	chrV	78005	79662	+	1658	880
YEL041W_tx0	chrV	75919	77556	+	1638	15
YEL042W_id002	chrV	73626	75903	+	2278	216
YEL043W_id001	chrV	70433	73436	+	3004	70
YEL044W_id001	chrV	69050	70395	+	1346	226
YEL046C_id001	chrV	67007	68910	-	1904	199
YEL047C_tx0	chrV	65260	66822	-	1563	10
YEL048C_id004	chrV	64089	65265	-	1177	39
YEL049W_id005	chrV	63710	64235	+	526	5
YEL050C_id001	chrV	59524	61031	-	1508	183
YEL050W-A_id001	chrV	59495	59807	+	313	0
YEL051W_id001	chrV	58312	59359	+	1048	280
YEL052W_id002	chrV	56343	58169	+	1827	392
YEL053C_id002	chrV	53794	56185	-	2392	51
YEL054C_id003	chrV	52181	53254	-	1074	1121
YEL055C_id001	chrV	48281	51594	-	3314	378
YEL056W_id004	chrV	47130	48483	+	1354	96
YEL058W_id001	chrV	43208	45326	+	2119	420
YEL059C-A_id001	chrV	42329	43077	-	749	39
YEL060C_id008	chrV	39811	42008	-	2198	543
YEL061C_id001	chrV	36279	39660	-	3382	84
YEL062W_id002	chrV	34386	36393	+	2008	27
YEL063C_id001	chrV	31377	33713	-	2337	140
YEL064C_id001	chrV	29469	31299	-	1831	22
YEL065W_id001	chrV	27345	29608	+	2264	57
YEL066W_id004	chrV	26117	27291	+	1175	78
YEL068C_id001	chrV	25397	26510	-	1114	53
YEL069C_tx0	chrV	21412	23256	-	1845	0
YEL071W_id002	chrV	16326	18109	+	1784	133
YEL072W_id001	chrV	13584	14756	+	1173	9
YEL073C_id004	chrV	6526	7684	-	1159	129
YER001W_id001	chrV	153471	156098	+	2628	127
YER002W_id001	chrV	156369	157606	+	1238	102
YER003C_id001	chrV	157442	159162	-	1721	112
YER004W_id003	chrV	159284	160536	+	1253	195
YER005W_id001	chrV	160501	162733	+	2233	60
YER006W_id001	chrV	162684	164511	+	1828	501
YER007C-A_id001	chrV	165671	166910	-	1240	181
YER007W_id001	chrV	164486	166230	+	1745	10
YER008C_id002	chrV	167724	171884	-	4161	510
YER009W_id001	chrV	172050	172753	+	704	228
YER010C_id001	chrV	172546	173440	-	895	12
YER011W_id002	chrV	175194	176279	+	1086	28
YER012W_id001	chrV	177720	178639	+	920	355
YER013W_tx0	chrV	178816	182403	+	3588	178
YER014C-A_tx0	chrV	183606	184725	-	1120	0
YER014W_id001	chrV	182546	184349	+	1804	77
YER015W_tx0	chrV	184516	186900	+	2385	14
YER016W_id004	chrV	188225	189429	+	1205	20
YER017C_id002	chrV	189340	191884	-	2545	111
YER018C_id002	chrV	191885	193907	-	2023	75
YER019C-A_id001	chrV	192438	194592	-	2155	439
YER019W_id003	chrV	192751	194318	+	1568	109
YER020W_id001	chrV	195040	197181	+	2142	231
YER021W_id003	chrV	196886	198650	+	1765	113
YER022W_id002	chrV	198776	200974	+	2199	136
YER023W_id002	chrV	200997	202153	+	1157	1103
YER024W_tx0	chrV	202167	205088	+	2922	53
YER025W_id002	chrV	205193	207132	+	1940	550
YER026C_id001	chrV	207416	208539	-	1124	257
YER027C_id002	chrV	208683	210308	-	1626	58
YER028C_id001	chrV	210238	211944	-	1707	14
YER029C_id001	chrV	212475	213481	-	1007	112
YER030W_id005	chrV	213349	214098	+	750	257
YER031C_id002	chrV	213769	214782	-	1014	715
YER032W_id001	chrV	214963	217951	+	2989	166
YER033C_tx0	chrV	217932	221312	-	3381	169
YER034W_id001	chrV	221807	222744	+	938	34
YER035W_id004	chrV	222324	223217	+	894	217
YER036C_id009	chrV	223237	225236	-	2000	760
YER037W_id006	chrV	225866	227074	+	1209	23
YER038C_id001	chrV	226056	228262	-	2207	14
YER038W-A_id003	chrV	228379	229572	+	1194	2
YER039C_id001	chrV	228360	229450	-	1091	26
YER039C-A_id001	chrV	228799	229507	-	709	0
YER040W_id003	chrV	229710	232250	+	2541	109
YER041W_id002	chrV	232375	234905	+	2531	61
YER042W_id001	chrV	234841	235703	+	863	40
YER043C_id001	chrV	235535	237221	-	1687	392
YER044C_id003	chrV	237439	238423	-	985	59
YER044C-A_tx0	chrV	238335	239799	-	1465	0
YER045C_id001	chrV	239914	241801	-	1888	125
YER046W_id001	chrV	242514	243707	+	1194	37
YER047C_tx0	chrV	243685	246528	-	2844	116
YER048C_id001	chrV	246581	248234	-	1654	542
YER048W-A_id001	chrV	250637	251721	+	1085	112
YER049W_id003	chrV	251629	253754	+	2126	185
YER050C_id001	chrV	253654	254444	-	791	93
YER051W_id001	chrV	254643	256152	+	1510	10
YER052C_id001	chrV	256214	258068	-	1855	20
YER053C_id003	chrV	258594	260023	-	1430	1178
YER053C-A_id001	chrV	260560	261280	-	721	14
YER054C_tx0	chrV	261927	263723	-	1797	135
YER055C_id001	chrV	263733	265844	-	2112	465
YER056C_id001	chrV	264973	269343	-	4371	676
YER056C-A_id002	chrV	269344	270757	-	1414	1253
YER057C_id001	chrV	270647	271538	-	892	444
YER058W_id003	chrV	271706	272239	+	534	77
YER059W_id001	chrV	272442	274466	+	2025	102
YER060W_id001	chrV	274526	276250	+	1725	78
YER060W-A_id001	chrV	276488	278311	+	1824	3
YER061C_id001	chrV	277831	279711	-	1881	52
YER062C_id001	chrV	279692	280839	-	1148	122
YER063W_id002	chrV	281587	282591	+	1005	200
YER064C_id001	chrV	281575	284306	-	2732	423
YER065C_id001	chrV	285114	287255	-	2142	22
YER066W_id002	chrV	289300	290938	+	1639	34
YER067W_id001	chrV	291787	292745	+	959	1888
YER068W_id002	chrV	292930	294924	+	1995	65
YER069W_id001	chrV	295335	298162	+	2828	188
YER070W_id002	chrV	298872	301822	+	2951	174
YER071C_id001	chrV	301703	302487	-	785	34
YER072W_id002	chrV	302569	303341	+	773	306
YER073W_id001	chrV	303339	306296	+	2958	440
YER074W_id005	chrV	306246	307350	+	1105	2697
YER074W-A_id002	chrV	307639	308520	+	882	72
YER075C_tx0	chrV	308288	311224	-	2937	77
YER076C_id006	chrV	312439	313918	-	1480	19
YER077C_id001	chrV	314426	316778	-	2353	38
YER078C_id002	chrV	316692	318552	-	1861	66
YER078W-A_id001	chrV	316769	318863	+	2095	0
YER079W_id003	chrV	318839	319828	+	990	177
YER080W_id005	chrV	319918	321940	+	2023	263
YER081W_id001	chrV	322213	324278	+	2066	218
YER082C_id002	chrV	323934	325995	-	2062	290
YER083C_id005	chrV	325946	327064	-	1119	109
YER085C_id001	chrV	327475	328288	-	814	2
YER086W_id001	chrV	328332	330346	+	2015	151
YER087C-B_id002	chrV	332218	332873	-	656	222
YER087W_id001	chrV	330512	332470	+	1959	95
YER088C_id001	chrV	333024	335458	-	2435	486
YER088C-A_id001	chrV	335262	337294	-	2033	143
YER089C_id003	chrV	335862	337679	-	1818	17
YER090W_id003	chrV	337911	339718	+	1808	302
YER091C_id002	chrV	339639	342381	-	2743	604
YER092W_id002	chrV	342846	343656	+	811	122
YER093C_tx0	chrV	343195	347637	-	4443	115
YER093C-A_id004	chrV	347774	348423	-	650	47
YER094C_id004	chrV	348575	349676	-	1102	410
YER095W_id002	chrV	349913	351605	+	1693	112
YER096W_id003	chrV	351534	353265	+	1732	4
YER098W_id002	chrV	355283	357934	+	2652	107
YER099C_id002	chrV	357212	359080	-	1869	82
YER100W_id002	chrV	359276	360415	+	1140	104
YER101C_id002	chrV	360322	361876	-	1555	43
YER102W_id002	chrV	362714	364048	+	1335	1874
YER103W_id001	chrV	363853	366637	+	2785	381
YER104W_id003	chrV	366784	368486	+	1703	62
YER105C_id001	chrV	367593	372032	-	4440	214
YER106W_tx0	chrV	372301	373359	+	1059	2
YER107C_id001	chrV	373204	374732	-	1529	179
YER110C_id003	chrV	378610	382244	-	3635	577
YER111C_tx0	chrV	382470	385901	-	3432	273
YER112W_id001	chrV	387131	387910	+	780	63
YER113C_id003	chrV	387794	390207	-	2414	27
YER114C_tx0	chrV	390465	393737	-	3273	97
YER115C_id002	chrV	394179	395818	-	1640	98
YER116C_id005	chrV	394899	396272	-	1374	8
YER117W_id001	chrV	395711	397716	+	2006	2209
YER118C_id004	chrV	397773	399354	-	1582	131
YER119C_id005	chrV	399335	400864	-	1530	58
YER120W_id004	chrV	401047	402104	+	1058	920
YER121W_id003	chrV	402229	402912	+	684	11
YER122C_id004	chrV	402724	404433	-	1710	531
YER123W_id001	chrV	404625	406936	+	2312	82
YER124C_id002	chrV	406818	409103	-	2286	139
YER125W_id001	chrV	409685	413015	+	3331	515
YER126C_id001	chrV	412891	414281	-	1391	194
YER127W_id002	chrV	414457	415753	+	1297	129
YER128W_id001	chrV	415854	417079	+	1226	29
YER129W_tx0	chrV	417256	420834	+	3579	306
YER130C_id002	chrV	420863	422542	-	1680	87
YER131W_id001	chrV	423445	424454	+	1010	1312
YER132C_tx0	chrV	425063	430474	-	5412	272
YER133W_id003	chrV	432426	434424	+	1999	472
YER134C_id001	chrV	436308	437979	-	1672	75
YER136W_id002	chrV	439461	441300	+	1840	104
YER137C_id004	chrV	441206	441919	-	714	20
YER139C_id004	chrV	449837	451399	-	1563	24
YER140W_id001	chrV	451493	453628	+	2136	32
YER141W_id007	chrV	453380	455150	+	1771	80
YER142C_id001	chrV	455060	456384	-	1325	31
YER143W_id003	chrV	456261	457810	+	1550	145
YER144C_id001	chrV	457689	460317	-	2629	59
YER145C_id001	chrV	460290	461758	-	1469	131
YER146W_id002	chrV	462163	462951	+	789	276
YER147C_id010	chrV	462863	464882	-	2020	145
YER148W_id001	chrV	465114	466372	+	1259	255
YER149C_id002	chrV	466130	467563	-	1434	31
YER150W_id001	chrV	467715	468982	+	1268	351
YER151C_id001	chrV	469617	472548	-	2932	311
YER152C_id004	chrV	472620	474562	-	1943	216
YER153C_tx0	chrV	473916	474830	-	915	2
YER154W_id003	chrV	474311	476293	+	1983	146
YER155C_tx0	chrV	476220	482873	-	6654	887
YER156C_id001	chrV	483219	484628	-	1410	268
YER157W_id002	chrV	484772	487274	+	2503	73
YER158C_id003	chrV	488736	490782	-	2047	59
YER159C_id001	chrV	491282	492141	-	860	401
YER161C_id005	chrV	499078	500416	-	1339	196
YER162C_tx0	chrV	500505	502919	-	2415	91
YER163C_id002	chrV	502982	503902	-	921	94
YER164W_tx0	chrV	505367	509923	+	4557	512
YER165W_id006	chrV	510231	512308	+	2078	1199
YER166W_tx0	chrV	512719	517584	+	4866	305
YER167W_id001	chrV	517790	520781	+	2992	138
YER168C_id005	chrV	520934	522724	-	1791	62
YER169W_id001	chrV	523079	525967	+	2889	151
YER170W_id006	chrV	525943	527033	+	1091	12
YER171W_id003	chrV	526959	529547	+	2589	110
YER172C_tx0	chrV	529405	536046	-	6642	203
YER173W_tx0	chrV	536275	538404	+	2130	29
YER174C_id001	chrV	538335	539320	-	986	7
YER175C_id001	chrV	539176	541451	-	2276	176
YER175W-A_id001	chrV	539499	541575	+	2077	8
YER176W_id004	chrV	541670	545169	+	3500	343
YER177W_id002	chrV	545199	546589	+	1391	1616
YER178W_id005	chrV	546805	548344	+	1540	993
YER179W_tx0	chrV	548396	549642	+	1247	12
YER180C_id001	chrV	549668	551095	-	1428	16
YER180C-A_id003	chrV	550193	551170	-	978	1
YER181C_id001	chrV	551422	552408	-	987	0
YER182W_id002	chrV	552347	553357	+	1011	85
YER183C_id001	chrV	553242	554032	-	791	18
YER184C_id001	chrV	556085	558754	-	2670	12
YER185W_id001	chrV	558961	560400	+	1440	2
YER186C_id002	chrV	561200	562770	-	1571	37
YER187W_id001	chrV	565535	566856	+	1322	19
YER188W_id002	chrV	567725	568989	+	1265	11
YER190W_tx0	chrV	571455	576650	+	5196	0
YFL001W_id002	chrVI	147073	148494	+	1422	30
YFL002C_id003	chrVI	144976	146970	-	1995	127
YFL003C_tx0	chrVI	134396	137182	-	2787	5
YFL004W_id002	chrVI	131652	134510	+	2859	346
YFL005W_id002	chrVI	130102	131202	+	1101	190
YFL007W_tx0	chrVI	123454	130035	+	6582	416
YFL008W_tx0	chrVI	119404	123231	+	3828	241
YFL009W_id001	chrVI	115965	118621	+	2657	68
YFL010C_id002	chrVI	114731	115760	-	1030	256
YFL010W-A_tx0	chrVI	114965	115399	+	435	0
YFL011W_tx0	chrVI	112320	114110	+	1791	5
YFL012W_id001	chrVI	110586	111546	+	961	2
YFL013C_id001	chrVI	107621	110015	-	2395	225
YFL014W_id001	chrVI	106830	107779	+	950	145
YFL016C_id001	chrVI	104598	106329	-	1732	406
YFL017C_id001	chrVI	103590	104470	-	881	41
YFL017W-A_id002	chrVI	103365	103998	+	634	9
YFL018C_id001	chrVI	101497	103218	-	1722	462
YFL020C_id001	chrVI	99116	100293	-	1178	26
YFL021C-A_id001	chrVI	95449	97535	-	2087	5
YFL021W_id001	chrVI	95786	97617	+	1832	167
YFL022C_id005	chrVI	93384	95083	-	1700	280
YFL023W_id002	chrVI	90962	93476	+	2515	152
YFL024C_id001	chrVI	87443	90648	-	3206	244
YFL025C_tx0	chrVI	84020	87259	-	3240	34
YFL026W_tx0	chrVI	82555	84000	+	1446	805
YFL027C_id001	chrVI	80348	81963	-	1616	42
YFL028C_id001	chrVI	79210	80243	-	1034	59
YFL029C_id002	chrVI	77991	79215	-	1225	27
YFL030W_tx0	chrVI	76806	78113	+	1308	0
YFL031W_id001	chrVI	75113	76624	+	1512	1361
YFL033C_tx0	chrVI	68990	74452	-	5463	90
YFL034C-A_id001	chrVI	64061	64977	-	917	79
YFL034C-B_id001	chrVI	62812	64057	-	1246	12
YFL034W_id002	chrVI	65307	68810	+	3504	201
YFL036W_tx0	chrVI	58757	62962	+	4206	184
YFL037W_id002	chrVI	56236	57934	+	1699	278
YFL038C_id002	chrVI	55139	56053	-	915	1235
YFL039C_id002	chrVI	52973	54903	-	1931	3457
YFL041W_id001	chrVI	49117	51189	+	2073	92
YFL041W-A_id001	chrVI	47859	48986	+	1128	46
YFL042C_id001	chrVI	45630	47777	-	2148	177
YFL044C_id001	chrVI	44388	45595	-	1208	0
YFL045C_id001	chrVI	43468	45460	-	1993	426
YFL046W_id002	chrVI	42615	43587	+	973	150
YFL047W_id002	chrVI	40403	42665	+	2263	34
YFL048C_id001	chrVI	38695	40222	-	1528	62
YFL049W_id004	chrVI	36772	38821	+	2050	88
YFL050C_tx0	chrVI	33147	35873	-	2727	18
YFL053W_tx0	chrVI	23398	25323	+	1926	1
YFL055W_id001	chrVI	16682	19085	+	2404	8
YFL058W_tx0	chrVI	12904	14076	+	1173	0
YFL059W_tx0	chrVI	11338	12384	+	1047	12
YFL060C_tx0	chrVI	10176	10994	-	819	3
YFL062W_tx0	chrVI	6401	7690	+	1290	2
YFR001W_id002	chrVI	148988	149850	+	863	262
YFR002W_id002	chrVI	149988	152650	+	2663	92
YFR003C_id002	chrVI	152443	153187	-	745	218
YFR004W_id003	chrVI	153322	154412	+	1091	175
YFR005C_id002	chrVI	154273	155920	-	1648	19
YFR006W_id001	chrVI	155862	157840	+	1979	80
YFR007W_id001	chrVI	159224	160429	+	1206	17
YFR008W_id001	chrVI	160196	161547	+	1352	16
YFR009W_id001	chrVI	162412	164813	+	2402	14
YFR009W-A_id001	chrVI	162827	164940	+	2114	14
YFR010W_id002	chrVI	164975	166660	+	1686	364
YFR011C_id001	chrVI	166525	167302	-	778	68
YFR012W_tx0	chrVI	167863	168621	+	759	0
YFR012W-A_id001	chrVI	167964	169543	+	1580	3
