# Program:featureCounts v2.0.0; Command:"featureCounts" "-p" "-T" "4" "-s" "2" "-t" "primary_transcript" "-g" "ID" "-a" "A14_sample_longest_full_ORF_with_constructs.gff" "-o" "A14_counts.txt" "A14_aln.bam" "-R" "BAM" 
Geneid	Chr	Start	End	Strand	Length	A14_aln.bam
YDR387C_id001	chrIV	1247971	1249967	-	1997	120
YDR388W_id001	chrIV	1250135	1252152	+	2018	357
YDR389W_id002	chrIV	1252021	1254811	+	2791	39
YDR390C_id002	chrIV	1254838	1256876	-	2039	141
YDR391C_id001	chrIV	1257277	1258514	-	1238	202
YDR392W_id006	chrIV	1258655	1259984	+	1330	41
YDR393W_id001	chrIV	1259813	1261460	+	1648	23
YDR394W_id001	chrIV	1261365	1263049	+	1685	201
YDR395W_id001	chrIV	1263194	1266255	+	3062	214
YDR397C_id001	chrIV	1266185	1267186	-	1002	109
YDR398W_id002	chrIV	1267357	1269539	+	2183	61
YDR399W_id003	chrIV	1269999	1270974	+	976	143
YDR400W_id001	chrIV	1271006	1272335	+	1330	59
YDR402C_tx0	chrIV	1272109	1273728	-	1620	1
YDR403W_tx0	chrIV	1274577	1276337	+	1761	3
YDR404C_id001	chrIV	1276512	1277907	-	1396	241
YDR405W_id002	chrIV	1277596	1279201	+	1606	25
YDR406W_tx0	chrIV	1279185	1283924	+	4740	65
YDR407C_id001	chrIV	1284000	1288060	-	4061	75
YDR408C_id001	chrIV	1288122	1289151	-	1030	102
YDR409W_tx0	chrIV	1289381	1292245	+	2865	7
YDR410C_id012	chrIV	1292269	1293161	-	893	215
YDR411C_id003	chrIV	1293256	1294444	-	1189	102
YDR412W_id003	chrIV	1294626	1295634	+	1009	119
YDR414C_id002	chrIV	1295437	1296883	-	1447	31
YDR415C_id001	chrIV	1296692	1298215	-	1524	106
YDR416W_id001	chrIV	1298346	1301043	+	2698	9
YDR418W_id001	chrIV	1300681	1302209	+	1529	3356
YDR419W_id001	chrIV	1303169	1305459	+	2291	27
YDR420W_tx0	chrIV	1306242	1311800	+	5559	89
YDR421W_id003	chrIV	1311975	1314921	+	2947	17
YDR422C_id001	chrIV	1315036	1317883	-	2848	37
YDR423C_id001	chrIV	1317953	1319324	-	1372	66
YDR424C_id002	chrIV	1319346	1319935	-	590	404
YDR425W_tx0	chrIV	1320039	1322066	+	2028	7
YDR427W_id003	chrIV	1322173	1323520	+	1348	293
YDR428C_id001	chrIV	1322700	1324272	-	1573	255
YDR429C_id007	chrIV	1324264	1325319	-	1056	929
YDR430C_id003	chrIV	1325468	1328535	-	3068	114
YDR432W_tx0	chrIV	1328758	1330152	+	1395	1
YDR433W_id001	chrIV	1328941	1330736	+	1796	175
YDR434W_id001	chrIV	1331049	1332934	+	1886	70
YDR435C_id002	chrIV	1332857	1334182	-	1326	89
YDR436W_id002	chrIV	1334689	1337114	+	2426	85
YDR437W_id001	chrIV	1337285	1339301	+	2017	1
YDR438W_id004	chrIV	1337765	1339472	+	1708	63
YDR439W_id002	chrIV	1339614	1340974	+	1361	29
YDR440W_id005	chrIV	1342406	1344348	+	1943	65
YDR441C_id001	chrIV	1344160	1345197	-	1038	101
YDR442W_id002	chrIV	1345633	1346766	+	1134	0
YDR443C_tx0	chrIV	1345551	1349963	-	4413	18
YDR444W_id001	chrIV	1350205	1352433	+	2229	60
YDR446W_tx0	chrIV	1353700	1354758	+	1059	0
YDR447C_id001	chrIV	1354590	1355631	-	1042	1852
YDR448W_id001	chrIV	1356029	1357472	+	1444	8
YDR449C_id003	chrIV	1357362	1358931	-	1570	38
YDR450W_id002	chrIV	1359896	1361096	+	1201	1753
YDR451C_id002	chrIV	1360785	1362243	-	1459	21
YDR452W_id001	chrIV	1362728	1365090	+	2363	479
YDR453C_id001	chrIV	1364974	1366022	-	1049	58
YDR454C_id001	chrIV	1365758	1366897	-	1140	469
YDR456W_id002	chrIV	1367400	1369492	+	2093	100
YDR457W_tx0	chrIV	1369765	1379721	+	9957	489
YDR458C_id007	chrIV	1379881	1382086	-	2206	134
YDR459C_id001	chrIV	1382247	1383739	-	1493	40
YDR460W_id003	chrIV	1383671	1384979	+	1309	120
YDR461C-A_id006	chrIV	1385356	1385831	-	476	31
YDR461W_id011	chrIV	1385148	1385432	+	285	517
YDR462W_id002	chrIV	1386021	1386697	+	677	73
YDR463W_id001	chrIV	1386753	1388585	+	1833	68
YDR464W_tx0	chrIV	1388847	1393304	+	4458	89
YDR465C_id001	chrIV	1393173	1394806	-	1634	97
YDR466W_id001	chrIV	1395026	1398065	+	3040	55
YDR467C_id001	chrIV	1396747	1398254	-	1508	10
YDR468C_id004	chrIV	1397734	1398814	-	1081	33
YDR469W_id001	chrIV	1398088	1401744	+	3657	86
YDR470C_id002	chrIV	1399513	1401321	-	1809	33
YDR471W_id001	chrIV	1401745	1402918	+	1174	947
YDR472W_id003	chrIV	1403187	1404416	+	1230	106
YDR473C_id003	chrIV	1404228	1405922	-	1695	83
YDR475C_id002	chrIV	1407337	1410192	-	2856	458
YDR476C_id001	chrIV	1410251	1412173	-	1923	103
YDR477W_id003	chrIV	1412079	1414422	+	2344	165
YDR478W_id001	chrIV	1414535	1416455	+	1921	20
YDR479C_id002	chrIV	1415128	1416941	-	1814	102
YDR480W_tx0	chrIV	1417374	1418495	+	1122	4
YDR481C_id002	chrIV	1418493	1420305	-	1813	8
YDR482C_id001	chrIV	1420260	1421009	-	750	70
YDR483W_id003	chrIV	1420974	1422637	+	1664	263
YDR484W_id003	chrIV	1422732	1424817	+	2086	37
YDR485C_id002	chrIV	1424687	1427276	-	2590	125
YDR486C_id003	chrIV	1427173	1428178	-	1006	91
YDR487C_id005	chrIV	1428243	1430223	-	1981	301
YDR488C_tx0	chrIV	1429063	1430814	-	1752	1
YDR489W_id002	chrIV	1430994	1432500	+	1507	57
YDR490C_id002	chrIV	1431818	1434375	-	2558	48
YDR492W_id001	chrIV	1434770	1436225	+	1456	213
YDR493W_id001	chrIV	1436116	1436840	+	725	39
YDR494W_id010	chrIV	1436848	1438087	+	1240	119
YDR495C_tx0	chrIV	1437990	1441175	-	3186	61
YDR496C_id001	chrIV	1441196	1443441	-	2246	173
YDR497C_id001	chrIV	1443604	1445623	-	2020	472
YDR498C_id002	chrIV	1445396	1450109	-	4714	67
YDR499W_id005	chrIV	1447826	1450167	+	2342	11
YDR500C_id001	chrIV	1449981	1450874	-	894	312
YDR501W_tx0	chrIV	1451328	1453043	+	1716	6
YDR502C_id001	chrIV	1452816	1454512	-	1697	585
YDR503C_id001	chrIV	1454830	1455949	-	1120	34
YDR504C_id003	chrIV	1456139	1457842	-	1704	60
YDR505C_tx0	chrIV	1456570	1459245	-	2676	4
YDR506C_id002	chrIV	1459307	1461605	-	2299	213
YDR507C_id001	chrIV	1462176	1465824	-	3649	193
YDR508C_id002	chrIV	1466259	1468567	-	2309	471
YDR510W_id002	chrIV	1468669	1469859	+	1191	75
YDR511W_id001	chrIV	1469838	1471050	+	1213	4
YDR512C_tx0	chrIV	1470375	1471088	-	714	36
YDR513W_id001	chrIV	1470026	1471559	+	1534	157
YDR514C_id001	chrIV	1471422	1473074	-	1653	56
YDR515W_id008	chrIV	1473279	1474873	+	1595	18
YDR516C_id001	chrIV	1474842	1476588	-	1747	1823
YDR517W_id001	chrIV	1476623	1478460	+	1838	92
YDR518W_id002	chrIV	1478467	1480210	+	1744	9
YDR519W_id002	chrIV	1479966	1481057	+	1092	225
YDR520C_id001	chrIV	1480938	1483487	-	2550	10
YDR522C_tx0	chrIV	1483670	1485328	-	1659	0
YDR523C_id001	chrIV	1485514	1487263	-	1750	6
YDR524C_id001	chrIV	1487035	1489057	-	2023	31
YDR524C-A_id002	chrIV	1489805	1490445	-	641	2
YDR524C-B_id004	chrIV	1489179	1489843	-	665	12623
YDR525W-A_id001	chrIV	1489989	1491058	+	1070	98
YDR527W_id001	chrIV	1491072	1493174	+	2103	174
YDR528W_id002	chrIV	1494268	1495996	+	1729	61
YDR529C_id002	chrIV	1495808	1496579	-	772	300
YDR530C_id001	chrIV	1496628	1498018	-	1391	73
YDR531W_id010	chrIV	1498123	1499416	+	1294	293
YDR532C_id003	chrIV	1499338	1500793	-	1456	53
YDR533C_id001	chrIV	1501208	1502385	-	1178	204
YDR534C_tx0	chrIV	1503189	1504925	-	1737	4
YDR536W_tx0	chrIV	1507980	1509839	+	1860	3
YDR538W_id001	chrIV	1509972	1511919	+	1948	23
YDR539W_id001	chrIV	1512000	1513953	+	1954	54
YDR540C_id001	chrIV	1516282	1517758	-	1477	31
YDR541C_id001	chrIV	1519437	1520919	-	1483	33
YDR542W_tx0	chrIV	1523224	1523736	+	513	1
YDR545W_tx0	chrIV	1526296	1531836	+	5541	42
YEL001C_id001	chrV	149991	151013	-	1023	581
YEL002C_id002	chrV	148562	150077	-	1516	344
YEL003W_id002	chrV	147953	148711	+	759	137
YEL004W_id002	chrV	146894	148321	+	1428	3
YEL005C_id005	chrV	145810	146795	-	986	17
YEL006W_id007	chrV	144264	145702	+	1439	85
YEL007W_tx0	chrV	141867	144017	+	2151	89
YEL008C-A_id001	chrV	140310	141050	-	741	1
YEL008W_id002	chrV	140400	141261	+	862	5
YEL009C_id001	chrV	138823	140489	-	1667	1290
YEL011W_id001	chrV	133011	135350	+	2340	354
YEL012W_id003	chrV	131627	132660	+	1034	39
YEL013W_id002	chrV	128555	131010	+	2456	290
YEL015W_id006	chrV	126580	128450	+	1871	129
YEL016C_id001	chrV	124566	126430	-	1865	36
YEL017C-A_id001	chrV	122091	122964	-	874	2406
YEL017W_id001	chrV	123176	124767	+	1592	252
YEL018W_id001	chrV	121437	122462	+	1026	30
YEL019C_id001	chrV	120343	121311	-	969	2
YEL020W-A_id001	chrV	116531	117566	+	1036	108
YEL021W_id002	chrV	116112	117120	+	1009	0
YEL022W_id001	chrV	111340	115873	+	4534	128
YEL023C_id001	chrV	108378	111112	-	2735	33
YEL024W_id003	chrV	107159	108524	+	1366	133
YEL026W_id001	chrV	100905	102394	+	1490	437
YEL027W_id003	chrV	100706	101634	+	929	10
YEL028W_id001	chrV	97084	99203	+	2120	21
YEL029C_id001	chrV	96494	97909	-	1416	47
YEL030W_id001	chrV	94191	96948	+	2758	8
YEL031W_id001	chrV	90187	94007	+	3821	666
YEL032W_id003	chrV	86853	90004	+	3152	95
YEL034C-A_id005	chrV	85440	86268	-	829	3
YEL034W_id001	chrV	85195	86368	+	1174	2298
YEL036C_id001	chrV	82971	84832	-	1862	76
YEL037C_id003	chrV	81215	82788	-	1574	143
YEL038W_id003	chrV	80443	81364	+	922	93
YEL039C_id007	chrV	79521	80170	-	650	200
YEL040W_id001	chrV	78005	79662	+	1658	202
YEL041W_tx0	chrV	75919	77556	+	1638	9
YEL042W_id002	chrV	73626	75903	+	2278	290
YEL043W_id001	chrV	70433	73436	+	3004	60
YEL044W_id001	chrV	69050	70395	+	1346	113
YEL046C_id001	chrV	67007	68910	-	1904	184
YEL047C_tx0	chrV	65260	66822	-	1563	16
YEL048C_id004	chrV	64089	65265	-	1177	20
YEL049W_id005	chrV	63710	64235	+	526	0
YEL050C_id001	chrV	59524	61031	-	1508	112
YEL050W-A_id001	chrV	59495	59807	+	313	0
YEL051W_id001	chrV	58312	59359	+	1048	658
YEL052W_id002	chrV	56343	58169	+	1827	317
YEL053C_id002	chrV	53794	56185	-	2392	27
YEL054C_id003	chrV	52181	53254	-	1074	5250
YEL055C_id001	chrV	48281	51594	-	3314	295
YEL056W_id004	chrV	47130	48483	+	1354	105
YEL058W_id001	chrV	43208	45326	+	2119	560
YEL059C-A_id001	chrV	42329	43077	-	749	12
YEL060C_id008	chrV	39811	42008	-	2198	218
YEL061C_id001	chrV	36279	39660	-	3382	60
YEL062W_id002	chrV	34386	36393	+	2008	22
YEL063C_id001	chrV	31377	33713	-	2337	156
YEL064C_id001	chrV	29469	31299	-	1831	32
YEL065W_id001	chrV	27345	29608	+	2264	26
YEL066W_id004	chrV	26117	27291	+	1175	50
YEL068C_id001	chrV	25397	26510	-	1114	63
YEL069C_tx0	chrV	21412	23256	-	1845	0
YEL071W_id002	chrV	16326	18109	+	1784	146
YEL072W_id001	chrV	13584	14756	+	1173	10
YEL073C_id004	chrV	6526	7684	-	1159	155
YER001W_id001	chrV	153471	156098	+	2628	113
YER002W_id001	chrV	156369	157606	+	1238	127
YER003C_id001	chrV	157442	159162	-	1721	359
YER004W_id003	chrV	159284	160536	+	1253	136
YER005W_id001	chrV	160501	162733	+	2233	145
YER006W_id001	chrV	162684	164511	+	1828	438
YER007C-A_id001	chrV	165671	166910	-	1240	203
YER007W_id001	chrV	164486	166230	+	1745	13
YER008C_id002	chrV	167724	171884	-	4161	154
YER009W_id001	chrV	172050	172753	+	704	278
YER010C_id001	chrV	172546	173440	-	895	11
YER011W_id002	chrV	175194	176279	+	1086	225
YER012W_id001	chrV	177720	178639	+	920	505
YER013W_tx0	chrV	178816	182403	+	3588	48
YER014C-A_tx0	chrV	183606	184725	-	1120	0
YER014W_id001	chrV	182546	184349	+	1804	127
YER015W_tx0	chrV	184516	186900	+	2385	7
YER016W_id004	chrV	188225	189429	+	1205	8
YER017C_id002	chrV	189340	191884	-	2545	98
YER018C_id002	chrV	191885	193907	-	2023	29
YER019C-A_id001	chrV	192438	194592	-	2155	1065
YER019W_id003	chrV	192751	194318	+	1568	56
YER020W_id001	chrV	195040	197181	+	2142	96
YER021W_id003	chrV	196886	198650	+	1765	70
YER022W_id002	chrV	198776	200974	+	2199	43
YER023W_id002	chrV	200997	202153	+	1157	1575
YER024W_tx0	chrV	202167	205088	+	2922	126
YER025W_id002	chrV	205193	207132	+	1940	545
YER026C_id001	chrV	207416	208539	-	1124	263
YER027C_id002	chrV	208683	210308	-	1626	163
YER028C_id001	chrV	210238	211944	-	1707	13
YER029C_id001	chrV	212475	213481	-	1007	156
YER030W_id005	chrV	213349	214098	+	750	280
YER031C_id002	chrV	213769	214782	-	1014	260
YER032W_id001	chrV	214963	217951	+	2989	23
YER033C_tx0	chrV	217932	221312	-	3381	57
YER034W_id001	chrV	221807	222744	+	938	3
YER035W_id004	chrV	222324	223217	+	894	124
YER036C_id009	chrV	223237	225236	-	2000	1051
YER037W_id006	chrV	225866	227074	+	1209	46
YER038C_id001	chrV	226056	228262	-	2207	12
YER038W-A_id003	chrV	228379	229572	+	1194	3
YER039C_id001	chrV	228360	229450	-	1091	24
YER039C-A_id001	chrV	228799	229507	-	709	0
YER040W_id003	chrV	229710	232250	+	2541	56
YER041W_id002	chrV	232375	234905	+	2531	8
YER042W_id001	chrV	234841	235703	+	863	67
YER043C_id001	chrV	235535	237221	-	1687	560
YER044C_id003	chrV	237439	238423	-	985	331
YER044C-A_tx0	chrV	238335	239799	-	1465	0
YER045C_id001	chrV	239914	241801	-	1888	55
YER046W_id001	chrV	242514	243707	+	1194	68
YER047C_tx0	chrV	243685	246528	-	2844	37
YER048C_id001	chrV	246581	248234	-	1654	273
YER048W-A_id001	chrV	250637	251721	+	1085	140
YER049W_id003	chrV	251629	253754	+	2126	294
YER050C_id001	chrV	253654	254444	-	791	212
YER051W_id001	chrV	254643	256152	+	1510	6
YER052C_id001	chrV	256214	258068	-	1855	14
YER053C_id003	chrV	258594	260023	-	1430	1100
YER053C-A_id001	chrV	260560	261280	-	721	57
YER054C_tx0	chrV	261927	263723	-	1797	65
YER055C_id001	chrV	263733	265844	-	2112	829
YER056C_id001	chrV	264973	269343	-	4371	762
YER056C-A_id002	chrV	269344	270757	-	1414	1169
YER057C_id001	chrV	270647	271538	-	892	49
YER058W_id003	chrV	271706	272239	+	534	54
YER059W_id001	chrV	272442	274466	+	2025	90
YER060W_id001	chrV	274526	276250	+	1725	61
YER060W-A_id001	chrV	276488	278311	+	1824	15
YER061C_id001	chrV	277831	279711	-	1881	66
YER062C_id001	chrV	279692	280839	-	1148	113
YER063W_id002	chrV	281587	282591	+	1005	454
YER064C_id001	chrV	281575	284306	-	2732	119
YER065C_id001	chrV	285114	287255	-	2142	63
YER066W_id002	chrV	289300	290938	+	1639	69
YER067W_id001	chrV	291787	292745	+	959	1327
YER068W_id002	chrV	292930	294924	+	1995	41
YER069W_id001	chrV	295335	298162	+	2828	35
YER070W_id002	chrV	298872	301822	+	2951	269
YER071C_id001	chrV	301703	302487	-	785	62
YER072W_id002	chrV	302569	303341	+	773	335
YER073W_id001	chrV	303339	306296	+	2958	386
YER074W_id005	chrV	306246	307350	+	1105	4318
YER074W-A_id002	chrV	307639	308520	+	882	178
YER075C_tx0	chrV	308288	311224	-	2937	49
YER076C_id006	chrV	312439	313918	-	1480	16
YER077C_id001	chrV	314426	316778	-	2353	31
YER078C_id002	chrV	316692	318552	-	1861	23
YER078W-A_id001	chrV	316769	318863	+	2095	0
YER079W_id003	chrV	318839	319828	+	990	200
YER080W_id005	chrV	319918	321940	+	2023	147
YER081W_id001	chrV	322213	324278	+	2066	95
YER082C_id002	chrV	323934	325995	-	2062	37
YER083C_id005	chrV	325946	327064	-	1119	157
YER085C_id001	chrV	327475	328288	-	814	0
YER086W_id001	chrV	328332	330346	+	2015	222
YER087C-B_id002	chrV	332218	332873	-	656	612
YER087W_id001	chrV	330512	332470	+	1959	26
YER088C_id001	chrV	333024	335458	-	2435	244
YER088C-A_id001	chrV	335262	337294	-	2033	4
YER089C_id003	chrV	335862	337679	-	1818	26
YER090W_id003	chrV	337911	339718	+	1808	421
YER091C_id002	chrV	339639	342381	-	2743	656
YER092W_id002	chrV	342846	343656	+	811	202
YER093C_tx0	chrV	343195	347637	-	4443	48
YER093C-A_id004	chrV	347774	348423	-	650	50
YER094C_id004	chrV	348575	349676	-	1102	675
YER095W_id002	chrV	349913	351605	+	1693	141
YER096W_id003	chrV	351534	353265	+	1732	4
YER098W_id002	chrV	355283	357934	+	2652	60
YER099C_id002	chrV	357212	359080	-	1869	122
YER100W_id002	chrV	359276	360415	+	1140	141
YER101C_id002	chrV	360322	361876	-	1555	39
YER102W_id002	chrV	362714	364048	+	1335	4195
YER103W_id001	chrV	363853	366637	+	2785	311
YER104W_id003	chrV	366784	368486	+	1703	33
YER105C_id001	chrV	367593	372032	-	4440	148
YER106W_tx0	chrV	372301	373359	+	1059	3
YER107C_id001	chrV	373204	374732	-	1529	125
YER110C_id003	chrV	378610	382244	-	3635	324
YER111C_tx0	chrV	382470	385901	-	3432	31
YER112W_id001	chrV	387131	387910	+	780	225
YER113C_id003	chrV	387794	390207	-	2414	41
YER114C_tx0	chrV	390465	393737	-	3273	32
YER115C_id002	chrV	394179	395818	-	1640	47
YER116C_id005	chrV	394899	396272	-	1374	3
YER117W_id001	chrV	395711	397716	+	2006	3278
YER118C_id004	chrV	397773	399354	-	1582	70
YER119C_id005	chrV	399335	400864	-	1530	48
YER120W_id004	chrV	401047	402104	+	1058	1617
YER121W_id003	chrV	402229	402912	+	684	6
YER122C_id004	chrV	402724	404433	-	1710	95
YER123W_id001	chrV	404625	406936	+	2312	79
YER124C_id002	chrV	406818	409103	-	2286	215
YER125W_id001	chrV	409685	413015	+	3331	155
YER126C_id001	chrV	412891	414281	-	1391	139
YER127W_id002	chrV	414457	415753	+	1297	59
YER128W_id001	chrV	415854	417079	+	1226	15
YER129W_tx0	chrV	417256	420834	+	3579	22
YER130C_id002	chrV	420863	422542	-	1680	43
YER131W_id001	chrV	423445	424454	+	1010	1616
YER132C_tx0	chrV	425063	430474	-	5412	36
YER133W_id003	chrV	432426	434424	+	1999	450
YER134C_id001	chrV	436308	437979	-	1672	124
YER136W_id002	chrV	439461	441300	+	1840	145
YER137C_id004	chrV	441206	441919	-	714	13
YER139C_id004	chrV	449837	451399	-	1563	29
YER140W_id001	chrV	451493	453628	+	2136	17
YER141W_id007	chrV	453380	455150	+	1771	80
YER142C_id001	chrV	455060	456384	-	1325	66
YER143W_id003	chrV	456261	457810	+	1550	57
YER144C_id001	chrV	457689	460317	-	2629	29
YER145C_id001	chrV	460290	461758	-	1469	191
YER146W_id002	chrV	462163	462951	+	789	226
YER147C_id010	chrV	462863	464882	-	2020	44
YER148W_id001	chrV	465114	466372	+	1259	161
YER149C_id002	chrV	466130	467563	-	1434	20
YER150W_id001	chrV	467715	468982	+	1268	601
YER151C_id001	chrV	469617	472548	-	2932	141
YER152C_id004	chrV	472620	474562	-	1943	227
YER153C_tx0	chrV	473916	474830	-	915	0
YER154W_id003	chrV	474311	476293	+	1983	43
YER155C_tx0	chrV	476220	482873	-	6654	467
YER156C_id001	chrV	483219	484628	-	1410	456
YER157W_id002	chrV	484772	487274	+	2503	75
YER158C_id003	chrV	488736	490782	-	2047	85
YER159C_id001	chrV	491282	492141	-	860	318
YER161C_id005	chrV	499078	500416	-	1339	160
YER162C_tx0	chrV	500505	502919	-	2415	67
YER163C_id002	chrV	502982	503902	-	921	95
YER164W_tx0	chrV	505367	509923	+	4557	164
YER165W_id006	chrV	510231	512308	+	2078	977
YER166W_tx0	chrV	512719	517584	+	4866	101
YER167W_id001	chrV	517790	520781	+	2992	41
YER168C_id005	chrV	520934	522724	-	1791	65
YER169W_id001	chrV	523079	525967	+	2889	179
YER170W_id006	chrV	525943	527033	+	1091	4
YER171W_id003	chrV	526959	529547	+	2589	52
YER172C_tx0	chrV	529405	536046	-	6642	209
YER173W_tx0	chrV	536275	538404	+	2130	15
YER174C_id001	chrV	538335	539320	-	986	3
YER175C_id001	chrV	539176	541451	-	2276	88
YER175W-A_id001	chrV	539499	541575	+	2077	1
YER176W_id004	chrV	541670	545169	+	3500	108
YER177W_id002	chrV	545199	546589	+	1391	2762
YER178W_id005	chrV	546805	548344	+	1540	1035
YER179W_tx0	chrV	548396	549642	+	1247	11
YER180C_id001	chrV	549668	551095	-	1428	44
YER180C-A_id003	chrV	550193	551170	-	978	1
YER181C_id001	chrV	551422	552408	-	987	3
YER182W_id002	chrV	552347	553357	+	1011	102
YER183C_id001	chrV	553242	554032	-	791	72
YER184C_id001	chrV	556085	558754	-	2670	6
YER185W_id001	chrV	558961	560400	+	1440	13
YER186C_id002	chrV	561200	562770	-	1571	87
YER187W_id001	chrV	565535	566856	+	1322	30
YER188W_id002	chrV	567725	568989	+	1265	11
YER190W_tx0	chrV	571455	576650	+	5196	0
YFL001W_id002	chrVI	147073	148494	+	1422	20
YFL002C_id003	chrVI	144976	146970	-	1995	124
YFL003C_tx0	chrVI	134396	137182	-	2787	5
YFL004W_id002	chrVI	131652	134510	+	2859	355
YFL005W_id002	chrVI	130102	131202	+	1101	189
YFL007W_tx0	chrVI	123454	130035	+	6582	258
YFL008W_tx0	chrVI	119404	123231	+	3828	105
YFL009W_id001	chrVI	115965	118621	+	2657	71
YFL010C_id002	chrVI	114731	115760	-	1030	242
YFL010W-A_tx0	chrVI	114965	115399	+	435	2
YFL011W_tx0	chrVI	112320	114110	+	1791	6
YFL012W_id001	chrVI	110586	111546	+	961	3
YFL013C_id001	chrVI	107621	110015	-	2395	23
YFL014W_id001	chrVI	106830	107779	+	950	909
YFL016C_id001	chrVI	104598	106329	-	1732	103
YFL017C_id001	chrVI	103590	104470	-	881	44
YFL017W-A_id002	chrVI	103365	103998	+	634	14
YFL018C_id001	chrVI	101497	103218	-	1722	635
YFL020C_id001	chrVI	99116	100293	-	1178	3
YFL021C-A_id001	chrVI	95449	97535	-	2087	3
YFL021W_id001	chrVI	95786	97617	+	1832	40
YFL022C_id005	chrVI	93384	95083	-	1700	485
YFL023W_id002	chrVI	90962	93476	+	2515	60
YFL024C_id001	chrVI	87443	90648	-	3206	59
YFL025C_tx0	chrVI	84020	87259	-	3240	20
YFL026W_tx0	chrVI	82555	84000	+	1446	460
YFL027C_id001	chrVI	80348	81963	-	1616	56
YFL028C_id001	chrVI	79210	80243	-	1034	67
YFL029C_id002	chrVI	77991	79215	-	1225	10
YFL030W_tx0	chrVI	76806	78113	+	1308	1
YFL031W_id001	chrVI	75113	76624	+	1512	281
YFL033C_tx0	chrVI	68990	74452	-	5463	64
YFL034C-A_id001	chrVI	64061	64977	-	917	72
YFL034C-B_id001	chrVI	62812	64057	-	1246	23
YFL034W_id002	chrVI	65307	68810	+	3504	105
YFL036W_tx0	chrVI	58757	62962	+	4206	138
YFL037W_id002	chrVI	56236	57934	+	1699	239
YFL038C_id002	chrVI	55139	56053	-	915	302
YFL039C_id002	chrVI	52973	54903	-	1931	10080
YFL041W_id001	chrVI	49117	51189	+	2073	89
YFL041W-A_id001	chrVI	47859	48986	+	1128	68
YFL042C_id001	chrVI	45630	47777	-	2148	186
YFL044C_id001	chrVI	44388	45595	-	1208	0
YFL045C_id001	chrVI	43468	45460	-	1993	2944
YFL046W_id002	chrVI	42615	43587	+	973	72
YFL047W_id002	chrVI	40403	42665	+	2263	34
YFL048C_id001	chrVI	38695	40222	-	1528	101
YFL049W_id004	chrVI	36772	38821	+	2050	49
YFL050C_tx0	chrVI	33147	35873	-	2727	4
YFL053W_tx0	chrVI	23398	25323	+	1926	1
YFL055W_id001	chrVI	16682	19085	+	2404	25
YFL058W_tx0	chrVI	12904	14076	+	1173	2
YFL059W_tx0	chrVI	11338	12384	+	1047	0
YFL060C_tx0	chrVI	10176	10994	-	819	3
YFL062W_tx0	chrVI	6401	7690	+	1290	4
YFR001W_id002	chrVI	148988	149850	+	863	194
YFR002W_id002	chrVI	149988	152650	+	2663	108
YFR003C_id002	chrVI	152443	153187	-	745	151
YFR004W_id003	chrVI	153322	154412	+	1091	433
YFR005C_id002	chrVI	154273	155920	-	1648	58
YFR006W_id001	chrVI	155862	157840	+	1979	187
YFR007W_id001	chrVI	159224	160429	+	1206	1
YFR008W_id001	chrVI	160196	161547	+	1352	11
YFR009W_id001	chrVI	162412	164813	+	2402	7
YFR009W-A_id001	chrVI	162827	164940	+	2114	37
YFR010W_id002	chrVI	164975	166660	+	1686	559
YFR011C_id001	chrVI	166525	167302	-	778	133
YFR012W_tx0	chrVI	167863	168621	+	759	0
YFR012W-A_id001	chrVI	167964	169543	+	1580	3
YFR013W_id002	chrVI	169866	172427	+	2562	71
YFR014C_id002	chrVI	172315	174005	-	1691	155
YFR015C_id003	chrVI	174088	176480	-	2393	541
YFR016C_id002	chrVI	176998	180837	-	3840	345
YFR017C_id001	chrVI	182154	183837	-	1684	231
YFR018C_id006	chrVI	182957	184282	-	1326	1
YFR019W_tx0	chrVI	184477	191463	+	6987	136
YFR020W_id002	chrVI	191794	193833	+	2040	75
YFR021W_id001	chrVI	194697	196512	+	1816	91
YFR022W_id001	chrVI	196565	199196	+	2632	98
YFR023W_tx0	chrVI	199849	201834	+	1986	1
YFR024C-A_id001	chrVI	201729	203658	-	1930	150
YFR025C_id003	chrVI	203600	204790	-	1191	31
YFR026C_id002	chrVI	205502	207225	-	1724	18
YFR027W_id001	chrVI	207380	208430	+	1051	2
YFR028C_id001	chrVI	208337	210160	-	1824	17
YFR029W_id001	chrVI	210837	213045	+	2209	24
YFR030W_id002	chrVI	213193	216476	+	3284	37
YFR031C_tx0	chrVI	216469	220131	-	3663	193
YFR031C-A_id001	chrVI	220319	221767	-	1449	5320
YFR032C_id002	chrVI	221988	223036	-	1049	0
YFR032C-A_id002	chrVI	223162	223964	-	803	2592
YFR033C_id003	chrVI	224182	225525	-	1344	286
YFR034C_id001	chrVI	224646	225993	-	1348	0
YFR034W-A_id003	chrVI	225560	226609	+	1050	158
YFR036W_id007	chrVI	226913	227476	+	564	9
YFR037C_id001	chrVI	227336	229219	-	1884	136
YFR038W_id002	chrVI	229362	232029	+	2668	72
YFR039C_id001	chrVI	231945	233687	-	1743	79
YFR040W_tx0	chrVI	234217	237375	+	3159	30
YFR041C_id003	chrVI	237233	238300	-	1068	45
YFR042W_id005	chrVI	238413	239385	+	973	41
YFR043C_id002	chrVI	239039	239867	-	829	55
YFR044C_id007	chrVI	239944	241661	-	1718	880
