# Program:featureCounts v2.0.0; Command:"featureCounts" "-p" "-T" "4" "-s" "2" "-t" "primary_transcript" "-g" "ID" "-a" "A3_sample_longest_full_ORF_with_constructs.gff" "-o" "A3_counts.txt" "A3_aln.bam" "-R" "BAM" 
Geneid	Chr	Start	End	Strand	Length	A3_aln.bam
YDR493W_id001	chrIV	1436116	1436840	+	725	37
YDR494W_id010	chrIV	1436848	1438087	+	1240	74
YDR495C_tx0	chrIV	1437990	1441175	-	3186	62
YDR496C_id001	chrIV	1441196	1443441	-	2246	164
YDR497C_id001	chrIV	1443604	1445623	-	2020	728
YDR498C_id002	chrIV	1445396	1450109	-	4714	70
YDR499W_id005	chrIV	1447826	1450167	+	2342	17
YDR500C_id001	chrIV	1449981	1450874	-	894	1670
YDR501W_tx0	chrIV	1451328	1453043	+	1716	7
YDR502C_id001	chrIV	1452816	1454512	-	1697	791
YDR503C_id001	chrIV	1454830	1455949	-	1120	20
YDR504C_id003	chrIV	1456139	1457842	-	1704	75
YDR505C_tx0	chrIV	1456570	1459245	-	2676	2
YDR506C_id002	chrIV	1459307	1461605	-	2299	151
YDR507C_id001	chrIV	1462176	1465824	-	3649	153
YDR508C_id002	chrIV	1466259	1468567	-	2309	436
YDR510W_id002	chrIV	1468669	1469859	+	1191	131
YDR511W_id001	chrIV	1469838	1471050	+	1213	3
YDR512C_tx0	chrIV	1470375	1471088	-	714	56
YDR513W_id001	chrIV	1470026	1471559	+	1534	246
YDR514C_id001	chrIV	1471422	1473074	-	1653	66
YDR515W_id008	chrIV	1473279	1474873	+	1595	17
YDR516C_id001	chrIV	1474842	1476588	-	1747	1315
YDR517W_id001	chrIV	1476623	1478460	+	1838	98
YDR518W_id002	chrIV	1478467	1480210	+	1744	18
YDR519W_id002	chrIV	1479966	1481057	+	1092	243
YDR520C_id001	chrIV	1480938	1483487	-	2550	25
YDR522C_tx0	chrIV	1483670	1485328	-	1659	0
YDR523C_id001	chrIV	1485514	1487263	-	1750	6
YDR524C_id001	chrIV	1487035	1489057	-	2023	27
YDR524C-A_id002	chrIV	1489805	1490445	-	641	0
YDR524C-B_id004	chrIV	1489179	1489843	-	665	16892
YDR525W-A_id001	chrIV	1489989	1491058	+	1070	192
YDR527W_id001	chrIV	1491072	1493174	+	2103	142
YDR528W_id002	chrIV	1494268	1495996	+	1729	115
YDR529C_id002	chrIV	1495808	1496579	-	772	254
YDR530C_id001	chrIV	1496628	1498018	-	1391	53
YDR531W_id010	chrIV	1498123	1499416	+	1294	331
YDR532C_id003	chrIV	1499338	1500793	-	1456	37
YDR533C_id001	chrIV	1501208	1502385	-	1178	173
YDR534C_tx0	chrIV	1503189	1504925	-	1737	9
YDR536W_tx0	chrIV	1507980	1509839	+	1860	9
YDR538W_id001	chrIV	1509972	1511919	+	1948	22
YDR539W_id001	chrIV	1512000	1513953	+	1954	74
YDR540C_id001	chrIV	1516282	1517758	-	1477	23
YDR541C_id001	chrIV	1519437	1520919	-	1483	34
YDR542W_tx0	chrIV	1523224	1523736	+	513	0
YDR545W_tx0	chrIV	1526296	1531836	+	5541	29
YEL001C_id001	chrV	149991	151013	-	1023	545
YEL002C_id002	chrV	148562	150077	-	1516	391
YEL003W_id002	chrV	147953	148711	+	759	151
YEL004W_id002	chrV	146894	148321	+	1428	2
YEL005C_id005	chrV	145810	146795	-	986	15
YEL006W_id007	chrV	144264	145702	+	1439	52
YEL007W_tx0	chrV	141867	144017	+	2151	79
YEL008C-A_id001	chrV	140310	141050	-	741	0
YEL008W_id002	chrV	140400	141261	+	862	1
YEL009C_id001	chrV	138823	140489	-	1667	1831
YEL011W_id001	chrV	133011	135350	+	2340	203
YEL012W_id003	chrV	131627	132660	+	1034	44
YEL013W_id002	chrV	128555	131010	+	2456	244
YEL015W_id006	chrV	126580	128450	+	1871	89
YEL016C_id001	chrV	124566	126430	-	1865	38
YEL017C-A_id001	chrV	122091	122964	-	874	4368
YEL017W_id001	chrV	123176	124767	+	1592	188
YEL018W_id001	chrV	121437	122462	+	1026	55
YEL019C_id001	chrV	120343	121311	-	969	1
YEL020W-A_id001	chrV	116531	117566	+	1036	82
YEL021W_id002	chrV	116112	117120	+	1009	0
YEL022W_id001	chrV	111340	115873	+	4534	132
YEL023C_id001	chrV	108378	111112	-	2735	30
YEL024W_id003	chrV	107159	108524	+	1366	169
YEL026W_id001	chrV	100905	102394	+	1490	749
YEL027W_id003	chrV	100706	101634	+	929	9
YEL028W_id001	chrV	97084	99203	+	2120	22
YEL029C_id001	chrV	96494	97909	-	1416	59
YEL030W_id001	chrV	94191	96948	+	2758	15
YEL031W_id001	chrV	90187	94007	+	3821	744
YEL032W_id003	chrV	86853	90004	+	3152	136
YEL034C-A_id005	chrV	85440	86268	-	829	2
YEL034W_id001	chrV	85195	86368	+	1174	2775
YEL036C_id001	chrV	82971	84832	-	1862	70
YEL037C_id003	chrV	81215	82788	-	1574	168
YEL038W_id003	chrV	80443	81364	+	922	104
YEL039C_id007	chrV	79521	80170	-	650	221
YEL040W_id001	chrV	78005	79662	+	1658	522
YEL041W_tx0	chrV	75919	77556	+	1638	3
YEL042W_id002	chrV	73626	75903	+	2278	314
YEL043W_id001	chrV	70433	73436	+	3004	91
YEL044W_id001	chrV	69050	70395	+	1346	93
YEL046C_id001	chrV	67007	68910	-	1904	515
YEL047C_tx0	chrV	65260	66822	-	1563	50
YEL048C_id004	chrV	64089	65265	-	1177	24
YEL049W_id005	chrV	63710	64235	+	526	1
YEL050C_id001	chrV	59524	61031	-	1508	85
YEL050W-A_id001	chrV	59495	59807	+	313	1
YEL051W_id001	chrV	58312	59359	+	1048	730
YEL052W_id002	chrV	56343	58169	+	1827	257
YEL053C_id002	chrV	53794	56185	-	2392	18
YEL054C_id003	chrV	52181	53254	-	1074	5837
YEL055C_id001	chrV	48281	51594	-	3314	329
YEL056W_id004	chrV	47130	48483	+	1354	97
YEL058W_id001	chrV	43208	45326	+	2119	423
YEL059C-A_id001	chrV	42329	43077	-	749	14
YEL060C_id008	chrV	39811	42008	-	2198	226
YEL061C_id001	chrV	36279	39660	-	3382	51
YEL062W_id002	chrV	34386	36393	+	2008	12
YEL063C_id001	chrV	31377	33713	-	2337	156
YEL064C_id001	chrV	29469	31299	-	1831	36
YEL065W_id001	chrV	27345	29608	+	2264	27
YEL066W_id004	chrV	26117	27291	+	1175	44
YEL068C_id001	chrV	25397	26510	-	1114	81
YEL069C_tx0	chrV	21412	23256	-	1845	0
YEL071W_id002	chrV	16326	18109	+	1784	212
YEL072W_id001	chrV	13584	14756	+	1173	12
YEL073C_id004	chrV	6526	7684	-	1159	135
YER001W_id001	chrV	153471	156098	+	2628	124
YER002W_id001	chrV	156369	157606	+	1238	131
YER003C_id001	chrV	157442	159162	-	1721	625
YER004W_id003	chrV	159284	160536	+	1253	155
YER005W_id001	chrV	160501	162733	+	2233	133
YER006W_id001	chrV	162684	164511	+	1828	556
YER007C-A_id001	chrV	165671	166910	-	1240	187
YER007W_id001	chrV	164486	166230	+	1745	15
YER008C_id002	chrV	167724	171884	-	4161	171
YER009W_id001	chrV	172050	172753	+	704	744
YER010C_id001	chrV	172546	173440	-	895	19
YER011W_id002	chrV	175194	176279	+	1086	184
YER012W_id001	chrV	177720	178639	+	920	481
YER013W_tx0	chrV	178816	182403	+	3588	63
YER014C-A_tx0	chrV	183606	184725	-	1120	1
YER014W_id001	chrV	182546	184349	+	1804	100
YER015W_tx0	chrV	184516	186900	+	2385	6
YER016W_id004	chrV	188225	189429	+	1205	19
YER017C_id002	chrV	189340	191884	-	2545	112
YER018C_id002	chrV	191885	193907	-	2023	37
YER019C-A_id001	chrV	192438	194592	-	2155	1027
YER019W_id003	chrV	192751	194318	+	1568	42
YER020W_id001	chrV	195040	197181	+	2142	59
YER021W_id003	chrV	196886	198650	+	1765	180
YER022W_id002	chrV	198776	200974	+	2199	65
YER023W_id002	chrV	200997	202153	+	1157	1563
YER024W_tx0	chrV	202167	205088	+	2922	72
YER025W_id002	chrV	205193	207132	+	1940	620
YER026C_id001	chrV	207416	208539	-	1124	504
YER027C_id002	chrV	208683	210308	-	1626	128
YER028C_id001	chrV	210238	211944	-	1707	7
YER029C_id001	chrV	212475	213481	-	1007	159
YER030W_id005	chrV	213349	214098	+	750	209
YER031C_id002	chrV	213769	214782	-	1014	240
YER032W_id001	chrV	214963	217951	+	2989	32
YER033C_tx0	chrV	217932	221312	-	3381	35
YER034W_id001	chrV	221807	222744	+	938	4
YER035W_id004	chrV	222324	223217	+	894	148
YER036C_id009	chrV	223237	225236	-	2000	1356
YER037W_id006	chrV	225866	227074	+	1209	48
YER038C_id001	chrV	226056	228262	-	2207	9
YER038W-A_id003	chrV	228379	229572	+	1194	1
YER039C_id001	chrV	228360	229450	-	1091	22
YER039C-A_id001	chrV	228799	229507	-	709	0
YER040W_id003	chrV	229710	232250	+	2541	58
YER041W_id002	chrV	232375	234905	+	2531	9
YER042W_id001	chrV	234841	235703	+	863	111
YER043C_id001	chrV	235535	237221	-	1687	993
YER044C_id003	chrV	237439	238423	-	985	294
YER044C-A_tx0	chrV	238335	239799	-	1465	0
YER045C_id001	chrV	239914	241801	-	1888	54
YER046W_id001	chrV	242514	243707	+	1194	44
YER047C_tx0	chrV	243685	246528	-	2844	31
YER048C_id001	chrV	246581	248234	-	1654	249
YER048W-A_id001	chrV	250637	251721	+	1085	158
YER049W_id003	chrV	251629	253754	+	2126	319
YER050C_id001	chrV	253654	254444	-	791	155
YER051W_id001	chrV	254643	256152	+	1510	5
YER052C_id001	chrV	256214	258068	-	1855	21
YER053C_id003	chrV	258594	260023	-	1430	787
YER053C-A_id001	chrV	260560	261280	-	721	42
YER054C_tx0	chrV	261927	263723	-	1797	35
YER055C_id001	chrV	263733	265844	-	2112	984
YER056C_id001	chrV	264973	269343	-	4371	1075
YER056C-A_id002	chrV	269344	270757	-	1414	1382
YER057C_id001	chrV	270647	271538	-	892	44
YER058W_id003	chrV	271706	272239	+	534	37
YER059W_id001	chrV	272442	274466	+	2025	52
YER060W_id001	chrV	274526	276250	+	1725	78
YER060W-A_id001	chrV	276488	278311	+	1824	24
YER061C_id001	chrV	277831	279711	-	1881	67
YER062C_id001	chrV	279692	280839	-	1148	164
YER063W_id002	chrV	281587	282591	+	1005	361
YER064C_id001	chrV	281575	284306	-	2732	121
YER065C_id001	chrV	285114	287255	-	2142	33
YER066W_id002	chrV	289300	290938	+	1639	51
YER067W_id001	chrV	291787	292745	+	959	692
YER068W_id002	chrV	292930	294924	+	1995	63
YER069W_id001	chrV	295335	298162	+	2828	92
YER070W_id002	chrV	298872	301822	+	2951	387
YER071C_id001	chrV	301703	302487	-	785	49
YER072W_id002	chrV	302569	303341	+	773	372
YER073W_id001	chrV	303339	306296	+	2958	416
YER074W_id005	chrV	306246	307350	+	1105	7014
YER074W-A_id002	chrV	307639	308520	+	882	184
YER075C_tx0	chrV	308288	311224	-	2937	29
YER076C_id006	chrV	312439	313918	-	1480	18
YER077C_id001	chrV	314426	316778	-	2353	23
YER078C_id002	chrV	316692	318552	-	1861	29
YER078W-A_id001	chrV	316769	318863	+	2095	1
YER079W_id003	chrV	318839	319828	+	990	147
YER080W_id005	chrV	319918	321940	+	2023	134
YER081W_id001	chrV	322213	324278	+	2066	145
YER082C_id002	chrV	323934	325995	-	2062	61
YER083C_id005	chrV	325946	327064	-	1119	163
YER085C_id001	chrV	327475	328288	-	814	2
YER086W_id001	chrV	328332	330346	+	2015	306
YER087C-B_id002	chrV	332218	332873	-	656	572
YER087W_id001	chrV	330512	332470	+	1959	23
YER088C_id001	chrV	333024	335458	-	2435	260
YER088C-A_id001	chrV	335262	337294	-	2033	8
YER089C_id003	chrV	335862	337679	-	1818	35
YER090W_id003	chrV	337911	339718	+	1808	404
YER091C_id002	chrV	339639	342381	-	2743	1360
YER092W_id002	chrV	342846	343656	+	811	164
YER093C_tx0	chrV	343195	347637	-	4443	39
YER093C-A_id004	chrV	347774	348423	-	650	41
YER094C_id004	chrV	348575	349676	-	1102	507
YER095W_id002	chrV	349913	351605	+	1693	101
YER096W_id003	chrV	351534	353265	+	1732	4
YER098W_id002	chrV	355283	357934	+	2652	43
YER099C_id002	chrV	357212	359080	-	1869	92
YER100W_id002	chrV	359276	360415	+	1140	147
YER101C_id002	chrV	360322	361876	-	1555	48
YER102W_id002	chrV	362714	364048	+	1335	5979
YER103W_id001	chrV	363853	366637	+	2785	203
YER104W_id003	chrV	366784	368486	+	1703	23
YER105C_id001	chrV	367593	372032	-	4440	140
YER106W_tx0	chrV	372301	373359	+	1059	4
YER107C_id001	chrV	373204	374732	-	1529	142
YER110C_id003	chrV	378610	382244	-	3635	498
YER111C_tx0	chrV	382470	385901	-	3432	23
YER112W_id001	chrV	387131	387910	+	780	223
YER113C_id003	chrV	387794	390207	-	2414	40
YER114C_tx0	chrV	390465	393737	-	3273	37
YER115C_id002	chrV	394179	395818	-	1640	54
YER116C_id005	chrV	394899	396272	-	1374	0
YER117W_id001	chrV	395711	397716	+	2006	5223
YER118C_id004	chrV	397773	399354	-	1582	57
YER119C_id005	chrV	399335	400864	-	1530	46
YER120W_id004	chrV	401047	402104	+	1058	1847
YER121W_id003	chrV	402229	402912	+	684	6
YER122C_id004	chrV	402724	404433	-	1710	163
YER123W_id001	chrV	404625	406936	+	2312	72
YER124C_id002	chrV	406818	409103	-	2286	212
YER125W_id001	chrV	409685	413015	+	3331	184
YER126C_id001	chrV	412891	414281	-	1391	202
YER127W_id002	chrV	414457	415753	+	1297	67
YER128W_id001	chrV	415854	417079	+	1226	12
YER129W_tx0	chrV	417256	420834	+	3579	30
YER130C_id002	chrV	420863	422542	-	1680	80
YER131W_id001	chrV	423445	424454	+	1010	2987
YER132C_tx0	chrV	425063	430474	-	5412	33
YER133W_id003	chrV	432426	434424	+	1999	440
YER134C_id001	chrV	436308	437979	-	1672	107
YER136W_id002	chrV	439461	441300	+	1840	116
YER137C_id004	chrV	441206	441919	-	714	17
YER139C_id004	chrV	449837	451399	-	1563	17
YER140W_id001	chrV	451493	453628	+	2136	26
YER141W_id007	chrV	453380	455150	+	1771	98
YER142C_id001	chrV	455060	456384	-	1325	48
YER143W_id003	chrV	456261	457810	+	1550	40
YER144C_id001	chrV	457689	460317	-	2629	18
YER145C_id001	chrV	460290	461758	-	1469	133
YER146W_id002	chrV	462163	462951	+	789	235
YER147C_id010	chrV	462863	464882	-	2020	45
YER148W_id001	chrV	465114	466372	+	1259	232
YER149C_id002	chrV	466130	467563	-	1434	31
YER150W_id001	chrV	467715	468982	+	1268	462
YER151C_id001	chrV	469617	472548	-	2932	132
YER152C_id004	chrV	472620	474562	-	1943	194
YER153C_tx0	chrV	473916	474830	-	915	0
YER154W_id003	chrV	474311	476293	+	1983	53
YER155C_tx0	chrV	476220	482873	-	6654	475
YER156C_id001	chrV	483219	484628	-	1410	530
YER157W_id002	chrV	484772	487274	+	2503	69
YER158C_id003	chrV	488736	490782	-	2047	73
YER159C_id001	chrV	491282	492141	-	860	272
YER161C_id005	chrV	499078	500416	-	1339	150
YER162C_tx0	chrV	500505	502919	-	2415	47
YER163C_id002	chrV	502982	503902	-	921	61
YER164W_tx0	chrV	505367	509923	+	4557	184
YER165W_id006	chrV	510231	512308	+	2078	1503
YER166W_tx0	chrV	512719	517584	+	4866	117
YER167W_id001	chrV	517790	520781	+	2992	41
YER168C_id005	chrV	520934	522724	-	1791	61
YER169W_id001	chrV	523079	525967	+	2889	137
YER170W_id006	chrV	525943	527033	+	1091	2
YER171W_id003	chrV	526959	529547	+	2589	53
YER172C_tx0	chrV	529405	536046	-	6642	209
YER173W_tx0	chrV	536275	538404	+	2130	10
YER174C_id001	chrV	538335	539320	-	986	13
YER175C_id001	chrV	539176	541451	-	2276	99
YER175W-A_id001	chrV	539499	541575	+	2077	4
YER176W_id004	chrV	541670	545169	+	3500	93
YER177W_id002	chrV	545199	546589	+	1391	2481
YER178W_id005	chrV	546805	548344	+	1540	1169
YER179W_tx0	chrV	548396	549642	+	1247	9
YER180C_id001	chrV	549668	551095	-	1428	45
YER180C-A_id003	chrV	550193	551170	-	978	0
YER181C_id001	chrV	551422	552408	-	987	2
YER182W_id002	chrV	552347	553357	+	1011	57
YER183C_id001	chrV	553242	554032	-	791	61
YER184C_id001	chrV	556085	558754	-	2670	4
YER185W_id001	chrV	558961	560400	+	1440	7
YER186C_id002	chrV	561200	562770	-	1571	94
YER187W_id001	chrV	565535	566856	+	1322	23
YER188W_id002	chrV	567725	568989	+	1265	12
YER190W_tx0	chrV	571455	576650	+	5196	0
YFL001W_id002	chrVI	147073	148494	+	1422	29
YFL002C_id003	chrVI	144976	146970	-	1995	101
YFL003C_tx0	chrVI	134396	137182	-	2787	3
YFL004W_id002	chrVI	131652	134510	+	2859	388
YFL005W_id002	chrVI	130102	131202	+	1101	322
YFL007W_tx0	chrVI	123454	130035	+	6582	239
YFL008W_tx0	chrVI	119404	123231	+	3828	82
YFL009W_id001	chrVI	115965	118621	+	2657	57
YFL010C_id002	chrVI	114731	115760	-	1030	300
YFL010W-A_tx0	chrVI	114965	115399	+	435	2
YFL011W_tx0	chrVI	112320	114110	+	1791	6
YFL012W_id001	chrVI	110586	111546	+	961	2
YFL013C_id001	chrVI	107621	110015	-	2395	46
YFL014W_id001	chrVI	106830	107779	+	950	721
YFL016C_id001	chrVI	104598	106329	-	1732	75
YFL017C_id001	chrVI	103590	104470	-	881	56
YFL017W-A_id002	chrVI	103365	103998	+	634	18
YFL018C_id001	chrVI	101497	103218	-	1722	504
YFL020C_id001	chrVI	99116	100293	-	1178	4
YFL021C-A_id001	chrVI	95449	97535	-	2087	6
YFL021W_id001	chrVI	95786	97617	+	1832	63
YFL022C_id005	chrVI	93384	95083	-	1700	523
YFL023W_id002	chrVI	90962	93476	+	2515	81
YFL024C_id001	chrVI	87443	90648	-	3206	47
YFL025C_tx0	chrVI	84020	87259	-	3240	26
YFL026W_tx0	chrVI	82555	84000	+	1446	570
YFL027C_id001	chrVI	80348	81963	-	1616	63
YFL028C_id001	chrVI	79210	80243	-	1034	57
YFL029C_id002	chrVI	77991	79215	-	1225	15
YFL030W_tx0	chrVI	76806	78113	+	1308	7
YFL031W_id001	chrVI	75113	76624	+	1512	1284
YFL033C_tx0	chrVI	68990	74452	-	5463	53
YFL034C-A_id001	chrVI	64061	64977	-	917	75
YFL034C-B_id001	chrVI	62812	64057	-	1246	46
YFL034W_id002	chrVI	65307	68810	+	3504	112
YFL036W_tx0	chrVI	58757	62962	+	4206	215
YFL037W_id002	chrVI	56236	57934	+	1699	372
YFL038C_id002	chrVI	55139	56053	-	915	311
YFL039C_id002	chrVI	52973	54903	-	1931	10125
YFL041W_id001	chrVI	49117	51189	+	2073	115
YFL041W-A_id001	chrVI	47859	48986	+	1128	40
YFL042C_id001	chrVI	45630	47777	-	2148	173
YFL044C_id001	chrVI	44388	45595	-	1208	0
YFL045C_id001	chrVI	43468	45460	-	1993	2781
YFL046W_id002	chrVI	42615	43587	+	973	67
YFL047W_id002	chrVI	40403	42665	+	2263	45
YFL048C_id001	chrVI	38695	40222	-	1528	120
YFL049W_id004	chrVI	36772	38821	+	2050	34
YFL050C_tx0	chrVI	33147	35873	-	2727	8
YFL053W_tx0	chrVI	23398	25323	+	1926	0
YFL055W_id001	chrVI	16682	19085	+	2404	12
YFL058W_tx0	chrVI	12904	14076	+	1173	2
YFL059W_tx0	chrVI	11338	12384	+	1047	1
YFL060C_tx0	chrVI	10176	10994	-	819	1
YFL062W_tx0	chrVI	6401	7690	+	1290	2
YFR001W_id002	chrVI	148988	149850	+	863	193
YFR002W_id002	chrVI	149988	152650	+	2663	114
YFR003C_id002	chrVI	152443	153187	-	745	143
YFR004W_id003	chrVI	153322	154412	+	1091	491
YFR005C_id002	chrVI	154273	155920	-	1648	68
YFR006W_id001	chrVI	155862	157840	+	1979	239
YFR007W_id001	chrVI	159224	160429	+	1206	3
YFR008W_id001	chrVI	160196	161547	+	1352	15
YFR009W_id001	chrVI	162412	164813	+	2402	5
YFR009W-A_id001	chrVI	162827	164940	+	2114	59
YFR010W_id002	chrVI	164975	166660	+	1686	464
YFR011C_id001	chrVI	166525	167302	-	778	134
YFR012W_tx0	chrVI	167863	168621	+	759	0
YFR012W-A_id001	chrVI	167964	169543	+	1580	4
YFR013W_id002	chrVI	169866	172427	+	2562	87
YFR014C_id002	chrVI	172315	174005	-	1691	92
YFR015C_id003	chrVI	174088	176480	-	2393	306
YFR016C_id002	chrVI	176998	180837	-	3840	293
YFR017C_id001	chrVI	182154	183837	-	1684	189
YFR018C_id006	chrVI	182957	184282	-	1326	0
YFR019W_tx0	chrVI	184477	191463	+	6987	109
YFR020W_id002	chrVI	191794	193833	+	2040	67
YFR021W_id001	chrVI	194697	196512	+	1816	74
YFR022W_id001	chrVI	196565	199196	+	2632	60
YFR023W_tx0	chrVI	199849	201834	+	1986	3
YFR024C-A_id001	chrVI	201729	203658	-	1930	196
YFR025C_id003	chrVI	203600	204790	-	1191	43
YFR026C_id002	chrVI	205502	207225	-	1724	14
YFR027W_id001	chrVI	207380	208430	+	1051	2
YFR028C_id001	chrVI	208337	210160	-	1824	39
YFR029W_id001	chrVI	210837	213045	+	2209	28
YFR030W_id002	chrVI	213193	216476	+	3284	58
YFR031C_tx0	chrVI	216469	220131	-	3663	159
YFR031C-A_id001	chrVI	220319	221767	-	1449	6071
YFR032C_id002	chrVI	221988	223036	-	1049	0
YFR032C-A_id002	chrVI	223162	223964	-	803	3589
YFR033C_id003	chrVI	224182	225525	-	1344	273
YFR034C_id001	chrVI	224646	225993	-	1348	0
YFR034W-A_id003	chrVI	225560	226609	+	1050	153
YFR036W_id007	chrVI	226913	227476	+	564	13
YFR037C_id001	chrVI	227336	229219	-	1884	140
YFR038W_id002	chrVI	229362	232029	+	2668	82
YFR039C_id001	chrVI	231945	233687	-	1743	52
YFR040W_tx0	chrVI	234217	237375	+	3159	64
YFR041C_id003	chrVI	237233	238300	-	1068	51
YFR042W_id005	chrVI	238413	239385	+	973	31
YFR043C_id002	chrVI	239039	239867	-	829	39
YFR044C_id007	chrVI	239944	241661	-	1718	659
YFR045W_id005	chrVI	241982	243136	+	1155	71
YFR046C_id001	chrVI	242814	244179	-	1366	17
YFR047C_id002	chrVI	244007	245201	-	1195	212
YFR048W_id002	chrVI	246108	248209	+	2102	79
YFR049W_id003	chrVI	248350	249125	+	776	109
YFR050C_id001	chrVI	248900	249947	-	1048	164
YFR051C_id002	chrVI	250047	251842	-	1796	278
YFR052C-A_id013	chrVI	253422	254620	-	1199	1309
YFR052W_id001	chrVI	252446	253577	+	1132	119
YFR053C_id030	chrVI	253523	255160	-	1638	49
YFR054C_id001	chrVI	258567	259937	-	1371	0
YFR055W_id001	chrVI	263663	265704	+	2042	119
YGL001C_id001	chrVII	495330	496774	-	1445	196
YGL002W_id002	chrVII	494406	495421	+	1016	107
YGL003C_id004	chrVII	492285	494249	-	1965	53
YGL004C_id001	chrVII	490571	491971	-	1401	5
YGL005C_id001	chrVII	489497	490935	-	1439	54
YGL006W_tx0	chrVII	485896	489567	+	3672	269
YGL007C-A_id001	chrVII	482644	483949	-	1306	5
YGL007W_id002	chrVII	483202	484287	+	1086	8
YGL008C_id001	chrVII	479380	482905	-	3526	6350
YGL009C_id001	chrVII	476115	478707	-	2593	656
YGL010W_id002	chrVII	475438	476282	+	845	18
YGL011C_id003	chrVII	474200	475272	-	1073	312
YGL012W_id001	chrVII	472818	474684	+	1867	552
YGL013C_tx0	chrVII	468967	472323	-	3357	46
YGL014W_id001	chrVII	465720	468896	+	3177	128
YGL015C_id001	chrVII	464796	465693	-	898	2
YGL016W_id001	chrVII	461610	465103	+	3494	121
YGL017W_id001	chrVII	459660	461519	+	1860	37
YGL018C_id003	chrVII	458843	459716	-	874	21
YGL019W_id002	chrVII	458014	459108	+	1095	271
YGL020C_id001	chrVII	457075	457978	-	904	207
YGL021W_tx0	chrVII	454760	457192	+	2433	77
YGL022W_id002	chrVII	452331	454726	+	2396	462
YGL023C_id001	chrVII	450069	452153	-	2085	45
YGL025C_tx0	chrVII	448639	449982	-	1344	105
YGL026C_id003	chrVII	446250	448563	-	2314	901
YGL027C_id002	chrVII	443550	446182	-	2633	129
YGL028C_id001	chrVII	440982	443316	-	2335	171
YGL029W_id002	chrVII	439782	440606	+	825	252
YGL030W_id002	chrVII	439041	439908	+	868	9494
YGL031C_id005	chrVII	437223	438447	-	1225	6220
YGL032C_id002	chrVII	436470	437054	-	585	66
YGL033W_tx0	chrVII	435600	436526	+	927	6
YGL035C_tx0	chrVII	431423	433087	-	1665	0
YGL037C_id002	chrVII	427158	428067	-	910	961
YGL038C_id001	chrVII	424902	426916	-	2015	128
YGL039W_id006	chrVII	423450	425101	+	1652	33
YGL040C_id006	chrVII	419301	420680	-	1380	200
YGL041C-B_id002	chrVII	418560	419184	-	625	0
YGL041W-A_id004	chrVII	418809	419501	+	693	94
YGL043W_id002	chrVII	417479	418860	+	1382	113
YGL044C_id005	chrVII	415860	417264	-	1405	75
YGL045W_id001	chrVII	413730	415957	+	2228	32
YGL047W_id005	chrVII	411465	412279	+	815	28
YGL048C_id001	chrVII	409852	411314	-	1463	444
YGL049C_id004	chrVII	406693	409765	-	3073	175
YGL050W_id002	chrVII	405691	406865	+	1175	40
YGL051W_tx0	chrVII	403662	404516	+	855	2
YGL053W_id002	chrVII	402490	403626	+	1137	55
YGL054C_id002	chrVII	400538	401380	-	843	498
YGL055W_id001	chrVII	398536	400441	+	1906	990
YGL056C_id004	chrVII	395953	397716	-	1764	17
YGL057C_id001	chrVII	394754	395866	-	1113	36
YGL058W_id001	chrVII	393658	394900	+	1243	118
YGL059W_id001	chrVII	392170	393891	+	1722	19
YGL060W_id001	chrVII	389935	392265	+	2331	31
YGL061C_id004	chrVII	388718	389779	-	1062	24
YGL062W_id008	chrVII	385140	388783	+	3644	174
YGL063W_id002	chrVII	383448	385226	+	1779	65
YGL064C_tx0	chrVII	381398	383233	-	1836	27
YGL065C_id002	chrVII	379637	381327	-	1691	87
YGL066W_id001	chrVII	377418	379778	+	2361	74
YGL067W_id002	chrVII	376046	377488	+	1443	81
YGL068W_id002	chrVII	375049	375941	+	893	209
YGL070C_id003	chrVII	374069	374861	-	793	66
YGL071W_id014	chrVII	371906	374252	+	2347	60
YGL073W_id001	chrVII	368424	371311	+	2888	47
YGL075C_id004	chrVII	366819	368283	-	1465	0
YGL076C_id002	chrVII	364219	366148	-	1930	3504
YGL077C_id005	chrVII	362141	364083	-	1943	396
YGL078C_id002	chrVII	360096	361986	-	1891	345
YGL079W_id001	chrVII	359407	360797	+	1391	40
YGL080W_id011	chrVII	358555	359306	+	752	96
YGL081W_id002	chrVII	357199	358628	+	1430	11
YGL082W_id002	chrVII	355737	357167	+	1431	116
YGL083W_id001	chrVII	352994	355652	+	2659	48
YGL084C_id002	chrVII	350391	352345	-	1955	73
YGL085W_id006	chrVII	349554	350620	+	1067	30
YGL086W_tx0	chrVII	347094	349493	+	2400	117
YGL087C_id002	chrVII	346205	346943	-	739	58
YGL089C_tx0	chrVII	344666	345178	-	513	3
YGL090W_id003	chrVII	343287	345261	+	1975	24
YGL091C_id006	chrVII	341905	343126	-	1222	136
YGL092W_id001	chrVII	337782	341915	+	4134	191
YGL093W_id002	chrVII	334846	337679	+	2834	28
YGL094C_tx0	chrVII	330993	334490	-	3498	32
YGL095C_id009	chrVII	328782	330685	-	1904	117
YGL096W_id007	chrVII	324810	326269	+	1460	63
YGL097W_id004	chrVII	321706	323346	+	1641	175
YGL098W_id003	chrVII	317289	319046	+	1758	75
YGL099W_id001	chrVII	314567	316611	+	2045	158
YGL100W_id002	chrVII	313156	314399	+	1244	145
