# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-T" "4" "-s" "2" "-t" "primary_transcript" "-g" "ID" "-a" "WD_C14_sample_longest_full_ORF_with_constructs.gff" "-o" "WD_C14_counts.txt" "WD_C14_aln.bam" "-R" "BAM" 
Geneid	Chr	Start	End	Strand	Length	WD_C14_aln.bam
YDR261C_id002	chrIV	977381	979329	-	1949	1007
YDR262W_id002	chrIV	993123	994470	+	1348	825
YDR263C_id004	chrIV	994141	995611	-	1471	35
YDR264C_id001	chrIV	995564	998386	-	2823	411
YDR265W_id001	chrIV	998634	1000092	+	1459	108
YDR266C_id001	chrIV	999976	1002239	-	2264	85
YDR267C_id002	chrIV	1002364	1003795	-	1432	306
YDR268W_id005	chrIV	1003835	1005253	+	1419	219
YDR270W_tx0	chrIV	1005650	1008814	+	3165	90
YDR271C_id001	chrIV	1007978	1008793	-	816	12
YDR272W_id002	chrIV	1008953	1010858	+	1906	6
YDR273W_id003	chrIV	1009655	1011306	+	1652	83
YDR275W_id001	chrIV	1011573	1013260	+	1688	314
YDR276C_id002	chrIV	1012990	1013879	-	890	3791
YDR277C_id005	chrIV	1014122	1015863	-	1742	177
YDR279W_id001	chrIV	1019101	1020447	+	1347	0
YDR280W_id001	chrIV	1019899	1021771	+	1873	413
YDR281C_id001	chrIV	1021667	1022436	-	770	42
YDR282C_id001	chrIV	1023220	1024762	-	1543	102
YDR283C_tx0	chrIV	1024945	1030074	-	5130	582
YDR284C_id001	chrIV	1030377	1031708	-	1332	367
YDR285W_tx0	chrIV	1032411	1035188	+	2778	33
YDR286C_id002	chrIV	1035110	1035793	-	684	115
YDR287W_id001	chrIV	1035217	1036964	+	1748	728
YDR288W_id002	chrIV	1037136	1038288	+	1153	374
YDR289C_id002	chrIV	1037855	1039576	-	1722	250
YDR291W_tx0	chrIV	1039703	1043086	+	3384	159
YDR292C_id002	chrIV	1042953	1045153	-	2201	989
YDR293C_id003	chrIV	1045313	1049498	-	4186	799
YDR294C_id001	chrIV	1050405	1052323	-	1919	1521
YDR295C_id001	chrIV	1052542	1054910	-	2369	129
YDR296W_id003	chrIV	1055178	1056139	+	962	246
YDR297W_id003	chrIV	1056381	1057763	+	1383	2598
YDR298C_id003	chrIV	1058000	1059356	-	1357	783
YDR299W_id001	chrIV	1059592	1061523	+	1932	416
YDR300C_id001	chrIV	1060851	1062861	-	2011	404
YDR301W_tx0	chrIV	1063327	1067550	+	4224	242
YDR302W_id002	chrIV	1067688	1068591	+	904	937
YDR303C_id002	chrIV	1068614	1071708	-	3095	142
YDR304C_id001	chrIV	1071810	1072811	-	1002	2212
YDR305C_id001	chrIV	1072659	1074110	-	1452	68
YDR306C_id005	chrIV	1073546	1075342	-	1797	20
YDR307W_id001	chrIV	1075806	1078050	+	2245	187
YDR308C_id001	chrIV	1075773	1078490	-	2718	231
YDR309C_id004	chrIV	1078684	1080379	-	1696	841
YDR310C_tx0	chrIV	1081003	1084341	-	3339	268
YDR311W_id003	chrIV	1085029	1087097	+	2069	295
YDR312W_id002	chrIV	1087523	1089165	+	1643	167
YDR313C_id003	chrIV	1089041	1090510	-	1470	49
YDR314C_tx0	chrIV	1090308	1092536	-	2229	5
YDR315C_id001	chrIV	1092551	1093613	-	1063	33
YDR316W_id004	chrIV	1093726	1095257	+	1532	189
YDR317W_id001	chrIV	1102150	1103554	+	1405	62
YDR318W_id013	chrIV	1103725	1105085	+	1361	112
YDR319C_id001	chrIV	1104140	1105874	-	1735	437
YDR320C_id002	chrIV	1106004	1108137	-	2134	358
YDR320C-A_id009	chrIV	1108128	1108508	-	381	652
YDR320W-B_id001	chrIV	1108256	1109176	+	921	57
YDR321W_id001	chrIV	1108671	1110101	+	1431	3085
YDR322C-A_id001	chrIV	1111663	1112340	-	678	793
YDR322W_id008	chrIV	1110563	1111803	+	1241	262
YDR323C_id002	chrIV	1112333	1114057	-	1725	41
YDR324C_tx0	chrIV	1114308	1116788	-	2481	412
YDR325W_tx0	chrIV	1117101	1120358	+	3258	223
YDR326C_tx0	chrIV	1120484	1124950	-	4467	96
YDR328C_id001	chrIV	1125145	1126085	-	941	1025
YDR329C_id001	chrIV	1126164	1127617	-	1454	261
YDR330W_id001	chrIV	1127794	1129603	+	1810	151
YDR331W_id002	chrIV	1129543	1130961	+	1419	25
YDR332W_id001	chrIV	1130976	1133155	+	2180	80
YDR333C_id001	chrIV	1133021	1135468	-	2448	473
YDR334W_tx0	chrIV	1135907	1140601	+	4695	435
YDR335W_id001	chrIV	1140811	1144954	+	4144	941
YDR336W_id003	chrIV	1145020	1146134	+	1115	253
YDR337W_id001	chrIV	1146252	1147408	+	1157	87
YDR338C_id001	chrIV	1147255	1149717	-	2463	116
YDR339C_id002	chrIV	1149459	1150540	-	1082	1057
YDR341C_id002	chrIV	1151653	1153727	-	2075	2890
YDR342C_id001	chrIV	1154074	1156412	-	2339	692
YDR343C_tx0	chrIV	1159483	1161345	-	1863	71
YDR345C_id001	chrIV	1162818	1164762	-	1945	12152
YDR346C_id001	chrIV	1166895	1168886	-	1992	2045
YDR347W_id001	chrIV	1169061	1170267	+	1207	640
YDR348C_id001	chrIV	1170039	1172068	-	2030	276
YDR349C_id003	chrIV	1172232	1174289	-	2058	531
YDR350C_id007	chrIV	1176047	1178202	-	2156	123
YDR351W_tx0	chrIV	1178641	1181385	+	2745	139
YDR352W_id003	chrIV	1181684	1183315	+	1632	207
YDR353W_id006	chrIV	1183223	1184534	+	1312	6173
YDR354W_id001	chrIV	1184621	1186001	+	1381	528
YDR356W_tx0	chrIV	1186082	1189066	+	2985	75
YDR357C_id002	chrIV	1189093	1189768	-	676	400
YDR358W_id003	chrIV	1190007	1191927	+	1921	33
YDR359C_tx0	chrIV	1191811	1194909	-	3099	57
YDR361C_id002	chrIV	1195050	1196297	-	1248	1735
YDR362C_id001	chrIV	1196464	1198807	-	2344	188
YDR363W_id001	chrIV	1199006	1201491	+	2486	407
YDR363W-A_id001	chrIV	1202008	1202806	+	799	2167
YDR364C_id003	chrIV	1202370	1204242	-	1873	405
YDR365C_id001	chrIV	1204384	1206470	-	2087	647
YDR367W_id001	chrIV	1212724	1213810	+	1087	292
YDR368W_id001	chrIV	1213765	1214994	+	1230	674
YDR369C_tx0	chrIV	1214891	1217605	-	2715	94
YDR370C_id001	chrIV	1217664	1219175	-	1512	114
YDR371C-A_id002	chrIV	1219340	1219897	-	558	1
YDR371W_id001	chrIV	1219298	1221049	+	1752	199
YDR372C_id002	chrIV	1220892	1222447	-	1556	470
YDR373W_id002	chrIV	1222682	1223462	+	781	10
YDR374C_tx0	chrIV	1223349	1224419	-	1071	3
YDR374W-A_id002	chrIV	1224730	1225320	+	591	257
YDR375C_id001	chrIV	1225108	1226579	-	1472	233
YDR376W_id001	chrIV	1226729	1228469	+	1741	528
YDR377W_id002	chrIV	1228531	1229643	+	1113	1498
YDR378C_id003	chrIV	1229140	1230061	-	922	1473
YDR379C-A_id001	chrIV	1233148	1233766	-	619	69
YDR379W_id004	chrIV	1230091	1233274	+	3184	80
YDR380W_id005	chrIV	1234115	1236269	+	2155	39
YDR381C-A_id002	chrIV	1238198	1239008	-	811	283
YDR381W_id001	chrIV	1236461	1238352	+	1892	801
YDR382W_id001	chrIV	1239411	1240067	+	657	10920
YDR383C_id004	chrIV	1239885	1240896	-	1012	33
YDR384C_id001	chrIV	1241044	1242539	-	1496	316
YDR385W_id002	chrIV	1243142	1245949	+	2808	38730
YDR386W_id005	chrIV	1246063	1248091	+	2029	38
YDR387C_id001	chrIV	1247971	1249967	-	1997	508
YDR388W_id001	chrIV	1250135	1252152	+	2018	1815
YDR389W_id002	chrIV	1252021	1254811	+	2791	95
YDR390C_id002	chrIV	1254838	1256876	-	2039	642
YDR391C_id001	chrIV	1257277	1258514	-	1238	542
YDR392W_id006	chrIV	1258655	1259984	+	1330	244
YDR393W_id001	chrIV	1259813	1261460	+	1648	91
YDR394W_id001	chrIV	1261365	1263049	+	1685	1102
YDR395W_id001	chrIV	1263194	1266255	+	3062	1076
YDR397C_id001	chrIV	1266185	1267186	-	1002	517
YDR398W_id002	chrIV	1267357	1269539	+	2183	981
YDR399W_id003	chrIV	1269999	1270974	+	976	953
YDR400W_id001	chrIV	1271006	1272335	+	1330	390
YDR402C_tx0	chrIV	1272109	1273728	-	1620	8
YDR403W_tx0	chrIV	1274577	1276337	+	1761	29
YDR404C_id001	chrIV	1276512	1277907	-	1396	919
YDR405W_id002	chrIV	1277596	1279201	+	1606	185
YDR406W_tx0	chrIV	1279185	1283924	+	4740	82
YDR407C_id001	chrIV	1284000	1288060	-	4061	316
YDR408C_id001	chrIV	1288122	1289151	-	1030	353
YDR409W_tx0	chrIV	1289381	1292245	+	2865	25
YDR410C_id012	chrIV	1292269	1293161	-	893	896
YDR411C_id003	chrIV	1293256	1294444	-	1189	589
YDR412W_id003	chrIV	1294626	1295634	+	1009	713
YDR414C_id002	chrIV	1295437	1296883	-	1447	121
YDR415C_id001	chrIV	1296692	1298215	-	1524	366
YDR416W_id001	chrIV	1298346	1301043	+	2698	14
YDR418W_id001	chrIV	1300681	1302209	+	1529	14462
YDR419W_id001	chrIV	1303169	1305459	+	2291	105
YDR420W_tx0	chrIV	1306242	1311800	+	5559	545
YDR421W_id003	chrIV	1311975	1314921	+	2947	99
YDR422C_id001	chrIV	1315036	1317883	-	2848	255
YDR423C_id001	chrIV	1317953	1319324	-	1372	142
YDR424C_id002	chrIV	1319346	1319935	-	590	1516
YDR425W_tx0	chrIV	1320039	1322066	+	2028	12
YDR427W_id003	chrIV	1322173	1323520	+	1348	1049
YDR428C_id001	chrIV	1322700	1324272	-	1573	812
YDR429C_id007	chrIV	1324264	1325319	-	1056	2452
YDR430C_id003	chrIV	1325468	1328535	-	3068	686
YDR432W_tx0	chrIV	1328758	1330152	+	1395	1
YDR433W_id001	chrIV	1328941	1330736	+	1796	1169
YDR434W_id001	chrIV	1331049	1332934	+	1886	273
YDR435C_id002	chrIV	1332857	1334182	-	1326	219
YDR436W_id002	chrIV	1334689	1337114	+	2426	196
YDR437W_id001	chrIV	1337285	1339301	+	2017	3
YDR438W_id004	chrIV	1337765	1339472	+	1708	204
YDR439W_id002	chrIV	1339614	1340974	+	1361	145
YDR440W_id005	chrIV	1342406	1344348	+	1943	239
YDR441C_id001	chrIV	1344160	1345197	-	1038	720
YDR442W_id002	chrIV	1345633	1346766	+	1134	0
YDR443C_tx0	chrIV	1345551	1349963	-	4413	22
YDR444W_id001	chrIV	1350205	1352433	+	2229	474
YDR446W_tx0	chrIV	1353700	1354758	+	1059	3
YDR447C_id001	chrIV	1354590	1355631	-	1042	9783
YDR448W_id001	chrIV	1356029	1357472	+	1444	8
YDR449C_id003	chrIV	1357362	1358931	-	1570	524
YDR450W_id002	chrIV	1359896	1361096	+	1201	9586
YDR451C_id002	chrIV	1360785	1362243	-	1459	184
YDR452W_id001	chrIV	1362728	1365090	+	2363	977
YDR453C_id001	chrIV	1364974	1366022	-	1049	136
YDR454C_id001	chrIV	1365758	1366897	-	1140	2206
YDR456W_id002	chrIV	1367400	1369492	+	2093	293
YDR457W_tx0	chrIV	1369765	1379721	+	9957	2086
YDR458C_id007	chrIV	1379881	1382086	-	2206	309
YDR459C_id001	chrIV	1382247	1383739	-	1493	203
YDR460W_id003	chrIV	1383671	1384979	+	1309	450
YDR461C-A_id006	chrIV	1385356	1385831	-	476	103
YDR461W_id011	chrIV	1385148	1385432	+	285	4612
YDR462W_id002	chrIV	1386021	1386697	+	677	313
YDR463W_id001	chrIV	1386753	1388585	+	1833	180
YDR464W_tx0	chrIV	1388847	1393304	+	4458	207
YDR465C_id001	chrIV	1393173	1394806	-	1634	759
YDR466W_id001	chrIV	1395026	1398065	+	3040	163
YDR467C_id001	chrIV	1396747	1398254	-	1508	43
YDR468C_id004	chrIV	1397734	1398814	-	1081	27
YDR469W_id001	chrIV	1398088	1401744	+	3657	256
YDR470C_id002	chrIV	1399513	1401321	-	1809	67
YDR471W_id001	chrIV	1401745	1402918	+	1174	6891
YDR472W_id003	chrIV	1403187	1404416	+	1230	385
YDR473C_id003	chrIV	1404228	1405922	-	1695	220
YDR475C_id002	chrIV	1407337	1410192	-	2856	1336
YDR476C_id001	chrIV	1410251	1412173	-	1923	985
YDR477W_id003	chrIV	1412079	1414422	+	2344	339
YDR478W_id001	chrIV	1414535	1416455	+	1921	193
YDR479C_id002	chrIV	1415128	1416941	-	1814	273
YDR480W_tx0	chrIV	1417374	1418495	+	1122	2
YDR481C_id002	chrIV	1418493	1420305	-	1813	33
YDR482C_id001	chrIV	1420260	1421009	-	750	269
YDR483W_id003	chrIV	1420974	1422637	+	1664	1604
YDR484W_id003	chrIV	1422732	1424817	+	2086	152
YDR485C_id002	chrIV	1424687	1427276	-	2590	315
YDR486C_id003	chrIV	1427173	1428178	-	1006	295
YDR487C_id005	chrIV	1428243	1430223	-	1981	1725
YDR488C_tx0	chrIV	1429063	1430814	-	1752	0
YDR489W_id002	chrIV	1430994	1432500	+	1507	310
YDR490C_id002	chrIV	1431818	1434375	-	2558	117
YDR492W_id001	chrIV	1434770	1436225	+	1456	705
YDR493W_id001	chrIV	1436116	1436840	+	725	172
YDR494W_id010	chrIV	1436848	1438087	+	1240	320
YDR495C_tx0	chrIV	1437990	1441175	-	3186	144
YDR496C_id001	chrIV	1441196	1443441	-	2246	798
YDR497C_id001	chrIV	1443604	1445623	-	2020	2244
YDR498C_id002	chrIV	1445396	1450109	-	4714	476
YDR499W_id005	chrIV	1447826	1450167	+	2342	33
YDR500C_id001	chrIV	1449981	1450874	-	894	1233
YDR501W_tx0	chrIV	1451328	1453043	+	1716	17
YDR502C_id001	chrIV	1452816	1454512	-	1697	2628
YDR503C_id001	chrIV	1454830	1455949	-	1120	106
YDR504C_id003	chrIV	1456139	1457842	-	1704	129
YDR505C_tx0	chrIV	1456570	1459245	-	2676	5
YDR506C_id002	chrIV	1459307	1461605	-	2299	267
YDR507C_id001	chrIV	1462176	1465824	-	3649	472
YDR508C_id002	chrIV	1466259	1468567	-	2309	2180
YDR510W_id002	chrIV	1468669	1469859	+	1191	668
YDR511W_id001	chrIV	1469838	1471050	+	1213	26
YDR512C_tx0	chrIV	1470375	1471088	-	714	170
YDR513W_id001	chrIV	1470026	1471559	+	1534	419
YDR514C_id001	chrIV	1471422	1473074	-	1653	169
YDR515W_id008	chrIV	1473279	1474873	+	1595	21
YDR516C_id001	chrIV	1474842	1476588	-	1747	1588
YDR517W_id001	chrIV	1476623	1478460	+	1838	363
YDR518W_id002	chrIV	1478467	1480210	+	1744	93
YDR519W_id002	chrIV	1479966	1481057	+	1092	714
YDR520C_id001	chrIV	1480938	1483487	-	2550	58
YDR522C_tx0	chrIV	1483670	1485328	-	1659	2
YDR523C_id001	chrIV	1485514	1487263	-	1750	22
YDR524C_id001	chrIV	1487035	1489057	-	2023	115
YDR524C-A_id002	chrIV	1489805	1490445	-	641	4
YDR524C-B_id004	chrIV	1489179	1489843	-	665	40963
YDR525W-A_id001	chrIV	1489989	1491058	+	1070	536
YDR527W_id001	chrIV	1491072	1493174	+	2103	725
YDR528W_id002	chrIV	1494268	1495996	+	1729	86
YDR529C_id002	chrIV	1495808	1496579	-	772	529
YDR530C_id001	chrIV	1496628	1498018	-	1391	261
YDR531W_id010	chrIV	1498123	1499416	+	1294	1201
YDR532C_id003	chrIV	1499338	1500793	-	1456	84
YDR533C_id001	chrIV	1501208	1502385	-	1178	388
YDR534C_tx0	chrIV	1503189	1504925	-	1737	26
YDR536W_tx0	chrIV	1507980	1509839	+	1860	9
YDR538W_id001	chrIV	1509972	1511919	+	1948	139
YDR539W_id001	chrIV	1512000	1513953	+	1954	160
YDR540C_id001	chrIV	1516282	1517758	-	1477	37
YDR541C_id001	chrIV	1519437	1520919	-	1483	120
YDR542W_tx0	chrIV	1523224	1523736	+	513	2
YDR545W_tx0	chrIV	1526296	1531836	+	5541	44
YEL001C_id001	chrV	149991	151013	-	1023	2318
YEL002C_id002	chrV	148562	150077	-	1516	1128
YEL003W_id002	chrV	147953	148711	+	759	471
YEL004W_id002	chrV	146894	148321	+	1428	18
YEL005C_id005	chrV	145810	146795	-	986	79
YEL006W_id007	chrV	144264	145702	+	1439	346
YEL007W_tx0	chrV	141867	144017	+	2151	484
YEL008C-A_id001	chrV	140310	141050	-	741	0
YEL008W_id002	chrV	140400	141261	+	862	20
YEL009C_id001	chrV	138823	140489	-	1667	10757
YEL011W_id001	chrV	133011	135350	+	2340	168
YEL012W_id003	chrV	131627	132660	+	1034	29
YEL013W_id002	chrV	128555	131010	+	2456	1112
YEL015W_id006	chrV	126580	128450	+	1871	805
YEL016C_id001	chrV	124566	126430	-	1865	148
YEL017C-A_id001	chrV	122091	122964	-	874	9298
YEL017W_id001	chrV	123176	124767	+	1592	733
YEL018W_id001	chrV	121437	122462	+	1026	157
YEL019C_id001	chrV	120343	121311	-	969	3
YEL020W-A_id001	chrV	116531	117566	+	1036	865
YEL021W_id002	chrV	116112	117120	+	1009	0
YEL022W_id001	chrV	111340	115873	+	4534	352
YEL023C_id001	chrV	108378	111112	-	2735	76
YEL024W_id003	chrV	107159	108524	+	1366	385
YEL026W_id001	chrV	100905	102394	+	1490	3979
YEL027W_id003	chrV	100706	101634	+	929	14
YEL028W_id001	chrV	97084	99203	+	2120	67
YEL029C_id001	chrV	96494	97909	-	1416	147
YEL030W_id001	chrV	94191	96948	+	2758	35
YEL031W_id001	chrV	90187	94007	+	3821	2258
YEL032W_id003	chrV	86853	90004	+	3152	443
YEL034C-A_id005	chrV	85440	86268	-	829	3
YEL034W_id001	chrV	85195	86368	+	1174	6393
YEL036C_id001	chrV	82971	84832	-	1862	495
YEL037C_id003	chrV	81215	82788	-	1574	349
YEL038W_id003	chrV	80443	81364	+	922	506
YEL039C_id007	chrV	79521	80170	-	650	145
YEL040W_id001	chrV	78005	79662	+	1658	1059
YEL041W_tx0	chrV	75919	77556	+	1638	14
YEL042W_id002	chrV	73626	75903	+	2278	2309
YEL043W_id001	chrV	70433	73436	+	3004	261
YEL044W_id001	chrV	69050	70395	+	1346	630
YEL046C_id001	chrV	67007	68910	-	1904	1229
YEL047C_tx0	chrV	65260	66822	-	1563	30
YEL048C_id004	chrV	64089	65265	-	1177	105
YEL049W_id005	chrV	63710	64235	+	526	0
YEL050C_id001	chrV	59524	61031	-	1508	325
YEL050W-A_id001	chrV	59495	59807	+	313	1
YEL051W_id001	chrV	58312	59359	+	1048	1511
YEL052W_id002	chrV	56343	58169	+	1827	982
YEL053C_id002	chrV	53794	56185	-	2392	174
YEL054C_id003	chrV	52181	53254	-	1074	13161
YEL055C_id001	chrV	48281	51594	-	3314	816
YEL056W_id004	chrV	47130	48483	+	1354	318
YEL058W_id001	chrV	43208	45326	+	2119	2806
YEL059C-A_id001	chrV	42329	43077	-	749	120
YEL060C_id008	chrV	39811	42008	-	2198	270
YEL061C_id001	chrV	36279	39660	-	3382	156
YEL062W_id002	chrV	34386	36393	+	2008	27
YEL063C_id001	chrV	31377	33713	-	2337	300
YEL064C_id001	chrV	29469	31299	-	1831	90
YEL065W_id001	chrV	27345	29608	+	2264	145
YEL066W_id004	chrV	26117	27291	+	1175	295
YEL068C_id001	chrV	25397	26510	-	1114	426
YEL069C_tx0	chrV	21412	23256	-	1845	6
YEL071W_id002	chrV	16326	18109	+	1784	576
YEL072W_id001	chrV	13584	14756	+	1173	15
YEL073C_id004	chrV	6526	7684	-	1159	821
YER001W_id001	chrV	153471	156098	+	2628	611
YER002W_id001	chrV	156369	157606	+	1238	647
YER003C_id001	chrV	157442	159162	-	1721	1178
YER004W_id003	chrV	159284	160536	+	1253	740
YER005W_id001	chrV	160501	162733	+	2233	304
YER006W_id001	chrV	162684	164511	+	1828	3264
YER007C-A_id001	chrV	165671	166910	-	1240	1026
YER007W_id001	chrV	164486	166230	+	1745	78
YER008C_id002	chrV	167724	171884	-	4161	522
YER009W_id001	chrV	172050	172753	+	704	1194
YER010C_id001	chrV	172546	173440	-	895	44
YER011W_id002	chrV	175194	176279	+	1086	693
YER012W_id001	chrV	177720	178639	+	920	1624
YER013W_tx0	chrV	178816	182403	+	3588	139
YER014C-A_tx0	chrV	183606	184725	-	1120	7
YER014W_id001	chrV	182546	184349	+	1804	274
YER015W_tx0	chrV	184516	186900	+	2385	11
YER016W_id004	chrV	188225	189429	+	1205	10
YER017C_id002	chrV	189340	191884	-	2545	193
YER018C_id002	chrV	191885	193907	-	2023	235
YER019C-A_id001	chrV	192438	194592	-	2155	5674
YER019W_id003	chrV	192751	194318	+	1568	440
YER020W_id001	chrV	195040	197181	+	2142	93
YER021W_id003	chrV	196886	198650	+	1765	130
YER022W_id002	chrV	198776	200974	+	2199	156
YER023W_id002	chrV	200997	202153	+	1157	10230
YER024W_tx0	chrV	202167	205088	+	2922	435
YER025W_id002	chrV	205193	207132	+	1940	1852
YER026C_id001	chrV	207416	208539	-	1124	1715
YER027C_id002	chrV	208683	210308	-	1626	495
YER028C_id001	chrV	210238	211944	-	1707	62
YER029C_id001	chrV	212475	213481	-	1007	645
YER030W_id005	chrV	213349	214098	+	750	999
YER031C_id002	chrV	213769	214782	-	1014	1264
YER032W_id001	chrV	214963	217951	+	2989	111
YER033C_tx0	chrV	217932	221312	-	3381	132
YER034W_id001	chrV	221807	222744	+	938	6
YER035W_id004	chrV	222324	223217	+	894	542
YER036C_id009	chrV	223237	225236	-	2000	6317
YER037W_id006	chrV	225866	227074	+	1209	264
YER038C_id001	chrV	226056	228262	-	2207	64
YER038W-A_id003	chrV	228379	229572	+	1194	18
YER039C_id001	chrV	228360	229450	-	1091	38
YER039C-A_id001	chrV	228799	229507	-	709	0
YER040W_id003	chrV	229710	232250	+	2541	97
YER041W_id002	chrV	232375	234905	+	2531	49
YER042W_id001	chrV	234841	235703	+	863	178
YER043C_id001	chrV	235535	237221	-	1687	4170
YER044C_id003	chrV	237439	238423	-	985	726
YER044C-A_tx0	chrV	238335	239799	-	1465	2
YER045C_id001	chrV	239914	241801	-	1888	151
YER046W_id001	chrV	242514	243707	+	1194	186
YER047C_tx0	chrV	243685	246528	-	2844	38
YER048C_id001	chrV	246581	248234	-	1654	833
YER048W-A_id001	chrV	250637	251721	+	1085	873
YER049W_id003	chrV	251629	253754	+	2126	1453
YER050C_id001	chrV	253654	254444	-	791	559
YER051W_id001	chrV	254643	256152	+	1510	33
YER052C_id001	chrV	256214	258068	-	1855	151
YER053C_id003	chrV	258594	260023	-	1430	3061
YER053C-A_id001	chrV	260560	261280	-	721	129
YER054C_tx0	chrV	261927	263723	-	1797	68
YER055C_id001	chrV	263733	265844	-	2112	1304
YER056C_id001	chrV	264973	269343	-	4371	4388
YER056C-A_id002	chrV	269344	270757	-	1414	6221
YER057C_id001	chrV	270647	271538	-	892	349
YER058W_id003	chrV	271706	272239	+	534	83
YER059W_id001	chrV	272442	274466	+	2025	239
YER060W_id001	chrV	274526	276250	+	1725	401
YER060W-A_id001	chrV	276488	278311	+	1824	101
YER061C_id001	chrV	277831	279711	-	1881	84
YER062C_id001	chrV	279692	280839	-	1148	409
YER063W_id002	chrV	281587	282591	+	1005	1302
YER064C_id001	chrV	281575	284306	-	2732	397
YER065C_id001	chrV	285114	287255	-	2142	158
YER066W_id002	chrV	289300	290938	+	1639	127
YER067W_id001	chrV	291787	292745	+	959	948
YER068W_id002	chrV	292930	294924	+	1995	184
YER069W_id001	chrV	295335	298162	+	2828	95
YER070W_id002	chrV	298872	301822	+	2951	1164
YER071C_id001	chrV	301703	302487	-	785	230
YER072W_id002	chrV	302569	303341	+	773	2785
YER073W_id001	chrV	303339	306296	+	2958	1012
YER074W_id005	chrV	306246	307350	+	1105	13609
YER074W-A_id002	chrV	307639	308520	+	882	640
YER075C_tx0	chrV	308288	311224	-	2937	143
YER076C_id006	chrV	312439	313918	-	1480	99
YER077C_id001	chrV	314426	316778	-	2353	96
YER078C_id002	chrV	316692	318552	-	1861	116
YER078W-A_id001	chrV	316769	318863	+	2095	20
YER079W_id003	chrV	318839	319828	+	990	223
YER080W_id005	chrV	319918	321940	+	2023	476
YER081W_id001	chrV	322213	324278	+	2066	222
YER082C_id002	chrV	323934	325995	-	2062	319
YER083C_id005	chrV	325946	327064	-	1119	1047
YER085C_id001	chrV	327475	328288	-	814	6
YER086W_id001	chrV	328332	330346	+	2015	3061
YER087C-B_id002	chrV	332218	332873	-	656	3928
YER087W_id001	chrV	330512	332470	+	1959	94
YER088C_id001	chrV	333024	335458	-	2435	1225
YER088C-A_id001	chrV	335262	337294	-	2033	59
YER089C_id003	chrV	335862	337679	-	1818	53
YER090W_id003	chrV	337911	339718	+	1808	1933
YER091C_id002	chrV	339639	342381	-	2743	2970
YER092W_id002	chrV	342846	343656	+	811	705
YER093C_tx0	chrV	343195	347637	-	4443	256
YER093C-A_id004	chrV	347774	348423	-	650	213
YER094C_id004	chrV	348575	349676	-	1102	1723
YER095W_id002	chrV	349913	351605	+	1693	353
YER096W_id003	chrV	351534	353265	+	1732	7
YER098W_id002	chrV	355283	357934	+	2652	65
YER099C_id002	chrV	357212	359080	-	1869	519
YER100W_id002	chrV	359276	360415	+	1140	409
YER101C_id002	chrV	360322	361876	-	1555	81
YER102W_id002	chrV	362714	364048	+	1335	28213
YER103W_id001	chrV	363853	366637	+	2785	299
YER104W_id003	chrV	366784	368486	+	1703	129
YER105C_id001	chrV	367593	372032	-	4440	696
YER106W_tx0	chrV	372301	373359	+	1059	10
YER107C_id001	chrV	373204	374732	-	1529	472
YER110C_id003	chrV	378610	382244	-	3635	2335
YER111C_tx0	chrV	382470	385901	-	3432	23
YER112W_id001	chrV	387131	387910	+	780	773
YER113C_id003	chrV	387794	390207	-	2414	122
YER114C_tx0	chrV	390465	393737	-	3273	89
YER115C_id002	chrV	394179	395818	-	1640	258
YER116C_id005	chrV	394899	396272	-	1374	0
YER117W_id001	chrV	395711	397716	+	2006	14661
YER118C_id004	chrV	397773	399354	-	1582	316
YER119C_id005	chrV	399335	400864	-	1530	178
YER120W_id004	chrV	401047	402104	+	1058	4634
YER121W_id003	chrV	402229	402912	+	684	15
YER122C_id004	chrV	402724	404433	-	1710	339
YER123W_id001	chrV	404625	406936	+	2312	279
YER124C_id002	chrV	406818	409103	-	2286	959
YER125W_id001	chrV	409685	413015	+	3331	197
YER126C_id001	chrV	412891	414281	-	1391	911
YER127W_id002	chrV	414457	415753	+	1297	369
YER128W_id001	chrV	415854	417079	+	1226	86
YER129W_tx0	chrV	417256	420834	+	3579	27
YER130C_id002	chrV	420863	422542	-	1680	220
YER131W_id001	chrV	423445	424454	+	1010	7889
YER132C_tx0	chrV	425063	430474	-	5412	100
YER133W_id003	chrV	432426	434424	+	1999	340
YER134C_id001	chrV	436308	437979	-	1672	328
YER136W_id002	chrV	439461	441300	+	1840	334
YER137C_id004	chrV	441206	441919	-	714	64
YER139C_id004	chrV	449837	451399	-	1563	95
YER140W_id001	chrV	451493	453628	+	2136	120
YER141W_id007	chrV	453380	455150	+	1771	57
YER142C_id001	chrV	455060	456384	-	1325	132
YER143W_id003	chrV	456261	457810	+	1550	289
YER144C_id001	chrV	457689	460317	-	2629	316
YER145C_id001	chrV	460290	461758	-	1469	1244
YER146W_id002	chrV	462163	462951	+	789	484
YER147C_id010	chrV	462863	464882	-	2020	114
YER148W_id001	chrV	465114	466372	+	1259	512
YER149C_id002	chrV	466130	467563	-	1434	93
YER150W_id001	chrV	467715	468982	+	1268	1984
YER151C_id001	chrV	469617	472548	-	2932	1700
YER152C_id004	chrV	472620	474562	-	1943	1446
YER153C_tx0	chrV	473916	474830	-	915	0
YER154W_id003	chrV	474311	476293	+	1983	228
YER155C_tx0	chrV	476220	482873	-	6654	1655
