# Program:featureCounts v2.0.0; Command:"featureCounts" "-p" "-T" "4" "-s" "1" "-t" "primary_transcript" "-g" "ID" "-a" "11dt_sample_longest_full_ORF_with_constructs.gff" "-o" "11dt_counts.txt" "11dt_aln.bam" "-R" "BAM" 
Geneid	Chr	Start	End	Strand	Length	11dt_aln.bam
YDR272W_id002	chrIV	1008953	1010858	+	1906	46
YDR273W_id003	chrIV	1009655	1011306	+	1652	46
YDR275W_id001	chrIV	1011573	1013260	+	1688	222
YDR276C_id002	chrIV	1012990	1013879	-	890	914
YDR277C_id005	chrIV	1014122	1015863	-	1742	349
YDR279W_id001	chrIV	1019101	1020447	+	1347	2
YDR280W_id001	chrIV	1019899	1021771	+	1873	121
YDR281C_id001	chrIV	1021667	1022436	-	770	6
YDR282C_id001	chrIV	1023220	1024762	-	1543	39
YDR283C_tx0	chrIV	1024945	1030074	-	5130	280
YDR284C_id001	chrIV	1030377	1031708	-	1332	295
YDR285W_tx0	chrIV	1032411	1035188	+	2778	71
YDR286C_id002	chrIV	1035110	1035793	-	684	38
YDR287W_id001	chrIV	1035217	1036964	+	1748	185
YDR288W_id002	chrIV	1037136	1038288	+	1153	194
YDR289C_id002	chrIV	1037855	1039576	-	1722	146
YDR291W_tx0	chrIV	1039703	1043086	+	3384	71
YDR292C_id002	chrIV	1042953	1045153	-	2201	397
YDR293C_id003	chrIV	1045313	1049498	-	4186	1015
YDR294C_id001	chrIV	1050405	1052323	-	1919	692
YDR295C_id001	chrIV	1052542	1054910	-	2369	202
YDR296W_id003	chrIV	1055178	1056139	+	962	321
YDR297W_id003	chrIV	1056381	1057763	+	1383	483
YDR298C_id003	chrIV	1058000	1059356	-	1357	361
YDR299W_id001	chrIV	1059592	1061523	+	1932	196
YDR300C_id001	chrIV	1060851	1062861	-	2011	140
YDR301W_tx0	chrIV	1063327	1067550	+	4224	294
YDR302W_id002	chrIV	1067688	1068591	+	904	57
YDR303C_id002	chrIV	1068614	1071708	-	3095	156
YDR304C_id001	chrIV	1071810	1072811	-	1002	899
YDR305C_id001	chrIV	1072659	1074110	-	1452	86
YDR306C_id005	chrIV	1073546	1075342	-	1797	97
YDR307W_id001	chrIV	1075806	1078050	+	2245	46
YDR308C_id001	chrIV	1075773	1078490	-	2718	124
YDR309C_id004	chrIV	1078684	1080379	-	1696	544
YDR310C_tx0	chrIV	1081003	1084341	-	3339	694
YDR311W_id003	chrIV	1085029	1087097	+	2069	74
YDR312W_id002	chrIV	1087523	1089165	+	1643	181
YDR313C_id003	chrIV	1089041	1090510	-	1470	36
YDR314C_tx0	chrIV	1090308	1092536	-	2229	27
YDR315C_id001	chrIV	1092551	1093613	-	1063	74
YDR316W_id004	chrIV	1093726	1095257	+	1532	207
YDR317W_id001	chrIV	1102150	1103554	+	1405	5
YDR318W_id013	chrIV	1103725	1105085	+	1361	46
YDR319C_id001	chrIV	1104140	1105874	-	1735	89
YDR320C_id002	chrIV	1106004	1108137	-	2134	153
YDR320C-A_id009	chrIV	1108128	1108508	-	381	75
YDR320W-B_id001	chrIV	1108256	1109176	+	921	27
YDR321W_id001	chrIV	1108671	1110101	+	1431	267
YDR322C-A_id001	chrIV	1111663	1112340	-	678	315
YDR322W_id008	chrIV	1110563	1111803	+	1241	129
YDR323C_id002	chrIV	1112333	1114057	-	1725	89
YDR324C_tx0	chrIV	1114308	1116788	-	2481	232
YDR325W_tx0	chrIV	1117101	1120358	+	3258	143
YDR326C_tx0	chrIV	1120484	1124950	-	4467	282
YDR328C_id001	chrIV	1125145	1126085	-	941	865
YDR329C_id001	chrIV	1126164	1127617	-	1454	190
YDR330W_id001	chrIV	1127794	1129603	+	1810	144
YDR331W_id002	chrIV	1129543	1130961	+	1419	129
YDR332W_id001	chrIV	1130976	1133155	+	2180	112
YDR333C_id001	chrIV	1133021	1135468	-	2448	203
YDR334W_tx0	chrIV	1135907	1140601	+	4695	427
YDR335W_id001	chrIV	1140811	1144954	+	4144	615
YDR336W_id003	chrIV	1145020	1146134	+	1115	68
YDR337W_id001	chrIV	1146252	1147408	+	1157	95
YDR338C_id001	chrIV	1147255	1149717	-	2463	55
YDR339C_id002	chrIV	1149459	1150540	-	1082	174
YDR341C_id002	chrIV	1151653	1153727	-	2075	750
YDR342C_id001	chrIV	1154074	1156412	-	2339	633
YDR343C_tx0	chrIV	1159483	1161345	-	1863	151
YDR345C_id001	chrIV	1162818	1164762	-	1945	1551
YDR346C_id001	chrIV	1166895	1168886	-	1992	649
YDR347W_id001	chrIV	1169061	1170267	+	1207	168
YDR348C_id001	chrIV	1170039	1172068	-	2030	419
YDR349C_id003	chrIV	1172232	1174289	-	2058	159
YDR350C_id007	chrIV	1176047	1178202	-	2156	80
YDR351W_tx0	chrIV	1178641	1181385	+	2745	281
YDR352W_id003	chrIV	1181684	1183315	+	1632	119
YDR353W_id006	chrIV	1183223	1184534	+	1312	556
YDR354W_id001	chrIV	1184621	1186001	+	1381	244
YDR356W_tx0	chrIV	1186082	1189066	+	2985	464
YDR357C_id002	chrIV	1189093	1189768	-	676	83
YDR358W_id003	chrIV	1190007	1191927	+	1921	124
YDR359C_tx0	chrIV	1191811	1194909	-	3099	351
YDR361C_id002	chrIV	1195050	1196297	-	1248	248
YDR362C_id001	chrIV	1196464	1198807	-	2344	63
YDR363W_id001	chrIV	1199006	1201491	+	2486	141
YDR363W-A_id001	chrIV	1202008	1202806	+	799	526
YDR364C_id003	chrIV	1202370	1204242	-	1873	37
YDR365C_id001	chrIV	1204384	1206470	-	2087	1322
YDR367W_id001	chrIV	1212724	1213810	+	1087	156
YDR368W_id001	chrIV	1213765	1214994	+	1230	207
YDR369C_tx0	chrIV	1214891	1217605	-	2715	45
YDR370C_id001	chrIV	1217664	1219175	-	1512	58
YDR371C-A_id002	chrIV	1219340	1219897	-	558	0
YDR371W_id001	chrIV	1219298	1221049	+	1752	38
YDR372C_id002	chrIV	1220892	1222447	-	1556	249
YDR373W_id002	chrIV	1222682	1223462	+	781	27
YDR374C_tx0	chrIV	1223349	1224419	-	1071	0
YDR374W-A_id002	chrIV	1224730	1225320	+	591	67
YDR375C_id001	chrIV	1225108	1226579	-	1472	45
YDR376W_id001	chrIV	1226729	1228469	+	1741	120
YDR377W_id002	chrIV	1228531	1229643	+	1113	468
YDR378C_id003	chrIV	1229140	1230061	-	922	187
YDR379C-A_id001	chrIV	1233148	1233766	-	619	20
YDR379W_id004	chrIV	1230091	1233274	+	3184	382
YDR380W_id005	chrIV	1234115	1236269	+	2155	9
YDR381C-A_id002	chrIV	1238198	1239008	-	811	101
YDR381W_id001	chrIV	1236461	1238352	+	1892	527
YDR382W_id001	chrIV	1239411	1240067	+	657	4983
YDR383C_id004	chrIV	1239885	1240896	-	1012	43
YDR384C_id001	chrIV	1241044	1242539	-	1496	95
YDR385W_id002	chrIV	1243142	1245949	+	2808	2987
YDR386W_id005	chrIV	1246063	1248091	+	2029	68
YDR387C_id001	chrIV	1247971	1249967	-	1997	86
YDR388W_id001	chrIV	1250135	1252152	+	2018	1186
YDR389W_id002	chrIV	1252021	1254811	+	2791	317
YDR390C_id002	chrIV	1254838	1256876	-	2039	263
YDR391C_id001	chrIV	1257277	1258514	-	1238	178
YDR392W_id006	chrIV	1258655	1259984	+	1330	156
YDR393W_id001	chrIV	1259813	1261460	+	1648	112
YDR394W_id001	chrIV	1261365	1263049	+	1685	567
YDR395W_id001	chrIV	1263194	1266255	+	3062	318
YDR397C_id001	chrIV	1266185	1267186	-	1002	314
YDR398W_id002	chrIV	1267357	1269539	+	2183	507
YDR399W_id003	chrIV	1269999	1270974	+	976	265
YDR400W_id001	chrIV	1271006	1272335	+	1330	85
YDR402C_tx0	chrIV	1272109	1273728	-	1620	2
YDR403W_tx0	chrIV	1274577	1276337	+	1761	4
YDR404C_id001	chrIV	1276512	1277907	-	1396	136
YDR405W_id002	chrIV	1277596	1279201	+	1606	358
YDR406W_tx0	chrIV	1279185	1283924	+	4740	101
YDR407C_id001	chrIV	1284000	1288060	-	4061	94
YDR408C_id001	chrIV	1288122	1289151	-	1030	302
YDR409W_tx0	chrIV	1289381	1292245	+	2865	48
YDR410C_id012	chrIV	1292269	1293161	-	893	162
YDR411C_id003	chrIV	1293256	1294444	-	1189	179
YDR412W_id003	chrIV	1294626	1295634	+	1009	305
YDR414C_id002	chrIV	1295437	1296883	-	1447	29
YDR415C_id001	chrIV	1296692	1298215	-	1524	62
YDR416W_id001	chrIV	1298346	1301043	+	2698	28
YDR418W_id001	chrIV	1300681	1302209	+	1529	2813
YDR419W_id001	chrIV	1303169	1305459	+	2291	30
YDR420W_tx0	chrIV	1306242	1311800	+	5559	357
YDR421W_id003	chrIV	1311975	1314921	+	2947	90
YDR422C_id001	chrIV	1315036	1317883	-	2848	261
YDR423C_id001	chrIV	1317953	1319324	-	1372	174
YDR424C_id002	chrIV	1319346	1319935	-	590	146
YDR425W_tx0	chrIV	1320039	1322066	+	2028	39
YDR427W_id003	chrIV	1322173	1323520	+	1348	509
YDR428C_id001	chrIV	1322700	1324272	-	1573	88
YDR429C_id007	chrIV	1324264	1325319	-	1056	810
YDR430C_id003	chrIV	1325468	1328535	-	3068	169
YDR432W_tx0	chrIV	1328758	1330152	+	1395	61
YDR433W_id001	chrIV	1328941	1330736	+	1796	443
YDR434W_id001	chrIV	1331049	1332934	+	1886	183
YDR435C_id002	chrIV	1332857	1334182	-	1326	58
YDR436W_id002	chrIV	1334689	1337114	+	2426	102
YDR437W_id001	chrIV	1337285	1339301	+	2017	0
YDR438W_id004	chrIV	1337765	1339472	+	1708	21
YDR439W_id002	chrIV	1339614	1340974	+	1361	72
YDR440W_id005	chrIV	1342406	1344348	+	1943	240
YDR441C_id001	chrIV	1344160	1345197	-	1038	135
YDR442W_id002	chrIV	1345633	1346766	+	1134	0
YDR443C_tx0	chrIV	1345551	1349963	-	4413	209
YDR444W_id001	chrIV	1350205	1352433	+	2229	329
YDR446W_tx0	chrIV	1353700	1354758	+	1059	0
YDR447C_id001	chrIV	1354590	1355631	-	1042	1422
YDR448W_id001	chrIV	1356029	1357472	+	1444	186
YDR449C_id003	chrIV	1357362	1358931	-	1570	63
YDR450W_id002	chrIV	1359896	1361096	+	1201	3424
YDR451C_id002	chrIV	1360785	1362243	-	1459	290
YDR452W_id001	chrIV	1362728	1365090	+	2363	1468
YDR453C_id001	chrIV	1364974	1366022	-	1049	75
YDR454C_id001	chrIV	1365758	1366897	-	1140	952
YDR456W_id002	chrIV	1367400	1369492	+	2093	46
YDR457W_tx0	chrIV	1369765	1379721	+	9957	930
YDR458C_id007	chrIV	1379881	1382086	-	2206	489
YDR459C_id001	chrIV	1382247	1383739	-	1493	39
YDR460W_id003	chrIV	1383671	1384979	+	1309	404
YDR461C-A_id006	chrIV	1385356	1385831	-	476	9
YDR461W_id011	chrIV	1385148	1385432	+	285	569
YDR462W_id002	chrIV	1386021	1386697	+	677	159
YDR463W_id001	chrIV	1386753	1388585	+	1833	440
YDR464W_tx0	chrIV	1388847	1393304	+	4458	839
YDR465C_id001	chrIV	1393173	1394806	-	1634	264
YDR466W_id001	chrIV	1395026	1398065	+	3040	370
YDR467C_id001	chrIV	1396747	1398254	-	1508	1
YDR468C_id004	chrIV	1397734	1398814	-	1081	70
YDR469W_id001	chrIV	1398088	1401744	+	3657	134
YDR470C_id002	chrIV	1399513	1401321	-	1809	99
YDR471W_id001	chrIV	1401745	1402918	+	1174	1544
YDR472W_id003	chrIV	1403187	1404416	+	1230	183
YDR473C_id003	chrIV	1404228	1405922	-	1695	186
YDR475C_id002	chrIV	1407337	1410192	-	2856	420
YDR476C_id001	chrIV	1410251	1412173	-	1923	86
YDR477W_id003	chrIV	1412079	1414422	+	2344	295
YDR478W_id001	chrIV	1414535	1416455	+	1921	101
YDR479C_id002	chrIV	1415128	1416941	-	1814	189
YDR480W_tx0	chrIV	1417374	1418495	+	1122	18
YDR481C_id002	chrIV	1418493	1420305	-	1813	108
YDR482C_id001	chrIV	1420260	1421009	-	750	205
YDR483W_id003	chrIV	1420974	1422637	+	1664	280
YDR484W_id003	chrIV	1422732	1424817	+	2086	34
YDR485C_id002	chrIV	1424687	1427276	-	2590	418
YDR486C_id003	chrIV	1427173	1428178	-	1006	131
YDR487C_id005	chrIV	1428243	1430223	-	1981	427
YDR488C_tx0	chrIV	1429063	1430814	-	1752	58
YDR489W_id002	chrIV	1430994	1432500	+	1507	104
YDR490C_id002	chrIV	1431818	1434375	-	2558	149
YDR492W_id001	chrIV	1434770	1436225	+	1456	115
YDR493W_id001	chrIV	1436116	1436840	+	725	81
YDR494W_id010	chrIV	1436848	1438087	+	1240	112
YDR495C_tx0	chrIV	1437990	1441175	-	3186	103
YDR496C_id001	chrIV	1441196	1443441	-	2246	427
YDR497C_id001	chrIV	1443604	1445623	-	2020	1285
YDR498C_id002	chrIV	1445396	1450109	-	4714	135
YDR499W_id005	chrIV	1447826	1450167	+	2342	95
YDR500C_id001	chrIV	1449981	1450874	-	894	1186
YDR501W_tx0	chrIV	1451328	1453043	+	1716	23
YDR502C_id001	chrIV	1452816	1454512	-	1697	534
YDR503C_id001	chrIV	1454830	1455949	-	1120	38
YDR504C_id003	chrIV	1456139	1457842	-	1704	26
YDR505C_tx0	chrIV	1456570	1459245	-	2676	27
YDR506C_id002	chrIV	1459307	1461605	-	2299	90
YDR507C_id001	chrIV	1462176	1465824	-	3649	624
YDR508C_id002	chrIV	1466259	1468567	-	2309	936
YDR510W_id002	chrIV	1468669	1469859	+	1191	737
YDR511W_id001	chrIV	1469838	1471050	+	1213	2
YDR512C_tx0	chrIV	1470375	1471088	-	714	189
YDR513W_id001	chrIV	1470026	1471559	+	1534	141
YDR514C_id001	chrIV	1471422	1473074	-	1653	162
YDR515W_id008	chrIV	1473279	1474873	+	1595	70
YDR516C_id001	chrIV	1474842	1476588	-	1747	796
YDR517W_id001	chrIV	1476623	1478460	+	1838	334
YDR518W_id002	chrIV	1478467	1480210	+	1744	151
YDR519W_id002	chrIV	1479966	1481057	+	1092	298
YDR520C_id001	chrIV	1480938	1483487	-	2550	45
YDR522C_tx0	chrIV	1483670	1485328	-	1659	2
YDR523C_id001	chrIV	1485514	1487263	-	1750	8
YDR524C_id001	chrIV	1487035	1489057	-	2023	77
YDR524C-A_id002	chrIV	1489805	1490445	-	641	2
YDR524C-B_id004	chrIV	1489179	1489843	-	665	8024
YDR525W-A_id001	chrIV	1489989	1491058	+	1070	348
YDR527W_id001	chrIV	1491072	1493174	+	2103	305
YDR528W_id002	chrIV	1494268	1495996	+	1729	89
YDR529C_id002	chrIV	1495808	1496579	-	772	1576
YDR530C_id001	chrIV	1496628	1498018	-	1391	159
YDR531W_id010	chrIV	1498123	1499416	+	1294	215
YDR532C_id003	chrIV	1499338	1500793	-	1456	69
YDR533C_id001	chrIV	1501208	1502385	-	1178	207
YDR534C_tx0	chrIV	1503189	1504925	-	1737	8
YDR536W_tx0	chrIV	1507980	1509839	+	1860	2
YDR538W_id001	chrIV	1509972	1511919	+	1948	20
YDR539W_id001	chrIV	1512000	1513953	+	1954	91
YDR540C_id001	chrIV	1516282	1517758	-	1477	22
YDR541C_id001	chrIV	1519437	1520919	-	1483	44
YDR542W_tx0	chrIV	1523224	1523736	+	513	3
YDR545W_tx0	chrIV	1526296	1531836	+	5541	46
YEL001C_id001	chrV	149991	151013	-	1023	242
YEL002C_id002	chrV	148562	150077	-	1516	301
YEL003W_id002	chrV	147953	148711	+	759	354
YEL004W_id002	chrV	146894	148321	+	1428	49
YEL005C_id005	chrV	145810	146795	-	986	42
YEL006W_id007	chrV	144264	145702	+	1439	95
YEL007W_tx0	chrV	141867	144017	+	2151	158
YEL008C-A_id001	chrV	140310	141050	-	741	0
YEL008W_id002	chrV	140400	141261	+	862	6
YEL009C_id001	chrV	138823	140489	-	1667	1504
YEL011W_id001	chrV	133011	135350	+	2340	169
YEL012W_id003	chrV	131627	132660	+	1034	45
YEL013W_id002	chrV	128555	131010	+	2456	232
YEL015W_id006	chrV	126580	128450	+	1871	484
YEL016C_id001	chrV	124566	126430	-	1865	113
YEL017C-A_id001	chrV	122091	122964	-	874	2921
YEL017W_id001	chrV	123176	124767	+	1592	124
YEL018W_id001	chrV	121437	122462	+	1026	107
YEL019C_id001	chrV	120343	121311	-	969	25
YEL020W-A_id001	chrV	116531	117566	+	1036	148
YEL021W_id002	chrV	116112	117120	+	1009	0
YEL022W_id001	chrV	111340	115873	+	4534	512
YEL023C_id001	chrV	108378	111112	-	2735	52
YEL024W_id003	chrV	107159	108524	+	1366	68
YEL026W_id001	chrV	100905	102394	+	1490	2910
YEL027W_id003	chrV	100706	101634	+	929	9
YEL028W_id001	chrV	97084	99203	+	2120	21
YEL029C_id001	chrV	96494	97909	-	1416	58
YEL030W_id001	chrV	94191	96948	+	2758	18
YEL031W_id001	chrV	90187	94007	+	3821	537
YEL032W_id003	chrV	86853	90004	+	3152	394
YEL034C-A_id005	chrV	85440	86268	-	829	2
YEL034W_id001	chrV	85195	86368	+	1174	5167
YEL036C_id001	chrV	82971	84832	-	1862	411
YEL037C_id003	chrV	81215	82788	-	1574	259
YEL038W_id003	chrV	80443	81364	+	922	95
YEL039C_id007	chrV	79521	80170	-	650	165
YEL040W_id001	chrV	78005	79662	+	1658	1221
YEL041W_tx0	chrV	75919	77556	+	1638	29
YEL042W_id002	chrV	73626	75903	+	2278	376
YEL043W_id001	chrV	70433	73436	+	3004	98
YEL044W_id001	chrV	69050	70395	+	1346	306
YEL046C_id001	chrV	67007	68910	-	1904	453
YEL047C_tx0	chrV	65260	66822	-	1563	23
YEL048C_id004	chrV	64089	65265	-	1177	70
YEL049W_id005	chrV	63710	64235	+	526	7
YEL050C_id001	chrV	59524	61031	-	1508	274
YEL050W-A_id001	chrV	59495	59807	+	313	0
YEL051W_id001	chrV	58312	59359	+	1048	579
YEL052W_id002	chrV	56343	58169	+	1827	519
YEL053C_id002	chrV	53794	56185	-	2392	60
YEL054C_id003	chrV	52181	53254	-	1074	1882
YEL055C_id001	chrV	48281	51594	-	3314	601
YEL056W_id004	chrV	47130	48483	+	1354	145
YEL058W_id001	chrV	43208	45326	+	2119	733
YEL059C-A_id001	chrV	42329	43077	-	749	53
YEL060C_id008	chrV	39811	42008	-	2198	582
YEL061C_id001	chrV	36279	39660	-	3382	146
YEL062W_id002	chrV	34386	36393	+	2008	45
YEL063C_id001	chrV	31377	33713	-	2337	234
YEL064C_id001	chrV	29469	31299	-	1831	32
YEL065W_id001	chrV	27345	29608	+	2264	117
YEL066W_id004	chrV	26117	27291	+	1175	87
YEL068C_id001	chrV	25397	26510	-	1114	92
YEL069C_tx0	chrV	21412	23256	-	1845	0
YEL071W_id002	chrV	16326	18109	+	1784	279
YEL072W_id001	chrV	13584	14756	+	1173	17
YEL073C_id004	chrV	6526	7684	-	1159	166
YER001W_id001	chrV	153471	156098	+	2628	207
YER002W_id001	chrV	156369	157606	+	1238	215
YER003C_id001	chrV	157442	159162	-	1721	260
YER004W_id003	chrV	159284	160536	+	1253	243
YER005W_id001	chrV	160501	162733	+	2233	79
YER006W_id001	chrV	162684	164511	+	1828	851
YER007C-A_id001	chrV	165671	166910	-	1240	339
YER007W_id001	chrV	164486	166230	+	1745	24
YER008C_id002	chrV	167724	171884	-	4161	632
YER009W_id001	chrV	172050	172753	+	704	480
YER010C_id001	chrV	172546	173440	-	895	28
YER011W_id002	chrV	175194	176279	+	1086	46
YER012W_id001	chrV	177720	178639	+	920	623
YER013W_tx0	chrV	178816	182403	+	3588	249
YER014C-A_tx0	chrV	183606	184725	-	1120	0
YER014W_id001	chrV	182546	184349	+	1804	125
YER015W_tx0	chrV	184516	186900	+	2385	36
YER016W_id004	chrV	188225	189429	+	1205	33
YER017C_id002	chrV	189340	191884	-	2545	137
YER018C_id002	chrV	191885	193907	-	2023	66
YER019C-A_id001	chrV	192438	194592	-	2155	672
YER019W_id003	chrV	192751	194318	+	1568	157
YER020W_id001	chrV	195040	197181	+	2142	327
YER021W_id003	chrV	196886	198650	+	1765	219
YER022W_id002	chrV	198776	200974	+	2199	209
YER023W_id002	chrV	200997	202153	+	1157	1862
YER024W_tx0	chrV	202167	205088	+	2922	67
YER025W_id002	chrV	205193	207132	+	1940	904
YER026C_id001	chrV	207416	208539	-	1124	484
YER027C_id002	chrV	208683	210308	-	1626	102
YER028C_id001	chrV	210238	211944	-	1707	23
YER029C_id001	chrV	212475	213481	-	1007	255
YER030W_id005	chrV	213349	214098	+	750	373
YER031C_id002	chrV	213769	214782	-	1014	934
YER032W_id001	chrV	214963	217951	+	2989	282
YER033C_tx0	chrV	217932	221312	-	3381	193
YER034W_id001	chrV	221807	222744	+	938	19
YER035W_id004	chrV	222324	223217	+	894	334
YER036C_id009	chrV	223237	225236	-	2000	1154
YER037W_id006	chrV	225866	227074	+	1209	42
YER038C_id001	chrV	226056	228262	-	2207	15
YER038W-A_id003	chrV	228379	229572	+	1194	2
YER039C_id001	chrV	228360	229450	-	1091	13
YER039C-A_id001	chrV	228799	229507	-	709	0
YER040W_id003	chrV	229710	232250	+	2541	176
YER041W_id002	chrV	232375	234905	+	2531	78
YER042W_id001	chrV	234841	235703	+	863	93
YER043C_id001	chrV	235535	237221	-	1687	721
YER044C_id003	chrV	237439	238423	-	985	98
YER044C-A_tx0	chrV	238335	239799	-	1465	0
YER045C_id001	chrV	239914	241801	-	1888	183
YER046W_id001	chrV	242514	243707	+	1194	58
YER047C_tx0	chrV	243685	246528	-	2844	199
YER048C_id001	chrV	246581	248234	-	1654	911
YER048W-A_id001	chrV	250637	251721	+	1085	204
YER049W_id003	chrV	251629	253754	+	2126	310
YER050C_id001	chrV	253654	254444	-	791	183
YER051W_id001	chrV	254643	256152	+	1510	16
YER052C_id001	chrV	256214	258068	-	1855	37
YER053C_id003	chrV	258594	260023	-	1430	1847
YER053C-A_id001	chrV	260560	261280	-	721	17
YER054C_tx0	chrV	261927	263723	-	1797	186
YER055C_id001	chrV	263733	265844	-	2112	829
YER056C_id001	chrV	264973	269343	-	4371	928
YER056C-A_id002	chrV	269344	270757	-	1414	2203
YER057C_id001	chrV	270647	271538	-	892	832
YER058W_id003	chrV	271706	272239	+	534	101
YER059W_id001	chrV	272442	274466	+	2025	195
YER060W_id001	chrV	274526	276250	+	1725	89
YER060W-A_id001	chrV	276488	278311	+	1824	11
YER061C_id001	chrV	277831	279711	-	1881	70
YER062C_id001	chrV	279692	280839	-	1148	178
YER063W_id002	chrV	281587	282591	+	1005	344
YER064C_id001	chrV	281575	284306	-	2732	418
YER065C_id001	chrV	285114	287255	-	2142	30
YER066W_id002	chrV	289300	290938	+	1639	48
YER067W_id001	chrV	291787	292745	+	959	3274
YER068W_id002	chrV	292930	294924	+	1995	104
YER069W_id001	chrV	295335	298162	+	2828	286
YER070W_id002	chrV	298872	301822	+	2951	254
YER071C_id001	chrV	301703	302487	-	785	79
YER072W_id002	chrV	302569	303341	+	773	415
YER073W_id001	chrV	303339	306296	+	2958	752
YER074W_id005	chrV	306246	307350	+	1105	4641
YER074W-A_id002	chrV	307639	308520	+	882	114
YER075C_tx0	chrV	308288	311224	-	2937	108
YER076C_id006	chrV	312439	313918	-	1480	19
YER077C_id001	chrV	314426	316778	-	2353	63
YER078C_id002	chrV	316692	318552	-	1861	111
YER078W-A_id001	chrV	316769	318863	+	2095	1
YER079W_id003	chrV	318839	319828	+	990	382
YER080W_id005	chrV	319918	321940	+	2023	488
YER081W_id001	chrV	322213	324278	+	2066	390
YER082C_id002	chrV	323934	325995	-	2062	529
YER083C_id005	chrV	325946	327064	-	1119	181
YER085C_id001	chrV	327475	328288	-	814	5
YER086W_id001	chrV	328332	330346	+	2015	322
YER087C-B_id002	chrV	332218	332873	-	656	373
YER087W_id001	chrV	330512	332470	+	1959	145
YER088C_id001	chrV	333024	335458	-	2435	663
YER088C-A_id001	chrV	335262	337294	-	2033	118
YER089C_id003	chrV	335862	337679	-	1818	27
YER090W_id003	chrV	337911	339718	+	1808	536
YER091C_id002	chrV	339639	342381	-	2743	990
YER092W_id002	chrV	342846	343656	+	811	163
YER093C_tx0	chrV	343195	347637	-	4443	127
YER093C-A_id004	chrV	347774	348423	-	650	54
YER094C_id004	chrV	348575	349676	-	1102	664
YER095W_id002	chrV	349913	351605	+	1693	115
YER096W_id003	chrV	351534	353265	+	1732	3
YER098W_id002	chrV	355283	357934	+	2652	192
YER099C_id002	chrV	357212	359080	-	1869	141
YER100W_id002	chrV	359276	360415	+	1140	158
YER101C_id002	chrV	360322	361876	-	1555	69
YER102W_id002	chrV	362714	364048	+	1335	2780
YER103W_id001	chrV	363853	366637	+	2785	517
YER104W_id003	chrV	366784	368486	+	1703	75
YER105C_id001	chrV	367593	372032	-	4440	347
YER106W_tx0	chrV	372301	373359	+	1059	4
YER107C_id001	chrV	373204	374732	-	1529	274
YER110C_id003	chrV	378610	382244	-	3635	809
YER111C_tx0	chrV	382470	385901	-	3432	329
YER112W_id001	chrV	387131	387910	+	780	106
YER113C_id003	chrV	387794	390207	-	2414	45
YER114C_tx0	chrV	390465	393737	-	3273	149
YER115C_id002	chrV	394179	395818	-	1640	137
YER116C_id005	chrV	394899	396272	-	1374	9
YER117W_id001	chrV	395711	397716	+	2006	3804
YER118C_id004	chrV	397773	399354	-	1582	191
YER119C_id005	chrV	399335	400864	-	1530	62
YER120W_id004	chrV	401047	402104	+	1058	1117
YER121W_id003	chrV	402229	402912	+	684	17
YER122C_id004	chrV	402724	404433	-	1710	800
YER123W_id001	chrV	404625	406936	+	2312	137
YER124C_id002	chrV	406818	409103	-	2286	222
YER125W_id001	chrV	409685	413015	+	3331	725
YER126C_id001	chrV	412891	414281	-	1391	309
YER127W_id002	chrV	414457	415753	+	1297	216
YER128W_id001	chrV	415854	417079	+	1226	59
YER129W_tx0	chrV	417256	420834	+	3579	421
YER130C_id002	chrV	420863	422542	-	1680	142
YER131W_id001	chrV	423445	424454	+	1010	2391
YER132C_tx0	chrV	425063	430474	-	5412	428
YER133W_id003	chrV	432426	434424	+	1999	786
YER134C_id001	chrV	436308	437979	-	1672	140
YER136W_id002	chrV	439461	441300	+	1840	216
YER137C_id004	chrV	441206	441919	-	714	45
YER139C_id004	chrV	449837	451399	-	1563	37
YER140W_id001	chrV	451493	453628	+	2136	56
YER141W_id007	chrV	453380	455150	+	1771	118
YER142C_id001	chrV	455060	456384	-	1325	65
YER143W_id003	chrV	456261	457810	+	1550	175
YER144C_id001	chrV	457689	460317	-	2629	82
YER145C_id001	chrV	460290	461758	-	1469	229
YER146W_id002	chrV	462163	462951	+	789	364
YER147C_id010	chrV	462863	464882	-	2020	187
YER148W_id001	chrV	465114	466372	+	1259	491
YER149C_id002	chrV	466130	467563	-	1434	74
YER150W_id001	chrV	467715	468982	+	1268	579
YER151C_id001	chrV	469617	472548	-	2932	525
YER152C_id004	chrV	472620	474562	-	1943	341
YER153C_tx0	chrV	473916	474830	-	915	2
YER154W_id003	chrV	474311	476293	+	1983	206
YER155C_tx0	chrV	476220	482873	-	6654	1231
YER156C_id001	chrV	483219	484628	-	1410	392
YER157W_id002	chrV	484772	487274	+	2503	89
YER158C_id003	chrV	488736	490782	-	2047	75
YER159C_id001	chrV	491282	492141	-	860	728
YER161C_id005	chrV	499078	500416	-	1339	286
YER162C_tx0	chrV	500505	502919	-	2415	144
YER163C_id002	chrV	502982	503902	-	921	155
YER164W_tx0	chrV	505367	509923	+	4557	660
YER165W_id006	chrV	510231	512308	+	2078	1588
YER166W_tx0	chrV	512719	517584	+	4866	485
YER167W_id001	chrV	517790	520781	+	2992	213
YER168C_id005	chrV	520934	522724	-	1791	115
YER169W_id001	chrV	523079	525967	+	2889	207
YER170W_id006	chrV	525943	527033	+	1091	15
