# Program:featureCounts v2.0.0; Command:"featureCounts" "-p" "-T" "4" "-s" "1" "-t" "primary_transcript" "-g" "ID" "-a" "2dt_sample_longest_full_ORF_with_constructs.gff" "-o" "2dt_counts.txt" "2dt_aln.bam" "-R" "BAM" 
Geneid	Chr	Start	End	Strand	Length	2dt_aln.bam
YDR315C_id001	chrIV	1092551	1093613	-	1063	21
YDR316W_id004	chrIV	1093726	1095257	+	1532	85
YDR317W_id001	chrIV	1102150	1103554	+	1405	3
YDR318W_id013	chrIV	1103725	1105085	+	1361	19
YDR319C_id001	chrIV	1104140	1105874	-	1735	100
YDR320C_id002	chrIV	1106004	1108137	-	2134	91
YDR320C-A_id009	chrIV	1108128	1108508	-	381	43
YDR320W-B_id001	chrIV	1108256	1109176	+	921	24
YDR321W_id001	chrIV	1108671	1110101	+	1431	152
YDR322C-A_id001	chrIV	1111663	1112340	-	678	263
YDR322W_id008	chrIV	1110563	1111803	+	1241	60
YDR323C_id002	chrIV	1112333	1114057	-	1725	30
YDR324C_tx0	chrIV	1114308	1116788	-	2481	65
YDR325W_tx0	chrIV	1117101	1120358	+	3258	32
YDR326C_tx0	chrIV	1120484	1124950	-	4467	75
YDR328C_id001	chrIV	1125145	1126085	-	941	628
YDR329C_id001	chrIV	1126164	1127617	-	1454	112
YDR330W_id001	chrIV	1127794	1129603	+	1810	104
YDR331W_id002	chrIV	1129543	1130961	+	1419	45
YDR332W_id001	chrIV	1130976	1133155	+	2180	28
YDR333C_id001	chrIV	1133021	1135468	-	2448	82
YDR334W_tx0	chrIV	1135907	1140601	+	4695	174
YDR335W_id001	chrIV	1140811	1144954	+	4144	306
YDR336W_id003	chrIV	1145020	1146134	+	1115	32
YDR337W_id001	chrIV	1146252	1147408	+	1157	32
YDR338C_id001	chrIV	1147255	1149717	-	2463	45
YDR339C_id002	chrIV	1149459	1150540	-	1082	87
YDR341C_id002	chrIV	1151653	1153727	-	2075	306
YDR342C_id001	chrIV	1154074	1156412	-	2339	714
YDR343C_tx0	chrIV	1159483	1161345	-	1863	171
YDR345C_id001	chrIV	1162818	1164762	-	1945	1010
YDR346C_id001	chrIV	1166895	1168886	-	1992	298
YDR347W_id001	chrIV	1169061	1170267	+	1207	80
YDR348C_id001	chrIV	1170039	1172068	-	2030	240
YDR349C_id003	chrIV	1172232	1174289	-	2058	106
YDR350C_id007	chrIV	1176047	1178202	-	2156	37
YDR351W_tx0	chrIV	1178641	1181385	+	2745	85
YDR352W_id003	chrIV	1181684	1183315	+	1632	69
YDR353W_id006	chrIV	1183223	1184534	+	1312	261
YDR354W_id001	chrIV	1184621	1186001	+	1381	134
YDR356W_tx0	chrIV	1186082	1189066	+	2985	186
YDR357C_id002	chrIV	1189093	1189768	-	676	87
YDR358W_id003	chrIV	1190007	1191927	+	1921	63
YDR359C_tx0	chrIV	1191811	1194909	-	3099	132
YDR361C_id002	chrIV	1195050	1196297	-	1248	117
YDR362C_id001	chrIV	1196464	1198807	-	2344	28
YDR363W_id001	chrIV	1199006	1201491	+	2486	62
YDR363W-A_id001	chrIV	1202008	1202806	+	799	278
YDR364C_id003	chrIV	1202370	1204242	-	1873	20
YDR365C_id001	chrIV	1204384	1206470	-	2087	503
YDR367W_id001	chrIV	1212724	1213810	+	1087	86
YDR368W_id001	chrIV	1213765	1214994	+	1230	161
YDR369C_tx0	chrIV	1214891	1217605	-	2715	18
YDR370C_id001	chrIV	1217664	1219175	-	1512	35
YDR371C-A_id002	chrIV	1219340	1219897	-	558	0
YDR371W_id001	chrIV	1219298	1221049	+	1752	18
YDR372C_id002	chrIV	1220892	1222447	-	1556	121
YDR373W_id002	chrIV	1222682	1223462	+	781	12
YDR374C_tx0	chrIV	1223349	1224419	-	1071	0
YDR374W-A_id002	chrIV	1224730	1225320	+	591	47
YDR375C_id001	chrIV	1225108	1226579	-	1472	21
YDR376W_id001	chrIV	1226729	1228469	+	1741	86
YDR377W_id002	chrIV	1228531	1229643	+	1113	213
YDR378C_id003	chrIV	1229140	1230061	-	922	102
YDR379C-A_id001	chrIV	1233148	1233766	-	619	19
YDR379W_id004	chrIV	1230091	1233274	+	3184	182
YDR380W_id005	chrIV	1234115	1236269	+	2155	11
YDR381C-A_id002	chrIV	1238198	1239008	-	811	87
YDR381W_id001	chrIV	1236461	1238352	+	1892	218
YDR382W_id001	chrIV	1239411	1240067	+	657	2177
YDR383C_id004	chrIV	1239885	1240896	-	1012	21
YDR384C_id001	chrIV	1241044	1242539	-	1496	69
YDR385W_id002	chrIV	1243142	1245949	+	2808	1440
YDR386W_id005	chrIV	1246063	1248091	+	2029	24
YDR387C_id001	chrIV	1247971	1249967	-	1997	42
YDR388W_id001	chrIV	1250135	1252152	+	2018	682
YDR389W_id002	chrIV	1252021	1254811	+	2791	110
YDR390C_id002	chrIV	1254838	1256876	-	2039	140
YDR391C_id001	chrIV	1257277	1258514	-	1238	163
YDR392W_id006	chrIV	1258655	1259984	+	1330	74
YDR393W_id001	chrIV	1259813	1261460	+	1648	48
YDR394W_id001	chrIV	1261365	1263049	+	1685	370
YDR395W_id001	chrIV	1263194	1266255	+	3062	129
YDR397C_id001	chrIV	1266185	1267186	-	1002	228
YDR398W_id002	chrIV	1267357	1269539	+	2183	307
YDR399W_id003	chrIV	1269999	1270974	+	976	118
YDR400W_id001	chrIV	1271006	1272335	+	1330	16
YDR402C_tx0	chrIV	1272109	1273728	-	1620	0
YDR403W_tx0	chrIV	1274577	1276337	+	1761	8
YDR404C_id001	chrIV	1276512	1277907	-	1396	88
YDR405W_id002	chrIV	1277596	1279201	+	1606	257
YDR406W_tx0	chrIV	1279185	1283924	+	4740	63
YDR407C_id001	chrIV	1284000	1288060	-	4061	43
YDR408C_id001	chrIV	1288122	1289151	-	1030	182
YDR409W_tx0	chrIV	1289381	1292245	+	2865	24
YDR410C_id012	chrIV	1292269	1293161	-	893	75
YDR411C_id003	chrIV	1293256	1294444	-	1189	145
YDR412W_id003	chrIV	1294626	1295634	+	1009	120
YDR414C_id002	chrIV	1295437	1296883	-	1447	13
YDR415C_id001	chrIV	1296692	1298215	-	1524	35
YDR416W_id001	chrIV	1298346	1301043	+	2698	10
YDR418W_id001	chrIV	1300681	1302209	+	1529	1657
YDR419W_id001	chrIV	1303169	1305459	+	2291	14
YDR420W_tx0	chrIV	1306242	1311800	+	5559	115
YDR421W_id003	chrIV	1311975	1314921	+	2947	48
YDR422C_id001	chrIV	1315036	1317883	-	2848	121
YDR423C_id001	chrIV	1317953	1319324	-	1372	80
YDR424C_id002	chrIV	1319346	1319935	-	590	46
YDR425W_tx0	chrIV	1320039	1322066	+	2028	18
YDR427W_id003	chrIV	1322173	1323520	+	1348	304
YDR428C_id001	chrIV	1322700	1324272	-	1573	46
YDR429C_id007	chrIV	1324264	1325319	-	1056	354
YDR430C_id003	chrIV	1325468	1328535	-	3068	83
YDR432W_tx0	chrIV	1328758	1330152	+	1395	11
YDR433W_id001	chrIV	1328941	1330736	+	1796	385
YDR434W_id001	chrIV	1331049	1332934	+	1886	100
YDR435C_id002	chrIV	1332857	1334182	-	1326	42
YDR436W_id002	chrIV	1334689	1337114	+	2426	115
YDR437W_id001	chrIV	1337285	1339301	+	2017	0
YDR438W_id004	chrIV	1337765	1339472	+	1708	14
YDR439W_id002	chrIV	1339614	1340974	+	1361	48
YDR440W_id005	chrIV	1342406	1344348	+	1943	101
YDR441C_id001	chrIV	1344160	1345197	-	1038	123
YDR442W_id002	chrIV	1345633	1346766	+	1134	0
YDR443C_tx0	chrIV	1345551	1349963	-	4413	84
YDR444W_id001	chrIV	1350205	1352433	+	2229	143
YDR446W_tx0	chrIV	1353700	1354758	+	1059	1
YDR447C_id001	chrIV	1354590	1355631	-	1042	860
YDR448W_id001	chrIV	1356029	1357472	+	1444	65
YDR449C_id003	chrIV	1357362	1358931	-	1570	33
YDR450W_id002	chrIV	1359896	1361096	+	1201	1629
YDR451C_id002	chrIV	1360785	1362243	-	1459	118
YDR452W_id001	chrIV	1362728	1365090	+	2363	723
YDR453C_id001	chrIV	1364974	1366022	-	1049	63
YDR454C_id001	chrIV	1365758	1366897	-	1140	681
YDR456W_id002	chrIV	1367400	1369492	+	2093	40
YDR457W_tx0	chrIV	1369765	1379721	+	9957	413
YDR458C_id007	chrIV	1379881	1382086	-	2206	166
YDR459C_id001	chrIV	1382247	1383739	-	1493	26
YDR460W_id003	chrIV	1383671	1384979	+	1309	237
YDR461C-A_id006	chrIV	1385356	1385831	-	476	2
YDR461W_id011	chrIV	1385148	1385432	+	285	596
YDR462W_id002	chrIV	1386021	1386697	+	677	119
YDR463W_id001	chrIV	1386753	1388585	+	1833	219
YDR464W_tx0	chrIV	1388847	1393304	+	4458	318
YDR465C_id001	chrIV	1393173	1394806	-	1634	105
YDR466W_id001	chrIV	1395026	1398065	+	3040	127
YDR467C_id001	chrIV	1396747	1398254	-	1508	3
YDR468C_id004	chrIV	1397734	1398814	-	1081	31
YDR469W_id001	chrIV	1398088	1401744	+	3657	80
YDR470C_id002	chrIV	1399513	1401321	-	1809	41
YDR471W_id001	chrIV	1401745	1402918	+	1174	952
YDR472W_id003	chrIV	1403187	1404416	+	1230	101
YDR473C_id003	chrIV	1404228	1405922	-	1695	80
YDR475C_id002	chrIV	1407337	1410192	-	2856	182
YDR476C_id001	chrIV	1410251	1412173	-	1923	95
YDR477W_id003	chrIV	1412079	1414422	+	2344	92
YDR478W_id001	chrIV	1414535	1416455	+	1921	40
YDR479C_id002	chrIV	1415128	1416941	-	1814	153
YDR480W_tx0	chrIV	1417374	1418495	+	1122	6
YDR481C_id002	chrIV	1418493	1420305	-	1813	40
YDR482C_id001	chrIV	1420260	1421009	-	750	149
YDR483W_id003	chrIV	1420974	1422637	+	1664	172
YDR484W_id003	chrIV	1422732	1424817	+	2086	19
YDR485C_id002	chrIV	1424687	1427276	-	2590	167
YDR486C_id003	chrIV	1427173	1428178	-	1006	52
YDR487C_id005	chrIV	1428243	1430223	-	1981	276
YDR488C_tx0	chrIV	1429063	1430814	-	1752	11
YDR489W_id002	chrIV	1430994	1432500	+	1507	55
YDR490C_id002	chrIV	1431818	1434375	-	2558	107
YDR492W_id001	chrIV	1434770	1436225	+	1456	53
YDR493W_id001	chrIV	1436116	1436840	+	725	54
YDR494W_id010	chrIV	1436848	1438087	+	1240	50
YDR495C_tx0	chrIV	1437990	1441175	-	3186	38
YDR496C_id001	chrIV	1441196	1443441	-	2246	110
YDR497C_id001	chrIV	1443604	1445623	-	2020	687
YDR498C_id002	chrIV	1445396	1450109	-	4714	117
YDR499W_id005	chrIV	1447826	1450167	+	2342	30
YDR500C_id001	chrIV	1449981	1450874	-	894	726
YDR501W_tx0	chrIV	1451328	1453043	+	1716	13
YDR502C_id001	chrIV	1452816	1454512	-	1697	175
YDR503C_id001	chrIV	1454830	1455949	-	1120	35
YDR504C_id003	chrIV	1456139	1457842	-	1704	8
YDR505C_tx0	chrIV	1456570	1459245	-	2676	10
YDR506C_id002	chrIV	1459307	1461605	-	2299	38
YDR507C_id001	chrIV	1462176	1465824	-	3649	231
YDR508C_id002	chrIV	1466259	1468567	-	2309	403
YDR510W_id002	chrIV	1468669	1469859	+	1191	496
YDR511W_id001	chrIV	1469838	1471050	+	1213	0
YDR512C_tx0	chrIV	1470375	1471088	-	714	131
YDR513W_id001	chrIV	1470026	1471559	+	1534	158
YDR514C_id001	chrIV	1471422	1473074	-	1653	73
YDR515W_id008	chrIV	1473279	1474873	+	1595	13
YDR516C_id001	chrIV	1474842	1476588	-	1747	569
YDR517W_id001	chrIV	1476623	1478460	+	1838	170
YDR518W_id002	chrIV	1478467	1480210	+	1744	71
YDR519W_id002	chrIV	1479966	1481057	+	1092	217
YDR520C_id001	chrIV	1480938	1483487	-	2550	20
YDR522C_tx0	chrIV	1483670	1485328	-	1659	0
YDR523C_id001	chrIV	1485514	1487263	-	1750	1
YDR524C_id001	chrIV	1487035	1489057	-	2023	35
YDR524C-A_id002	chrIV	1489805	1490445	-	641	2
YDR524C-B_id004	chrIV	1489179	1489843	-	665	4652
YDR525W-A_id001	chrIV	1489989	1491058	+	1070	376
YDR527W_id001	chrIV	1491072	1493174	+	2103	136
YDR528W_id002	chrIV	1494268	1495996	+	1729	40
YDR529C_id002	chrIV	1495808	1496579	-	772	982
YDR530C_id001	chrIV	1496628	1498018	-	1391	74
YDR531W_id010	chrIV	1498123	1499416	+	1294	83
YDR532C_id003	chrIV	1499338	1500793	-	1456	28
YDR533C_id001	chrIV	1501208	1502385	-	1178	93
YDR534C_tx0	chrIV	1503189	1504925	-	1737	6
YDR536W_tx0	chrIV	1507980	1509839	+	1860	2
YDR538W_id001	chrIV	1509972	1511919	+	1948	11
YDR539W_id001	chrIV	1512000	1513953	+	1954	47
YDR540C_id001	chrIV	1516282	1517758	-	1477	16
YDR541C_id001	chrIV	1519437	1520919	-	1483	25
YDR542W_tx0	chrIV	1523224	1523736	+	513	2
YDR545W_tx0	chrIV	1526296	1531836	+	5541	45
YEL001C_id001	chrV	149991	151013	-	1023	114
YEL002C_id002	chrV	148562	150077	-	1516	168
YEL003W_id002	chrV	147953	148711	+	759	124
YEL004W_id002	chrV	146894	148321	+	1428	48
YEL005C_id005	chrV	145810	146795	-	986	18
YEL006W_id007	chrV	144264	145702	+	1439	61
YEL007W_tx0	chrV	141867	144017	+	2151	127
YEL008C-A_id001	chrV	140310	141050	-	741	4
YEL008W_id002	chrV	140400	141261	+	862	7
YEL009C_id001	chrV	138823	140489	-	1667	1131
YEL011W_id001	chrV	133011	135350	+	2340	164
YEL012W_id003	chrV	131627	132660	+	1034	34
YEL013W_id002	chrV	128555	131010	+	2456	127
YEL015W_id006	chrV	126580	128450	+	1871	193
YEL016C_id001	chrV	124566	126430	-	1865	85
YEL017C-A_id001	chrV	122091	122964	-	874	1996
YEL017W_id001	chrV	123176	124767	+	1592	60
YEL018W_id001	chrV	121437	122462	+	1026	55
YEL019C_id001	chrV	120343	121311	-	969	8
YEL020W-A_id001	chrV	116531	117566	+	1036	66
YEL021W_id002	chrV	116112	117120	+	1009	0
YEL022W_id001	chrV	111340	115873	+	4534	213
YEL023C_id001	chrV	108378	111112	-	2735	22
YEL024W_id003	chrV	107159	108524	+	1366	54
YEL026W_id001	chrV	100905	102394	+	1490	2036
YEL027W_id003	chrV	100706	101634	+	929	4
YEL028W_id001	chrV	97084	99203	+	2120	14
YEL029C_id001	chrV	96494	97909	-	1416	20
YEL030W_id001	chrV	94191	96948	+	2758	7
YEL031W_id001	chrV	90187	94007	+	3821	218
YEL032W_id003	chrV	86853	90004	+	3152	157
YEL034C-A_id005	chrV	85440	86268	-	829	1
YEL034W_id001	chrV	85195	86368	+	1174	2368
YEL036C_id001	chrV	82971	84832	-	1862	194
YEL037C_id003	chrV	81215	82788	-	1574	129
YEL038W_id003	chrV	80443	81364	+	922	42
YEL039C_id007	chrV	79521	80170	-	650	126
YEL040W_id001	chrV	78005	79662	+	1658	400
YEL041W_tx0	chrV	75919	77556	+	1638	9
YEL042W_id002	chrV	73626	75903	+	2278	236
YEL043W_id001	chrV	70433	73436	+	3004	56
YEL044W_id001	chrV	69050	70395	+	1346	181
YEL046C_id001	chrV	67007	68910	-	1904	244
YEL047C_tx0	chrV	65260	66822	-	1563	10
YEL048C_id004	chrV	64089	65265	-	1177	55
YEL049W_id005	chrV	63710	64235	+	526	1
YEL050C_id001	chrV	59524	61031	-	1508	105
YEL050W-A_id001	chrV	59495	59807	+	313	0
YEL051W_id001	chrV	58312	59359	+	1048	234
YEL052W_id002	chrV	56343	58169	+	1827	326
YEL053C_id002	chrV	53794	56185	-	2392	29
YEL054C_id003	chrV	52181	53254	-	1074	875
YEL055C_id001	chrV	48281	51594	-	3314	216
YEL056W_id004	chrV	47130	48483	+	1354	77
YEL058W_id001	chrV	43208	45326	+	2119	557
YEL059C-A_id001	chrV	42329	43077	-	749	51
YEL060C_id008	chrV	39811	42008	-	2198	268
YEL061C_id001	chrV	36279	39660	-	3382	73
YEL062W_id002	chrV	34386	36393	+	2008	19
YEL063C_id001	chrV	31377	33713	-	2337	86
YEL064C_id001	chrV	29469	31299	-	1831	7
YEL065W_id001	chrV	27345	29608	+	2264	47
YEL066W_id004	chrV	26117	27291	+	1175	54
YEL068C_id001	chrV	25397	26510	-	1114	60
YEL069C_tx0	chrV	21412	23256	-	1845	0
YEL071W_id002	chrV	16326	18109	+	1784	110
YEL072W_id001	chrV	13584	14756	+	1173	10
YEL073C_id004	chrV	6526	7684	-	1159	155
YER001W_id001	chrV	153471	156098	+	2628	109
YER002W_id001	chrV	156369	157606	+	1238	98
YER003C_id001	chrV	157442	159162	-	1721	143
YER004W_id003	chrV	159284	160536	+	1253	152
YER005W_id001	chrV	160501	162733	+	2233	54
YER006W_id001	chrV	162684	164511	+	1828	316
YER007C-A_id001	chrV	165671	166910	-	1240	162
YER007W_id001	chrV	164486	166230	+	1745	9
YER008C_id002	chrV	167724	171884	-	4161	289
YER009W_id001	chrV	172050	172753	+	704	300
YER010C_id001	chrV	172546	173440	-	895	22
YER011W_id002	chrV	175194	176279	+	1086	25
YER012W_id001	chrV	177720	178639	+	920	314
YER013W_tx0	chrV	178816	182403	+	3588	89
YER014C-A_tx0	chrV	183606	184725	-	1120	2
YER014W_id001	chrV	182546	184349	+	1804	91
YER015W_tx0	chrV	184516	186900	+	2385	7
YER016W_id004	chrV	188225	189429	+	1205	18
YER017C_id002	chrV	189340	191884	-	2545	38
YER018C_id002	chrV	191885	193907	-	2023	43
YER019C-A_id001	chrV	192438	194592	-	2155	512
YER019W_id003	chrV	192751	194318	+	1568	117
YER020W_id001	chrV	195040	197181	+	2142	170
YER021W_id003	chrV	196886	198650	+	1765	78
YER022W_id002	chrV	198776	200974	+	2199	98
YER023W_id002	chrV	200997	202153	+	1157	1015
YER024W_tx0	chrV	202167	205088	+	2922	37
YER025W_id002	chrV	205193	207132	+	1940	378
YER026C_id001	chrV	207416	208539	-	1124	324
YER027C_id002	chrV	208683	210308	-	1626	56
YER028C_id001	chrV	210238	211944	-	1707	18
YER029C_id001	chrV	212475	213481	-	1007	116
YER030W_id005	chrV	213349	214098	+	750	225
YER031C_id002	chrV	213769	214782	-	1014	420
YER032W_id001	chrV	214963	217951	+	2989	84
YER033C_tx0	chrV	217932	221312	-	3381	99
YER034W_id001	chrV	221807	222744	+	938	20
YER035W_id004	chrV	222324	223217	+	894	173
YER036C_id009	chrV	223237	225236	-	2000	494
YER037W_id006	chrV	225866	227074	+	1209	35
YER038C_id001	chrV	226056	228262	-	2207	7
YER038W-A_id003	chrV	228379	229572	+	1194	3
YER039C_id001	chrV	228360	229450	-	1091	13
YER039C-A_id001	chrV	228799	229507	-	709	0
YER040W_id003	chrV	229710	232250	+	2541	62
YER041W_id002	chrV	232375	234905	+	2531	67
YER042W_id001	chrV	234841	235703	+	863	51
YER043C_id001	chrV	235535	237221	-	1687	303
YER044C_id003	chrV	237439	238423	-	985	74
YER044C-A_tx0	chrV	238335	239799	-	1465	0
YER045C_id001	chrV	239914	241801	-	1888	80
YER046W_id001	chrV	242514	243707	+	1194	46
YER047C_tx0	chrV	243685	246528	-	2844	63
YER048C_id001	chrV	246581	248234	-	1654	520
YER048W-A_id001	chrV	250637	251721	+	1085	144
YER049W_id003	chrV	251629	253754	+	2126	167
YER050C_id001	chrV	253654	254444	-	791	71
YER051W_id001	chrV	254643	256152	+	1510	5
YER052C_id001	chrV	256214	258068	-	1855	16
YER053C_id003	chrV	258594	260023	-	1430	1096
YER053C-A_id001	chrV	260560	261280	-	721	22
YER054C_tx0	chrV	261927	263723	-	1797	230
YER055C_id001	chrV	263733	265844	-	2112	330
YER056C_id001	chrV	264973	269343	-	4371	425
YER056C-A_id002	chrV	269344	270757	-	1414	1698
YER057C_id001	chrV	270647	271538	-	892	561
YER058W_id003	chrV	271706	272239	+	534	57
YER059W_id001	chrV	272442	274466	+	2025	66
YER060W_id001	chrV	274526	276250	+	1725	56
YER060W-A_id001	chrV	276488	278311	+	1824	5
YER061C_id001	chrV	277831	279711	-	1881	33
YER062C_id001	chrV	279692	280839	-	1148	145
YER063W_id002	chrV	281587	282591	+	1005	144
YER064C_id001	chrV	281575	284306	-	2732	327
YER065C_id001	chrV	285114	287255	-	2142	18
YER066W_id002	chrV	289300	290938	+	1639	29
YER067W_id001	chrV	291787	292745	+	959	2846
YER068W_id002	chrV	292930	294924	+	1995	49
YER069W_id001	chrV	295335	298162	+	2828	104
YER070W_id002	chrV	298872	301822	+	2951	117
YER071C_id001	chrV	301703	302487	-	785	43
YER072W_id002	chrV	302569	303341	+	773	314
YER073W_id001	chrV	303339	306296	+	2958	488
YER074W_id005	chrV	306246	307350	+	1105	1777
YER074W-A_id002	chrV	307639	308520	+	882	63
YER075C_tx0	chrV	308288	311224	-	2937	40
YER076C_id006	chrV	312439	313918	-	1480	34
YER077C_id001	chrV	314426	316778	-	2353	27
YER078C_id002	chrV	316692	318552	-	1861	52
YER078W-A_id001	chrV	316769	318863	+	2095	1
YER079W_id003	chrV	318839	319828	+	990	292
YER080W_id005	chrV	319918	321940	+	2023	191
YER081W_id001	chrV	322213	324278	+	2066	265
YER082C_id002	chrV	323934	325995	-	2062	180
YER083C_id005	chrV	325946	327064	-	1119	98
YER085C_id001	chrV	327475	328288	-	814	3
YER086W_id001	chrV	328332	330346	+	2015	206
YER087C-B_id002	chrV	332218	332873	-	656	224
YER087W_id001	chrV	330512	332470	+	1959	77
YER088C_id001	chrV	333024	335458	-	2435	288
YER088C-A_id001	chrV	335262	337294	-	2033	97
YER089C_id003	chrV	335862	337679	-	1818	4
YER090W_id003	chrV	337911	339718	+	1808	278
YER091C_id002	chrV	339639	342381	-	2743	605
YER092W_id002	chrV	342846	343656	+	811	119
YER093C_tx0	chrV	343195	347637	-	4443	80
YER093C-A_id004	chrV	347774	348423	-	650	40
YER094C_id004	chrV	348575	349676	-	1102	428
YER095W_id002	chrV	349913	351605	+	1693	83
YER096W_id003	chrV	351534	353265	+	1732	4
YER098W_id002	chrV	355283	357934	+	2652	66
YER099C_id002	chrV	357212	359080	-	1869	75
YER100W_id002	chrV	359276	360415	+	1140	95
YER101C_id002	chrV	360322	361876	-	1555	33
YER102W_id002	chrV	362714	364048	+	1335	1790
YER103W_id001	chrV	363853	366637	+	2785	403
YER104W_id003	chrV	366784	368486	+	1703	45
YER105C_id001	chrV	367593	372032	-	4440	123
YER106W_tx0	chrV	372301	373359	+	1059	5
YER107C_id001	chrV	373204	374732	-	1529	180
YER110C_id003	chrV	378610	382244	-	3635	424
YER111C_tx0	chrV	382470	385901	-	3432	117
YER112W_id001	chrV	387131	387910	+	780	49
YER113C_id003	chrV	387794	390207	-	2414	13
YER114C_tx0	chrV	390465	393737	-	3273	48
YER115C_id002	chrV	394179	395818	-	1640	99
YER116C_id005	chrV	394899	396272	-	1374	3
YER117W_id001	chrV	395711	397716	+	2006	2924
YER118C_id004	chrV	397773	399354	-	1582	101
YER119C_id005	chrV	399335	400864	-	1530	27
YER120W_id004	chrV	401047	402104	+	1058	580
YER121W_id003	chrV	402229	402912	+	684	16
YER122C_id004	chrV	402724	404433	-	1710	254
YER123W_id001	chrV	404625	406936	+	2312	42
YER124C_id002	chrV	406818	409103	-	2286	103
YER125W_id001	chrV	409685	413015	+	3331	271
YER126C_id001	chrV	412891	414281	-	1391	159
YER127W_id002	chrV	414457	415753	+	1297	73
YER128W_id001	chrV	415854	417079	+	1226	35
YER129W_tx0	chrV	417256	420834	+	3579	130
YER130C_id002	chrV	420863	422542	-	1680	32
YER131W_id001	chrV	423445	424454	+	1010	1678
YER132C_tx0	chrV	425063	430474	-	5412	128
YER133W_id003	chrV	432426	434424	+	1999	259
YER134C_id001	chrV	436308	437979	-	1672	91
YER136W_id002	chrV	439461	441300	+	1840	85
YER137C_id004	chrV	441206	441919	-	714	29
YER139C_id004	chrV	449837	451399	-	1563	34
YER140W_id001	chrV	451493	453628	+	2136	36
YER141W_id007	chrV	453380	455150	+	1771	98
YER142C_id001	chrV	455060	456384	-	1325	42
YER143W_id003	chrV	456261	457810	+	1550	121
YER144C_id001	chrV	457689	460317	-	2629	54
YER145C_id001	chrV	460290	461758	-	1469	77
YER146W_id002	chrV	462163	462951	+	789	171
YER147C_id010	chrV	462863	464882	-	2020	165
YER148W_id001	chrV	465114	466372	+	1259	209
YER149C_id002	chrV	466130	467563	-	1434	44
YER150W_id001	chrV	467715	468982	+	1268	593
YER151C_id001	chrV	469617	472548	-	2932	237
YER152C_id004	chrV	472620	474562	-	1943	241
YER153C_tx0	chrV	473916	474830	-	915	0
YER154W_id003	chrV	474311	476293	+	1983	124
YER155C_tx0	chrV	476220	482873	-	6654	479
YER156C_id001	chrV	483219	484628	-	1410	341
YER157W_id002	chrV	484772	487274	+	2503	69
YER158C_id003	chrV	488736	490782	-	2047	36
YER159C_id001	chrV	491282	492141	-	860	431
YER161C_id005	chrV	499078	500416	-	1339	139
YER162C_tx0	chrV	500505	502919	-	2415	61
YER163C_id002	chrV	502982	503902	-	921	99
YER164W_tx0	chrV	505367	509923	+	4557	251
YER165W_id006	chrV	510231	512308	+	2078	853
YER166W_tx0	chrV	512719	517584	+	4866	193
YER167W_id001	chrV	517790	520781	+	2992	121
YER168C_id005	chrV	520934	522724	-	1791	27
YER169W_id001	chrV	523079	525967	+	2889	91
YER170W_id006	chrV	525943	527033	+	1091	9
YER171W_id003	chrV	526959	529547	+	2589	80
YER172C_tx0	chrV	529405	536046	-	6642	120
YER173W_tx0	chrV	536275	538404	+	2130	8
YER174C_id001	chrV	538335	539320	-	986	5
YER175C_id001	chrV	539176	541451	-	2276	167
YER175W-A_id001	chrV	539499	541575	+	2077	3
YER176W_id004	chrV	541670	545169	+	3500	236
YER177W_id002	chrV	545199	546589	+	1391	1834
YER178W_id005	chrV	546805	548344	+	1540	1068
YER179W_tx0	chrV	548396	549642	+	1247	11
YER180C_id001	chrV	549668	551095	-	1428	18
YER180C-A_id003	chrV	550193	551170	-	978	0
YER181C_id001	chrV	551422	552408	-	987	0
YER182W_id002	chrV	552347	553357	+	1011	89
YER183C_id001	chrV	553242	554032	-	791	25
YER184C_id001	chrV	556085	558754	-	2670	9
YER185W_id001	chrV	558961	560400	+	1440	3
YER186C_id002	chrV	561200	562770	-	1571	21
YER187W_id001	chrV	565535	566856	+	1322	10
YER188W_id002	chrV	567725	568989	+	1265	21
YER190W_tx0	chrV	571455	576650	+	5196	0
YFL001W_id002	chrVI	147073	148494	+	1422	25
YFL002C_id003	chrVI	144976	146970	-	1995	73
YFL003C_tx0	chrVI	134396	137182	-	2787	2
YFL004W_id002	chrVI	131652	134510	+	2859	229
YFL005W_id002	chrVI	130102	131202	+	1101	242
YFL007W_tx0	chrVI	123454	130035	+	6582	277
YFL008W_tx0	chrVI	119404	123231	+	3828	107
YFL009W_id001	chrVI	115965	118621	+	2657	55
YFL010C_id002	chrVI	114731	115760	-	1030	280
YFL010W-A_tx0	chrVI	114965	115399	+	435	0
YFL011W_tx0	chrVI	112320	114110	+	1791	1
YFL012W_id001	chrVI	110586	111546	+	961	2
YFL013C_id001	chrVI	107621	110015	-	2395	131
YFL014W_id001	chrVI	106830	107779	+	950	145
YFL016C_id001	chrVI	104598	106329	-	1732	273
YFL017C_id001	chrVI	103590	104470	-	881	47
YFL017W-A_id002	chrVI	103365	103998	+	634	14
YFL018C_id001	chrVI	101497	103218	-	1722	489
YFL020C_id001	chrVI	99116	100293	-	1178	17
YFL021C-A_id001	chrVI	95449	97535	-	2087	7
YFL021W_id001	chrVI	95786	97617	+	1832	160
YFL022C_id005	chrVI	93384	95083	-	1700	223
YFL023W_id002	chrVI	90962	93476	+	2515	106
YFL024C_id001	chrVI	87443	90648	-	3206	132
