# Program:featureCounts v2.0.0; Command:"featureCounts" "-p" "-T" "4" "-s" "2" "-t" "primary_transcript" "-g" "ID" "-a" "A12_sample_longest_full_ORF_with_constructs.gff" "-o" "A12_counts.txt" "A12_aln.bam" "-R" "BAM" 
Geneid	Chr	Start	End	Strand	Length	A12_aln.bam
YER005W_id001	chrV	160501	162733	+	2233	195
YER006W_id001	chrV	162684	164511	+	1828	704
YER007C-A_id001	chrV	165671	166910	-	1240	298
YER007W_id001	chrV	164486	166230	+	1745	19
YER008C_id002	chrV	167724	171884	-	4161	296
YER009W_id001	chrV	172050	172753	+	704	315
YER010C_id001	chrV	172546	173440	-	895	19
YER011W_id002	chrV	175194	176279	+	1086	218
YER012W_id001	chrV	177720	178639	+	920	830
YER013W_tx0	chrV	178816	182403	+	3588	101
YER014C-A_tx0	chrV	183606	184725	-	1120	2
YER014W_id001	chrV	182546	184349	+	1804	178
YER015W_tx0	chrV	184516	186900	+	2385	10
YER016W_id004	chrV	188225	189429	+	1205	13
YER017C_id002	chrV	189340	191884	-	2545	128
YER018C_id002	chrV	191885	193907	-	2023	67
YER019C-A_id001	chrV	192438	194592	-	2155	1771
YER019W_id003	chrV	192751	194318	+	1568	91
YER020W_id001	chrV	195040	197181	+	2142	117
YER021W_id003	chrV	196886	198650	+	1765	91
YER022W_id002	chrV	198776	200974	+	2199	78
YER023W_id002	chrV	200997	202153	+	1157	2792
YER024W_tx0	chrV	202167	205088	+	2922	142
YER025W_id002	chrV	205193	207132	+	1940	909
YER026C_id001	chrV	207416	208539	-	1124	394
YER027C_id002	chrV	208683	210308	-	1626	306
YER028C_id001	chrV	210238	211944	-	1707	20
YER029C_id001	chrV	212475	213481	-	1007	265
YER030W_id005	chrV	213349	214098	+	750	491
YER031C_id002	chrV	213769	214782	-	1014	447
YER032W_id001	chrV	214963	217951	+	2989	49
YER033C_tx0	chrV	217932	221312	-	3381	62
YER034W_id001	chrV	221807	222744	+	938	2
YER035W_id004	chrV	222324	223217	+	894	166
YER036C_id009	chrV	223237	225236	-	2000	1714
YER037W_id006	chrV	225866	227074	+	1209	51
YER038C_id001	chrV	226056	228262	-	2207	15
YER038W-A_id003	chrV	228379	229572	+	1194	3
YER039C_id001	chrV	228360	229450	-	1091	28
YER039C-A_id001	chrV	228799	229507	-	709	0
YER040W_id003	chrV	229710	232250	+	2541	45
YER041W_id002	chrV	232375	234905	+	2531	23
YER042W_id001	chrV	234841	235703	+	863	115
YER043C_id001	chrV	235535	237221	-	1687	923
YER044C_id003	chrV	237439	238423	-	985	472
YER044C-A_tx0	chrV	238335	239799	-	1465	0
YER045C_id001	chrV	239914	241801	-	1888	84
YER046W_id001	chrV	242514	243707	+	1194	110
YER047C_tx0	chrV	243685	246528	-	2844	49
YER048C_id001	chrV	246581	248234	-	1654	414
YER048W-A_id001	chrV	250637	251721	+	1085	210
YER049W_id003	chrV	251629	253754	+	2126	580
YER050C_id001	chrV	253654	254444	-	791	313
YER051W_id001	chrV	254643	256152	+	1510	19
YER052C_id001	chrV	256214	258068	-	1855	11
YER053C_id003	chrV	258594	260023	-	1430	1615
YER053C-A_id001	chrV	260560	261280	-	721	102
YER054C_tx0	chrV	261927	263723	-	1797	80
YER055C_id001	chrV	263733	265844	-	2112	1284
YER056C_id001	chrV	264973	269343	-	4371	1295
YER056C-A_id002	chrV	269344	270757	-	1414	2119
YER057C_id001	chrV	270647	271538	-	892	54
YER058W_id003	chrV	271706	272239	+	534	75
YER059W_id001	chrV	272442	274466	+	2025	130
YER060W_id001	chrV	274526	276250	+	1725	135
YER060W-A_id001	chrV	276488	278311	+	1824	18
YER061C_id001	chrV	277831	279711	-	1881	93
YER062C_id001	chrV	279692	280839	-	1148	148
YER063W_id002	chrV	281587	282591	+	1005	734
YER064C_id001	chrV	281575	284306	-	2732	155
YER065C_id001	chrV	285114	287255	-	2142	109
YER066W_id002	chrV	289300	290938	+	1639	126
YER067W_id001	chrV	291787	292745	+	959	1769
YER068W_id002	chrV	292930	294924	+	1995	63
YER069W_id001	chrV	295335	298162	+	2828	41
YER070W_id002	chrV	298872	301822	+	2951	454
YER071C_id001	chrV	301703	302487	-	785	91
YER072W_id002	chrV	302569	303341	+	773	589
YER073W_id001	chrV	303339	306296	+	2958	700
YER074W_id005	chrV	306246	307350	+	1105	6551
YER074W-A_id002	chrV	307639	308520	+	882	324
YER075C_tx0	chrV	308288	311224	-	2937	81
YER076C_id006	chrV	312439	313918	-	1480	41
YER077C_id001	chrV	314426	316778	-	2353	32
YER078C_id002	chrV	316692	318552	-	1861	47
YER078W-A_id001	chrV	316769	318863	+	2095	9
YER079W_id003	chrV	318839	319828	+	990	260
YER080W_id005	chrV	319918	321940	+	2023	247
YER081W_id001	chrV	322213	324278	+	2066	138
YER082C_id002	chrV	323934	325995	-	2062	99
YER083C_id005	chrV	325946	327064	-	1119	264
YER085C_id001	chrV	327475	328288	-	814	0
YER086W_id001	chrV	328332	330346	+	2015	355
YER087C-B_id002	chrV	332218	332873	-	656	888
YER087W_id001	chrV	330512	332470	+	1959	48
YER088C_id001	chrV	333024	335458	-	2435	337
YER088C-A_id001	chrV	335262	337294	-	2033	13
YER089C_id003	chrV	335862	337679	-	1818	37
YER090W_id003	chrV	337911	339718	+	1808	687
YER091C_id002	chrV	339639	342381	-	2743	764
YER092W_id002	chrV	342846	343656	+	811	256
YER093C_tx0	chrV	343195	347637	-	4443	59
YER093C-A_id004	chrV	347774	348423	-	650	42
YER094C_id004	chrV	348575	349676	-	1102	971
YER095W_id002	chrV	349913	351605	+	1693	206
YER096W_id003	chrV	351534	353265	+	1732	2
YER098W_id002	chrV	355283	357934	+	2652	71
YER099C_id002	chrV	357212	359080	-	1869	214
YER100W_id002	chrV	359276	360415	+	1140	238
YER101C_id002	chrV	360322	361876	-	1555	46
YER102W_id002	chrV	362714	364048	+	1335	6189
YER103W_id001	chrV	363853	366637	+	2785	375
YER104W_id003	chrV	366784	368486	+	1703	45
YER105C_id001	chrV	367593	372032	-	4440	290
YER106W_tx0	chrV	372301	373359	+	1059	0
YER107C_id001	chrV	373204	374732	-	1529	169
YER110C_id003	chrV	378610	382244	-	3635	532
YER111C_tx0	chrV	382470	385901	-	3432	34
YER112W_id001	chrV	387131	387910	+	780	346
YER113C_id003	chrV	387794	390207	-	2414	55
YER114C_tx0	chrV	390465	393737	-	3273	62
YER115C_id002	chrV	394179	395818	-	1640	89
YER116C_id005	chrV	394899	396272	-	1374	1
YER117W_id001	chrV	395711	397716	+	2006	4983
YER118C_id004	chrV	397773	399354	-	1582	124
YER119C_id005	chrV	399335	400864	-	1530	78
YER120W_id004	chrV	401047	402104	+	1058	2589
YER121W_id003	chrV	402229	402912	+	684	9
YER122C_id004	chrV	402724	404433	-	1710	127
YER123W_id001	chrV	404625	406936	+	2312	123
YER124C_id002	chrV	406818	409103	-	2286	310
YER125W_id001	chrV	409685	413015	+	3331	200
YER126C_id001	chrV	412891	414281	-	1391	216
YER127W_id002	chrV	414457	415753	+	1297	108
YER128W_id001	chrV	415854	417079	+	1226	27
YER129W_tx0	chrV	417256	420834	+	3579	37
YER130C_id002	chrV	420863	422542	-	1680	59
YER131W_id001	chrV	423445	424454	+	1010	1923
YER132C_tx0	chrV	425063	430474	-	5412	49
YER133W_id003	chrV	432426	434424	+	1999	679
YER134C_id001	chrV	436308	437979	-	1672	184
YER136W_id002	chrV	439461	441300	+	1840	202
YER137C_id004	chrV	441206	441919	-	714	24
YER139C_id004	chrV	449837	451399	-	1563	31
YER140W_id001	chrV	451493	453628	+	2136	50
YER141W_id007	chrV	453380	455150	+	1771	92
YER142C_id001	chrV	455060	456384	-	1325	88
YER143W_id003	chrV	456261	457810	+	1550	92
YER144C_id001	chrV	457689	460317	-	2629	65
YER145C_id001	chrV	460290	461758	-	1469	380
YER146W_id002	chrV	462163	462951	+	789	287
YER147C_id010	chrV	462863	464882	-	2020	48
YER148W_id001	chrV	465114	466372	+	1259	245
YER149C_id002	chrV	466130	467563	-	1434	27
YER150W_id001	chrV	467715	468982	+	1268	630
YER151C_id001	chrV	469617	472548	-	2932	275
YER152C_id004	chrV	472620	474562	-	1943	386
YER153C_tx0	chrV	473916	474830	-	915	0
YER154W_id003	chrV	474311	476293	+	1983	73
YER155C_tx0	chrV	476220	482873	-	6654	702
YER156C_id001	chrV	483219	484628	-	1410	770
YER157W_id002	chrV	484772	487274	+	2503	113
YER158C_id003	chrV	488736	490782	-	2047	86
YER159C_id001	chrV	491282	492141	-	860	479
YER161C_id005	chrV	499078	500416	-	1339	243
YER162C_tx0	chrV	500505	502919	-	2415	98
YER163C_id002	chrV	502982	503902	-	921	133
YER164W_tx0	chrV	505367	509923	+	4557	240
YER165W_id006	chrV	510231	512308	+	2078	1351
YER166W_tx0	chrV	512719	517584	+	4866	218
YER167W_id001	chrV	517790	520781	+	2992	59
YER168C_id005	chrV	520934	522724	-	1791	117
YER169W_id001	chrV	523079	525967	+	2889	287
YER170W_id006	chrV	525943	527033	+	1091	2
YER171W_id003	chrV	526959	529547	+	2589	90
YER172C_tx0	chrV	529405	536046	-	6642	345
YER173W_tx0	chrV	536275	538404	+	2130	14
YER174C_id001	chrV	538335	539320	-	986	5
YER175C_id001	chrV	539176	541451	-	2276	118
YER175W-A_id001	chrV	539499	541575	+	2077	8
YER176W_id004	chrV	541670	545169	+	3500	149
YER177W_id002	chrV	545199	546589	+	1391	4732
YER178W_id005	chrV	546805	548344	+	1540	1865
YER179W_tx0	chrV	548396	549642	+	1247	17
YER180C_id001	chrV	549668	551095	-	1428	65
YER180C-A_id003	chrV	550193	551170	-	978	0
YER181C_id001	chrV	551422	552408	-	987	5
YER182W_id002	chrV	552347	553357	+	1011	124
YER183C_id001	chrV	553242	554032	-	791	71
YER184C_id001	chrV	556085	558754	-	2670	10
YER185W_id001	chrV	558961	560400	+	1440	16
YER186C_id002	chrV	561200	562770	-	1571	126
YER187W_id001	chrV	565535	566856	+	1322	31
YER188W_id002	chrV	567725	568989	+	1265	17
YER190W_tx0	chrV	571455	576650	+	5196	0
YFL001W_id002	chrVI	147073	148494	+	1422	54
YFL002C_id003	chrVI	144976	146970	-	1995	204
YFL003C_tx0	chrVI	134396	137182	-	2787	3
YFL004W_id002	chrVI	131652	134510	+	2859	642
YFL005W_id002	chrVI	130102	131202	+	1101	290
YFL007W_tx0	chrVI	123454	130035	+	6582	448
YFL008W_tx0	chrVI	119404	123231	+	3828	164
YFL009W_id001	chrVI	115965	118621	+	2657	117
YFL010C_id002	chrVI	114731	115760	-	1030	403
YFL010W-A_tx0	chrVI	114965	115399	+	435	1
YFL011W_tx0	chrVI	112320	114110	+	1791	9
YFL012W_id001	chrVI	110586	111546	+	961	5
YFL013C_id001	chrVI	107621	110015	-	2395	52
YFL014W_id001	chrVI	106830	107779	+	950	1120
YFL016C_id001	chrVI	104598	106329	-	1732	159
YFL017C_id001	chrVI	103590	104470	-	881	34
YFL017W-A_id002	chrVI	103365	103998	+	634	12
YFL018C_id001	chrVI	101497	103218	-	1722	1132
YFL020C_id001	chrVI	99116	100293	-	1178	8
YFL021C-A_id001	chrVI	95449	97535	-	2087	12
YFL021W_id001	chrVI	95786	97617	+	1832	77
YFL022C_id005	chrVI	93384	95083	-	1700	816
YFL023W_id002	chrVI	90962	93476	+	2515	100
YFL024C_id001	chrVI	87443	90648	-	3206	72
YFL025C_tx0	chrVI	84020	87259	-	3240	39
YFL026W_tx0	chrVI	82555	84000	+	1446	761
YFL027C_id001	chrVI	80348	81963	-	1616	114
YFL028C_id001	chrVI	79210	80243	-	1034	99
YFL029C_id002	chrVI	77991	79215	-	1225	6
YFL030W_tx0	chrVI	76806	78113	+	1308	7
YFL031W_id001	chrVI	75113	76624	+	1512	295
YFL033C_tx0	chrVI	68990	74452	-	5463	63
YFL034C-A_id001	chrVI	64061	64977	-	917	91
YFL034C-B_id001	chrVI	62812	64057	-	1246	35
YFL034W_id002	chrVI	65307	68810	+	3504	164
YFL036W_tx0	chrVI	58757	62962	+	4206	203
YFL037W_id002	chrVI	56236	57934	+	1699	368
YFL038C_id002	chrVI	55139	56053	-	915	532
YFL039C_id002	chrVI	52973	54903	-	1931	15582
YFL041W_id001	chrVI	49117	51189	+	2073	157
YFL041W-A_id001	chrVI	47859	48986	+	1128	98
YFL042C_id001	chrVI	45630	47777	-	2148	330
YFL044C_id001	chrVI	44388	45595	-	1208	0
YFL045C_id001	chrVI	43468	45460	-	1993	4999
YFL046W_id002	chrVI	42615	43587	+	973	85
YFL047W_id002	chrVI	40403	42665	+	2263	49
YFL048C_id001	chrVI	38695	40222	-	1528	174
YFL049W_id004	chrVI	36772	38821	+	2050	62
YFL050C_tx0	chrVI	33147	35873	-	2727	13
YFL053W_tx0	chrVI	23398	25323	+	1926	1
YFL055W_id001	chrVI	16682	19085	+	2404	25
YFL058W_tx0	chrVI	12904	14076	+	1173	0
YFL059W_tx0	chrVI	11338	12384	+	1047	1
YFL060C_tx0	chrVI	10176	10994	-	819	4
YFL062W_tx0	chrVI	6401	7690	+	1290	5
YFR001W_id002	chrVI	148988	149850	+	863	334
YFR002W_id002	chrVI	149988	152650	+	2663	150
YFR003C_id002	chrVI	152443	153187	-	745	263
YFR004W_id003	chrVI	153322	154412	+	1091	666
YFR005C_id002	chrVI	154273	155920	-	1648	79
YFR006W_id001	chrVI	155862	157840	+	1979	238
YFR007W_id001	chrVI	159224	160429	+	1206	0
YFR008W_id001	chrVI	160196	161547	+	1352	16
YFR009W_id001	chrVI	162412	164813	+	2402	12
YFR009W-A_id001	chrVI	162827	164940	+	2114	54
YFR010W_id002	chrVI	164975	166660	+	1686	700
YFR011C_id001	chrVI	166525	167302	-	778	185
YFR012W_tx0	chrVI	167863	168621	+	759	0
YFR012W-A_id001	chrVI	167964	169543	+	1580	6
YFR013W_id002	chrVI	169866	172427	+	2562	155
YFR014C_id002	chrVI	172315	174005	-	1691	234
YFR015C_id003	chrVI	174088	176480	-	2393	648
YFR016C_id002	chrVI	176998	180837	-	3840	529
YFR017C_id001	chrVI	182154	183837	-	1684	331
YFR018C_id006	chrVI	182957	184282	-	1326	3
YFR019W_tx0	chrVI	184477	191463	+	6987	201
YFR020W_id002	chrVI	191794	193833	+	2040	122
YFR021W_id001	chrVI	194697	196512	+	1816	171
YFR022W_id001	chrVI	196565	199196	+	2632	113
YFR023W_tx0	chrVI	199849	201834	+	1986	4
YFR024C-A_id001	chrVI	201729	203658	-	1930	222
YFR025C_id003	chrVI	203600	204790	-	1191	58
YFR026C_id002	chrVI	205502	207225	-	1724	25
YFR027W_id001	chrVI	207380	208430	+	1051	1
YFR028C_id001	chrVI	208337	210160	-	1824	22
YFR029W_id001	chrVI	210837	213045	+	2209	51
YFR030W_id002	chrVI	213193	216476	+	3284	57
YFR031C_tx0	chrVI	216469	220131	-	3663	301
YFR031C-A_id001	chrVI	220319	221767	-	1449	8284
YFR032C_id002	chrVI	221988	223036	-	1049	1
YFR032C-A_id002	chrVI	223162	223964	-	803	3872
YFR033C_id003	chrVI	224182	225525	-	1344	378
YFR034C_id001	chrVI	224646	225993	-	1348	4
YFR034W-A_id003	chrVI	225560	226609	+	1050	264
YFR036W_id007	chrVI	226913	227476	+	564	23
YFR037C_id001	chrVI	227336	229219	-	1884	218
YFR038W_id002	chrVI	229362	232029	+	2668	160
YFR039C_id001	chrVI	231945	233687	-	1743	93
YFR040W_tx0	chrVI	234217	237375	+	3159	38
YFR041C_id003	chrVI	237233	238300	-	1068	49
YFR042W_id005	chrVI	238413	239385	+	973	77
YFR043C_id002	chrVI	239039	239867	-	829	86
YFR044C_id007	chrVI	239944	241661	-	1718	1553
YFR045W_id005	chrVI	241982	243136	+	1155	135
YFR046C_id001	chrVI	242814	244179	-	1366	28
YFR047C_id002	chrVI	244007	245201	-	1195	274
YFR048W_id002	chrVI	246108	248209	+	2102	112
YFR049W_id003	chrVI	248350	249125	+	776	176
YFR050C_id001	chrVI	248900	249947	-	1048	205
YFR051C_id002	chrVI	250047	251842	-	1796	575
YFR052C-A_id013	chrVI	253422	254620	-	1199	2174
YFR052W_id001	chrVI	252446	253577	+	1132	254
YFR053C_id030	chrVI	253523	255160	-	1638	103
YFR054C_id001	chrVI	258567	259937	-	1371	2
YFR055W_id001	chrVI	263663	265704	+	2042	76
YGL001C_id001	chrVII	495330	496774	-	1445	491
YGL002W_id002	chrVII	494406	495421	+	1016	219
YGL003C_id004	chrVII	492285	494249	-	1965	105
YGL004C_id001	chrVII	490571	491971	-	1401	2
YGL005C_id001	chrVII	489497	490935	-	1439	80
YGL006W_tx0	chrVII	485896	489567	+	3672	387
YGL007C-A_id001	chrVII	482644	483949	-	1306	9
YGL007W_id002	chrVII	483202	484287	+	1086	5
YGL008C_id001	chrVII	479380	482905	-	3526	3777
YGL009C_id001	chrVII	476115	478707	-	2593	1271
YGL010W_id002	chrVII	475438	476282	+	845	47
YGL011C_id003	chrVII	474200	475272	-	1073	535
YGL012W_id001	chrVII	472818	474684	+	1867	772
YGL013C_tx0	chrVII	468967	472323	-	3357	58
YGL014W_id001	chrVII	465720	468896	+	3177	170
YGL015C_id001	chrVII	464796	465693	-	898	1
YGL016W_id001	chrVII	461610	465103	+	3494	162
YGL017W_id001	chrVII	459660	461519	+	1860	61
YGL018C_id003	chrVII	458843	459716	-	874	28
YGL019W_id002	chrVII	458014	459108	+	1095	423
YGL020C_id001	chrVII	457075	457978	-	904	482
YGL021W_tx0	chrVII	454760	457192	+	2433	107
YGL022W_id002	chrVII	452331	454726	+	2396	731
YGL023C_id001	chrVII	450069	452153	-	2085	16
YGL025C_tx0	chrVII	448639	449982	-	1344	191
YGL026C_id003	chrVII	446250	448563	-	2314	1716
YGL027C_id002	chrVII	443550	446182	-	2633	268
YGL028C_id001	chrVII	440982	443316	-	2335	321
YGL029W_id002	chrVII	439782	440606	+	825	375
YGL030W_id002	chrVII	439041	439908	+	868	10336
YGL031C_id005	chrVII	437223	438447	-	1225	7372
YGL032C_id002	chrVII	436470	437054	-	585	122
YGL033W_tx0	chrVII	435600	436526	+	927	6
YGL035C_tx0	chrVII	431423	433087	-	1665	6
YGL037C_id002	chrVII	427158	428067	-	910	2342
YGL038C_id001	chrVII	424902	426916	-	2015	253
YGL039W_id006	chrVII	423450	425101	+	1652	41
YGL040C_id006	chrVII	419301	420680	-	1380	411
YGL041C-B_id002	chrVII	418560	419184	-	625	4
YGL041W-A_id004	chrVII	418809	419501	+	693	185
YGL043W_id002	chrVII	417479	418860	+	1382	203
YGL044C_id005	chrVII	415860	417264	-	1405	96
YGL045W_id001	chrVII	413730	415957	+	2228	49
YGL047W_id005	chrVII	411465	412279	+	815	53
YGL048C_id001	chrVII	409852	411314	-	1463	889
YGL049C_id004	chrVII	406693	409765	-	3073	225
YGL050W_id002	chrVII	405691	406865	+	1175	61
YGL051W_tx0	chrVII	403662	404516	+	855	3
YGL053W_id002	chrVII	402490	403626	+	1137	115
YGL054C_id002	chrVII	400538	401380	-	843	901
YGL055W_id001	chrVII	398536	400441	+	1906	1159
YGL056C_id004	chrVII	395953	397716	-	1764	23
YGL057C_id001	chrVII	394754	395866	-	1113	27
YGL058W_id001	chrVII	393658	394900	+	1243	196
YGL059W_id001	chrVII	392170	393891	+	1722	34
YGL060W_id001	chrVII	389935	392265	+	2331	41
YGL061C_id004	chrVII	388718	389779	-	1062	62
YGL062W_id008	chrVII	385140	388783	+	3644	288
YGL063W_id002	chrVII	383448	385226	+	1779	123
YGL064C_tx0	chrVII	381398	383233	-	1836	33
YGL065C_id002	chrVII	379637	381327	-	1691	121
YGL066W_id001	chrVII	377418	379778	+	2361	114
YGL067W_id002	chrVII	376046	377488	+	1443	142
YGL068W_id002	chrVII	375049	375941	+	893	344
YGL070C_id003	chrVII	374069	374861	-	793	96
YGL071W_id014	chrVII	371906	374252	+	2347	115
YGL073W_id001	chrVII	368424	371311	+	2888	87
YGL075C_id004	chrVII	366819	368283	-	1465	0
YGL076C_id002	chrVII	364219	366148	-	1930	5013
YGL077C_id005	chrVII	362141	364083	-	1943	395
YGL078C_id002	chrVII	360096	361986	-	1891	451
YGL079W_id001	chrVII	359407	360797	+	1391	57
YGL080W_id011	chrVII	358555	359306	+	752	154
YGL081W_id002	chrVII	357199	358628	+	1430	18
YGL082W_id002	chrVII	355737	357167	+	1431	153
YGL083W_id001	chrVII	352994	355652	+	2659	70
YGL084C_id002	chrVII	350391	352345	-	1955	131
YGL085W_id006	chrVII	349554	350620	+	1067	47
YGL086W_tx0	chrVII	347094	349493	+	2400	310
YGL087C_id002	chrVII	346205	346943	-	739	146
YGL089C_tx0	chrVII	344666	345178	-	513	4
YGL090W_id003	chrVII	343287	345261	+	1975	60
YGL091C_id006	chrVII	341905	343126	-	1222	174
YGL092W_id001	chrVII	337782	341915	+	4134	212
YGL093W_id002	chrVII	334846	337679	+	2834	92
YGL094C_tx0	chrVII	330993	334490	-	3498	59
YGL095C_id009	chrVII	328782	330685	-	1904	159
YGL096W_id007	chrVII	324810	326269	+	1460	104
YGL097W_id004	chrVII	321706	323346	+	1641	474
YGL098W_id003	chrVII	317289	319046	+	1758	162
YGL099W_id001	chrVII	314567	316611	+	2045	195
YGL100W_id002	chrVII	313156	314399	+	1244	207
YGL101W_id005	chrVII	312147	313116	+	970	151
YGL103W_id001	chrVII	308491	311999	+	3509	29123
YGL104C_id006	chrVII	308576	310189	-	1614	279
YGL105W_id004	chrVII	307264	308664	+	1401	271
YGL106W_id009	chrVII	306535	307168	+	634	84
YGL107C_id001	chrVII	304211	306332	-	2122	66
YGL108C_id002	chrVII	303225	304115	-	891	136
YGL110C_id003	chrVII	301371	303421	-	2051	146
YGL111W_id001	chrVII	299951	301697	+	1747	362
YGL112C_id002	chrVII	298048	299800	-	1753	117
YGL113W_id002	chrVII	295885	298184	+	2300	60
YGL114W_id002	chrVII	293226	295731	+	2506	248
YGL115W_id001	chrVII	291885	293114	+	1230	969
YGL116W_id001	chrVII	289645	291739	+	2095	188
YGL117W_id001	chrVII	288426	289786	+	1361	186
YGL119W_id001	chrVII	284156	286030	+	1875	99
YGL120C_id001	chrVII	281426	283993	-	2568	241
YGL121C_id003	chrVII	280549	281262	-	714	70
YGL122C_id003	chrVII	278548	280532	-	1985	232
YGL123W_id002	chrVII	277328	278470	+	1143	11709
YGL124C_tx0	chrVII	274655	276739	-	2085	6
YGL125W_id002	chrVII	272334	274614	+	2281	8
YGL126W_tx0	chrVII	270972	272264	+	1293	4
YGL127C_id001	chrVII	270174	270831	-	658	37
YGL128C_id002	chrVII	269080	270160	-	1081	10
YGL129C_id002	chrVII	267574	269164	-	1591	99
YGL130W_id004	chrVII	266065	267764	+	1700	264
YGL131C_tx0	chrVII	261523	265884	-	4362	121
YGL133W_tx0	chrVII	257682	261626	+	3945	166
YGL134W_id002	chrVII	255566	257264	+	1699	73
YGL135W_id002	chrVII	254577	255579	+	1003	20255
YGL136C_id001	chrVII	252763	254004	-	1242	56
YGL137W_id003	chrVII	249845	253055	+	3211	616
YGL139W_id004	chrVII	245402	248444	+	3043	48
YGL140C_id001	chrVII	241074	245199	-	4126	294
YGL141W_id001	chrVII	238292	241205	+	2914	96
YGL142C_id001	chrVII	236064	238164	-	2101	112
YGL143C_id001	chrVII	234569	236164	-	1596	102
YGL144C_id001	chrVII	232291	234521	-	2231	69
YGL145W_id003	chrVII	230173	232466	+	2294	36
YGL146C_id010	chrVII	228590	229860	-	1271	14
YGL147C_id001	chrVII	225888	228346	-	2459	1146
YGL148W_id001	chrVII	226259	227685	+	1427	1019
YGL150C_tx0	chrVII	220979	225598	-	4620	375
YGL151W_id002	chrVII	217469	221007	+	3539	83
YGL153W_id001	chrVII	216211	217383	+	1173	105
YGL154C_id001	chrVII	215155	216112	-	958	24
YGL155W_id001	chrVII	213925	215625	+	1701	153
YGL156W_tx0	chrVII	210391	213792	+	3402	19
YGL157W_id001	chrVII	208875	210141	+	1267	150
YGL158W_id001	chrVII	206645	208696	+	2052	2
YGL159W_id003	chrVII	202705	204209	+	1505	66
YGL160W_id002	chrVII	200453	202429	+	1977	87
YGL161C_id004	chrVII	199055	200251	-	1197	406
YGL162W_id001	chrVII	197430	199211	+	1782	24
YGL163C_id006	chrVII	193572	196537	-	2966	104
YGL164C_id003	chrVII	191854	193365	-	1512	137
YGL166W_id001	chrVII	191089	192013	+	925	167
YGL167C_id002	chrVII	187414	190875	-	3462	435
YGL168W_tx0	chrVII	187439	187921	+	483	0
YGL169W_id003	chrVII	186003	187562	+	1560	55
YGL170C_tx0	chrVII	184028	185419	-	1392	4
YGL171W_id001	chrVII	182374	184383	+	2010	137
YGL172W_id002	chrVII	180656	182231	+	1576	221
YGL173C_tx0	chrVII	175402	180138	-	4737	923
YGL174W_id006	chrVII	174529	175541	+	1013	28
YGL175C_id001	chrVII	173045	174364	-	1320	0
YGL176C_id001	chrVII	171312	173961	-	2650	53
YGL178W_tx0	chrVII	167327	170696	+	3370	99
YGL179C_id003	chrVII	163358	165179	-	1822	82
YGL180W_id001	chrVII	159502	163108	+	3607	108
YGL181W_id001	chrVII	157529	159173	+	1645	90
YGL183C_tx0	chrVII	156418	157310	-	893	1
YGL184C_id002	chrVII	154504	156060	-	1557	19
YGL185C_id002	chrVII	152785	154329	-	1545	84
YGL186C_id001	chrVII	150874	152828	-	1955	560
YGL187C_id001	chrVII	149401	150695	-	1295	157
YGL188C-A_id001	chrVII	148612	149422	-	811	1
YGL189C_id001	chrVII	148160	149080	-	921	4309
YGL190C_id001	chrVII	145348	147934	-	2587	161
YGL191W_id005	chrVII	144701	145471	+	771	1100
YGL192W_id001	chrVII	142200	144826	+	2627	4
YGL193C_id005	chrVII	141871	142345	-	475	49
YGL194C_id001	chrVII	140157	141792	-	1636	7
YGL194C-A_id002	chrVII	139523	140245	-	723	44
YGL195W_tx0	chrVII	131500	139668	+	8169	2355
YGL196W_id002	chrVII	129474	131269	+	1796	290
YGL197W_tx0	chrVII	124673	129286	+	4614	106
YGL198W_id001	chrVII	123569	124673	+	1105	562
YGL200C_id001	chrVII	122460	123382	-	923	785
YGL201C_id001	chrVII	117653	120974	-	3322	127
YGL202W_id001	chrVII	115995	118196	+	2202	693
YGL203C_id001	chrVII	112073	114731	-	2659	233
YGL204C_id001	chrVII	111188	112120	-	933	61
YGL205W_tx0	chrVII	108133	110529	+	2397	3
YGL206C_tx0	chrVII	102418	107529	-	5112	95
YGL207W_id003	chrVII	98863	102210	+	3348	914
YGL208W_id002	chrVII	97288	98741	+	1454	60
YGL209W_id001	chrVII	95806	97291	+	1486	111
YGL210W_id003	chrVII	93300	94566	+	1267	100
YGL211W_id002	chrVII	91775	94301	+	2527	0
YGL212W_id002	chrVII	91398	92477	+	1080	5
YGL213C_id002	chrVII	89794	91283	-	1490	351
YGL215W_id001	chrVII	87509	89921	+	2413	130
YGL216W_tx0	chrVII	84860	87427	+	2568	69
YGL219C_id003	chrVII	82794	84323	-	1530	61
YGL220W_id001	chrVII	81762	82912	+	1151	531
YGL221C_id001	chrVII	81173	82311	-	1139	368
YGL222C_tx0	chrVII	80534	81211	-	678	6
YGL223C_id001	chrVII	79048	80378	-	1331	5
YGL224C_id003	chrVII	77914	78984	-	1071	85
YGL225W_id001	chrVII	74914	78030	+	3117	530
YGL226C-A_id002	chrVII	72177	73207	-	1031	689
YGL226W_id016	chrVII	73335	73818	+	484	94
YGL227W_id002	chrVII	69629	72752	+	3124	87
YGL228W_id002	chrVII	67418	69498	+	2081	202
YGL229C_id001	chrVII	64228	67200	-	2973	103
YGL230C_id006	chrVII	63699	64257	-	559	0
YGL231C_id003	chrVII	62675	63632	-	958	596
YGL232W_id006	chrVII	62012	63071	+	1060	269
YGL233W_id001	chrVII	59044	61919	+	2876	92
