# Program:featureCounts v2.0.0; Command:"featureCounts" "-p" "-T" "4" "-s" "1" "-t" "primary_transcript" "-g" "ID" "-a" "6dt_sample_longest_full_ORF_with_constructs.gff" "-o" "6dt_counts.txt" "6dt_aln.bam" "-R" "BAM" 
Geneid	Chr	Start	End	Strand	Length	6dt_aln.bam
YEL026W_id001	chrV	100905	102394	+	1490	2041
YEL027W_id003	chrV	100706	101634	+	929	16
YEL028W_id001	chrV	97084	99203	+	2120	16
YEL029C_id001	chrV	96494	97909	-	1416	38
YEL030W_id001	chrV	94191	96948	+	2758	17
YEL031W_id001	chrV	90187	94007	+	3821	325
YEL032W_id003	chrV	86853	90004	+	3152	291
YEL034C-A_id005	chrV	85440	86268	-	829	5
YEL034W_id001	chrV	85195	86368	+	1174	3480
YEL036C_id001	chrV	82971	84832	-	1862	315
YEL037C_id003	chrV	81215	82788	-	1574	193
YEL038W_id003	chrV	80443	81364	+	922	90
YEL039C_id007	chrV	79521	80170	-	650	151
YEL040W_id001	chrV	78005	79662	+	1658	851
YEL041W_tx0	chrV	75919	77556	+	1638	14
YEL042W_id002	chrV	73626	75903	+	2278	267
YEL043W_id001	chrV	70433	73436	+	3004	87
YEL044W_id001	chrV	69050	70395	+	1346	284
YEL046C_id001	chrV	67007	68910	-	1904	346
YEL047C_tx0	chrV	65260	66822	-	1563	18
YEL048C_id004	chrV	64089	65265	-	1177	41
YEL049W_id005	chrV	63710	64235	+	526	4
YEL050C_id001	chrV	59524	61031	-	1508	206
YEL050W-A_id001	chrV	59495	59807	+	313	2
YEL051W_id001	chrV	58312	59359	+	1048	384
YEL052W_id002	chrV	56343	58169	+	1827	393
YEL053C_id002	chrV	53794	56185	-	2392	40
YEL054C_id003	chrV	52181	53254	-	1074	1092
YEL055C_id001	chrV	48281	51594	-	3314	387
YEL056W_id004	chrV	47130	48483	+	1354	109
YEL058W_id001	chrV	43208	45326	+	2119	626
YEL059C-A_id001	chrV	42329	43077	-	749	69
YEL060C_id008	chrV	39811	42008	-	2198	477
YEL061C_id001	chrV	36279	39660	-	3382	111
YEL062W_id002	chrV	34386	36393	+	2008	30
YEL063C_id001	chrV	31377	33713	-	2337	111
YEL064C_id001	chrV	29469	31299	-	1831	13
YEL065W_id001	chrV	27345	29608	+	2264	62
YEL066W_id004	chrV	26117	27291	+	1175	98
YEL068C_id001	chrV	25397	26510	-	1114	62
YEL069C_tx0	chrV	21412	23256	-	1845	0
YEL071W_id002	chrV	16326	18109	+	1784	220
YEL072W_id001	chrV	13584	14756	+	1173	9
YEL073C_id004	chrV	6526	7684	-	1159	205
YER001W_id001	chrV	153471	156098	+	2628	133
YER002W_id001	chrV	156369	157606	+	1238	132
YER003C_id001	chrV	157442	159162	-	1721	158
YER004W_id003	chrV	159284	160536	+	1253	228
YER005W_id001	chrV	160501	162733	+	2233	69
YER006W_id001	chrV	162684	164511	+	1828	502
YER007C-A_id001	chrV	165671	166910	-	1240	214
YER007W_id001	chrV	164486	166230	+	1745	10
YER008C_id002	chrV	167724	171884	-	4161	521
YER009W_id001	chrV	172050	172753	+	704	363
YER010C_id001	chrV	172546	173440	-	895	13
YER011W_id002	chrV	175194	176279	+	1086	27
YER012W_id001	chrV	177720	178639	+	920	399
YER013W_tx0	chrV	178816	182403	+	3588	128
YER014C-A_tx0	chrV	183606	184725	-	1120	1
YER014W_id001	chrV	182546	184349	+	1804	106
YER015W_tx0	chrV	184516	186900	+	2385	12
YER016W_id004	chrV	188225	189429	+	1205	21
YER017C_id002	chrV	189340	191884	-	2545	77
YER018C_id002	chrV	191885	193907	-	2023	73
YER019C-A_id001	chrV	192438	194592	-	2155	728
YER019W_id003	chrV	192751	194318	+	1568	164
YER020W_id001	chrV	195040	197181	+	2142	276
YER021W_id003	chrV	196886	198650	+	1765	97
YER022W_id002	chrV	198776	200974	+	2199	180
YER023W_id002	chrV	200997	202153	+	1157	1364
YER024W_tx0	chrV	202167	205088	+	2922	60
YER025W_id002	chrV	205193	207132	+	1940	601
YER026C_id001	chrV	207416	208539	-	1124	387
YER027C_id002	chrV	208683	210308	-	1626	64
YER028C_id001	chrV	210238	211944	-	1707	12
YER029C_id001	chrV	212475	213481	-	1007	147
YER030W_id005	chrV	213349	214098	+	750	265
YER031C_id002	chrV	213769	214782	-	1014	690
YER032W_id001	chrV	214963	217951	+	2989	161
YER033C_tx0	chrV	217932	221312	-	3381	137
YER034W_id001	chrV	221807	222744	+	938	39
YER035W_id004	chrV	222324	223217	+	894	272
YER036C_id009	chrV	223237	225236	-	2000	829
YER037W_id006	chrV	225866	227074	+	1209	31
YER038C_id001	chrV	226056	228262	-	2207	9
YER038W-A_id003	chrV	228379	229572	+	1194	9
YER039C_id001	chrV	228360	229450	-	1091	32
YER039C-A_id001	chrV	228799	229507	-	709	0
YER040W_id003	chrV	229710	232250	+	2541	114
YER041W_id002	chrV	232375	234905	+	2531	70
YER042W_id001	chrV	234841	235703	+	863	62
YER043C_id001	chrV	235535	237221	-	1687	346
YER044C_id003	chrV	237439	238423	-	985	94
YER044C-A_tx0	chrV	238335	239799	-	1465	1
YER045C_id001	chrV	239914	241801	-	1888	107
YER046W_id001	chrV	242514	243707	+	1194	58
YER047C_tx0	chrV	243685	246528	-	2844	125
YER048C_id001	chrV	246581	248234	-	1654	604
YER048W-A_id001	chrV	250637	251721	+	1085	165
YER049W_id003	chrV	251629	253754	+	2126	238
YER050C_id001	chrV	253654	254444	-	791	101
YER051W_id001	chrV	254643	256152	+	1510	17
YER052C_id001	chrV	256214	258068	-	1855	31
YER053C_id003	chrV	258594	260023	-	1430	1341
YER053C-A_id001	chrV	260560	261280	-	721	29
YER054C_tx0	chrV	261927	263723	-	1797	226
YER055C_id001	chrV	263733	265844	-	2112	614
YER056C_id001	chrV	264973	269343	-	4371	732
YER056C-A_id002	chrV	269344	270757	-	1414	1666
YER057C_id001	chrV	270647	271538	-	892	629
YER058W_id003	chrV	271706	272239	+	534	101
YER059W_id001	chrV	272442	274466	+	2025	112
YER060W_id001	chrV	274526	276250	+	1725	109
YER060W-A_id001	chrV	276488	278311	+	1824	3
YER061C_id001	chrV	277831	279711	-	1881	70
YER062C_id001	chrV	279692	280839	-	1148	176
YER063W_id002	chrV	281587	282591	+	1005	209
YER064C_id001	chrV	281575	284306	-	2732	418
YER065C_id001	chrV	285114	287255	-	2142	36
YER066W_id002	chrV	289300	290938	+	1639	44
YER067W_id001	chrV	291787	292745	+	959	2629
YER068W_id002	chrV	292930	294924	+	1995	70
YER069W_id001	chrV	295335	298162	+	2828	187
YER070W_id002	chrV	298872	301822	+	2951	175
YER071C_id001	chrV	301703	302487	-	785	52
YER072W_id002	chrV	302569	303341	+	773	429
YER073W_id001	chrV	303339	306296	+	2958	592
YER074W_id005	chrV	306246	307350	+	1105	3117
YER074W-A_id002	chrV	307639	308520	+	882	90
YER075C_tx0	chrV	308288	311224	-	2937	55
YER076C_id006	chrV	312439	313918	-	1480	20
YER077C_id001	chrV	314426	316778	-	2353	39
YER078C_id002	chrV	316692	318552	-	1861	72
YER078W-A_id001	chrV	316769	318863	+	2095	1
YER079W_id003	chrV	318839	319828	+	990	284
YER080W_id005	chrV	319918	321940	+	2023	267
YER081W_id001	chrV	322213	324278	+	2066	231
YER082C_id002	chrV	323934	325995	-	2062	256
YER083C_id005	chrV	325946	327064	-	1119	127
YER085C_id001	chrV	327475	328288	-	814	2
YER086W_id001	chrV	328332	330346	+	2015	218
YER087C-B_id002	chrV	332218	332873	-	656	265
YER087W_id001	chrV	330512	332470	+	1959	122
YER088C_id001	chrV	333024	335458	-	2435	518
YER088C-A_id001	chrV	335262	337294	-	2033	155
YER089C_id003	chrV	335862	337679	-	1818	15
YER090W_id003	chrV	337911	339718	+	1808	349
YER091C_id002	chrV	339639	342381	-	2743	768
YER092W_id002	chrV	342846	343656	+	811	171
YER093C_tx0	chrV	343195	347637	-	4443	94
YER093C-A_id004	chrV	347774	348423	-	650	49
YER094C_id004	chrV	348575	349676	-	1102	577
YER095W_id002	chrV	349913	351605	+	1693	140
YER096W_id003	chrV	351534	353265	+	1732	5
YER098W_id002	chrV	355283	357934	+	2652	92
YER099C_id002	chrV	357212	359080	-	1869	110
YER100W_id002	chrV	359276	360415	+	1140	140
YER101C_id002	chrV	360322	361876	-	1555	51
YER102W_id002	chrV	362714	364048	+	1335	2407
YER103W_id001	chrV	363853	366637	+	2785	541
YER104W_id003	chrV	366784	368486	+	1703	65
YER105C_id001	chrV	367593	372032	-	4440	195
YER106W_tx0	chrV	372301	373359	+	1059	1
YER107C_id001	chrV	373204	374732	-	1529	255
YER110C_id003	chrV	378610	382244	-	3635	543
YER111C_tx0	chrV	382470	385901	-	3432	236
YER112W_id001	chrV	387131	387910	+	780	46
YER113C_id003	chrV	387794	390207	-	2414	35
YER114C_tx0	chrV	390465	393737	-	3273	86
YER115C_id002	chrV	394179	395818	-	1640	113
YER116C_id005	chrV	394899	396272	-	1374	7
YER117W_id001	chrV	395711	397716	+	2006	3261
YER118C_id004	chrV	397773	399354	-	1582	122
YER119C_id005	chrV	399335	400864	-	1530	58
YER120W_id004	chrV	401047	402104	+	1058	908
YER121W_id003	chrV	402229	402912	+	684	20
YER122C_id004	chrV	402724	404433	-	1710	489
YER123W_id001	chrV	404625	406936	+	2312	83
YER124C_id002	chrV	406818	409103	-	2286	146
YER125W_id001	chrV	409685	413015	+	3331	466
YER126C_id001	chrV	412891	414281	-	1391	234
YER127W_id002	chrV	414457	415753	+	1297	127
YER128W_id001	chrV	415854	417079	+	1226	37
YER129W_tx0	chrV	417256	420834	+	3579	269
YER130C_id002	chrV	420863	422542	-	1680	60
YER131W_id001	chrV	423445	424454	+	1010	1785
YER132C_tx0	chrV	425063	430474	-	5412	255
YER133W_id003	chrV	432426	434424	+	1999	520
YER134C_id001	chrV	436308	437979	-	1672	102
YER136W_id002	chrV	439461	441300	+	1840	102
YER137C_id004	chrV	441206	441919	-	714	24
YER139C_id004	chrV	449837	451399	-	1563	38
YER140W_id001	chrV	451493	453628	+	2136	47
YER141W_id007	chrV	453380	455150	+	1771	92
YER142C_id001	chrV	455060	456384	-	1325	41
YER143W_id003	chrV	456261	457810	+	1550	160
YER144C_id001	chrV	457689	460317	-	2629	83
YER145C_id001	chrV	460290	461758	-	1469	156
YER146W_id002	chrV	462163	462951	+	789	311
YER147C_id010	chrV	462863	464882	-	2020	191
YER148W_id001	chrV	465114	466372	+	1259	264
YER149C_id002	chrV	466130	467563	-	1434	52
YER150W_id001	chrV	467715	468982	+	1268	502
YER151C_id001	chrV	469617	472548	-	2932	366
YER152C_id004	chrV	472620	474562	-	1943	279
YER153C_tx0	chrV	473916	474830	-	915	0
YER154W_id003	chrV	474311	476293	+	1983	162
YER155C_tx0	chrV	476220	482873	-	6654	791
YER156C_id001	chrV	483219	484628	-	1410	371
YER157W_id002	chrV	484772	487274	+	2503	70
YER158C_id003	chrV	488736	490782	-	2047	76
YER159C_id001	chrV	491282	492141	-	860	455
YER161C_id005	chrV	499078	500416	-	1339	258
YER162C_tx0	chrV	500505	502919	-	2415	106
YER163C_id002	chrV	502982	503902	-	921	139
YER164W_tx0	chrV	505367	509923	+	4557	489
YER165W_id006	chrV	510231	512308	+	2078	1276
YER166W_tx0	chrV	512719	517584	+	4866	294
YER167W_id001	chrV	517790	520781	+	2992	146
YER168C_id005	chrV	520934	522724	-	1791	63
YER169W_id001	chrV	523079	525967	+	2889	156
YER170W_id006	chrV	525943	527033	+	1091	8
YER171W_id003	chrV	526959	529547	+	2589	135
YER172C_tx0	chrV	529405	536046	-	6642	198
YER173W_tx0	chrV	536275	538404	+	2130	28
YER174C_id001	chrV	538335	539320	-	986	7
YER175C_id001	chrV	539176	541451	-	2276	208
YER175W-A_id001	chrV	539499	541575	+	2077	10
YER176W_id004	chrV	541670	545169	+	3500	389
YER177W_id002	chrV	545199	546589	+	1391	1992
YER178W_id005	chrV	546805	548344	+	1540	1170
YER179W_tx0	chrV	548396	549642	+	1247	11
YER180C_id001	chrV	549668	551095	-	1428	25
YER180C-A_id003	chrV	550193	551170	-	978	1
YER181C_id001	chrV	551422	552408	-	987	0
YER182W_id002	chrV	552347	553357	+	1011	110
YER183C_id001	chrV	553242	554032	-	791	25
YER184C_id001	chrV	556085	558754	-	2670	11
YER185W_id001	chrV	558961	560400	+	1440	2
YER186C_id002	chrV	561200	562770	-	1571	45
YER187W_id001	chrV	565535	566856	+	1322	29
YER188W_id002	chrV	567725	568989	+	1265	17
YER190W_tx0	chrV	571455	576650	+	5196	1
YFL001W_id002	chrVI	147073	148494	+	1422	42
YFL002C_id003	chrVI	144976	146970	-	1995	131
YFL003C_tx0	chrVI	134396	137182	-	2787	4
YFL004W_id002	chrVI	131652	134510	+	2859	338
YFL005W_id002	chrVI	130102	131202	+	1101	243
YFL007W_tx0	chrVI	123454	130035	+	6582	467
YFL008W_tx0	chrVI	119404	123231	+	3828	226
YFL009W_id001	chrVI	115965	118621	+	2657	74
YFL010C_id002	chrVI	114731	115760	-	1030	311
YFL010W-A_tx0	chrVI	114965	115399	+	435	1
YFL011W_tx0	chrVI	112320	114110	+	1791	5
YFL012W_id001	chrVI	110586	111546	+	961	4
YFL013C_id001	chrVI	107621	110015	-	2395	241
YFL014W_id001	chrVI	106830	107779	+	950	178
YFL016C_id001	chrVI	104598	106329	-	1732	414
YFL017C_id001	chrVI	103590	104470	-	881	62
YFL017W-A_id002	chrVI	103365	103998	+	634	20
YFL018C_id001	chrVI	101497	103218	-	1722	616
YFL020C_id001	chrVI	99116	100293	-	1178	39
YFL021C-A_id001	chrVI	95449	97535	-	2087	5
YFL021W_id001	chrVI	95786	97617	+	1832	166
YFL022C_id005	chrVI	93384	95083	-	1700	283
YFL023W_id002	chrVI	90962	93476	+	2515	140
YFL024C_id001	chrVI	87443	90648	-	3206	194
YFL025C_tx0	chrVI	84020	87259	-	3240	23
YFL026W_tx0	chrVI	82555	84000	+	1446	850
YFL027C_id001	chrVI	80348	81963	-	1616	30
YFL028C_id001	chrVI	79210	80243	-	1034	69
YFL029C_id002	chrVI	77991	79215	-	1225	22
YFL030W_tx0	chrVI	76806	78113	+	1308	4
YFL031W_id001	chrVI	75113	76624	+	1512	1122
YFL033C_tx0	chrVI	68990	74452	-	5463	66
YFL034C-A_id001	chrVI	64061	64977	-	917	102
YFL034C-B_id001	chrVI	62812	64057	-	1246	20
YFL034W_id002	chrVI	65307	68810	+	3504	155
YFL036W_tx0	chrVI	58757	62962	+	4206	165
YFL037W_id002	chrVI	56236	57934	+	1699	306
YFL038C_id002	chrVI	55139	56053	-	915	1822
YFL039C_id002	chrVI	52973	54903	-	1931	3361
YFL041W_id001	chrVI	49117	51189	+	2073	71
YFL041W-A_id001	chrVI	47859	48986	+	1128	61
YFL042C_id001	chrVI	45630	47777	-	2148	244
YFL044C_id001	chrVI	44388	45595	-	1208	2
YFL045C_id001	chrVI	43468	45460	-	1993	500
YFL046W_id002	chrVI	42615	43587	+	973	187
YFL047W_id002	chrVI	40403	42665	+	2263	30
YFL048C_id001	chrVI	38695	40222	-	1528	54
YFL049W_id004	chrVI	36772	38821	+	2050	113
YFL050C_tx0	chrVI	33147	35873	-	2727	24
YFL053W_tx0	chrVI	23398	25323	+	1926	8
YFL055W_id001	chrVI	16682	19085	+	2404	10
YFL058W_tx0	chrVI	12904	14076	+	1173	1
YFL059W_tx0	chrVI	11338	12384	+	1047	17
YFL060C_tx0	chrVI	10176	10994	-	819	3
YFL062W_tx0	chrVI	6401	7690	+	1290	1
YFR001W_id002	chrVI	148988	149850	+	863	238
YFR002W_id002	chrVI	149988	152650	+	2663	77
YFR003C_id002	chrVI	152443	153187	-	745	231
YFR004W_id003	chrVI	153322	154412	+	1091	205
YFR005C_id002	chrVI	154273	155920	-	1648	15
YFR006W_id001	chrVI	155862	157840	+	1979	108
YFR007W_id001	chrVI	159224	160429	+	1206	14
YFR008W_id001	chrVI	160196	161547	+	1352	29
YFR009W_id001	chrVI	162412	164813	+	2402	8
YFR009W-A_id001	chrVI	162827	164940	+	2114	20
YFR010W_id002	chrVI	164975	166660	+	1686	368
YFR011C_id001	chrVI	166525	167302	-	778	87
YFR012W_tx0	chrVI	167863	168621	+	759	0
YFR012W-A_id001	chrVI	167964	169543	+	1580	7
YFR013W_id002	chrVI	169866	172427	+	2562	222
YFR014C_id002	chrVI	172315	174005	-	1691	243
YFR015C_id003	chrVI	174088	176480	-	2393	578
YFR016C_id002	chrVI	176998	180837	-	3840	855
YFR017C_id001	chrVI	182154	183837	-	1684	763
YFR018C_id006	chrVI	182957	184282	-	1326	1
YFR019W_tx0	chrVI	184477	191463	+	6987	288
YFR020W_id002	chrVI	191794	193833	+	2040	88
YFR021W_id001	chrVI	194697	196512	+	1816	83
YFR022W_id001	chrVI	196565	199196	+	2632	81
YFR023W_tx0	chrVI	199849	201834	+	1986	2
YFR024C-A_id001	chrVI	201729	203658	-	1930	126
YFR025C_id003	chrVI	203600	204790	-	1191	87
YFR026C_id002	chrVI	205502	207225	-	1724	11
YFR027W_id001	chrVI	207380	208430	+	1051	9
YFR028C_id001	chrVI	208337	210160	-	1824	70
YFR029W_id001	chrVI	210837	213045	+	2209	163
YFR030W_id002	chrVI	213193	216476	+	3284	67
YFR031C_tx0	chrVI	216469	220131	-	3663	247
YFR031C-A_id001	chrVI	220319	221767	-	1449	3664
YFR032C_id002	chrVI	221988	223036	-	1049	6
YFR032C-A_id002	chrVI	223162	223964	-	803	867
YFR033C_id003	chrVI	224182	225525	-	1344	224
YFR034C_id001	chrVI	224646	225993	-	1348	36
YFR034W-A_id003	chrVI	225560	226609	+	1050	231
YFR036W_id007	chrVI	226913	227476	+	564	59
YFR037C_id001	chrVI	227336	229219	-	1884	424
YFR038W_id002	chrVI	229362	232029	+	2668	150
YFR039C_id001	chrVI	231945	233687	-	1743	88
YFR040W_tx0	chrVI	234217	237375	+	3159	124
YFR041C_id003	chrVI	237233	238300	-	1068	127
YFR042W_id005	chrVI	238413	239385	+	973	56
YFR043C_id002	chrVI	239039	239867	-	829	27
YFR044C_id007	chrVI	239944	241661	-	1718	382
YFR045W_id005	chrVI	241982	243136	+	1155	64
YFR046C_id001	chrVI	242814	244179	-	1366	34
YFR047C_id002	chrVI	244007	245201	-	1195	250
YFR048W_id002	chrVI	246108	248209	+	2102	51
YFR049W_id003	chrVI	248350	249125	+	776	166
YFR050C_id001	chrVI	248900	249947	-	1048	113
YFR051C_id002	chrVI	250047	251842	-	1796	346
YFR052C-A_id013	chrVI	253422	254620	-	1199	348
YFR052W_id001	chrVI	252446	253577	+	1132	347
YFR053C_id030	chrVI	253523	255160	-	1638	54
YFR054C_id001	chrVI	258567	259937	-	1371	1
YFR055W_id001	chrVI	263663	265704	+	2042	41
YGL001C_id001	chrVII	495330	496774	-	1445	142
YGL002W_id002	chrVII	494406	495421	+	1016	128
YGL003C_id004	chrVII	492285	494249	-	1965	94
YGL004C_id001	chrVII	490571	491971	-	1401	42
YGL005C_id001	chrVII	489497	490935	-	1439	37
YGL006W_tx0	chrVII	485896	489567	+	3672	353
YGL007C-A_id001	chrVII	482644	483949	-	1306	8
YGL007W_id002	chrVII	483202	484287	+	1086	1
YGL008C_id001	chrVII	479380	482905	-	3526	1888
YGL009C_id001	chrVII	476115	478707	-	2593	595
YGL010W_id002	chrVII	475438	476282	+	845	61
YGL011C_id003	chrVII	474200	475272	-	1073	622
YGL012W_id001	chrVII	472818	474684	+	1867	314
YGL013C_tx0	chrVII	468967	472323	-	3357	108
YGL014W_id001	chrVII	465720	468896	+	3177	153
YGL015C_id001	chrVII	464796	465693	-	898	0
YGL016W_id001	chrVII	461610	465103	+	3494	101
YGL017W_id001	chrVII	459660	461519	+	1860	73
YGL018C_id003	chrVII	458843	459716	-	874	89
YGL019W_id002	chrVII	458014	459108	+	1095	184
YGL020C_id001	chrVII	457075	457978	-	904	235
YGL021W_tx0	chrVII	454760	457192	+	2433	158
YGL022W_id002	chrVII	452331	454726	+	2396	282
YGL023C_id001	chrVII	450069	452153	-	2085	102
YGL025C_tx0	chrVII	448639	449982	-	1344	126
YGL026C_id003	chrVII	446250	448563	-	2314	482
YGL027C_id002	chrVII	443550	446182	-	2633	152
YGL028C_id001	chrVII	440982	443316	-	2335	118
YGL029W_id002	chrVII	439782	440606	+	825	255
YGL030W_id002	chrVII	439041	439908	+	868	920
YGL031C_id005	chrVII	437223	438447	-	1225	1910
YGL032C_id002	chrVII	436470	437054	-	585	139
YGL033W_tx0	chrVII	435600	436526	+	927	5
YGL035C_tx0	chrVII	431423	433087	-	1665	49
YGL037C_id002	chrVII	427158	428067	-	910	966
YGL038C_id001	chrVII	424902	426916	-	2015	157
YGL039W_id006	chrVII	423450	425101	+	1652	51
YGL040C_id006	chrVII	419301	420680	-	1380	226
YGL041C-B_id002	chrVII	418560	419184	-	625	3
YGL041W-A_id004	chrVII	418809	419501	+	693	116
YGL043W_id002	chrVII	417479	418860	+	1382	190
YGL044C_id005	chrVII	415860	417264	-	1405	170
YGL045W_id001	chrVII	413730	415957	+	2228	144
YGL047W_id005	chrVII	411465	412279	+	815	97
YGL048C_id001	chrVII	409852	411314	-	1463	597
YGL049C_id004	chrVII	406693	409765	-	3073	295
YGL050W_id002	chrVII	405691	406865	+	1175	51
YGL051W_tx0	chrVII	403662	404516	+	855	8
YGL053W_id002	chrVII	402490	403626	+	1137	82
YGL054C_id002	chrVII	400538	401380	-	843	293
YGL055W_id001	chrVII	398536	400441	+	1906	1413
YGL056C_id004	chrVII	395953	397716	-	1764	203
YGL057C_id001	chrVII	394754	395866	-	1113	38
YGL058W_id001	chrVII	393658	394900	+	1243	130
YGL059W_id001	chrVII	392170	393891	+	1722	147
YGL060W_id001	chrVII	389935	392265	+	2331	60
YGL061C_id004	chrVII	388718	389779	-	1062	52
YGL062W_id008	chrVII	385140	388783	+	3644	111
YGL063W_id002	chrVII	383448	385226	+	1779	124
YGL064C_tx0	chrVII	381398	383233	-	1836	43
YGL065C_id002	chrVII	379637	381327	-	1691	60
YGL066W_id001	chrVII	377418	379778	+	2361	457
YGL067W_id002	chrVII	376046	377488	+	1443	90
YGL068W_id002	chrVII	375049	375941	+	893	153
YGL070C_id003	chrVII	374069	374861	-	793	142
YGL071W_id014	chrVII	371906	374252	+	2347	266
YGL073W_id001	chrVII	368424	371311	+	2888	250
YGL075C_id004	chrVII	366819	368283	-	1465	14
YGL076C_id002	chrVII	364219	366148	-	1930	2321
YGL077C_id005	chrVII	362141	364083	-	1943	216
YGL078C_id002	chrVII	360096	361986	-	1891	427
YGL079W_id001	chrVII	359407	360797	+	1391	17
YGL080W_id011	chrVII	358555	359306	+	752	106
YGL081W_id002	chrVII	357199	358628	+	1430	44
YGL082W_id002	chrVII	355737	357167	+	1431	102
YGL083W_id001	chrVII	352994	355652	+	2659	52
YGL084C_id002	chrVII	350391	352345	-	1955	113
YGL085W_id006	chrVII	349554	350620	+	1067	66
YGL086W_tx0	chrVII	347094	349493	+	2400	237
YGL087C_id002	chrVII	346205	346943	-	739	142
YGL089C_tx0	chrVII	344666	345178	-	513	2
YGL090W_id003	chrVII	343287	345261	+	1975	64
YGL091C_id006	chrVII	341905	343126	-	1222	132
YGL092W_id001	chrVII	337782	341915	+	4134	219
YGL093W_id002	chrVII	334846	337679	+	2834	120
YGL094C_tx0	chrVII	330993	334490	-	3498	130
YGL095C_id009	chrVII	328782	330685	-	1904	71
YGL096W_id007	chrVII	324810	326269	+	1460	111
YGL097W_id004	chrVII	321706	323346	+	1641	273
YGL098W_id003	chrVII	317289	319046	+	1758	47
YGL099W_id001	chrVII	314567	316611	+	2045	187
YGL100W_id002	chrVII	313156	314399	+	1244	405
YGL101W_id005	chrVII	312147	313116	+	970	57
YGL103W_id001	chrVII	308491	311999	+	3509	4916
YGL104C_id006	chrVII	308576	310189	-	1614	55
YGL105W_id004	chrVII	307264	308664	+	1401	721
YGL106W_id009	chrVII	306535	307168	+	634	185
YGL107C_id001	chrVII	304211	306332	-	2122	100
YGL108C_id002	chrVII	303225	304115	-	891	80
YGL110C_id003	chrVII	301371	303421	-	2051	245
YGL111W_id001	chrVII	299951	301697	+	1747	191
YGL112C_id002	chrVII	298048	299800	-	1753	119
YGL113W_id002	chrVII	295885	298184	+	2300	39
YGL114W_id002	chrVII	293226	295731	+	2506	61
YGL115W_id001	chrVII	291885	293114	+	1230	305
YGL116W_id001	chrVII	289645	291739	+	2095	128
YGL117W_id001	chrVII	288426	289786	+	1361	126
YGL119W_id001	chrVII	284156	286030	+	1875	37
YGL120C_id001	chrVII	281426	283993	-	2568	588
YGL121C_id003	chrVII	280549	281262	-	714	160
YGL122C_id003	chrVII	278548	280532	-	1985	196
YGL123W_id002	chrVII	277328	278470	+	1143	2828
YGL124C_tx0	chrVII	274655	276739	-	2085	5
YGL125W_id002	chrVII	272334	274614	+	2281	27
YGL126W_tx0	chrVII	270972	272264	+	1293	10
YGL127C_id001	chrVII	270174	270831	-	658	28
YGL128C_id002	chrVII	269080	270160	-	1081	26
YGL129C_id002	chrVII	267574	269164	-	1591	25
YGL130W_id004	chrVII	266065	267764	+	1700	106
YGL131C_tx0	chrVII	261523	265884	-	4362	143
YGL133W_tx0	chrVII	257682	261626	+	3945	279
YGL134W_id002	chrVII	255566	257264	+	1699	32
YGL135W_id002	chrVII	254577	255579	+	1003	3510
YGL136C_id001	chrVII	252763	254004	-	1242	17
YGL137W_id003	chrVII	249845	253055	+	3211	833
YGL139W_id004	chrVII	245402	248444	+	3043	24
YGL140C_id001	chrVII	241074	245199	-	4126	260
YGL141W_id001	chrVII	238292	241205	+	2914	142
YGL142C_id001	chrVII	236064	238164	-	2101	60
YGL143C_id001	chrVII	234569	236164	-	1596	94
YGL144C_id001	chrVII	232291	234521	-	2231	87
YGL145W_id003	chrVII	230173	232466	+	2294	31
YGL146C_id010	chrVII	228590	229860	-	1271	9
YGL147C_id001	chrVII	225888	228346	-	2459	1718
YGL148W_id001	chrVII	226259	227685	+	1427	835
YGL150C_tx0	chrVII	220979	225598	-	4620	757
YGL151W_id002	chrVII	217469	221007	+	3539	130
YGL153W_id001	chrVII	216211	217383	+	1173	188
YGL154C_id001	chrVII	215155	216112	-	958	17
YGL155W_id001	chrVII	213925	215625	+	1701	98
YGL156W_tx0	chrVII	210391	213792	+	3402	29
YGL157W_id001	chrVII	208875	210141	+	1267	83
YGL158W_id001	chrVII	206645	208696	+	2052	4
YGL159W_id003	chrVII	202705	204209	+	1505	41
YGL160W_id002	chrVII	200453	202429	+	1977	83
YGL161C_id004	chrVII	199055	200251	-	1197	202
YGL162W_id001	chrVII	197430	199211	+	1782	35
YGL163C_id006	chrVII	193572	196537	-	2966	224
YGL164C_id003	chrVII	191854	193365	-	1512	207
YGL166W_id001	chrVII	191089	192013	+	925	41
YGL167C_id002	chrVII	187414	190875	-	3462	308
YGL168W_tx0	chrVII	187439	187921	+	483	0
YGL169W_id003	chrVII	186003	187562	+	1560	34
YGL170C_tx0	chrVII	184028	185419	-	1392	0
YGL171W_id001	chrVII	182374	184383	+	2010	245
YGL172W_id002	chrVII	180656	182231	+	1576	227
YGL173C_tx0	chrVII	175402	180138	-	4737	621
YGL174W_id006	chrVII	174529	175541	+	1013	30
YGL175C_id001	chrVII	173045	174364	-	1320	21
YGL176C_id001	chrVII	171312	173961	-	2650	29
YGL178W_tx0	chrVII	167327	170696	+	3370	203
YGL179C_id003	chrVII	163358	165179	-	1822	69
YGL180W_id001	chrVII	159502	163108	+	3607	116
YGL181W_id001	chrVII	157529	159173	+	1645	197
YGL183C_tx0	chrVII	156418	157310	-	893	7
YGL184C_id002	chrVII	154504	156060	-	1557	102
YGL185C_id002	chrVII	152785	154329	-	1545	82
