# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-T" "4" "-s" "2" "-t" "primary_transcript" "-g" "ID" "-a" "WD_C11_sample_longest_full_ORF_with_constructs.gff" "-o" "WD_C11_counts.txt" "WD_C11_aln.bam" "-R" "BAM" 
Geneid	Chr	Start	End	Strand	Length	WD_C11_aln.bam
YDR503C_id001	chrIV	1454830	1455949	-	1120	108
YDR504C_id003	chrIV	1456139	1457842	-	1704	140
YDR505C_tx0	chrIV	1456570	1459245	-	2676	4
YDR506C_id002	chrIV	1459307	1461605	-	2299	251
YDR507C_id001	chrIV	1462176	1465824	-	3649	301
YDR508C_id002	chrIV	1466259	1468567	-	2309	1618
YDR510W_id002	chrIV	1468669	1469859	+	1191	735
YDR511W_id001	chrIV	1469838	1471050	+	1213	36
YDR512C_tx0	chrIV	1470375	1471088	-	714	144
YDR513W_id001	chrIV	1470026	1471559	+	1534	400
YDR514C_id001	chrIV	1471422	1473074	-	1653	188
YDR515W_id008	chrIV	1473279	1474873	+	1595	6
YDR516C_id001	chrIV	1474842	1476588	-	1747	1678
YDR517W_id001	chrIV	1476623	1478460	+	1838	309
YDR518W_id002	chrIV	1478467	1480210	+	1744	69
YDR519W_id002	chrIV	1479966	1481057	+	1092	726
YDR520C_id001	chrIV	1480938	1483487	-	2550	46
YDR522C_tx0	chrIV	1483670	1485328	-	1659	0
YDR523C_id001	chrIV	1485514	1487263	-	1750	32
YDR524C_id001	chrIV	1487035	1489057	-	2023	113
YDR524C-A_id002	chrIV	1489805	1490445	-	641	2
YDR524C-B_id004	chrIV	1489179	1489843	-	665	41332
YDR525W-A_id001	chrIV	1489989	1491058	+	1070	369
YDR527W_id001	chrIV	1491072	1493174	+	2103	755
YDR528W_id002	chrIV	1494268	1495996	+	1729	76
YDR529C_id002	chrIV	1495808	1496579	-	772	423
YDR530C_id001	chrIV	1496628	1498018	-	1391	255
YDR531W_id010	chrIV	1498123	1499416	+	1294	1070
YDR532C_id003	chrIV	1499338	1500793	-	1456	83
YDR533C_id001	chrIV	1501208	1502385	-	1178	410
YDR534C_tx0	chrIV	1503189	1504925	-	1737	30
YDR536W_tx0	chrIV	1507980	1509839	+	1860	17
YDR538W_id001	chrIV	1509972	1511919	+	1948	113
YDR539W_id001	chrIV	1512000	1513953	+	1954	161
YDR540C_id001	chrIV	1516282	1517758	-	1477	39
YDR541C_id001	chrIV	1519437	1520919	-	1483	106
YDR542W_tx0	chrIV	1523224	1523736	+	513	0
YDR545W_tx0	chrIV	1526296	1531836	+	5541	54
YEL001C_id001	chrV	149991	151013	-	1023	2279
YEL002C_id002	chrV	148562	150077	-	1516	1024
YEL003W_id002	chrV	147953	148711	+	759	494
YEL004W_id002	chrV	146894	148321	+	1428	18
YEL005C_id005	chrV	145810	146795	-	986	70
YEL006W_id007	chrV	144264	145702	+	1439	361
YEL007W_tx0	chrV	141867	144017	+	2151	385
YEL008C-A_id001	chrV	140310	141050	-	741	2
YEL008W_id002	chrV	140400	141261	+	862	22
YEL009C_id001	chrV	138823	140489	-	1667	9329
YEL011W_id001	chrV	133011	135350	+	2340	144
YEL012W_id003	chrV	131627	132660	+	1034	37
YEL013W_id002	chrV	128555	131010	+	2456	1064
YEL015W_id006	chrV	126580	128450	+	1871	767
YEL016C_id001	chrV	124566	126430	-	1865	172
YEL017C-A_id001	chrV	122091	122964	-	874	9025
YEL017W_id001	chrV	123176	124767	+	1592	800
YEL018W_id001	chrV	121437	122462	+	1026	173
YEL019C_id001	chrV	120343	121311	-	969	4
YEL020W-A_id001	chrV	116531	117566	+	1036	800
YEL021W_id002	chrV	116112	117120	+	1009	0
YEL022W_id001	chrV	111340	115873	+	4534	328
YEL023C_id001	chrV	108378	111112	-	2735	67
YEL024W_id003	chrV	107159	108524	+	1366	298
YEL026W_id001	chrV	100905	102394	+	1490	3821
YEL027W_id003	chrV	100706	101634	+	929	4
YEL028W_id001	chrV	97084	99203	+	2120	60
YEL029C_id001	chrV	96494	97909	-	1416	141
YEL030W_id001	chrV	94191	96948	+	2758	37
YEL031W_id001	chrV	90187	94007	+	3821	2386
YEL032W_id003	chrV	86853	90004	+	3152	345
YEL034C-A_id005	chrV	85440	86268	-	829	4
YEL034W_id001	chrV	85195	86368	+	1174	4594
YEL036C_id001	chrV	82971	84832	-	1862	435
YEL037C_id003	chrV	81215	82788	-	1574	382
YEL038W_id003	chrV	80443	81364	+	922	441
YEL039C_id007	chrV	79521	80170	-	650	189
YEL040W_id001	chrV	78005	79662	+	1658	1187
YEL041W_tx0	chrV	75919	77556	+	1638	13
YEL042W_id002	chrV	73626	75903	+	2278	2261
YEL043W_id001	chrV	70433	73436	+	3004	244
YEL044W_id001	chrV	69050	70395	+	1346	617
YEL046C_id001	chrV	67007	68910	-	1904	1191
YEL047C_tx0	chrV	65260	66822	-	1563	23
YEL048C_id004	chrV	64089	65265	-	1177	98
YEL049W_id005	chrV	63710	64235	+	526	0
YEL050C_id001	chrV	59524	61031	-	1508	308
YEL050W-A_id001	chrV	59495	59807	+	313	1
YEL051W_id001	chrV	58312	59359	+	1048	1489
YEL052W_id002	chrV	56343	58169	+	1827	875
YEL053C_id002	chrV	53794	56185	-	2392	176
YEL054C_id003	chrV	52181	53254	-	1074	13337
YEL055C_id001	chrV	48281	51594	-	3314	764
YEL056W_id004	chrV	47130	48483	+	1354	324
YEL058W_id001	chrV	43208	45326	+	2119	2828
YEL059C-A_id001	chrV	42329	43077	-	749	103
YEL060C_id008	chrV	39811	42008	-	2198	151
YEL061C_id001	chrV	36279	39660	-	3382	171
YEL062W_id002	chrV	34386	36393	+	2008	15
YEL063C_id001	chrV	31377	33713	-	2337	208
YEL064C_id001	chrV	29469	31299	-	1831	115
YEL065W_id001	chrV	27345	29608	+	2264	64
YEL066W_id004	chrV	26117	27291	+	1175	251
YEL068C_id001	chrV	25397	26510	-	1114	333
YEL069C_tx0	chrV	21412	23256	-	1845	3
YEL071W_id002	chrV	16326	18109	+	1784	430
YEL072W_id001	chrV	13584	14756	+	1173	29
YEL073C_id004	chrV	6526	7684	-	1159	993
YER001W_id001	chrV	153471	156098	+	2628	611
YER002W_id001	chrV	156369	157606	+	1238	743
YER003C_id001	chrV	157442	159162	-	1721	1161
YER004W_id003	chrV	159284	160536	+	1253	595
YER005W_id001	chrV	160501	162733	+	2233	419
YER006W_id001	chrV	162684	164511	+	1828	3162
YER007C-A_id001	chrV	165671	166910	-	1240	1028
YER007W_id001	chrV	164486	166230	+	1745	69
YER008C_id002	chrV	167724	171884	-	4161	463
YER009W_id001	chrV	172050	172753	+	704	1084
YER010C_id001	chrV	172546	173440	-	895	37
YER011W_id002	chrV	175194	176279	+	1086	623
YER012W_id001	chrV	177720	178639	+	920	1649
YER013W_tx0	chrV	178816	182403	+	3588	102
YER014C-A_tx0	chrV	183606	184725	-	1120	4
YER014W_id001	chrV	182546	184349	+	1804	308
YER015W_tx0	chrV	184516	186900	+	2385	19
YER016W_id004	chrV	188225	189429	+	1205	13
YER017C_id002	chrV	189340	191884	-	2545	148
YER018C_id002	chrV	191885	193907	-	2023	231
YER019C-A_id001	chrV	192438	194592	-	2155	5018
YER019W_id003	chrV	192751	194318	+	1568	390
YER020W_id001	chrV	195040	197181	+	2142	68
YER021W_id003	chrV	196886	198650	+	1765	123
YER022W_id002	chrV	198776	200974	+	2199	175
YER023W_id002	chrV	200997	202153	+	1157	8367
YER024W_tx0	chrV	202167	205088	+	2922	362
YER025W_id002	chrV	205193	207132	+	1940	1714
YER026C_id001	chrV	207416	208539	-	1124	1746
YER027C_id002	chrV	208683	210308	-	1626	490
YER028C_id001	chrV	210238	211944	-	1707	85
YER029C_id001	chrV	212475	213481	-	1007	559
YER030W_id005	chrV	213349	214098	+	750	1010
YER031C_id002	chrV	213769	214782	-	1014	1091
YER032W_id001	chrV	214963	217951	+	2989	52
YER033C_tx0	chrV	217932	221312	-	3381	100
YER034W_id001	chrV	221807	222744	+	938	0
YER035W_id004	chrV	222324	223217	+	894	445
YER036C_id009	chrV	223237	225236	-	2000	6404
YER037W_id006	chrV	225866	227074	+	1209	205
YER038C_id001	chrV	226056	228262	-	2207	48
YER038W-A_id003	chrV	228379	229572	+	1194	18
YER039C_id001	chrV	228360	229450	-	1091	45
YER039C-A_id001	chrV	228799	229507	-	709	0
YER040W_id003	chrV	229710	232250	+	2541	112
YER041W_id002	chrV	232375	234905	+	2531	52
YER042W_id001	chrV	234841	235703	+	863	161
YER043C_id001	chrV	235535	237221	-	1687	3619
YER044C_id003	chrV	237439	238423	-	985	882
YER044C-A_tx0	chrV	238335	239799	-	1465	3
YER045C_id001	chrV	239914	241801	-	1888	203
YER046W_id001	chrV	242514	243707	+	1194	201
YER047C_tx0	chrV	243685	246528	-	2844	28
YER048C_id001	chrV	246581	248234	-	1654	819
YER048W-A_id001	chrV	250637	251721	+	1085	761
YER049W_id003	chrV	251629	253754	+	2126	1645
YER050C_id001	chrV	253654	254444	-	791	537
YER051W_id001	chrV	254643	256152	+	1510	18
YER052C_id001	chrV	256214	258068	-	1855	112
YER053C_id003	chrV	258594	260023	-	1430	2981
YER053C-A_id001	chrV	260560	261280	-	721	50
YER054C_tx0	chrV	261927	263723	-	1797	65
YER055C_id001	chrV	263733	265844	-	2112	1368
YER056C_id001	chrV	264973	269343	-	4371	4665
YER056C-A_id002	chrV	269344	270757	-	1414	6493
YER057C_id001	chrV	270647	271538	-	892	330
YER058W_id003	chrV	271706	272239	+	534	83
YER059W_id001	chrV	272442	274466	+	2025	189
YER060W_id001	chrV	274526	276250	+	1725	377
YER060W-A_id001	chrV	276488	278311	+	1824	100
YER061C_id001	chrV	277831	279711	-	1881	87
YER062C_id001	chrV	279692	280839	-	1148	195
YER063W_id002	chrV	281587	282591	+	1005	1272
YER064C_id001	chrV	281575	284306	-	2732	373
YER065C_id001	chrV	285114	287255	-	2142	151
YER066W_id002	chrV	289300	290938	+	1639	134
YER067W_id001	chrV	291787	292745	+	959	1365
YER068W_id002	chrV	292930	294924	+	1995	178
YER069W_id001	chrV	295335	298162	+	2828	80
YER070W_id002	chrV	298872	301822	+	2951	986
YER071C_id001	chrV	301703	302487	-	785	295
YER072W_id002	chrV	302569	303341	+	773	2269
YER073W_id001	chrV	303339	306296	+	2958	936
YER074W_id005	chrV	306246	307350	+	1105	15134
YER074W-A_id002	chrV	307639	308520	+	882	596
YER075C_tx0	chrV	308288	311224	-	2937	128
YER076C_id006	chrV	312439	313918	-	1480	89
YER077C_id001	chrV	314426	316778	-	2353	95
YER078C_id002	chrV	316692	318552	-	1861	122
YER078W-A_id001	chrV	316769	318863	+	2095	22
YER079W_id003	chrV	318839	319828	+	990	180
YER080W_id005	chrV	319918	321940	+	2023	326
YER081W_id001	chrV	322213	324278	+	2066	229
YER082C_id002	chrV	323934	325995	-	2062	279
YER083C_id005	chrV	325946	327064	-	1119	912
YER085C_id001	chrV	327475	328288	-	814	3
YER086W_id001	chrV	328332	330346	+	2015	2499
YER087C-B_id002	chrV	332218	332873	-	656	3335
YER087W_id001	chrV	330512	332470	+	1959	86
YER088C_id001	chrV	333024	335458	-	2435	922
YER088C-A_id001	chrV	335262	337294	-	2033	67
YER089C_id003	chrV	335862	337679	-	1818	38
YER090W_id003	chrV	337911	339718	+	1808	1917
YER091C_id002	chrV	339639	342381	-	2743	1974
YER092W_id002	chrV	342846	343656	+	811	670
YER093C_tx0	chrV	343195	347637	-	4443	228
YER093C-A_id004	chrV	347774	348423	-	650	140
YER094C_id004	chrV	348575	349676	-	1102	1657
YER095W_id002	chrV	349913	351605	+	1693	288
YER096W_id003	chrV	351534	353265	+	1732	10
YER098W_id002	chrV	355283	357934	+	2652	57
YER099C_id002	chrV	357212	359080	-	1869	501
YER100W_id002	chrV	359276	360415	+	1140	432
YER101C_id002	chrV	360322	361876	-	1555	92
YER102W_id002	chrV	362714	364048	+	1335	26505
YER103W_id001	chrV	363853	366637	+	2785	300
YER104W_id003	chrV	366784	368486	+	1703	121
YER105C_id001	chrV	367593	372032	-	4440	629
YER106W_tx0	chrV	372301	373359	+	1059	8
YER107C_id001	chrV	373204	374732	-	1529	422
YER110C_id003	chrV	378610	382244	-	3635	2096
YER111C_tx0	chrV	382470	385901	-	3432	22
YER112W_id001	chrV	387131	387910	+	780	611
YER113C_id003	chrV	387794	390207	-	2414	157
YER114C_tx0	chrV	390465	393737	-	3273	96
YER115C_id002	chrV	394179	395818	-	1640	271
YER116C_id005	chrV	394899	396272	-	1374	4
YER117W_id001	chrV	395711	397716	+	2006	17441
YER118C_id004	chrV	397773	399354	-	1582	324
YER119C_id005	chrV	399335	400864	-	1530	173
YER120W_id004	chrV	401047	402104	+	1058	4381
YER121W_id003	chrV	402229	402912	+	684	18
YER122C_id004	chrV	402724	404433	-	1710	265
YER123W_id001	chrV	404625	406936	+	2312	243
YER124C_id002	chrV	406818	409103	-	2286	927
YER125W_id001	chrV	409685	413015	+	3331	148
YER126C_id001	chrV	412891	414281	-	1391	883
YER127W_id002	chrV	414457	415753	+	1297	360
YER128W_id001	chrV	415854	417079	+	1226	63
YER129W_tx0	chrV	417256	420834	+	3579	39
YER130C_id002	chrV	420863	422542	-	1680	210
YER131W_id001	chrV	423445	424454	+	1010	7891
YER132C_tx0	chrV	425063	430474	-	5412	96
YER133W_id003	chrV	432426	434424	+	1999	263
YER134C_id001	chrV	436308	437979	-	1672	281
YER136W_id002	chrV	439461	441300	+	1840	275
YER137C_id004	chrV	441206	441919	-	714	80
YER139C_id004	chrV	449837	451399	-	1563	61
YER140W_id001	chrV	451493	453628	+	2136	124
YER141W_id007	chrV	453380	455150	+	1771	57
YER142C_id001	chrV	455060	456384	-	1325	104
YER143W_id003	chrV	456261	457810	+	1550	261
YER144C_id001	chrV	457689	460317	-	2629	255
YER145C_id001	chrV	460290	461758	-	1469	897
YER146W_id002	chrV	462163	462951	+	789	500
YER147C_id010	chrV	462863	464882	-	2020	136
YER148W_id001	chrV	465114	466372	+	1259	579
YER149C_id002	chrV	466130	467563	-	1434	110
YER150W_id001	chrV	467715	468982	+	1268	1618
YER151C_id001	chrV	469617	472548	-	2932	1842
YER152C_id004	chrV	472620	474562	-	1943	1344
YER153C_tx0	chrV	473916	474830	-	915	0
YER154W_id003	chrV	474311	476293	+	1983	193
YER155C_tx0	chrV	476220	482873	-	6654	1520
YER156C_id001	chrV	483219	484628	-	1410	3393
YER157W_id002	chrV	484772	487274	+	2503	692
YER158C_id003	chrV	488736	490782	-	2047	226
YER159C_id001	chrV	491282	492141	-	860	1375
YER161C_id005	chrV	499078	500416	-	1339	530
YER162C_tx0	chrV	500505	502919	-	2415	70
YER163C_id002	chrV	502982	503902	-	921	359
YER164W_tx0	chrV	505367	509923	+	4557	289
YER165W_id006	chrV	510231	512308	+	2078	2119
YER166W_tx0	chrV	512719	517584	+	4866	363
YER167W_id001	chrV	517790	520781	+	2992	44
YER168C_id005	chrV	520934	522724	-	1791	154
YER169W_id001	chrV	523079	525967	+	2889	654
YER170W_id006	chrV	525943	527033	+	1091	2
YER171W_id003	chrV	526959	529547	+	2589	234
YER172C_tx0	chrV	529405	536046	-	6642	958
YER173W_tx0	chrV	536275	538404	+	2130	12
YER174C_id001	chrV	538335	539320	-	986	6
YER175C_id001	chrV	539176	541451	-	2276	162
YER175W-A_id001	chrV	539499	541575	+	2077	13
YER176W_id004	chrV	541670	545169	+	3500	623
YER177W_id002	chrV	545199	546589	+	1391	14879
YER178W_id005	chrV	546805	548344	+	1540	5154
YER179W_tx0	chrV	548396	549642	+	1247	22
YER180C_id001	chrV	549668	551095	-	1428	338
YER180C-A_id003	chrV	550193	551170	-	978	3
YER181C_id001	chrV	551422	552408	-	987	1
YER182W_id002	chrV	552347	553357	+	1011	307
YER183C_id001	chrV	553242	554032	-	791	317
YER184C_id001	chrV	556085	558754	-	2670	37
YER185W_id001	chrV	558961	560400	+	1440	78
YER186C_id002	chrV	561200	562770	-	1571	394
YER187W_id001	chrV	565535	566856	+	1322	123
YER188W_id002	chrV	567725	568989	+	1265	76
YER190W_tx0	chrV	571455	576650	+	5196	1
YFL001W_id002	chrVI	147073	148494	+	1422	143
YFL002C_id003	chrVI	144976	146970	-	1995	279
YFL003C_tx0	chrVI	134396	137182	-	2787	8
YFL004W_id002	chrVI	131652	134510	+	2859	1168
YFL005W_id002	chrVI	130102	131202	+	1101	802
YFL007W_tx0	chrVI	123454	130035	+	6582	1556
YFL008W_tx0	chrVI	119404	123231	+	3828	181
YFL009W_id001	chrVI	115965	118621	+	2657	352
YFL010C_id002	chrVI	114731	115760	-	1030	1410
YFL010W-A_tx0	chrVI	114965	115399	+	435	2
YFL011W_tx0	chrVI	112320	114110	+	1791	12
YFL012W_id001	chrVI	110586	111546	+	961	18
YFL013C_id001	chrVI	107621	110015	-	2395	67
YFL014W_id001	chrVI	106830	107779	+	950	417
YFL016C_id001	chrVI	104598	106329	-	1732	100
YFL017C_id001	chrVI	103590	104470	-	881	126
YFL017W-A_id002	chrVI	103365	103998	+	634	71
YFL018C_id001	chrVI	101497	103218	-	1722	2910
YFL020C_id001	chrVI	99116	100293	-	1178	1
YFL021C-A_id001	chrVI	95449	97535	-	2087	28
YFL021W_id001	chrVI	95786	97617	+	1832	158
YFL022C_id005	chrVI	93384	95083	-	1700	2793
YFL023W_id002	chrVI	90962	93476	+	2515	262
YFL024C_id001	chrVI	87443	90648	-	3206	123
YFL025C_tx0	chrVI	84020	87259	-	3240	44
YFL026W_tx0	chrVI	82555	84000	+	1446	1725
YFL027C_id001	chrVI	80348	81963	-	1616	217
YFL028C_id001	chrVI	79210	80243	-	1034	164
YFL029C_id002	chrVI	77991	79215	-	1225	5
YFL030W_tx0	chrVI	76806	78113	+	1308	3
YFL031W_id001	chrVI	75113	76624	+	1512	661
YFL033C_tx0	chrVI	68990	74452	-	5463	20
YFL034C-A_id001	chrVI	64061	64977	-	917	453
YFL034C-B_id001	chrVI	62812	64057	-	1246	51
YFL034W_id002	chrVI	65307	68810	+	3504	131
YFL036W_tx0	chrVI	58757	62962	+	4206	471
YFL037W_id002	chrVI	56236	57934	+	1699	481
YFL038C_id002	chrVI	55139	56053	-	915	3533
YFL039C_id002	chrVI	52973	54903	-	1931	23868
YFL041W_id001	chrVI	49117	51189	+	2073	133
YFL041W-A_id001	chrVI	47859	48986	+	1128	135
YFL042C_id001	chrVI	45630	47777	-	2148	431
YFL044C_id001	chrVI	44388	45595	-	1208	0
YFL045C_id001	chrVI	43468	45460	-	1993	13152
YFL046W_id002	chrVI	42615	43587	+	973	164
YFL047W_id002	chrVI	40403	42665	+	2263	192
YFL048C_id001	chrVI	38695	40222	-	1528	382
YFL049W_id004	chrVI	36772	38821	+	2050	141
YFL050C_tx0	chrVI	33147	35873	-	2727	22
YFL053W_tx0	chrVI	23398	25323	+	1926	4
YFL055W_id001	chrVI	16682	19085	+	2404	56
YFL058W_tx0	chrVI	12904	14076	+	1173	3
YFL059W_tx0	chrVI	11338	12384	+	1047	5
YFL060C_tx0	chrVI	10176	10994	-	819	12
YFL062W_tx0	chrVI	6401	7690	+	1290	11
YFR001W_id002	chrVI	148988	149850	+	863	960
YFR002W_id002	chrVI	149988	152650	+	2663	387
YFR003C_id002	chrVI	152443	153187	-	745	119
YFR004W_id003	chrVI	153322	154412	+	1091	2386
YFR005C_id002	chrVI	154273	155920	-	1648	202
YFR006W_id001	chrVI	155862	157840	+	1979	454
YFR007W_id001	chrVI	159224	160429	+	1206	3
YFR008W_id001	chrVI	160196	161547	+	1352	51
YFR009W_id001	chrVI	162412	164813	+	2402	2
YFR009W-A_id001	chrVI	162827	164940	+	2114	215
YFR010W_id002	chrVI	164975	166660	+	1686	1030
YFR011C_id001	chrVI	166525	167302	-	778	351
YFR012W_tx0	chrVI	167863	168621	+	759	0
YFR012W-A_id001	chrVI	167964	169543	+	1580	21
YFR013W_id002	chrVI	169866	172427	+	2562	385
YFR014C_id002	chrVI	172315	174005	-	1691	183
YFR015C_id003	chrVI	174088	176480	-	2393	333
YFR016C_id002	chrVI	176998	180837	-	3840	532
YFR017C_id001	chrVI	182154	183837	-	1684	373
YFR018C_id006	chrVI	182957	184282	-	1326	2
YFR019W_tx0	chrVI	184477	191463	+	6987	425
YFR020W_id002	chrVI	191794	193833	+	2040	205
YFR021W_id001	chrVI	194697	196512	+	1816	431
YFR022W_id001	chrVI	196565	199196	+	2632	321
YFR023W_tx0	chrVI	199849	201834	+	1986	17
YFR024C-A_id001	chrVI	201729	203658	-	1930	583
YFR025C_id003	chrVI	203600	204790	-	1191	182
YFR026C_id002	chrVI	205502	207225	-	1724	39
YFR027W_id001	chrVI	207380	208430	+	1051	0
YFR028C_id001	chrVI	208337	210160	-	1824	14
YFR029W_id001	chrVI	210837	213045	+	2209	73
YFR030W_id002	chrVI	213193	216476	+	3284	69
YFR031C_tx0	chrVI	216469	220131	-	3663	489
YFR031C-A_id001	chrVI	220319	221767	-	1449	14296
YFR032C_id002	chrVI	221988	223036	-	1049	26
YFR032C-A_id002	chrVI	223162	223964	-	803	12952
YFR033C_id003	chrVI	224182	225525	-	1344	505
YFR034C_id001	chrVI	224646	225993	-	1348	1
YFR034W-A_id003	chrVI	225560	226609	+	1050	974
YFR036W_id007	chrVI	226913	227476	+	564	115
YFR037C_id001	chrVI	227336	229219	-	1884	1337
YFR038W_id002	chrVI	229362	232029	+	2668	456
YFR039C_id001	chrVI	231945	233687	-	1743	199
YFR040W_tx0	chrVI	234217	237375	+	3159	39
YFR041C_id003	chrVI	237233	238300	-	1068	18
YFR042W_id005	chrVI	238413	239385	+	973	122
YFR043C_id002	chrVI	239039	239867	-	829	224
YFR044C_id007	chrVI	239944	241661	-	1718	3037
YFR045W_id005	chrVI	241982	243136	+	1155	162
YFR046C_id001	chrVI	242814	244179	-	1366	71
YFR047C_id002	chrVI	244007	245201	-	1195	589
YFR048W_id002	chrVI	246108	248209	+	2102	198
YFR049W_id003	chrVI	248350	249125	+	776	236
YFR050C_id001	chrVI	248900	249947	-	1048	511
YFR051C_id002	chrVI	250047	251842	-	1796	1042
YFR052C-A_id013	chrVI	253422	254620	-	1199	605
YFR052W_id001	chrVI	252446	253577	+	1132	405
YFR053C_id030	chrVI	253523	255160	-	1638	7
YFR054C_id001	chrVI	258567	259937	-	1371	13
YFR055W_id001	chrVI	263663	265704	+	2042	190
YGL001C_id001	chrVII	495330	496774	-	1445	1039
YGL002W_id002	chrVII	494406	495421	+	1016	386
YGL003C_id004	chrVII	492285	494249	-	1965	211
YGL004C_id001	chrVII	490571	491971	-	1401	2
YGL005C_id001	chrVII	489497	490935	-	1439	324
YGL006W_tx0	chrVII	485896	489567	+	3672	453
YGL007C-A_id001	chrVII	482644	483949	-	1306	47
YGL007W_id002	chrVII	483202	484287	+	1086	21
YGL008C_id001	chrVII	479380	482905	-	3526	10450
YGL009C_id001	chrVII	476115	478707	-	2593	3702
YGL010W_id002	chrVII	475438	476282	+	845	85
YGL011C_id003	chrVII	474200	475272	-	1073	1823
YGL012W_id001	chrVII	472818	474684	+	1867	1564
YGL013C_tx0	chrVII	468967	472323	-	3357	166
YGL014W_id001	chrVII	465720	468896	+	3177	659
YGL015C_id001	chrVII	464796	465693	-	898	3
YGL016W_id001	chrVII	461610	465103	+	3494	314
YGL017W_id001	chrVII	459660	461519	+	1860	184
YGL018C_id003	chrVII	458843	459716	-	874	52
YGL019W_id002	chrVII	458014	459108	+	1095	1008
YGL020C_id001	chrVII	457075	457978	-	904	1193
YGL021W_tx0	chrVII	454760	457192	+	2433	292
YGL022W_id002	chrVII	452331	454726	+	2396	1701
YGL023C_id001	chrVII	450069	452153	-	2085	33
YGL025C_tx0	chrVII	448639	449982	-	1344	391
YGL026C_id003	chrVII	446250	448563	-	2314	3408
YGL027C_id002	chrVII	443550	446182	-	2633	639
YGL028C_id001	chrVII	440982	443316	-	2335	903
YGL029W_id002	chrVII	439782	440606	+	825	847
YGL030W_id002	chrVII	439041	439908	+	868	23597
YGL031C_id005	chrVII	437223	438447	-	1225	20959
YGL032C_id002	chrVII	436470	437054	-	585	877
YGL033W_tx0	chrVII	435600	436526	+	927	9
YGL035C_tx0	chrVII	431423	433087	-	1665	0
YGL037C_id002	chrVII	427158	428067	-	910	3289
YGL038C_id001	chrVII	424902	426916	-	2015	438
YGL039W_id006	chrVII	423450	425101	+	1652	175
YGL040C_id006	chrVII	419301	420680	-	1380	793
YGL041C-B_id002	chrVII	418560	419184	-	625	10
YGL041W-A_id004	chrVII	418809	419501	+	693	331
YGL043W_id002	chrVII	417479	418860	+	1382	622
YGL044C_id005	chrVII	415860	417264	-	1405	240
YGL045W_id001	chrVII	413730	415957	+	2228	61
YGL047W_id005	chrVII	411465	412279	+	815	136
YGL048C_id001	chrVII	409852	411314	-	1463	2169
YGL049C_id004	chrVII	406693	409765	-	3073	274
YGL050W_id002	chrVII	405691	406865	+	1175	203
YGL051W_tx0	chrVII	403662	404516	+	855	7
YGL053W_id002	chrVII	402490	403626	+	1137	233
YGL054C_id002	chrVII	400538	401380	-	843	2087
YGL055W_id001	chrVII	398536	400441	+	1906	2490
YGL056C_id004	chrVII	395953	397716	-	1764	35
YGL057C_id001	chrVII	394754	395866	-	1113	44
YGL058W_id001	chrVII	393658	394900	+	1243	383
YGL059W_id001	chrVII	392170	393891	+	1722	58
YGL060W_id001	chrVII	389935	392265	+	2331	68
YGL061C_id004	chrVII	388718	389779	-	1062	100
YGL062W_id008	chrVII	385140	388783	+	3644	416
YGL063W_id002	chrVII	383448	385226	+	1779	534
YGL064C_tx0	chrVII	381398	383233	-	1836	187
YGL065C_id002	chrVII	379637	381327	-	1691	181
YGL066W_id001	chrVII	377418	379778	+	2361	170
YGL067W_id002	chrVII	376046	377488	+	1443	617
YGL068W_id002	chrVII	375049	375941	+	893	857
YGL070C_id003	chrVII	374069	374861	-	793	322
YGL071W_id014	chrVII	371906	374252	+	2347	177
YGL073W_id001	chrVII	368424	371311	+	2888	239
YGL075C_id004	chrVII	366819	368283	-	1465	0
YGL076C_id002	chrVII	364219	366148	-	1930	17027
YGL077C_id005	chrVII	362141	364083	-	1943	1401
YGL078C_id002	chrVII	360096	361986	-	1891	1222
YGL079W_id001	chrVII	359407	360797	+	1391	83
YGL080W_id011	chrVII	358555	359306	+	752	302
YGL081W_id002	chrVII	357199	358628	+	1430	20
YGL082W_id002	chrVII	355737	357167	+	1431	141
YGL083W_id001	chrVII	352994	355652	+	2659	177
YGL084C_id002	chrVII	350391	352345	-	1955	228
YGL085W_id006	chrVII	349554	350620	+	1067	113
YGL086W_tx0	chrVII	347094	349493	+	2400	425
YGL087C_id002	chrVII	346205	346943	-	739	280
YGL089C_tx0	chrVII	344666	345178	-	513	5
YGL090W_id003	chrVII	343287	345261	+	1975	116
YGL091C_id006	chrVII	341905	343126	-	1222	561
YGL092W_id001	chrVII	337782	341915	+	4134	680
YGL093W_id002	chrVII	334846	337679	+	2834	106
YGL094C_tx0	chrVII	330993	334490	-	3498	118
YGL095C_id009	chrVII	328782	330685	-	1904	340
YGL096W_id007	chrVII	324810	326269	+	1460	72
YGL097W_id004	chrVII	321706	323346	+	1641	1241
YGL098W_id003	chrVII	317289	319046	+	1758	391
YGL099W_id001	chrVII	314567	316611	+	2045	449
YGL100W_id002	chrVII	313156	314399	+	1244	783
YGL101W_id005	chrVII	312147	313116	+	970	419
YGL103W_id001	chrVII	308491	311999	+	3509	79127
YGL104C_id006	chrVII	308576	310189	-	1614	480
YGL105W_id004	chrVII	307264	308664	+	1401	201
YGL106W_id009	chrVII	306535	307168	+	634	211
YGL107C_id001	chrVII	304211	306332	-	2122	159
YGL108C_id002	chrVII	303225	304115	-	891	301
YGL110C_id003	chrVII	301371	303421	-	2051	365
