# Program:featureCounts v2.0.0; Command:"featureCounts" "-p" "-T" "4" "-s" "1" "-t" "primary_transcript" "-g" "ID" "-a" "5dt_sample_longest_full_ORF_with_constructs.gff" "-o" "5dt_counts.txt" "5dt_aln.bam" "-R" "BAM" 
Geneid	Chr	Start	End	Strand	Length	5dt_aln.bam
YDR200C_id005	chrIV	854144	856136	-	1993	163
YDR201W_id003	chrIV	856278	857203	+	926	69
YDR202C_id003	chrIV	856742	857984	-	1243	55
YDR204W_id001	chrIV	858125	859416	+	1292	128
YDR205W_id004	chrIV	859333	861570	+	2238	51
YDR206W_tx0	chrIV	862029	864833	+	2805	23
YDR207C_tx0	chrIV	864887	867547	-	2661	137
YDR208W_id001	chrIV	868034	870697	+	2664	160
YDR210W_id001	chrIV	870813	871707	+	895	119
YDR211W_id001	chrIV	884639	887205	+	2567	93
YDR212W_id001	chrIV	887164	889651	+	2488	181
YDR213W_id001	chrIV	889509	892532	+	3024	138
YDR214W_id002	chrIV	892734	894023	+	1290	263
YDR216W_tx0	chrIV	895010	899131	+	4122	59
YDR217C_tx0	chrIV	899426	903505	-	4080	134
YDR218C_tx0	chrIV	903656	905077	-	1422	0
YDR219C_id002	chrIV	905262	907108	-	1847	112
YDR221W_id003	chrIV	907309	909969	+	2661	66
YDR222W_id002	chrIV	909781	911452	+	1672	69
YDR223W_id001	chrIV	911983	913856	+	1874	13
YDR224C_id006	chrIV	914175	914828	-	654	248
YDR225W_id001	chrIV	914833	916083	+	1251	888
YDR226W_id001	chrIV	916197	917271	+	1075	605
YDR227W_id001	chrIV	917444	921813	+	4370	292
YDR228C_id002	chrIV	921860	923897	-	2038	68
YDR229W_id001	chrIV	924644	926210	+	1567	157
YDR231C_id003	chrIV	926000	926935	-	936	142
YDR232W_id001	chrIV	927201	929526	+	2326	176
YDR233C_id001	chrIV	929324	930646	-	1323	340
YDR234W_id002	chrIV	930985	933376	+	2392	192
YDR235W_id002	chrIV	933481	935221	+	1741	98
YDR236C_id004	chrIV	935139	936346	-	1208	56
YDR237W_id004	chrIV	936473	937781	+	1309	48
YDR238C_id003	chrIV	937544	940845	-	3302	536
YDR239C_tx0	chrIV	940932	943445	-	2514	96
YDR240C_id001	chrIV	943615	945205	-	1591	26
YDR242W_id002	chrIV	946692	948551	+	1860	36
YDR243C_id003	chrIV	948455	950316	-	1862	37
YDR244W_id002	chrIV	950534	952595	+	2062	31
YDR245W_id001	chrIV	952678	954132	+	1455	288
YDR246W_id001	chrIV	954253	955151	+	899	278
YDR247W_id003	chrIV	955644	957770	+	2127	350
YDR248C_id001	chrIV	957485	958409	-	925	91
YDR249C_id003	chrIV	958567	960031	-	1465	20
YDR250C_id001	chrIV	959958	960527	-	570	1
YDR251W_id003	chrIV	960308	963241	+	2934	433
YDR252W_id003	chrIV	963384	964750	+	1367	28
YDR253C_id002	chrIV	963910	964804	-	895	42
YDR254W_id001	chrIV	965026	967072	+	2047	56
YDR255C_id004	chrIV	966253	967871	-	1619	23
YDR256C_tx0	chrIV	968008	969705	-	1698	7
YDR257C_id001	chrIV	969662	971497	-	1836	84
YDR258C_id011	chrIV	971702	974272	-	2571	356
YDR259C_id001	chrIV	974496	976237	-	1742	39
YDR260C_id004	chrIV	976077	977278	-	1202	126
YDR261C_id002	chrIV	977381	979329	-	1949	185
YDR262W_id002	chrIV	993123	994470	+	1348	296
YDR263C_id004	chrIV	994141	995611	-	1471	18
YDR264C_id001	chrIV	995564	998386	-	2823	135
YDR265W_id001	chrIV	998634	1000092	+	1459	62
YDR266C_id001	chrIV	999976	1002239	-	2264	141
YDR267C_id002	chrIV	1002364	1003795	-	1432	85
YDR268W_id005	chrIV	1003835	1005253	+	1419	47
YDR270W_tx0	chrIV	1005650	1008814	+	3165	35
YDR271C_id001	chrIV	1007978	1008793	-	816	0
YDR272W_id002	chrIV	1008953	1010858	+	1906	51
YDR273W_id003	chrIV	1009655	1011306	+	1652	45
YDR275W_id001	chrIV	1011573	1013260	+	1688	210
YDR276C_id002	chrIV	1012990	1013879	-	890	994
YDR277C_id005	chrIV	1014122	1015863	-	1742	584
YDR279W_id001	chrIV	1019101	1020447	+	1347	0
YDR280W_id001	chrIV	1019899	1021771	+	1873	81
YDR281C_id001	chrIV	1021667	1022436	-	770	3
YDR282C_id001	chrIV	1023220	1024762	-	1543	47
YDR283C_tx0	chrIV	1024945	1030074	-	5130	205
YDR284C_id001	chrIV	1030377	1031708	-	1332	194
YDR285W_tx0	chrIV	1032411	1035188	+	2778	56
YDR286C_id002	chrIV	1035110	1035793	-	684	40
YDR287W_id001	chrIV	1035217	1036964	+	1748	196
YDR288W_id002	chrIV	1037136	1038288	+	1153	131
YDR289C_id002	chrIV	1037855	1039576	-	1722	112
YDR291W_tx0	chrIV	1039703	1043086	+	3384	58
YDR292C_id002	chrIV	1042953	1045153	-	2201	127
YDR293C_id003	chrIV	1045313	1049498	-	4186	453
YDR294C_id001	chrIV	1050405	1052323	-	1919	582
YDR295C_id001	chrIV	1052542	1054910	-	2369	82
YDR296W_id003	chrIV	1055178	1056139	+	962	359
YDR297W_id003	chrIV	1056381	1057763	+	1383	373
YDR298C_id003	chrIV	1058000	1059356	-	1357	266
YDR299W_id001	chrIV	1059592	1061523	+	1932	99
YDR300C_id001	chrIV	1060851	1062861	-	2011	81
YDR301W_tx0	chrIV	1063327	1067550	+	4224	177
YDR302W_id002	chrIV	1067688	1068591	+	904	77
YDR303C_id002	chrIV	1068614	1071708	-	3095	139
YDR304C_id001	chrIV	1071810	1072811	-	1002	739
YDR305C_id001	chrIV	1072659	1074110	-	1452	63
YDR306C_id005	chrIV	1073546	1075342	-	1797	27
YDR307W_id001	chrIV	1075806	1078050	+	2245	45
YDR308C_id001	chrIV	1075773	1078490	-	2718	105
YDR309C_id004	chrIV	1078684	1080379	-	1696	287
YDR310C_tx0	chrIV	1081003	1084341	-	3339	307
YDR311W_id003	chrIV	1085029	1087097	+	2069	54
YDR312W_id002	chrIV	1087523	1089165	+	1643	97
YDR313C_id003	chrIV	1089041	1090510	-	1470	39
YDR314C_tx0	chrIV	1090308	1092536	-	2229	15
YDR315C_id001	chrIV	1092551	1093613	-	1063	29
YDR316W_id004	chrIV	1093726	1095257	+	1532	127
YDR317W_id001	chrIV	1102150	1103554	+	1405	7
YDR318W_id013	chrIV	1103725	1105085	+	1361	49
YDR319C_id001	chrIV	1104140	1105874	-	1735	170
YDR320C_id002	chrIV	1106004	1108137	-	2134	176
YDR320C-A_id009	chrIV	1108128	1108508	-	381	89
YDR320W-B_id001	chrIV	1108256	1109176	+	921	60
YDR321W_id001	chrIV	1108671	1110101	+	1431	236
YDR322C-A_id001	chrIV	1111663	1112340	-	678	421
YDR322W_id008	chrIV	1110563	1111803	+	1241	77
YDR323C_id002	chrIV	1112333	1114057	-	1725	53
YDR324C_tx0	chrIV	1114308	1116788	-	2481	91
YDR325W_tx0	chrIV	1117101	1120358	+	3258	50
YDR326C_tx0	chrIV	1120484	1124950	-	4467	125
YDR328C_id001	chrIV	1125145	1126085	-	941	950
YDR329C_id001	chrIV	1126164	1127617	-	1454	184
YDR330W_id001	chrIV	1127794	1129603	+	1810	150
YDR331W_id002	chrIV	1129543	1130961	+	1419	42
YDR332W_id001	chrIV	1130976	1133155	+	2180	44
YDR333C_id001	chrIV	1133021	1135468	-	2448	105
YDR334W_tx0	chrIV	1135907	1140601	+	4695	238
YDR335W_id001	chrIV	1140811	1144954	+	4144	382
YDR336W_id003	chrIV	1145020	1146134	+	1115	72
YDR337W_id001	chrIV	1146252	1147408	+	1157	39
YDR338C_id001	chrIV	1147255	1149717	-	2463	70
YDR339C_id002	chrIV	1149459	1150540	-	1082	119
YDR341C_id002	chrIV	1151653	1153727	-	2075	365
YDR342C_id001	chrIV	1154074	1156412	-	2339	751
YDR343C_tx0	chrIV	1159483	1161345	-	1863	159
YDR345C_id001	chrIV	1162818	1164762	-	1945	1369
YDR346C_id001	chrIV	1166895	1168886	-	1992	432
YDR347W_id001	chrIV	1169061	1170267	+	1207	100
YDR348C_id001	chrIV	1170039	1172068	-	2030	365
YDR349C_id003	chrIV	1172232	1174289	-	2058	148
YDR350C_id007	chrIV	1176047	1178202	-	2156	68
YDR351W_tx0	chrIV	1178641	1181385	+	2745	112
YDR352W_id003	chrIV	1181684	1183315	+	1632	85
YDR353W_id006	chrIV	1183223	1184534	+	1312	348
YDR354W_id001	chrIV	1184621	1186001	+	1381	162
YDR356W_tx0	chrIV	1186082	1189066	+	2985	333
YDR357C_id002	chrIV	1189093	1189768	-	676	101
YDR358W_id003	chrIV	1190007	1191927	+	1921	107
YDR359C_tx0	chrIV	1191811	1194909	-	3099	154
YDR361C_id002	chrIV	1195050	1196297	-	1248	164
YDR362C_id001	chrIV	1196464	1198807	-	2344	57
YDR363W_id001	chrIV	1199006	1201491	+	2486	89
YDR363W-A_id001	chrIV	1202008	1202806	+	799	343
YDR364C_id003	chrIV	1202370	1204242	-	1873	37
YDR365C_id001	chrIV	1204384	1206470	-	2087	733
YDR367W_id001	chrIV	1212724	1213810	+	1087	107
YDR368W_id001	chrIV	1213765	1214994	+	1230	265
YDR369C_tx0	chrIV	1214891	1217605	-	2715	34
YDR370C_id001	chrIV	1217664	1219175	-	1512	36
YDR371C-A_id002	chrIV	1219340	1219897	-	558	0
YDR371W_id001	chrIV	1219298	1221049	+	1752	24
YDR372C_id002	chrIV	1220892	1222447	-	1556	196
YDR373W_id002	chrIV	1222682	1223462	+	781	25
YDR374C_tx0	chrIV	1223349	1224419	-	1071	0
YDR374W-A_id002	chrIV	1224730	1225320	+	591	79
YDR375C_id001	chrIV	1225108	1226579	-	1472	37
YDR376W_id001	chrIV	1226729	1228469	+	1741	100
YDR377W_id002	chrIV	1228531	1229643	+	1113	225
YDR378C_id003	chrIV	1229140	1230061	-	922	162
YDR379C-A_id001	chrIV	1233148	1233766	-	619	30
YDR379W_id004	chrIV	1230091	1233274	+	3184	248
YDR380W_id005	chrIV	1234115	1236269	+	2155	22
YDR381C-A_id002	chrIV	1238198	1239008	-	811	105
YDR381W_id001	chrIV	1236461	1238352	+	1892	352
YDR382W_id001	chrIV	1239411	1240067	+	657	2805
YDR383C_id004	chrIV	1239885	1240896	-	1012	43
YDR384C_id001	chrIV	1241044	1242539	-	1496	110
YDR385W_id002	chrIV	1243142	1245949	+	2808	1735
YDR386W_id005	chrIV	1246063	1248091	+	2029	35
YDR387C_id001	chrIV	1247971	1249967	-	1997	53
YDR388W_id001	chrIV	1250135	1252152	+	2018	943
YDR389W_id002	chrIV	1252021	1254811	+	2791	137
YDR390C_id002	chrIV	1254838	1256876	-	2039	186
YDR391C_id001	chrIV	1257277	1258514	-	1238	231
YDR392W_id006	chrIV	1258655	1259984	+	1330	121
YDR393W_id001	chrIV	1259813	1261460	+	1648	55
YDR394W_id001	chrIV	1261365	1263049	+	1685	547
YDR395W_id001	chrIV	1263194	1266255	+	3062	151
YDR397C_id001	chrIV	1266185	1267186	-	1002	389
YDR398W_id002	chrIV	1267357	1269539	+	2183	552
YDR399W_id003	chrIV	1269999	1270974	+	976	154
YDR400W_id001	chrIV	1271006	1272335	+	1330	48
YDR402C_tx0	chrIV	1272109	1273728	-	1620	3
YDR403W_tx0	chrIV	1274577	1276337	+	1761	13
YDR404C_id001	chrIV	1276512	1277907	-	1396	134
YDR405W_id002	chrIV	1277596	1279201	+	1606	372
YDR406W_tx0	chrIV	1279185	1283924	+	4740	81
YDR407C_id001	chrIV	1284000	1288060	-	4061	50
YDR408C_id001	chrIV	1288122	1289151	-	1030	241
YDR409W_tx0	chrIV	1289381	1292245	+	2865	38
YDR410C_id012	chrIV	1292269	1293161	-	893	152
YDR411C_id003	chrIV	1293256	1294444	-	1189	142
YDR412W_id003	chrIV	1294626	1295634	+	1009	267
YDR414C_id002	chrIV	1295437	1296883	-	1447	38
YDR415C_id001	chrIV	1296692	1298215	-	1524	29
YDR416W_id001	chrIV	1298346	1301043	+	2698	17
YDR418W_id001	chrIV	1300681	1302209	+	1529	2003
YDR419W_id001	chrIV	1303169	1305459	+	2291	21
YDR420W_tx0	chrIV	1306242	1311800	+	5559	205
YDR421W_id003	chrIV	1311975	1314921	+	2947	72
YDR422C_id001	chrIV	1315036	1317883	-	2848	143
YDR423C_id001	chrIV	1317953	1319324	-	1372	111
YDR424C_id002	chrIV	1319346	1319935	-	590	69
YDR425W_tx0	chrIV	1320039	1322066	+	2028	25
YDR427W_id003	chrIV	1322173	1323520	+	1348	415
YDR428C_id001	chrIV	1322700	1324272	-	1573	55
YDR429C_id007	chrIV	1324264	1325319	-	1056	492
YDR430C_id003	chrIV	1325468	1328535	-	3068	102
YDR432W_tx0	chrIV	1328758	1330152	+	1395	11
YDR433W_id001	chrIV	1328941	1330736	+	1796	554
YDR434W_id001	chrIV	1331049	1332934	+	1886	156
YDR435C_id002	chrIV	1332857	1334182	-	1326	71
YDR436W_id002	chrIV	1334689	1337114	+	2426	144
YDR437W_id001	chrIV	1337285	1339301	+	2017	0
YDR438W_id004	chrIV	1337765	1339472	+	1708	23
YDR439W_id002	chrIV	1339614	1340974	+	1361	74
YDR440W_id005	chrIV	1342406	1344348	+	1943	126
YDR441C_id001	chrIV	1344160	1345197	-	1038	118
YDR442W_id002	chrIV	1345633	1346766	+	1134	1
YDR443C_tx0	chrIV	1345551	1349963	-	4413	96
YDR444W_id001	chrIV	1350205	1352433	+	2229	210
YDR446W_tx0	chrIV	1353700	1354758	+	1059	0
YDR447C_id001	chrIV	1354590	1355631	-	1042	1148
YDR448W_id001	chrIV	1356029	1357472	+	1444	91
YDR449C_id003	chrIV	1357362	1358931	-	1570	56
YDR450W_id002	chrIV	1359896	1361096	+	1201	2025
YDR451C_id002	chrIV	1360785	1362243	-	1459	171
YDR452W_id001	chrIV	1362728	1365090	+	2363	777
YDR453C_id001	chrIV	1364974	1366022	-	1049	64
YDR454C_id001	chrIV	1365758	1366897	-	1140	849
YDR456W_id002	chrIV	1367400	1369492	+	2093	39
YDR457W_tx0	chrIV	1369765	1379721	+	9957	521
YDR458C_id007	chrIV	1379881	1382086	-	2206	238
YDR459C_id001	chrIV	1382247	1383739	-	1493	33
YDR460W_id003	chrIV	1383671	1384979	+	1309	353
YDR461C-A_id006	chrIV	1385356	1385831	-	476	13
YDR461W_id011	chrIV	1385148	1385432	+	285	793
YDR462W_id002	chrIV	1386021	1386697	+	677	153
YDR463W_id001	chrIV	1386753	1388585	+	1833	298
YDR464W_tx0	chrIV	1388847	1393304	+	4458	444
YDR465C_id001	chrIV	1393173	1394806	-	1634	118
YDR466W_id001	chrIV	1395026	1398065	+	3040	186
YDR467C_id001	chrIV	1396747	1398254	-	1508	2
YDR468C_id004	chrIV	1397734	1398814	-	1081	26
YDR469W_id001	chrIV	1398088	1401744	+	3657	110
YDR470C_id002	chrIV	1399513	1401321	-	1809	87
YDR471W_id001	chrIV	1401745	1402918	+	1174	1152
YDR472W_id003	chrIV	1403187	1404416	+	1230	160
YDR473C_id003	chrIV	1404228	1405922	-	1695	81
YDR475C_id002	chrIV	1407337	1410192	-	2856	253
YDR476C_id001	chrIV	1410251	1412173	-	1923	135
YDR477W_id003	chrIV	1412079	1414422	+	2344	135
YDR478W_id001	chrIV	1414535	1416455	+	1921	56
YDR479C_id002	chrIV	1415128	1416941	-	1814	227
YDR480W_tx0	chrIV	1417374	1418495	+	1122	6
YDR481C_id002	chrIV	1418493	1420305	-	1813	58
YDR482C_id001	chrIV	1420260	1421009	-	750	175
YDR483W_id003	chrIV	1420974	1422637	+	1664	266
YDR484W_id003	chrIV	1422732	1424817	+	2086	44
YDR485C_id002	chrIV	1424687	1427276	-	2590	214
YDR486C_id003	chrIV	1427173	1428178	-	1006	82
YDR487C_id005	chrIV	1428243	1430223	-	1981	280
YDR488C_tx0	chrIV	1429063	1430814	-	1752	20
YDR489W_id002	chrIV	1430994	1432500	+	1507	77
YDR490C_id002	chrIV	1431818	1434375	-	2558	111
YDR492W_id001	chrIV	1434770	1436225	+	1456	64
YDR493W_id001	chrIV	1436116	1436840	+	725	57
YDR494W_id010	chrIV	1436848	1438087	+	1240	76
YDR495C_tx0	chrIV	1437990	1441175	-	3186	50
YDR496C_id001	chrIV	1441196	1443441	-	2246	183
YDR497C_id001	chrIV	1443604	1445623	-	2020	1135
YDR498C_id002	chrIV	1445396	1450109	-	4714	185
YDR499W_id005	chrIV	1447826	1450167	+	2342	51
YDR500C_id001	chrIV	1449981	1450874	-	894	1220
YDR501W_tx0	chrIV	1451328	1453043	+	1716	12
YDR502C_id001	chrIV	1452816	1454512	-	1697	314
YDR503C_id001	chrIV	1454830	1455949	-	1120	36
YDR504C_id003	chrIV	1456139	1457842	-	1704	27
YDR505C_tx0	chrIV	1456570	1459245	-	2676	10
YDR506C_id002	chrIV	1459307	1461605	-	2299	83
YDR507C_id001	chrIV	1462176	1465824	-	3649	295
YDR508C_id002	chrIV	1466259	1468567	-	2309	491
YDR510W_id002	chrIV	1468669	1469859	+	1191	600
YDR511W_id001	chrIV	1469838	1471050	+	1213	1
YDR512C_tx0	chrIV	1470375	1471088	-	714	158
YDR513W_id001	chrIV	1470026	1471559	+	1534	231
YDR514C_id001	chrIV	1471422	1473074	-	1653	103
YDR515W_id008	chrIV	1473279	1474873	+	1595	35
YDR516C_id001	chrIV	1474842	1476588	-	1747	496
YDR517W_id001	chrIV	1476623	1478460	+	1838	217
YDR518W_id002	chrIV	1478467	1480210	+	1744	96
YDR519W_id002	chrIV	1479966	1481057	+	1092	263
YDR520C_id001	chrIV	1480938	1483487	-	2550	27
YDR522C_tx0	chrIV	1483670	1485328	-	1659	0
YDR523C_id001	chrIV	1485514	1487263	-	1750	2
YDR524C_id001	chrIV	1487035	1489057	-	2023	45
YDR524C-A_id002	chrIV	1489805	1490445	-	641	0
YDR524C-B_id004	chrIV	1489179	1489843	-	665	6460
YDR525W-A_id001	chrIV	1489989	1491058	+	1070	437
YDR527W_id001	chrIV	1491072	1493174	+	2103	154
YDR528W_id002	chrIV	1494268	1495996	+	1729	45
YDR529C_id002	chrIV	1495808	1496579	-	772	917
YDR530C_id001	chrIV	1496628	1498018	-	1391	131
YDR531W_id010	chrIV	1498123	1499416	+	1294	122
YDR532C_id003	chrIV	1499338	1500793	-	1456	54
YDR533C_id001	chrIV	1501208	1502385	-	1178	128
YDR534C_tx0	chrIV	1503189	1504925	-	1737	5
YDR536W_tx0	chrIV	1507980	1509839	+	1860	7
YDR538W_id001	chrIV	1509972	1511919	+	1948	23
YDR539W_id001	chrIV	1512000	1513953	+	1954	80
YDR540C_id001	chrIV	1516282	1517758	-	1477	11
YDR541C_id001	chrIV	1519437	1520919	-	1483	27
YDR542W_tx0	chrIV	1523224	1523736	+	513	1
YDR545W_tx0	chrIV	1526296	1531836	+	5541	78
YEL001C_id001	chrV	149991	151013	-	1023	208
YEL002C_id002	chrV	148562	150077	-	1516	197
YEL003W_id002	chrV	147953	148711	+	759	228
YEL004W_id002	chrV	146894	148321	+	1428	97
YEL005C_id005	chrV	145810	146795	-	986	25
YEL006W_id007	chrV	144264	145702	+	1439	91
YEL007W_tx0	chrV	141867	144017	+	2151	176
YEL008C-A_id001	chrV	140310	141050	-	741	5
YEL008W_id002	chrV	140400	141261	+	862	8
YEL009C_id001	chrV	138823	140489	-	1667	1733
YEL011W_id001	chrV	133011	135350	+	2340	212
YEL012W_id003	chrV	131627	132660	+	1034	36
YEL013W_id002	chrV	128555	131010	+	2456	150
YEL015W_id006	chrV	126580	128450	+	1871	355
YEL016C_id001	chrV	124566	126430	-	1865	123
YEL017C-A_id001	chrV	122091	122964	-	874	4112
YEL017W_id001	chrV	123176	124767	+	1592	95
YEL018W_id001	chrV	121437	122462	+	1026	80
YEL019C_id001	chrV	120343	121311	-	969	9
YEL020W-A_id001	chrV	116531	117566	+	1036	85
YEL021W_id002	chrV	116112	117120	+	1009	0
YEL022W_id001	chrV	111340	115873	+	4534	286
YEL023C_id001	chrV	108378	111112	-	2735	38
YEL024W_id003	chrV	107159	108524	+	1366	83
YEL026W_id001	chrV	100905	102394	+	1490	2461
YEL027W_id003	chrV	100706	101634	+	929	6
YEL028W_id001	chrV	97084	99203	+	2120	24
YEL029C_id001	chrV	96494	97909	-	1416	43
YEL030W_id001	chrV	94191	96948	+	2758	11
YEL031W_id001	chrV	90187	94007	+	3821	290
YEL032W_id003	chrV	86853	90004	+	3152	186
YEL034C-A_id005	chrV	85440	86268	-	829	2
YEL034W_id001	chrV	85195	86368	+	1174	2789
YEL036C_id001	chrV	82971	84832	-	1862	209
YEL037C_id003	chrV	81215	82788	-	1574	146
YEL038W_id003	chrV	80443	81364	+	922	50
YEL039C_id007	chrV	79521	80170	-	650	168
YEL040W_id001	chrV	78005	79662	+	1658	590
YEL041W_tx0	chrV	75919	77556	+	1638	24
YEL042W_id002	chrV	73626	75903	+	2278	303
YEL043W_id001	chrV	70433	73436	+	3004	82
YEL044W_id001	chrV	69050	70395	+	1346	236
YEL046C_id001	chrV	67007	68910	-	1904	358
YEL047C_tx0	chrV	65260	66822	-	1563	8
YEL048C_id004	chrV	64089	65265	-	1177	93
YEL049W_id005	chrV	63710	64235	+	526	1
YEL050C_id001	chrV	59524	61031	-	1508	140
YEL050W-A_id001	chrV	59495	59807	+	313	0
YEL051W_id001	chrV	58312	59359	+	1048	392
YEL052W_id002	chrV	56343	58169	+	1827	414
YEL053C_id002	chrV	53794	56185	-	2392	38
YEL054C_id003	chrV	52181	53254	-	1074	1140
YEL055C_id001	chrV	48281	51594	-	3314	356
YEL056W_id004	chrV	47130	48483	+	1354	160
YEL058W_id001	chrV	43208	45326	+	2119	657
YEL059C-A_id001	chrV	42329	43077	-	749	55
YEL060C_id008	chrV	39811	42008	-	2198	217
YEL061C_id001	chrV	36279	39660	-	3382	107
YEL062W_id002	chrV	34386	36393	+	2008	33
YEL063C_id001	chrV	31377	33713	-	2337	109
YEL064C_id001	chrV	29469	31299	-	1831	20
YEL065W_id001	chrV	27345	29608	+	2264	69
YEL066W_id004	chrV	26117	27291	+	1175	72
YEL068C_id001	chrV	25397	26510	-	1114	70
YEL069C_tx0	chrV	21412	23256	-	1845	0
YEL071W_id002	chrV	16326	18109	+	1784	174
YEL072W_id001	chrV	13584	14756	+	1173	20
YEL073C_id004	chrV	6526	7684	-	1159	257
YER001W_id001	chrV	153471	156098	+	2628	147
YER002W_id001	chrV	156369	157606	+	1238	241
YER003C_id001	chrV	157442	159162	-	1721	161
YER004W_id003	chrV	159284	160536	+	1253	214
YER005W_id001	chrV	160501	162733	+	2233	57
YER006W_id001	chrV	162684	164511	+	1828	305
YER007C-A_id001	chrV	165671	166910	-	1240	194
YER007W_id001	chrV	164486	166230	+	1745	16
YER008C_id002	chrV	167724	171884	-	4161	309
YER009W_id001	chrV	172050	172753	+	704	350
YER010C_id001	chrV	172546	173440	-	895	34
YER011W_id002	chrV	175194	176279	+	1086	16
YER012W_id001	chrV	177720	178639	+	920	442
YER013W_tx0	chrV	178816	182403	+	3588	129
YER014C-A_tx0	chrV	183606	184725	-	1120	1
YER014W_id001	chrV	182546	184349	+	1804	111
YER015W_tx0	chrV	184516	186900	+	2385	22
YER016W_id004	chrV	188225	189429	+	1205	39
YER017C_id002	chrV	189340	191884	-	2545	53
YER018C_id002	chrV	191885	193907	-	2023	72
YER019C-A_id001	chrV	192438	194592	-	2155	942
YER019W_id003	chrV	192751	194318	+	1568	209
YER020W_id001	chrV	195040	197181	+	2142	255
YER021W_id003	chrV	196886	198650	+	1765	109
YER022W_id002	chrV	198776	200974	+	2199	145
YER023W_id002	chrV	200997	202153	+	1157	1346
YER024W_tx0	chrV	202167	205088	+	2922	49
YER025W_id002	chrV	205193	207132	+	1940	490
YER026C_id001	chrV	207416	208539	-	1124	539
YER027C_id002	chrV	208683	210308	-	1626	71
YER028C_id001	chrV	210238	211944	-	1707	23
YER029C_id001	chrV	212475	213481	-	1007	125
YER030W_id005	chrV	213349	214098	+	750	322
YER031C_id002	chrV	213769	214782	-	1014	522
YER032W_id001	chrV	214963	217951	+	2989	121
YER033C_tx0	chrV	217932	221312	-	3381	96
YER034W_id001	chrV	221807	222744	+	938	28
YER035W_id004	chrV	222324	223217	+	894	221
YER036C_id009	chrV	223237	225236	-	2000	613
YER037W_id006	chrV	225866	227074	+	1209	28
YER038C_id001	chrV	226056	228262	-	2207	16
YER038W-A_id003	chrV	228379	229572	+	1194	5
YER039C_id001	chrV	228360	229450	-	1091	18
YER039C-A_id001	chrV	228799	229507	-	709	0
YER040W_id003	chrV	229710	232250	+	2541	85
YER041W_id002	chrV	232375	234905	+	2531	62
YER042W_id001	chrV	234841	235703	+	863	59
YER043C_id001	chrV	235535	237221	-	1687	419
YER044C_id003	chrV	237439	238423	-	985	91
YER044C-A_tx0	chrV	238335	239799	-	1465	0
YER045C_id001	chrV	239914	241801	-	1888	102
YER046W_id001	chrV	242514	243707	+	1194	59
YER047C_tx0	chrV	243685	246528	-	2844	80
YER048C_id001	chrV	246581	248234	-	1654	576
YER048W-A_id001	chrV	250637	251721	+	1085	204
YER049W_id003	chrV	251629	253754	+	2126	257
YER050C_id001	chrV	253654	254444	-	791	76
YER051W_id001	chrV	254643	256152	+	1510	13
YER052C_id001	chrV	256214	258068	-	1855	31
YER053C_id003	chrV	258594	260023	-	1430	993
YER053C-A_id001	chrV	260560	261280	-	721	43
YER054C_tx0	chrV	261927	263723	-	1797	199
YER055C_id001	chrV	263733	265844	-	2112	463
YER056C_id001	chrV	264973	269343	-	4371	733
YER056C-A_id002	chrV	269344	270757	-	1414	2601
YER057C_id001	chrV	270647	271538	-	892	725
YER058W_id003	chrV	271706	272239	+	534	67
YER059W_id001	chrV	272442	274466	+	2025	82
YER060W_id001	chrV	274526	276250	+	1725	72
YER060W-A_id001	chrV	276488	278311	+	1824	12
YER061C_id001	chrV	277831	279711	-	1881	86
YER062C_id001	chrV	279692	280839	-	1148	124
YER063W_id002	chrV	281587	282591	+	1005	204
YER064C_id001	chrV	281575	284306	-	2732	485
YER065C_id001	chrV	285114	287255	-	2142	41
YER066W_id002	chrV	289300	290938	+	1639	46
YER067W_id001	chrV	291787	292745	+	959	3728
YER068W_id002	chrV	292930	294924	+	1995	82
YER069W_id001	chrV	295335	298162	+	2828	130
YER070W_id002	chrV	298872	301822	+	2951	192
YER071C_id001	chrV	301703	302487	-	785	76
YER072W_id002	chrV	302569	303341	+	773	517
YER073W_id001	chrV	303339	306296	+	2958	806
YER074W_id005	chrV	306246	307350	+	1105	2691
YER074W-A_id002	chrV	307639	308520	+	882	73
YER075C_tx0	chrV	308288	311224	-	2937	54
YER076C_id006	chrV	312439	313918	-	1480	30
YER077C_id001	chrV	314426	316778	-	2353	32
YER078C_id002	chrV	316692	318552	-	1861	72
YER078W-A_id001	chrV	316769	318863	+	2095	2
YER079W_id003	chrV	318839	319828	+	990	248
YER080W_id005	chrV	319918	321940	+	2023	251
YER081W_id001	chrV	322213	324278	+	2066	329
YER082C_id002	chrV	323934	325995	-	2062	261
YER083C_id005	chrV	325946	327064	-	1119	127
YER085C_id001	chrV	327475	328288	-	814	3
YER086W_id001	chrV	328332	330346	+	2015	241
YER087C-B_id002	chrV	332218	332873	-	656	275
YER087W_id001	chrV	330512	332470	+	1959	107
YER088C_id001	chrV	333024	335458	-	2435	342
YER088C-A_id001	chrV	335262	337294	-	2033	118
YER089C_id003	chrV	335862	337679	-	1818	13
YER090W_id003	chrV	337911	339718	+	1808	352
YER091C_id002	chrV	339639	342381	-	2743	793
YER092W_id002	chrV	342846	343656	+	811	163
YER093C_tx0	chrV	343195	347637	-	4443	108
YER093C-A_id004	chrV	347774	348423	-	650	51
YER094C_id004	chrV	348575	349676	-	1102	697
YER095W_id002	chrV	349913	351605	+	1693	82
