# Program:featureCounts v2.0.0; Command:"featureCounts" "-p" "-T" "4" "-s" "2" "-t" "primary_transcript" "-g" "ID" "-a" "B14_sample_longest_full_ORF_with_constructs.gff" "-o" "B14_counts.txt" "B14_aln.bam" "-R" "BAM" 
Geneid	Chr	Start	End	Strand	Length	B14_aln.bam
YER019C-A_id001	chrV	192438	194592	-	2155	1049
YER019W_id003	chrV	192751	194318	+	1568	52
YER020W_id001	chrV	195040	197181	+	2142	71
YER021W_id003	chrV	196886	198650	+	1765	67
YER022W_id002	chrV	198776	200974	+	2199	49
YER023W_id002	chrV	200997	202153	+	1157	1606
YER024W_tx0	chrV	202167	205088	+	2922	84
YER025W_id002	chrV	205193	207132	+	1940	547
YER026C_id001	chrV	207416	208539	-	1124	326
YER027C_id002	chrV	208683	210308	-	1626	165
YER028C_id001	chrV	210238	211944	-	1707	12
YER029C_id001	chrV	212475	213481	-	1007	157
YER030W_id005	chrV	213349	214098	+	750	246
YER031C_id002	chrV	213769	214782	-	1014	254
YER032W_id001	chrV	214963	217951	+	2989	32
YER033C_tx0	chrV	217932	221312	-	3381	36
YER034W_id001	chrV	221807	222744	+	938	1
YER035W_id004	chrV	222324	223217	+	894	171
YER036C_id009	chrV	223237	225236	-	2000	1241
YER037W_id006	chrV	225866	227074	+	1209	32
YER038C_id001	chrV	226056	228262	-	2207	14
YER038W-A_id003	chrV	228379	229572	+	1194	0
YER039C_id001	chrV	228360	229450	-	1091	15
YER039C-A_id001	chrV	228799	229507	-	709	0
YER040W_id003	chrV	229710	232250	+	2541	48
YER041W_id002	chrV	232375	234905	+	2531	11
YER042W_id001	chrV	234841	235703	+	863	76
YER043C_id001	chrV	235535	237221	-	1687	656
YER044C_id003	chrV	237439	238423	-	985	305
YER044C-A_tx0	chrV	238335	239799	-	1465	1
YER045C_id001	chrV	239914	241801	-	1888	63
YER046W_id001	chrV	242514	243707	+	1194	56
YER047C_tx0	chrV	243685	246528	-	2844	37
YER048C_id001	chrV	246581	248234	-	1654	217
YER048W-A_id001	chrV	250637	251721	+	1085	166
YER049W_id003	chrV	251629	253754	+	2126	294
YER050C_id001	chrV	253654	254444	-	791	183
YER051W_id001	chrV	254643	256152	+	1510	8
YER052C_id001	chrV	256214	258068	-	1855	8
YER053C_id003	chrV	258594	260023	-	1430	932
YER053C-A_id001	chrV	260560	261280	-	721	64
YER054C_tx0	chrV	261927	263723	-	1797	50
YER055C_id001	chrV	263733	265844	-	2112	831
YER056C_id001	chrV	264973	269343	-	4371	751
YER056C-A_id002	chrV	269344	270757	-	1414	1201
YER057C_id001	chrV	270647	271538	-	892	42
YER058W_id003	chrV	271706	272239	+	534	45
YER059W_id001	chrV	272442	274466	+	2025	66
YER060W_id001	chrV	274526	276250	+	1725	88
YER060W-A_id001	chrV	276488	278311	+	1824	20
YER061C_id001	chrV	277831	279711	-	1881	69
YER062C_id001	chrV	279692	280839	-	1148	115
YER063W_id002	chrV	281587	282591	+	1005	397
YER064C_id001	chrV	281575	284306	-	2732	126
YER065C_id001	chrV	285114	287255	-	2142	87
YER066W_id002	chrV	289300	290938	+	1639	82
YER067W_id001	chrV	291787	292745	+	959	1115
YER068W_id002	chrV	292930	294924	+	1995	52
YER069W_id001	chrV	295335	298162	+	2828	46
YER070W_id002	chrV	298872	301822	+	2951	321
YER071C_id001	chrV	301703	302487	-	785	57
YER072W_id002	chrV	302569	303341	+	773	399
YER073W_id001	chrV	303339	306296	+	2958	367
YER074W_id005	chrV	306246	307350	+	1105	5153
YER074W-A_id002	chrV	307639	308520	+	882	168
YER075C_tx0	chrV	308288	311224	-	2937	42
YER076C_id006	chrV	312439	313918	-	1480	24
YER077C_id001	chrV	314426	316778	-	2353	29
YER078C_id002	chrV	316692	318552	-	1861	33
YER078W-A_id001	chrV	316769	318863	+	2095	4
YER079W_id003	chrV	318839	319828	+	990	220
YER080W_id005	chrV	319918	321940	+	2023	147
YER081W_id001	chrV	322213	324278	+	2066	113
YER082C_id002	chrV	323934	325995	-	2062	70
YER083C_id005	chrV	325946	327064	-	1119	154
YER085C_id001	chrV	327475	328288	-	814	0
YER086W_id001	chrV	328332	330346	+	2015	231
YER087C-B_id002	chrV	332218	332873	-	656	552
YER087W_id001	chrV	330512	332470	+	1959	20
YER088C_id001	chrV	333024	335458	-	2435	271
YER088C-A_id001	chrV	335262	337294	-	2033	8
YER089C_id003	chrV	335862	337679	-	1818	50
YER090W_id003	chrV	337911	339718	+	1808	437
YER091C_id002	chrV	339639	342381	-	2743	954
YER092W_id002	chrV	342846	343656	+	811	140
YER093C_tx0	chrV	343195	347637	-	4443	45
YER093C-A_id004	chrV	347774	348423	-	650	41
YER094C_id004	chrV	348575	349676	-	1102	502
YER095W_id002	chrV	349913	351605	+	1693	131
YER096W_id003	chrV	351534	353265	+	1732	1
YER098W_id002	chrV	355283	357934	+	2652	48
YER099C_id002	chrV	357212	359080	-	1869	108
YER100W_id002	chrV	359276	360415	+	1140	116
YER101C_id002	chrV	360322	361876	-	1555	38
YER102W_id002	chrV	362714	364048	+	1335	4786
YER103W_id001	chrV	363853	366637	+	2785	276
YER104W_id003	chrV	366784	368486	+	1703	29
YER105C_id001	chrV	367593	372032	-	4440	187
YER106W_tx0	chrV	372301	373359	+	1059	4
YER107C_id001	chrV	373204	374732	-	1529	126
YER110C_id003	chrV	378610	382244	-	3635	404
YER111C_tx0	chrV	382470	385901	-	3432	19
YER112W_id001	chrV	387131	387910	+	780	252
YER113C_id003	chrV	387794	390207	-	2414	44
YER114C_tx0	chrV	390465	393737	-	3273	37
YER115C_id002	chrV	394179	395818	-	1640	53
YER116C_id005	chrV	394899	396272	-	1374	1
YER117W_id001	chrV	395711	397716	+	2006	3848
YER118C_id004	chrV	397773	399354	-	1582	73
YER119C_id005	chrV	399335	400864	-	1530	52
YER120W_id004	chrV	401047	402104	+	1058	1907
YER121W_id003	chrV	402229	402912	+	684	6
YER122C_id004	chrV	402724	404433	-	1710	106
YER123W_id001	chrV	404625	406936	+	2312	78
YER124C_id002	chrV	406818	409103	-	2286	229
YER125W_id001	chrV	409685	413015	+	3331	143
YER126C_id001	chrV	412891	414281	-	1391	149
YER127W_id002	chrV	414457	415753	+	1297	56
YER128W_id001	chrV	415854	417079	+	1226	21
YER129W_tx0	chrV	417256	420834	+	3579	36
YER130C_id002	chrV	420863	422542	-	1680	54
YER131W_id001	chrV	423445	424454	+	1010	1992
YER132C_tx0	chrV	425063	430474	-	5412	34
YER133W_id003	chrV	432426	434424	+	1999	378
YER134C_id001	chrV	436308	437979	-	1672	106
YER136W_id002	chrV	439461	441300	+	1840	137
YER137C_id004	chrV	441206	441919	-	714	7
YER139C_id004	chrV	449837	451399	-	1563	18
YER140W_id001	chrV	451493	453628	+	2136	30
YER141W_id007	chrV	453380	455150	+	1771	95
YER142C_id001	chrV	455060	456384	-	1325	40
YER143W_id003	chrV	456261	457810	+	1550	74
YER144C_id001	chrV	457689	460317	-	2629	18
YER145C_id001	chrV	460290	461758	-	1469	319
YER146W_id002	chrV	462163	462951	+	789	190
YER147C_id010	chrV	462863	464882	-	2020	62
YER148W_id001	chrV	465114	466372	+	1259	181
YER149C_id002	chrV	466130	467563	-	1434	23
YER150W_id001	chrV	467715	468982	+	1268	523
YER151C_id001	chrV	469617	472548	-	2932	130
YER152C_id004	chrV	472620	474562	-	1943	185
YER153C_tx0	chrV	473916	474830	-	915	0
YER154W_id003	chrV	474311	476293	+	1983	47
YER155C_tx0	chrV	476220	482873	-	6654	536
YER156C_id001	chrV	483219	484628	-	1410	492
YER157W_id002	chrV	484772	487274	+	2503	88
YER158C_id003	chrV	488736	490782	-	2047	80
YER159C_id001	chrV	491282	492141	-	860	216
YER161C_id005	chrV	499078	500416	-	1339	134
YER162C_tx0	chrV	500505	502919	-	2415	64
YER163C_id002	chrV	502982	503902	-	921	62
YER164W_tx0	chrV	505367	509923	+	4557	150
YER165W_id006	chrV	510231	512308	+	2078	1136
YER166W_tx0	chrV	512719	517584	+	4866	122
YER167W_id001	chrV	517790	520781	+	2992	37
YER168C_id005	chrV	520934	522724	-	1791	65
YER169W_id001	chrV	523079	525967	+	2889	154
YER170W_id006	chrV	525943	527033	+	1091	5
YER171W_id003	chrV	526959	529547	+	2589	56
YER172C_tx0	chrV	529405	536046	-	6642	206
YER173W_tx0	chrV	536275	538404	+	2130	11
YER174C_id001	chrV	538335	539320	-	986	4
YER175C_id001	chrV	539176	541451	-	2276	81
YER175W-A_id001	chrV	539499	541575	+	2077	3
YER176W_id004	chrV	541670	545169	+	3500	79
YER177W_id002	chrV	545199	546589	+	1391	2834
YER178W_id005	chrV	546805	548344	+	1540	1222
YER179W_tx0	chrV	548396	549642	+	1247	11
YER180C_id001	chrV	549668	551095	-	1428	45
YER180C-A_id003	chrV	550193	551170	-	978	0
YER181C_id001	chrV	551422	552408	-	987	3
YER182W_id002	chrV	552347	553357	+	1011	85
YER183C_id001	chrV	553242	554032	-	791	73
YER184C_id001	chrV	556085	558754	-	2670	2
YER185W_id001	chrV	558961	560400	+	1440	6
YER186C_id002	chrV	561200	562770	-	1571	109
YER187W_id001	chrV	565535	566856	+	1322	23
YER188W_id002	chrV	567725	568989	+	1265	17
YER190W_tx0	chrV	571455	576650	+	5196	0
YFL001W_id002	chrVI	147073	148494	+	1422	27
YFL002C_id003	chrVI	144976	146970	-	1995	89
YFL003C_tx0	chrVI	134396	137182	-	2787	7
YFL004W_id002	chrVI	131652	134510	+	2859	370
YFL005W_id002	chrVI	130102	131202	+	1101	259
YFL007W_tx0	chrVI	123454	130035	+	6582	266
YFL008W_tx0	chrVI	119404	123231	+	3828	84
YFL009W_id001	chrVI	115965	118621	+	2657	58
YFL010C_id002	chrVI	114731	115760	-	1030	246
YFL010W-A_tx0	chrVI	114965	115399	+	435	2
YFL011W_tx0	chrVI	112320	114110	+	1791	2
YFL012W_id001	chrVI	110586	111546	+	961	3
YFL013C_id001	chrVI	107621	110015	-	2395	42
YFL014W_id001	chrVI	106830	107779	+	950	805
YFL016C_id001	chrVI	104598	106329	-	1732	101
YFL017C_id001	chrVI	103590	104470	-	881	40
YFL017W-A_id002	chrVI	103365	103998	+	634	7
YFL018C_id001	chrVI	101497	103218	-	1722	609
YFL020C_id001	chrVI	99116	100293	-	1178	3
YFL021C-A_id001	chrVI	95449	97535	-	2087	3
YFL021W_id001	chrVI	95786	97617	+	1832	51
YFL022C_id005	chrVI	93384	95083	-	1700	541
YFL023W_id002	chrVI	90962	93476	+	2515	66
YFL024C_id001	chrVI	87443	90648	-	3206	54
YFL025C_tx0	chrVI	84020	87259	-	3240	25
YFL026W_tx0	chrVI	82555	84000	+	1446	536
YFL027C_id001	chrVI	80348	81963	-	1616	59
YFL028C_id001	chrVI	79210	80243	-	1034	58
YFL029C_id002	chrVI	77991	79215	-	1225	14
YFL030W_tx0	chrVI	76806	78113	+	1308	1
YFL031W_id001	chrVI	75113	76624	+	1512	326
YFL033C_tx0	chrVI	68990	74452	-	5463	46
YFL034C-A_id001	chrVI	64061	64977	-	917	65
YFL034C-B_id001	chrVI	62812	64057	-	1246	25
YFL034W_id002	chrVI	65307	68810	+	3504	122
YFL036W_tx0	chrVI	58757	62962	+	4206	149
YFL037W_id002	chrVI	56236	57934	+	1699	268
YFL038C_id002	chrVI	55139	56053	-	915	294
YFL039C_id002	chrVI	52973	54903	-	1931	11146
YFL041W_id001	chrVI	49117	51189	+	2073	79
YFL041W-A_id001	chrVI	47859	48986	+	1128	78
YFL042C_id001	chrVI	45630	47777	-	2148	164
YFL044C_id001	chrVI	44388	45595	-	1208	0
YFL045C_id001	chrVI	43468	45460	-	1993	3036
YFL046W_id002	chrVI	42615	43587	+	973	73
YFL047W_id002	chrVI	40403	42665	+	2263	32
YFL048C_id001	chrVI	38695	40222	-	1528	119
YFL049W_id004	chrVI	36772	38821	+	2050	42
YFL050C_tx0	chrVI	33147	35873	-	2727	7
YFL053W_tx0	chrVI	23398	25323	+	1926	2
YFL055W_id001	chrVI	16682	19085	+	2404	33
YFL058W_tx0	chrVI	12904	14076	+	1173	1
YFL059W_tx0	chrVI	11338	12384	+	1047	4
YFL060C_tx0	chrVI	10176	10994	-	819	4
YFL062W_tx0	chrVI	6401	7690	+	1290	2
YFR001W_id002	chrVI	148988	149850	+	863	162
YFR002W_id002	chrVI	149988	152650	+	2663	114
YFR003C_id002	chrVI	152443	153187	-	745	149
YFR004W_id003	chrVI	153322	154412	+	1091	412
YFR005C_id002	chrVI	154273	155920	-	1648	64
YFR006W_id001	chrVI	155862	157840	+	1979	192
YFR007W_id001	chrVI	159224	160429	+	1206	3
YFR008W_id001	chrVI	160196	161547	+	1352	13
YFR009W_id001	chrVI	162412	164813	+	2402	2
YFR009W-A_id001	chrVI	162827	164940	+	2114	28
YFR010W_id002	chrVI	164975	166660	+	1686	505
YFR011C_id001	chrVI	166525	167302	-	778	133
YFR012W_tx0	chrVI	167863	168621	+	759	0
YFR012W-A_id001	chrVI	167964	169543	+	1580	6
YFR013W_id002	chrVI	169866	172427	+	2562	73
YFR014C_id002	chrVI	172315	174005	-	1691	147
YFR015C_id003	chrVI	174088	176480	-	2393	572
YFR016C_id002	chrVI	176998	180837	-	3840	285
YFR017C_id001	chrVI	182154	183837	-	1684	234
YFR018C_id006	chrVI	182957	184282	-	1326	0
YFR019W_tx0	chrVI	184477	191463	+	6987	125
YFR020W_id002	chrVI	191794	193833	+	2040	66
YFR021W_id001	chrVI	194697	196512	+	1816	105
YFR022W_id001	chrVI	196565	199196	+	2632	67
YFR023W_tx0	chrVI	199849	201834	+	1986	1
YFR024C-A_id001	chrVI	201729	203658	-	1930	192
YFR025C_id003	chrVI	203600	204790	-	1191	35
YFR026C_id002	chrVI	205502	207225	-	1724	20
YFR027W_id001	chrVI	207380	208430	+	1051	0
YFR028C_id001	chrVI	208337	210160	-	1824	27
YFR029W_id001	chrVI	210837	213045	+	2209	27
YFR030W_id002	chrVI	213193	216476	+	3284	52
YFR031C_tx0	chrVI	216469	220131	-	3663	158
YFR031C-A_id001	chrVI	220319	221767	-	1449	5740
YFR032C_id002	chrVI	221988	223036	-	1049	2
YFR032C-A_id002	chrVI	223162	223964	-	803	3411
YFR033C_id003	chrVI	224182	225525	-	1344	285
YFR034C_id001	chrVI	224646	225993	-	1348	2
YFR034W-A_id003	chrVI	225560	226609	+	1050	159
YFR036W_id007	chrVI	226913	227476	+	564	10
YFR037C_id001	chrVI	227336	229219	-	1884	120
YFR038W_id002	chrVI	229362	232029	+	2668	91
YFR039C_id001	chrVI	231945	233687	-	1743	62
YFR040W_tx0	chrVI	234217	237375	+	3159	23
YFR041C_id003	chrVI	237233	238300	-	1068	38
YFR042W_id005	chrVI	238413	239385	+	973	32
YFR043C_id002	chrVI	239039	239867	-	829	41
YFR044C_id007	chrVI	239944	241661	-	1718	823
YFR045W_id005	chrVI	241982	243136	+	1155	94
YFR046C_id001	chrVI	242814	244179	-	1366	13
YFR047C_id002	chrVI	244007	245201	-	1195	183
YFR048W_id002	chrVI	246108	248209	+	2102	72
YFR049W_id003	chrVI	248350	249125	+	776	114
YFR050C_id001	chrVI	248900	249947	-	1048	124
YFR051C_id002	chrVI	250047	251842	-	1796	352
YFR052C-A_id013	chrVI	253422	254620	-	1199	1636
YFR052W_id001	chrVI	252446	253577	+	1132	112
YFR053C_id030	chrVI	253523	255160	-	1638	80
YFR054C_id001	chrVI	258567	259937	-	1371	0
YFR055W_id001	chrVI	263663	265704	+	2042	59
YGL001C_id001	chrVII	495330	496774	-	1445	229
YGL002W_id002	chrVII	494406	495421	+	1016	119
YGL003C_id004	chrVII	492285	494249	-	1965	68
YGL004C_id001	chrVII	490571	491971	-	1401	2
YGL005C_id001	chrVII	489497	490935	-	1439	60
YGL006W_tx0	chrVII	485896	489567	+	3672	269
YGL007C-A_id001	chrVII	482644	483949	-	1306	5
YGL007W_id002	chrVII	483202	484287	+	1086	1
YGL008C_id001	chrVII	479380	482905	-	3526	3558
YGL009C_id001	chrVII	476115	478707	-	2593	840
YGL010W_id002	chrVII	475438	476282	+	845	37
YGL011C_id003	chrVII	474200	475272	-	1073	366
YGL012W_id001	chrVII	472818	474684	+	1867	516
YGL013C_tx0	chrVII	468967	472323	-	3357	41
YGL014W_id001	chrVII	465720	468896	+	3177	110
YGL015C_id001	chrVII	464796	465693	-	898	0
YGL016W_id001	chrVII	461610	465103	+	3494	112
YGL017W_id001	chrVII	459660	461519	+	1860	49
YGL018C_id003	chrVII	458843	459716	-	874	16
YGL019W_id002	chrVII	458014	459108	+	1095	268
YGL020C_id001	chrVII	457075	457978	-	904	232
YGL021W_tx0	chrVII	454760	457192	+	2433	69
YGL022W_id002	chrVII	452331	454726	+	2396	428
YGL023C_id001	chrVII	450069	452153	-	2085	16
YGL025C_tx0	chrVII	448639	449982	-	1344	128
YGL026C_id003	chrVII	446250	448563	-	2314	883
YGL027C_id002	chrVII	443550	446182	-	2633	140
YGL028C_id001	chrVII	440982	443316	-	2335	227
YGL029W_id002	chrVII	439782	440606	+	825	206
YGL030W_id002	chrVII	439041	439908	+	868	8287
YGL031C_id005	chrVII	437223	438447	-	1225	5442
YGL032C_id002	chrVII	436470	437054	-	585	75
YGL033W_tx0	chrVII	435600	436526	+	927	3
YGL035C_tx0	chrVII	431423	433087	-	1665	5
YGL037C_id002	chrVII	427158	428067	-	910	1416
YGL038C_id001	chrVII	424902	426916	-	2015	130
YGL039W_id006	chrVII	423450	425101	+	1652	30
YGL040C_id006	chrVII	419301	420680	-	1380	236
YGL041C-B_id002	chrVII	418560	419184	-	625	1
YGL041W-A_id004	chrVII	418809	419501	+	693	90
YGL043W_id002	chrVII	417479	418860	+	1382	137
YGL044C_id005	chrVII	415860	417264	-	1405	70
YGL045W_id001	chrVII	413730	415957	+	2228	31
YGL047W_id005	chrVII	411465	412279	+	815	41
YGL048C_id001	chrVII	409852	411314	-	1463	500
YGL049C_id004	chrVII	406693	409765	-	3073	166
YGL050W_id002	chrVII	405691	406865	+	1175	38
YGL051W_tx0	chrVII	403662	404516	+	855	0
YGL053W_id002	chrVII	402490	403626	+	1137	69
YGL054C_id002	chrVII	400538	401380	-	843	564
YGL055W_id001	chrVII	398536	400441	+	1906	664
YGL056C_id004	chrVII	395953	397716	-	1764	18
YGL057C_id001	chrVII	394754	395866	-	1113	23
YGL058W_id001	chrVII	393658	394900	+	1243	98
YGL059W_id001	chrVII	392170	393891	+	1722	17
YGL060W_id001	chrVII	389935	392265	+	2331	23
YGL061C_id004	chrVII	388718	389779	-	1062	49
YGL062W_id008	chrVII	385140	388783	+	3644	191
YGL063W_id002	chrVII	383448	385226	+	1779	58
YGL064C_tx0	chrVII	381398	383233	-	1836	15
YGL065C_id002	chrVII	379637	381327	-	1691	90
YGL066W_id001	chrVII	377418	379778	+	2361	68
YGL067W_id002	chrVII	376046	377488	+	1443	100
YGL068W_id002	chrVII	375049	375941	+	893	216
YGL070C_id003	chrVII	374069	374861	-	793	51
YGL071W_id014	chrVII	371906	374252	+	2347	70
YGL073W_id001	chrVII	368424	371311	+	2888	56
YGL075C_id004	chrVII	366819	368283	-	1465	0
YGL076C_id002	chrVII	364219	366148	-	1930	3414
YGL077C_id005	chrVII	362141	364083	-	1943	299
YGL078C_id002	chrVII	360096	361986	-	1891	238
YGL079W_id001	chrVII	359407	360797	+	1391	38
YGL080W_id011	chrVII	358555	359306	+	752	94
YGL081W_id002	chrVII	357199	358628	+	1430	3
YGL082W_id002	chrVII	355737	357167	+	1431	130
YGL083W_id001	chrVII	352994	355652	+	2659	43
YGL084C_id002	chrVII	350391	352345	-	1955	85
YGL085W_id006	chrVII	349554	350620	+	1067	36
YGL086W_tx0	chrVII	347094	349493	+	2400	157
YGL087C_id002	chrVII	346205	346943	-	739	73
YGL089C_tx0	chrVII	344666	345178	-	513	1
YGL090W_id003	chrVII	343287	345261	+	1975	18
YGL091C_id006	chrVII	341905	343126	-	1222	114
YGL092W_id001	chrVII	337782	341915	+	4134	171
YGL093W_id002	chrVII	334846	337679	+	2834	49
YGL094C_tx0	chrVII	330993	334490	-	3498	39
YGL095C_id009	chrVII	328782	330685	-	1904	106
YGL096W_id007	chrVII	324810	326269	+	1460	79
YGL097W_id004	chrVII	321706	323346	+	1641	216
YGL098W_id003	chrVII	317289	319046	+	1758	83
YGL099W_id001	chrVII	314567	316611	+	2045	112
YGL100W_id002	chrVII	313156	314399	+	1244	126
YGL101W_id005	chrVII	312147	313116	+	970	105
YGL103W_id001	chrVII	308491	311999	+	3509	16684
YGL104C_id006	chrVII	308576	310189	-	1614	140
YGL105W_id004	chrVII	307264	308664	+	1401	192
YGL106W_id009	chrVII	306535	307168	+	634	62
YGL107C_id001	chrVII	304211	306332	-	2122	50
YGL108C_id002	chrVII	303225	304115	-	891	89
YGL110C_id003	chrVII	301371	303421	-	2051	93
YGL111W_id001	chrVII	299951	301697	+	1747	176
YGL112C_id002	chrVII	298048	299800	-	1753	79
YGL113W_id002	chrVII	295885	298184	+	2300	31
YGL114W_id002	chrVII	293226	295731	+	2506	168
YGL115W_id001	chrVII	291885	293114	+	1230	508
YGL116W_id001	chrVII	289645	291739	+	2095	99
YGL117W_id001	chrVII	288426	289786	+	1361	123
YGL119W_id001	chrVII	284156	286030	+	1875	109
YGL120C_id001	chrVII	281426	283993	-	2568	132
YGL121C_id003	chrVII	280549	281262	-	714	49
YGL122C_id003	chrVII	278548	280532	-	1985	144
YGL123W_id002	chrVII	277328	278470	+	1143	8150
YGL124C_tx0	chrVII	274655	276739	-	2085	6
YGL125W_id002	chrVII	272334	274614	+	2281	3
YGL126W_tx0	chrVII	270972	272264	+	1293	2
YGL127C_id001	chrVII	270174	270831	-	658	39
YGL128C_id002	chrVII	269080	270160	-	1081	9
YGL129C_id002	chrVII	267574	269164	-	1591	52
YGL130W_id004	chrVII	266065	267764	+	1700	144
YGL131C_tx0	chrVII	261523	265884	-	4362	62
YGL133W_tx0	chrVII	257682	261626	+	3945	87
YGL134W_id002	chrVII	255566	257264	+	1699	49
YGL135W_id002	chrVII	254577	255579	+	1003	13144
YGL136C_id001	chrVII	252763	254004	-	1242	26
YGL137W_id003	chrVII	249845	253055	+	3211	367
YGL139W_id004	chrVII	245402	248444	+	3043	44
YGL140C_id001	chrVII	241074	245199	-	4126	183
YGL141W_id001	chrVII	238292	241205	+	2914	61
YGL142C_id001	chrVII	236064	238164	-	2101	70
YGL143C_id001	chrVII	234569	236164	-	1596	74
YGL144C_id001	chrVII	232291	234521	-	2231	34
YGL145W_id003	chrVII	230173	232466	+	2294	14
YGL146C_id010	chrVII	228590	229860	-	1271	14
YGL147C_id001	chrVII	225888	228346	-	2459	1303
YGL148W_id001	chrVII	226259	227685	+	1427	543
YGL150C_tx0	chrVII	220979	225598	-	4620	246
YGL151W_id002	chrVII	217469	221007	+	3539	43
YGL153W_id001	chrVII	216211	217383	+	1173	55
YGL154C_id001	chrVII	215155	216112	-	958	14
YGL155W_id001	chrVII	213925	215625	+	1701	84
YGL156W_tx0	chrVII	210391	213792	+	3402	13
YGL157W_id001	chrVII	208875	210141	+	1267	105
YGL158W_id001	chrVII	206645	208696	+	2052	3
YGL159W_id003	chrVII	202705	204209	+	1505	66
YGL160W_id002	chrVII	200453	202429	+	1977	75
YGL161C_id004	chrVII	199055	200251	-	1197	278
YGL162W_id001	chrVII	197430	199211	+	1782	14
YGL163C_id006	chrVII	193572	196537	-	2966	71
YGL164C_id003	chrVII	191854	193365	-	1512	66
YGL166W_id001	chrVII	191089	192013	+	925	106
YGL167C_id002	chrVII	187414	190875	-	3462	244
YGL168W_tx0	chrVII	187439	187921	+	483	0
YGL169W_id003	chrVII	186003	187562	+	1560	42
YGL170C_tx0	chrVII	184028	185419	-	1392	0
YGL171W_id001	chrVII	182374	184383	+	2010	95
YGL172W_id002	chrVII	180656	182231	+	1576	117
YGL173C_tx0	chrVII	175402	180138	-	4737	594
YGL174W_id006	chrVII	174529	175541	+	1013	16
YGL175C_id001	chrVII	173045	174364	-	1320	0
YGL176C_id001	chrVII	171312	173961	-	2650	40
YGL178W_tx0	chrVII	167327	170696	+	3370	50
YGL179C_id003	chrVII	163358	165179	-	1822	60
YGL180W_id001	chrVII	159502	163108	+	3607	83
YGL181W_id001	chrVII	157529	159173	+	1645	54
YGL183C_tx0	chrVII	156418	157310	-	893	0
YGL184C_id002	chrVII	154504	156060	-	1557	21
YGL185C_id002	chrVII	152785	154329	-	1545	43
YGL186C_id001	chrVII	150874	152828	-	1955	284
YGL187C_id001	chrVII	149401	150695	-	1295	157
YGL188C-A_id001	chrVII	148612	149422	-	811	0
YGL189C_id001	chrVII	148160	149080	-	921	3235
YGL190C_id001	chrVII	145348	147934	-	2587	165
YGL191W_id005	chrVII	144701	145471	+	771	1101
YGL192W_id001	chrVII	142200	144826	+	2627	1
YGL193C_id005	chrVII	141871	142345	-	475	35
YGL194C_id001	chrVII	140157	141792	-	1636	9
YGL194C-A_id002	chrVII	139523	140245	-	723	25
YGL195W_tx0	chrVII	131500	139668	+	8169	1383
YGL196W_id002	chrVII	129474	131269	+	1796	193
YGL197W_tx0	chrVII	124673	129286	+	4614	39
YGL198W_id001	chrVII	123569	124673	+	1105	320
YGL200C_id001	chrVII	122460	123382	-	923	527
YGL201C_id001	chrVII	117653	120974	-	3322	88
YGL202W_id001	chrVII	115995	118196	+	2202	460
YGL203C_id001	chrVII	112073	114731	-	2659	135
YGL204C_id001	chrVII	111188	112120	-	933	37
YGL205W_tx0	chrVII	108133	110529	+	2397	0
YGL206C_tx0	chrVII	102418	107529	-	5112	110
YGL207W_id003	chrVII	98863	102210	+	3348	471
YGL208W_id002	chrVII	97288	98741	+	1454	36
YGL209W_id001	chrVII	95806	97291	+	1486	65
YGL210W_id003	chrVII	93300	94566	+	1267	59
YGL211W_id002	chrVII	91775	94301	+	2527	0
YGL212W_id002	chrVII	91398	92477	+	1080	3
YGL213C_id002	chrVII	89794	91283	-	1490	232
YGL215W_id001	chrVII	87509	89921	+	2413	113
YGL216W_tx0	chrVII	84860	87427	+	2568	28
YGL219C_id003	chrVII	82794	84323	-	1530	39
YGL220W_id001	chrVII	81762	82912	+	1151	253
YGL221C_id001	chrVII	81173	82311	-	1139	210
YGL222C_tx0	chrVII	80534	81211	-	678	7
YGL223C_id001	chrVII	79048	80378	-	1331	1
YGL224C_id003	chrVII	77914	78984	-	1071	59
YGL225W_id001	chrVII	74914	78030	+	3117	476
YGL226C-A_id002	chrVII	72177	73207	-	1031	408
YGL226W_id016	chrVII	73335	73818	+	484	64
YGL227W_id002	chrVII	69629	72752	+	3124	60
YGL228W_id002	chrVII	67418	69498	+	2081	106
YGL229C_id001	chrVII	64228	67200	-	2973	67
YGL230C_id006	chrVII	63699	64257	-	559	0
YGL231C_id003	chrVII	62675	63632	-	958	402
YGL232W_id006	chrVII	62012	63071	+	1060	157
YGL233W_id001	chrVII	59044	61919	+	2876	63
YGL234W_id001	chrVII	55835	58977	+	3143	550
YGL236C_id004	chrVII	53717	56047	-	2331	48
YGL237C_id002	chrVII	52478	53622	-	1145	42
YGL238W_id001	chrVII	49507	52604	+	3098	100
YGL240W_id001	chrVII	48594	50519	+	1926	3
YGL241W_id002	chrVII	45428	48567	+	3140	81
YGL242C_id003	chrVII	44446	45269	-	824	134
YGL243W_id001	chrVII	43283	44643	+	1361	29
YGL244W_id001	chrVII	41423	43266	+	1844	63
YGL245W_id003	chrVII	39008	41379	+	2372	839
YGL246C_id002	chrVII	37469	38851	-	1383	130
YGL247W_id001	chrVII	36913	37677	+	765	52
YGL248W_id003	chrVII	35531	37153	+	1623	101
YGL249W_tx0	chrVII	33073	35337	+	2265	7
YGL250W_id006	chrVII	31875	32937	+	1063	74
