# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-T" "4" "-s" "2" "-t" "primary_transcript" "-g" "ID" "-a" "WD_C13_sample_longest_full_ORF_with_constructs.gff" "-o" "WD_C13_counts.txt" "WD_C13_aln.bam" "-R" "BAM" 
Geneid	Chr	Start	End	Strand	Length	WD_C13_aln.bam
YDR451C_id002	chrIV	1360785	1362243	-	1459	190
YDR452W_id001	chrIV	1362728	1365090	+	2363	686
YDR453C_id001	chrIV	1364974	1366022	-	1049	131
YDR454C_id001	chrIV	1365758	1366897	-	1140	1704
YDR456W_id002	chrIV	1367400	1369492	+	2093	249
YDR457W_tx0	chrIV	1369765	1379721	+	9957	1599
YDR458C_id007	chrIV	1379881	1382086	-	2206	289
YDR459C_id001	chrIV	1382247	1383739	-	1493	173
YDR460W_id003	chrIV	1383671	1384979	+	1309	344
YDR461C-A_id006	chrIV	1385356	1385831	-	476	85
YDR461W_id011	chrIV	1385148	1385432	+	285	8048
YDR462W_id002	chrIV	1386021	1386697	+	677	267
YDR463W_id001	chrIV	1386753	1388585	+	1833	107
YDR464W_tx0	chrIV	1388847	1393304	+	4458	147
YDR465C_id001	chrIV	1393173	1394806	-	1634	570
YDR466W_id001	chrIV	1395026	1398065	+	3040	123
YDR467C_id001	chrIV	1396747	1398254	-	1508	23
YDR468C_id004	chrIV	1397734	1398814	-	1081	11
YDR469W_id001	chrIV	1398088	1401744	+	3657	292
YDR470C_id002	chrIV	1399513	1401321	-	1809	78
YDR471W_id001	chrIV	1401745	1402918	+	1174	5171
YDR472W_id003	chrIV	1403187	1404416	+	1230	389
YDR473C_id003	chrIV	1404228	1405922	-	1695	172
YDR475C_id002	chrIV	1407337	1410192	-	2856	1024
YDR476C_id001	chrIV	1410251	1412173	-	1923	749
YDR477W_id003	chrIV	1412079	1414422	+	2344	238
YDR478W_id001	chrIV	1414535	1416455	+	1921	116
YDR479C_id002	chrIV	1415128	1416941	-	1814	208
YDR480W_tx0	chrIV	1417374	1418495	+	1122	0
YDR481C_id002	chrIV	1418493	1420305	-	1813	23
YDR482C_id001	chrIV	1420260	1421009	-	750	180
YDR483W_id003	chrIV	1420974	1422637	+	1664	1653
YDR484W_id003	chrIV	1422732	1424817	+	2086	115
YDR485C_id002	chrIV	1424687	1427276	-	2590	217
YDR486C_id003	chrIV	1427173	1428178	-	1006	195
YDR487C_id005	chrIV	1428243	1430223	-	1981	1829
YDR488C_tx0	chrIV	1429063	1430814	-	1752	0
YDR489W_id002	chrIV	1430994	1432500	+	1507	237
YDR490C_id002	chrIV	1431818	1434375	-	2558	126
YDR492W_id001	chrIV	1434770	1436225	+	1456	878
YDR493W_id001	chrIV	1436116	1436840	+	725	141
YDR494W_id010	chrIV	1436848	1438087	+	1240	271
YDR495C_tx0	chrIV	1437990	1441175	-	3186	77
YDR496C_id001	chrIV	1441196	1443441	-	2246	688
YDR497C_id001	chrIV	1443604	1445623	-	2020	3466
YDR498C_id002	chrIV	1445396	1450109	-	4714	378
YDR499W_id005	chrIV	1447826	1450167	+	2342	70
YDR500C_id001	chrIV	1449981	1450874	-	894	3155
YDR501W_tx0	chrIV	1451328	1453043	+	1716	14
YDR502C_id001	chrIV	1452816	1454512	-	1697	2795
YDR503C_id001	chrIV	1454830	1455949	-	1120	115
YDR504C_id003	chrIV	1456139	1457842	-	1704	110
YDR505C_tx0	chrIV	1456570	1459245	-	2676	2
YDR506C_id002	chrIV	1459307	1461605	-	2299	199
YDR507C_id001	chrIV	1462176	1465824	-	3649	391
YDR508C_id002	chrIV	1466259	1468567	-	2309	1442
YDR510W_id002	chrIV	1468669	1469859	+	1191	746
YDR511W_id001	chrIV	1469838	1471050	+	1213	24
YDR512C_tx0	chrIV	1470375	1471088	-	714	147
YDR513W_id001	chrIV	1470026	1471559	+	1534	573
YDR514C_id001	chrIV	1471422	1473074	-	1653	226
YDR515W_id008	chrIV	1473279	1474873	+	1595	12
YDR516C_id001	chrIV	1474842	1476588	-	1747	1674
YDR517W_id001	chrIV	1476623	1478460	+	1838	391
YDR518W_id002	chrIV	1478467	1480210	+	1744	82
YDR519W_id002	chrIV	1479966	1481057	+	1092	840
YDR520C_id001	chrIV	1480938	1483487	-	2550	45
YDR522C_tx0	chrIV	1483670	1485328	-	1659	0
YDR523C_id001	chrIV	1485514	1487263	-	1750	27
YDR524C_id001	chrIV	1487035	1489057	-	2023	125
YDR524C-A_id002	chrIV	1489805	1490445	-	641	10
YDR524C-B_id004	chrIV	1489179	1489843	-	665	49249
YDR525W-A_id001	chrIV	1489989	1491058	+	1070	596
YDR527W_id001	chrIV	1491072	1493174	+	2103	513
YDR528W_id002	chrIV	1494268	1495996	+	1729	80
YDR529C_id002	chrIV	1495808	1496579	-	772	427
YDR530C_id001	chrIV	1496628	1498018	-	1391	219
YDR531W_id010	chrIV	1498123	1499416	+	1294	892
YDR532C_id003	chrIV	1499338	1500793	-	1456	75
YDR533C_id001	chrIV	1501208	1502385	-	1178	394
YDR534C_tx0	chrIV	1503189	1504925	-	1737	55
YDR536W_tx0	chrIV	1507980	1509839	+	1860	11
YDR538W_id001	chrIV	1509972	1511919	+	1948	117
YDR539W_id001	chrIV	1512000	1513953	+	1954	187
YDR540C_id001	chrIV	1516282	1517758	-	1477	28
YDR541C_id001	chrIV	1519437	1520919	-	1483	120
YDR542W_tx0	chrIV	1523224	1523736	+	513	1
YDR545W_tx0	chrIV	1526296	1531836	+	5541	44
YEL001C_id001	chrV	149991	151013	-	1023	1770
YEL002C_id002	chrV	148562	150077	-	1516	933
YEL003W_id002	chrV	147953	148711	+	759	421
YEL004W_id002	chrV	146894	148321	+	1428	21
YEL005C_id005	chrV	145810	146795	-	986	69
YEL006W_id007	chrV	144264	145702	+	1439	318
YEL007W_tx0	chrV	141867	144017	+	2151	353
YEL008C-A_id001	chrV	140310	141050	-	741	0
YEL008W_id002	chrV	140400	141261	+	862	10
YEL009C_id001	chrV	138823	140489	-	1667	8991
YEL011W_id001	chrV	133011	135350	+	2340	141
YEL012W_id003	chrV	131627	132660	+	1034	43
YEL013W_id002	chrV	128555	131010	+	2456	771
YEL015W_id006	chrV	126580	128450	+	1871	742
YEL016C_id001	chrV	124566	126430	-	1865	162
YEL017C-A_id001	chrV	122091	122964	-	874	10401
YEL017W_id001	chrV	123176	124767	+	1592	527
YEL018W_id001	chrV	121437	122462	+	1026	180
YEL019C_id001	chrV	120343	121311	-	969	2
YEL020W-A_id001	chrV	116531	117566	+	1036	744
YEL021W_id002	chrV	116112	117120	+	1009	0
YEL022W_id001	chrV	111340	115873	+	4534	258
YEL023C_id001	chrV	108378	111112	-	2735	76
YEL024W_id003	chrV	107159	108524	+	1366	346
YEL026W_id001	chrV	100905	102394	+	1490	4627
YEL027W_id003	chrV	100706	101634	+	929	7
YEL028W_id001	chrV	97084	99203	+	2120	49
YEL029C_id001	chrV	96494	97909	-	1416	111
YEL030W_id001	chrV	94191	96948	+	2758	34
YEL031W_id001	chrV	90187	94007	+	3821	2462
YEL032W_id003	chrV	86853	90004	+	3152	410
YEL034C-A_id005	chrV	85440	86268	-	829	5
YEL034W_id001	chrV	85195	86368	+	1174	4997
YEL036C_id001	chrV	82971	84832	-	1862	413
YEL037C_id003	chrV	81215	82788	-	1574	425
YEL038W_id003	chrV	80443	81364	+	922	446
YEL039C_id007	chrV	79521	80170	-	650	204
YEL040W_id001	chrV	78005	79662	+	1658	1474
YEL041W_tx0	chrV	75919	77556	+	1638	6
YEL042W_id002	chrV	73626	75903	+	2278	1978
YEL043W_id001	chrV	70433	73436	+	3004	212
YEL044W_id001	chrV	69050	70395	+	1346	402
YEL046C_id001	chrV	67007	68910	-	1904	1768
YEL047C_tx0	chrV	65260	66822	-	1563	37
YEL048C_id004	chrV	64089	65265	-	1177	67
YEL049W_id005	chrV	63710	64235	+	526	0
YEL050C_id001	chrV	59524	61031	-	1508	283
YEL050W-A_id001	chrV	59495	59807	+	313	0
YEL051W_id001	chrV	58312	59359	+	1048	1335
YEL052W_id002	chrV	56343	58169	+	1827	742
YEL053C_id002	chrV	53794	56185	-	2392	158
YEL054C_id003	chrV	52181	53254	-	1074	10937
YEL055C_id001	chrV	48281	51594	-	3314	617
YEL056W_id004	chrV	47130	48483	+	1354	275
YEL058W_id001	chrV	43208	45326	+	2119	2747
YEL059C-A_id001	chrV	42329	43077	-	749	95
YEL060C_id008	chrV	39811	42008	-	2198	207
YEL061C_id001	chrV	36279	39660	-	3382	134
YEL062W_id002	chrV	34386	36393	+	2008	16
YEL063C_id001	chrV	31377	33713	-	2337	230
YEL064C_id001	chrV	29469	31299	-	1831	74
YEL065W_id001	chrV	27345	29608	+	2264	71
YEL066W_id004	chrV	26117	27291	+	1175	193
YEL068C_id001	chrV	25397	26510	-	1114	384
YEL069C_tx0	chrV	21412	23256	-	1845	0
YEL071W_id002	chrV	16326	18109	+	1784	567
YEL072W_id001	chrV	13584	14756	+	1173	11
YEL073C_id004	chrV	6526	7684	-	1159	817
YER001W_id001	chrV	153471	156098	+	2628	563
YER002W_id001	chrV	156369	157606	+	1238	687
YER003C_id001	chrV	157442	159162	-	1721	1582
YER004W_id003	chrV	159284	160536	+	1253	625
YER005W_id001	chrV	160501	162733	+	2233	276
YER006W_id001	chrV	162684	164511	+	1828	2547
YER007C-A_id001	chrV	165671	166910	-	1240	1039
YER007W_id001	chrV	164486	166230	+	1745	67
YER008C_id002	chrV	167724	171884	-	4161	448
YER009W_id001	chrV	172050	172753	+	704	1632
YER010C_id001	chrV	172546	173440	-	895	60
YER011W_id002	chrV	175194	176279	+	1086	683
YER012W_id001	chrV	177720	178639	+	920	1615
YER013W_tx0	chrV	178816	182403	+	3588	130
YER014C-A_tx0	chrV	183606	184725	-	1120	4
YER014W_id001	chrV	182546	184349	+	1804	267
YER015W_tx0	chrV	184516	186900	+	2385	7
YER016W_id004	chrV	188225	189429	+	1205	22
YER017C_id002	chrV	189340	191884	-	2545	177
YER018C_id002	chrV	191885	193907	-	2023	173
YER019C-A_id001	chrV	192438	194592	-	2155	5199
YER019W_id003	chrV	192751	194318	+	1568	338
YER020W_id001	chrV	195040	197181	+	2142	91
YER021W_id003	chrV	196886	198650	+	1765	211
YER022W_id002	chrV	198776	200974	+	2199	121
YER023W_id002	chrV	200997	202153	+	1157	7671
YER024W_tx0	chrV	202167	205088	+	2922	297
YER025W_id002	chrV	205193	207132	+	1940	1525
YER026C_id001	chrV	207416	208539	-	1124	1833
YER027C_id002	chrV	208683	210308	-	1626	398
YER028C_id001	chrV	210238	211944	-	1707	70
YER029C_id001	chrV	212475	213481	-	1007	460
YER030W_id005	chrV	213349	214098	+	750	698
YER031C_id002	chrV	213769	214782	-	1014	1020
YER032W_id001	chrV	214963	217951	+	2989	67
YER033C_tx0	chrV	217932	221312	-	3381	70
YER034W_id001	chrV	221807	222744	+	938	2
YER035W_id004	chrV	222324	223217	+	894	438
YER036C_id009	chrV	223237	225236	-	2000	6093
YER037W_id006	chrV	225866	227074	+	1209	205
YER038C_id001	chrV	226056	228262	-	2207	51
YER038W-A_id003	chrV	228379	229572	+	1194	11
YER039C_id001	chrV	228360	229450	-	1091	42
YER039C-A_id001	chrV	228799	229507	-	709	0
YER040W_id003	chrV	229710	232250	+	2541	102
YER041W_id002	chrV	232375	234905	+	2531	37
YER042W_id001	chrV	234841	235703	+	863	158
YER043C_id001	chrV	235535	237221	-	1687	4001
YER044C_id003	chrV	237439	238423	-	985	889
YER044C-A_tx0	chrV	238335	239799	-	1465	2
YER045C_id001	chrV	239914	241801	-	1888	171
YER046W_id001	chrV	242514	243707	+	1194	192
YER047C_tx0	chrV	243685	246528	-	2844	37
YER048C_id001	chrV	246581	248234	-	1654	672
YER048W-A_id001	chrV	250637	251721	+	1085	718
YER049W_id003	chrV	251629	253754	+	2126	1476
YER050C_id001	chrV	253654	254444	-	791	442
YER051W_id001	chrV	254643	256152	+	1510	26
YER052C_id001	chrV	256214	258068	-	1855	104
YER053C_id003	chrV	258594	260023	-	1430	2982
YER053C-A_id001	chrV	260560	261280	-	721	98
YER054C_tx0	chrV	261927	263723	-	1797	60
YER055C_id001	chrV	263733	265844	-	2112	1149
YER056C_id001	chrV	264973	269343	-	4371	4221
YER056C-A_id002	chrV	269344	270757	-	1414	5887
YER057C_id001	chrV	270647	271538	-	892	283
YER058W_id003	chrV	271706	272239	+	534	54
YER059W_id001	chrV	272442	274466	+	2025	180
YER060W_id001	chrV	274526	276250	+	1725	385
YER060W-A_id001	chrV	276488	278311	+	1824	89
YER061C_id001	chrV	277831	279711	-	1881	78
YER062C_id001	chrV	279692	280839	-	1148	244
YER063W_id002	chrV	281587	282591	+	1005	1149
YER064C_id001	chrV	281575	284306	-	2732	304
YER065C_id001	chrV	285114	287255	-	2142	148
YER066W_id002	chrV	289300	290938	+	1639	124
YER067W_id001	chrV	291787	292745	+	959	872
YER068W_id002	chrV	292930	294924	+	1995	214
YER069W_id001	chrV	295335	298162	+	2828	122
YER070W_id002	chrV	298872	301822	+	2951	1099
YER071C_id001	chrV	301703	302487	-	785	227
YER072W_id002	chrV	302569	303341	+	773	2311
YER073W_id001	chrV	303339	306296	+	2958	705
YER074W_id005	chrV	306246	307350	+	1105	16258
YER074W-A_id002	chrV	307639	308520	+	882	523
YER075C_tx0	chrV	308288	311224	-	2937	117
YER076C_id006	chrV	312439	313918	-	1480	91
YER077C_id001	chrV	314426	316778	-	2353	66
YER078C_id002	chrV	316692	318552	-	1861	90
YER078W-A_id001	chrV	316769	318863	+	2095	16
YER079W_id003	chrV	318839	319828	+	990	187
YER080W_id005	chrV	319918	321940	+	2023	339
YER081W_id001	chrV	322213	324278	+	2066	169
YER082C_id002	chrV	323934	325995	-	2062	248
YER083C_id005	chrV	325946	327064	-	1119	874
YER085C_id001	chrV	327475	328288	-	814	2
YER086W_id001	chrV	328332	330346	+	2015	2551
YER087C-B_id002	chrV	332218	332873	-	656	3288
YER087W_id001	chrV	330512	332470	+	1959	66
YER088C_id001	chrV	333024	335458	-	2435	844
YER088C-A_id001	chrV	335262	337294	-	2033	45
YER089C_id003	chrV	335862	337679	-	1818	29
YER090W_id003	chrV	337911	339718	+	1808	1795
YER091C_id002	chrV	339639	342381	-	2743	2872
YER092W_id002	chrV	342846	343656	+	811	598
YER093C_tx0	chrV	343195	347637	-	4443	209
YER093C-A_id004	chrV	347774	348423	-	650	149
YER094C_id004	chrV	348575	349676	-	1102	1551
YER095W_id002	chrV	349913	351605	+	1693	290
YER096W_id003	chrV	351534	353265	+	1732	5
YER098W_id002	chrV	355283	357934	+	2652	43
YER099C_id002	chrV	357212	359080	-	1869	455
YER100W_id002	chrV	359276	360415	+	1140	378
YER101C_id002	chrV	360322	361876	-	1555	91
YER102W_id002	chrV	362714	364048	+	1335	25441
YER103W_id001	chrV	363853	366637	+	2785	272
YER104W_id003	chrV	366784	368486	+	1703	104
YER105C_id001	chrV	367593	372032	-	4440	510
YER106W_tx0	chrV	372301	373359	+	1059	7
YER107C_id001	chrV	373204	374732	-	1529	435
YER110C_id003	chrV	378610	382244	-	3635	1951
YER111C_tx0	chrV	382470	385901	-	3432	25
YER112W_id001	chrV	387131	387910	+	780	775
YER113C_id003	chrV	387794	390207	-	2414	140
YER114C_tx0	chrV	390465	393737	-	3273	64
YER115C_id002	chrV	394179	395818	-	1640	218
YER116C_id005	chrV	394899	396272	-	1374	0
YER117W_id001	chrV	395711	397716	+	2006	19803
YER118C_id004	chrV	397773	399354	-	1582	311
YER119C_id005	chrV	399335	400864	-	1530	138
YER120W_id004	chrV	401047	402104	+	1058	3346
YER121W_id003	chrV	402229	402912	+	684	25
YER122C_id004	chrV	402724	404433	-	1710	288
YER123W_id001	chrV	404625	406936	+	2312	221
YER124C_id002	chrV	406818	409103	-	2286	768
YER125W_id001	chrV	409685	413015	+	3331	196
YER126C_id001	chrV	412891	414281	-	1391	879
YER127W_id002	chrV	414457	415753	+	1297	368
YER128W_id001	chrV	415854	417079	+	1226	67
YER129W_tx0	chrV	417256	420834	+	3579	35
YER130C_id002	chrV	420863	422542	-	1680	395
YER131W_id001	chrV	423445	424454	+	1010	8875
YER132C_tx0	chrV	425063	430474	-	5412	87
YER133W_id003	chrV	432426	434424	+	1999	260
YER134C_id001	chrV	436308	437979	-	1672	253
YER136W_id002	chrV	439461	441300	+	1840	240
YER137C_id004	chrV	441206	441919	-	714	86
YER139C_id004	chrV	449837	451399	-	1563	78
YER140W_id001	chrV	451493	453628	+	2136	114
YER141W_id007	chrV	453380	455150	+	1771	77
YER142C_id001	chrV	455060	456384	-	1325	129
YER143W_id003	chrV	456261	457810	+	1550	296
YER144C_id001	chrV	457689	460317	-	2629	249
YER145C_id001	chrV	460290	461758	-	1469	706
YER146W_id002	chrV	462163	462951	+	789	414
YER147C_id010	chrV	462863	464882	-	2020	101
YER148W_id001	chrV	465114	466372	+	1259	660
YER149C_id002	chrV	466130	467563	-	1434	92
YER150W_id001	chrV	467715	468982	+	1268	2009
YER151C_id001	chrV	469617	472548	-	2932	1586
YER152C_id004	chrV	472620	474562	-	1943	1144
YER153C_tx0	chrV	473916	474830	-	915	0
YER154W_id003	chrV	474311	476293	+	1983	190
YER155C_tx0	chrV	476220	482873	-	6654	1428
YER156C_id001	chrV	483219	484628	-	1410	3046
YER157W_id002	chrV	484772	487274	+	2503	596
YER158C_id003	chrV	488736	490782	-	2047	272
YER159C_id001	chrV	491282	492141	-	860	1144
YER161C_id005	chrV	499078	500416	-	1339	491
YER162C_tx0	chrV	500505	502919	-	2415	55
YER163C_id002	chrV	502982	503902	-	921	307
YER164W_tx0	chrV	505367	509923	+	4557	214
YER165W_id006	chrV	510231	512308	+	2078	1552
YER166W_tx0	chrV	512719	517584	+	4866	280
YER167W_id001	chrV	517790	520781	+	2992	50
YER168C_id005	chrV	520934	522724	-	1791	152
YER169W_id001	chrV	523079	525967	+	2889	541
YER170W_id006	chrV	525943	527033	+	1091	9
YER171W_id003	chrV	526959	529547	+	2589	167
YER172C_tx0	chrV	529405	536046	-	6642	960
YER173W_tx0	chrV	536275	538404	+	2130	10
YER174C_id001	chrV	538335	539320	-	986	9
YER175C_id001	chrV	539176	541451	-	2276	126
YER175W-A_id001	chrV	539499	541575	+	2077	2
YER176W_id004	chrV	541670	545169	+	3500	529
YER177W_id002	chrV	545199	546589	+	1391	13437
YER178W_id005	chrV	546805	548344	+	1540	4662
YER179W_tx0	chrV	548396	549642	+	1247	26
YER180C_id001	chrV	549668	551095	-	1428	283
YER180C-A_id003	chrV	550193	551170	-	978	0
YER181C_id001	chrV	551422	552408	-	987	3
YER182W_id002	chrV	552347	553357	+	1011	287
YER183C_id001	chrV	553242	554032	-	791	360
YER184C_id001	chrV	556085	558754	-	2670	22
YER185W_id001	chrV	558961	560400	+	1440	67
YER186C_id002	chrV	561200	562770	-	1571	428
YER187W_id001	chrV	565535	566856	+	1322	127
YER188W_id002	chrV	567725	568989	+	1265	90
YER190W_tx0	chrV	571455	576650	+	5196	0
YFL001W_id002	chrVI	147073	148494	+	1422	124
YFL002C_id003	chrVI	144976	146970	-	1995	214
YFL003C_tx0	chrVI	134396	137182	-	2787	11
YFL004W_id002	chrVI	131652	134510	+	2859	1072
YFL005W_id002	chrVI	130102	131202	+	1101	1035
YFL007W_tx0	chrVI	123454	130035	+	6582	1100
YFL008W_tx0	chrVI	119404	123231	+	3828	189
YFL009W_id001	chrVI	115965	118621	+	2657	300
YFL010C_id002	chrVI	114731	115760	-	1030	1474
YFL010W-A_tx0	chrVI	114965	115399	+	435	3
YFL011W_tx0	chrVI	112320	114110	+	1791	23
YFL012W_id001	chrVI	110586	111546	+	961	37
YFL013C_id001	chrVI	107621	110015	-	2395	51
YFL014W_id001	chrVI	106830	107779	+	950	510
YFL016C_id001	chrVI	104598	106329	-	1732	100
YFL017C_id001	chrVI	103590	104470	-	881	137
YFL017W-A_id002	chrVI	103365	103998	+	634	103
YFL018C_id001	chrVI	101497	103218	-	1722	2428
YFL020C_id001	chrVI	99116	100293	-	1178	11
YFL021C-A_id001	chrVI	95449	97535	-	2087	14
YFL021W_id001	chrVI	95786	97617	+	1832	183
YFL022C_id005	chrVI	93384	95083	-	1700	3095
YFL023W_id002	chrVI	90962	93476	+	2515	236
YFL024C_id001	chrVI	87443	90648	-	3206	148
YFL025C_tx0	chrVI	84020	87259	-	3240	48
YFL026W_tx0	chrVI	82555	84000	+	1446	1581
YFL027C_id001	chrVI	80348	81963	-	1616	158
YFL028C_id001	chrVI	79210	80243	-	1034	150
YFL029C_id002	chrVI	77991	79215	-	1225	9
YFL030W_tx0	chrVI	76806	78113	+	1308	2
YFL031W_id001	chrVI	75113	76624	+	1512	1726
YFL033C_tx0	chrVI	68990	74452	-	5463	27
YFL034C-A_id001	chrVI	64061	64977	-	917	365
YFL034C-B_id001	chrVI	62812	64057	-	1246	68
YFL034W_id002	chrVI	65307	68810	+	3504	94
YFL036W_tx0	chrVI	58757	62962	+	4206	503
YFL037W_id002	chrVI	56236	57934	+	1699	598
YFL038C_id002	chrVI	55139	56053	-	915	3094
YFL039C_id002	chrVI	52973	54903	-	1931	26833
YFL041W_id001	chrVI	49117	51189	+	2073	170
YFL041W-A_id001	chrVI	47859	48986	+	1128	106
YFL042C_id001	chrVI	45630	47777	-	2148	463
YFL044C_id001	chrVI	44388	45595	-	1208	0
YFL045C_id001	chrVI	43468	45460	-	1993	13949
YFL046W_id002	chrVI	42615	43587	+	973	175
YFL047W_id002	chrVI	40403	42665	+	2263	155
YFL048C_id001	chrVI	38695	40222	-	1528	460
YFL049W_id004	chrVI	36772	38821	+	2050	110
YFL050C_tx0	chrVI	33147	35873	-	2727	17
YFL053W_tx0	chrVI	23398	25323	+	1926	7
YFL055W_id001	chrVI	16682	19085	+	2404	58
YFL058W_tx0	chrVI	12904	14076	+	1173	4
YFL059W_tx0	chrVI	11338	12384	+	1047	8
YFL060C_tx0	chrVI	10176	10994	-	819	8
YFL062W_tx0	chrVI	6401	7690	+	1290	20
YFR001W_id002	chrVI	148988	149850	+	863	598
YFR002W_id002	chrVI	149988	152650	+	2663	318
YFR003C_id002	chrVI	152443	153187	-	745	118
YFR004W_id003	chrVI	153322	154412	+	1091	2376
YFR005C_id002	chrVI	154273	155920	-	1648	194
YFR006W_id001	chrVI	155862	157840	+	1979	568
YFR007W_id001	chrVI	159224	160429	+	1206	0
YFR008W_id001	chrVI	160196	161547	+	1352	35
YFR009W_id001	chrVI	162412	164813	+	2402	2
YFR009W-A_id001	chrVI	162827	164940	+	2114	257
YFR010W_id002	chrVI	164975	166660	+	1686	1071
YFR011C_id001	chrVI	166525	167302	-	778	291
YFR012W_tx0	chrVI	167863	168621	+	759	0
YFR012W-A_id001	chrVI	167964	169543	+	1580	9
YFR013W_id002	chrVI	169866	172427	+	2562	292
YFR014C_id002	chrVI	172315	174005	-	1691	185
YFR015C_id003	chrVI	174088	176480	-	2393	220
YFR016C_id002	chrVI	176998	180837	-	3840	426
YFR017C_id001	chrVI	182154	183837	-	1684	260
YFR018C_id006	chrVI	182957	184282	-	1326	0
YFR019W_tx0	chrVI	184477	191463	+	6987	381
YFR020W_id002	chrVI	191794	193833	+	2040	139
YFR021W_id001	chrVI	194697	196512	+	1816	353
YFR022W_id001	chrVI	196565	199196	+	2632	280
YFR023W_tx0	chrVI	199849	201834	+	1986	33
YFR024C-A_id001	chrVI	201729	203658	-	1930	625
YFR025C_id003	chrVI	203600	204790	-	1191	184
YFR026C_id002	chrVI	205502	207225	-	1724	49
YFR027W_id001	chrVI	207380	208430	+	1051	1
YFR028C_id001	chrVI	208337	210160	-	1824	24
YFR029W_id001	chrVI	210837	213045	+	2209	70
YFR030W_id002	chrVI	213193	216476	+	3284	83
YFR031C_tx0	chrVI	216469	220131	-	3663	434
YFR031C-A_id001	chrVI	220319	221767	-	1449	13383
YFR032C_id002	chrVI	221988	223036	-	1049	12
YFR032C-A_id002	chrVI	223162	223964	-	803	14907
YFR033C_id003	chrVI	224182	225525	-	1344	755
YFR034C_id001	chrVI	224646	225993	-	1348	0
YFR034W-A_id003	chrVI	225560	226609	+	1050	832
YFR036W_id007	chrVI	226913	227476	+	564	149
YFR037C_id001	chrVI	227336	229219	-	1884	1245
YFR038W_id002	chrVI	229362	232029	+	2668	360
YFR039C_id001	chrVI	231945	233687	-	1743	187
YFR040W_tx0	chrVI	234217	237375	+	3159	65
YFR041C_id003	chrVI	237233	238300	-	1068	19
YFR042W_id005	chrVI	238413	239385	+	973	110
YFR043C_id002	chrVI	239039	239867	-	829	176
YFR044C_id007	chrVI	239944	241661	-	1718	3066
YFR045W_id005	chrVI	241982	243136	+	1155	148
YFR046C_id001	chrVI	242814	244179	-	1366	61
YFR047C_id002	chrVI	244007	245201	-	1195	505
YFR048W_id002	chrVI	246108	248209	+	2102	206
YFR049W_id003	chrVI	248350	249125	+	776	174
YFR050C_id001	chrVI	248900	249947	-	1048	523
YFR051C_id002	chrVI	250047	251842	-	1796	835
YFR052C-A_id013	chrVI	253422	254620	-	1199	669
YFR052W_id001	chrVI	252446	253577	+	1132	324
YFR053C_id030	chrVI	253523	255160	-	1638	5
YFR054C_id001	chrVI	258567	259937	-	1371	7
YFR055W_id001	chrVI	263663	265704	+	2042	211
YGL001C_id001	chrVII	495330	496774	-	1445	907
YGL002W_id002	chrVII	494406	495421	+	1016	310
YGL003C_id004	chrVII	492285	494249	-	1965	175
YGL004C_id001	chrVII	490571	491971	-	1401	2
YGL005C_id001	chrVII	489497	490935	-	1439	244
YGL006W_tx0	chrVII	485896	489567	+	3672	460
YGL007C-A_id001	chrVII	482644	483949	-	1306	27
YGL007W_id002	chrVII	483202	484287	+	1086	7
YGL008C_id001	chrVII	479380	482905	-	3526	15003
YGL009C_id001	chrVII	476115	478707	-	2593	3500
YGL010W_id002	chrVII	475438	476282	+	845	93
YGL011C_id003	chrVII	474200	475272	-	1073	1627
YGL012W_id001	chrVII	472818	474684	+	1867	1468
YGL013C_tx0	chrVII	468967	472323	-	3357	143
YGL014W_id001	chrVII	465720	468896	+	3177	570
YGL015C_id001	chrVII	464796	465693	-	898	3
YGL016W_id001	chrVII	461610	465103	+	3494	304
YGL017W_id001	chrVII	459660	461519	+	1860	176
YGL018C_id003	chrVII	458843	459716	-	874	58
YGL019W_id002	chrVII	458014	459108	+	1095	1075
YGL020C_id001	chrVII	457075	457978	-	904	1119
YGL021W_tx0	chrVII	454760	457192	+	2433	289
YGL022W_id002	chrVII	452331	454726	+	2396	1760
YGL023C_id001	chrVII	450069	452153	-	2085	37
YGL025C_tx0	chrVII	448639	449982	-	1344	295
YGL026C_id003	chrVII	446250	448563	-	2314	2582
YGL027C_id002	chrVII	443550	446182	-	2633	596
YGL028C_id001	chrVII	440982	443316	-	2335	894
YGL029W_id002	chrVII	439782	440606	+	825	529
YGL030W_id002	chrVII	439041	439908	+	868	22668
YGL031C_id005	chrVII	437223	438447	-	1225	20705
YGL032C_id002	chrVII	436470	437054	-	585	980
YGL033W_tx0	chrVII	435600	436526	+	927	20
YGL035C_tx0	chrVII	431423	433087	-	1665	7
YGL037C_id002	chrVII	427158	428067	-	910	2666
YGL038C_id001	chrVII	424902	426916	-	2015	375
YGL039W_id006	chrVII	423450	425101	+	1652	206
YGL040C_id006	chrVII	419301	420680	-	1380	768
YGL041C-B_id002	chrVII	418560	419184	-	625	3
YGL041W-A_id004	chrVII	418809	419501	+	693	264
YGL043W_id002	chrVII	417479	418860	+	1382	548
YGL044C_id005	chrVII	415860	417264	-	1405	235
YGL045W_id001	chrVII	413730	415957	+	2228	69
YGL047W_id005	chrVII	411465	412279	+	815	148
YGL048C_id001	chrVII	409852	411314	-	1463	1918
YGL049C_id004	chrVII	406693	409765	-	3073	346
YGL050W_id002	chrVII	405691	406865	+	1175	198
