# Program:featureCounts v2.0.0; Command:"featureCounts" "-p" "-T" "4" "-s" "2" "-t" "primary_transcript" "-g" "ID" "-a" "A9_sample_longest_full_ORF_with_constructs.gff" "-o" "A9_counts.txt" "A9_aln.bam" "-R" "BAM" 
Geneid	Chr	Start	End	Strand	Length	A9_aln.bam
YDR437W_id001	chrIV	1337285	1339301	+	2017	0
YDR438W_id004	chrIV	1337765	1339472	+	1708	115
YDR439W_id002	chrIV	1339614	1340974	+	1361	54
YDR440W_id005	chrIV	1342406	1344348	+	1943	100
YDR441C_id001	chrIV	1344160	1345197	-	1038	220
YDR442W_id002	chrIV	1345633	1346766	+	1134	0
YDR443C_tx0	chrIV	1345551	1349963	-	4413	51
YDR444W_id001	chrIV	1350205	1352433	+	2229	127
YDR446W_tx0	chrIV	1353700	1354758	+	1059	0
YDR447C_id001	chrIV	1354590	1355631	-	1042	3394
YDR448W_id001	chrIV	1356029	1357472	+	1444	22
YDR449C_id003	chrIV	1357362	1358931	-	1570	56
YDR450W_id002	chrIV	1359896	1361096	+	1201	4397
YDR451C_id002	chrIV	1360785	1362243	-	1459	73
YDR452W_id001	chrIV	1362728	1365090	+	2363	939
YDR453C_id001	chrIV	1364974	1366022	-	1049	182
YDR454C_id001	chrIV	1365758	1366897	-	1140	922
YDR456W_id002	chrIV	1367400	1369492	+	2093	237
YDR457W_tx0	chrIV	1369765	1379721	+	9957	900
YDR458C_id007	chrIV	1379881	1382086	-	2206	282
YDR459C_id001	chrIV	1382247	1383739	-	1493	97
YDR460W_id003	chrIV	1383671	1384979	+	1309	209
YDR461C-A_id006	chrIV	1385356	1385831	-	476	61
YDR461W_id011	chrIV	1385148	1385432	+	285	4565
YDR462W_id002	chrIV	1386021	1386697	+	677	145
YDR463W_id001	chrIV	1386753	1388585	+	1833	156
YDR464W_tx0	chrIV	1388847	1393304	+	4458	199
YDR465C_id001	chrIV	1393173	1394806	-	1634	227
YDR466W_id001	chrIV	1395026	1398065	+	3040	106
YDR467C_id001	chrIV	1396747	1398254	-	1508	10
YDR468C_id004	chrIV	1397734	1398814	-	1081	53
YDR469W_id001	chrIV	1398088	1401744	+	3657	138
YDR470C_id002	chrIV	1399513	1401321	-	1809	95
YDR471W_id001	chrIV	1401745	1402918	+	1174	1822
YDR472W_id003	chrIV	1403187	1404416	+	1230	181
YDR473C_id003	chrIV	1404228	1405922	-	1695	126
YDR475C_id002	chrIV	1407337	1410192	-	2856	863
YDR476C_id001	chrIV	1410251	1412173	-	1923	384
YDR477W_id003	chrIV	1412079	1414422	+	2344	308
YDR478W_id001	chrIV	1414535	1416455	+	1921	79
YDR479C_id002	chrIV	1415128	1416941	-	1814	158
YDR480W_tx0	chrIV	1417374	1418495	+	1122	9
YDR481C_id002	chrIV	1418493	1420305	-	1813	32
YDR482C_id001	chrIV	1420260	1421009	-	750	99
YDR483W_id003	chrIV	1420974	1422637	+	1664	989
YDR484W_id003	chrIV	1422732	1424817	+	2086	59
YDR485C_id002	chrIV	1424687	1427276	-	2590	220
YDR486C_id003	chrIV	1427173	1428178	-	1006	168
YDR487C_id005	chrIV	1428243	1430223	-	1981	897
YDR488C_tx0	chrIV	1429063	1430814	-	1752	0
YDR489W_id002	chrIV	1430994	1432500	+	1507	91
YDR490C_id002	chrIV	1431818	1434375	-	2558	102
YDR492W_id001	chrIV	1434770	1436225	+	1456	534
YDR493W_id001	chrIV	1436116	1436840	+	725	103
YDR494W_id010	chrIV	1436848	1438087	+	1240	157
YDR495C_tx0	chrIV	1437990	1441175	-	3186	117
YDR496C_id001	chrIV	1441196	1443441	-	2246	237
YDR497C_id001	chrIV	1443604	1445623	-	2020	1381
YDR498C_id002	chrIV	1445396	1450109	-	4714	132
YDR499W_id005	chrIV	1447826	1450167	+	2342	36
YDR500C_id001	chrIV	1449981	1450874	-	894	2581
YDR501W_tx0	chrIV	1451328	1453043	+	1716	15
YDR502C_id001	chrIV	1452816	1454512	-	1697	1277
YDR503C_id001	chrIV	1454830	1455949	-	1120	46
YDR504C_id003	chrIV	1456139	1457842	-	1704	158
YDR505C_tx0	chrIV	1456570	1459245	-	2676	3
YDR506C_id002	chrIV	1459307	1461605	-	2299	318
YDR507C_id001	chrIV	1462176	1465824	-	3649	366
YDR508C_id002	chrIV	1466259	1468567	-	2309	872
YDR510W_id002	chrIV	1468669	1469859	+	1191	301
YDR511W_id001	chrIV	1469838	1471050	+	1213	7
YDR512C_tx0	chrIV	1470375	1471088	-	714	115
YDR513W_id001	chrIV	1470026	1471559	+	1534	589
YDR514C_id001	chrIV	1471422	1473074	-	1653	108
YDR515W_id008	chrIV	1473279	1474873	+	1595	20
YDR516C_id001	chrIV	1474842	1476588	-	1747	5263
YDR517W_id001	chrIV	1476623	1478460	+	1838	271
YDR518W_id002	chrIV	1478467	1480210	+	1744	23
YDR519W_id002	chrIV	1479966	1481057	+	1092	470
YDR520C_id001	chrIV	1480938	1483487	-	2550	30
YDR522C_tx0	chrIV	1483670	1485328	-	1659	1
YDR523C_id001	chrIV	1485514	1487263	-	1750	8
YDR524C_id001	chrIV	1487035	1489057	-	2023	59
YDR524C-A_id002	chrIV	1489805	1490445	-	641	0
YDR524C-B_id004	chrIV	1489179	1489843	-	665	31230
YDR525W-A_id001	chrIV	1489989	1491058	+	1070	485
YDR527W_id001	chrIV	1491072	1493174	+	2103	254
YDR528W_id002	chrIV	1494268	1495996	+	1729	215
YDR529C_id002	chrIV	1495808	1496579	-	772	576
YDR530C_id001	chrIV	1496628	1498018	-	1391	128
YDR531W_id010	chrIV	1498123	1499416	+	1294	693
YDR532C_id003	chrIV	1499338	1500793	-	1456	48
YDR533C_id001	chrIV	1501208	1502385	-	1178	523
YDR534C_tx0	chrIV	1503189	1504925	-	1737	11
YDR536W_tx0	chrIV	1507980	1509839	+	1860	12
YDR538W_id001	chrIV	1509972	1511919	+	1948	57
YDR539W_id001	chrIV	1512000	1513953	+	1954	159
YDR540C_id001	chrIV	1516282	1517758	-	1477	36
YDR541C_id001	chrIV	1519437	1520919	-	1483	65
YDR542W_tx0	chrIV	1523224	1523736	+	513	2
YDR545W_tx0	chrIV	1526296	1531836	+	5541	51
YEL001C_id001	chrV	149991	151013	-	1023	1016
YEL002C_id002	chrV	148562	150077	-	1516	723
YEL003W_id002	chrV	147953	148711	+	759	204
YEL004W_id002	chrV	146894	148321	+	1428	10
YEL005C_id005	chrV	145810	146795	-	986	40
YEL006W_id007	chrV	144264	145702	+	1439	124
YEL007W_tx0	chrV	141867	144017	+	2151	136
YEL008C-A_id001	chrV	140310	141050	-	741	0
YEL008W_id002	chrV	140400	141261	+	862	5
YEL009C_id001	chrV	138823	140489	-	1667	3514
YEL011W_id001	chrV	133011	135350	+	2340	846
YEL012W_id003	chrV	131627	132660	+	1034	114
YEL013W_id002	chrV	128555	131010	+	2456	452
YEL015W_id006	chrV	126580	128450	+	1871	217
YEL016C_id001	chrV	124566	126430	-	1865	88
YEL017C-A_id001	chrV	122091	122964	-	874	7823
YEL017W_id001	chrV	123176	124767	+	1592	444
YEL018W_id001	chrV	121437	122462	+	1026	93
YEL019C_id001	chrV	120343	121311	-	969	9
YEL020W-A_id001	chrV	116531	117566	+	1036	159
YEL021W_id002	chrV	116112	117120	+	1009	0
YEL022W_id001	chrV	111340	115873	+	4534	223
YEL023C_id001	chrV	108378	111112	-	2735	46
YEL024W_id003	chrV	107159	108524	+	1366	357
YEL026W_id001	chrV	100905	102394	+	1490	1190
YEL027W_id003	chrV	100706	101634	+	929	11
YEL028W_id001	chrV	97084	99203	+	2120	26
YEL029C_id001	chrV	96494	97909	-	1416	83
YEL030W_id001	chrV	94191	96948	+	2758	30
YEL031W_id001	chrV	90187	94007	+	3821	1501
YEL032W_id003	chrV	86853	90004	+	3152	250
YEL034C-A_id005	chrV	85440	86268	-	829	8
YEL034W_id001	chrV	85195	86368	+	1174	4739
YEL036C_id001	chrV	82971	84832	-	1862	145
YEL037C_id003	chrV	81215	82788	-	1574	318
YEL038W_id003	chrV	80443	81364	+	922	229
YEL039C_id007	chrV	79521	80170	-	650	837
YEL040W_id001	chrV	78005	79662	+	1658	749
YEL041W_tx0	chrV	75919	77556	+	1638	15
YEL042W_id002	chrV	73626	75903	+	2278	686
YEL043W_id001	chrV	70433	73436	+	3004	127
YEL044W_id001	chrV	69050	70395	+	1346	203
YEL046C_id001	chrV	67007	68910	-	1904	808
YEL047C_tx0	chrV	65260	66822	-	1563	118
YEL048C_id004	chrV	64089	65265	-	1177	37
YEL049W_id005	chrV	63710	64235	+	526	0
YEL050C_id001	chrV	59524	61031	-	1508	190
YEL050W-A_id001	chrV	59495	59807	+	313	0
YEL051W_id001	chrV	58312	59359	+	1048	1372
YEL052W_id002	chrV	56343	58169	+	1827	681
YEL053C_id002	chrV	53794	56185	-	2392	61
YEL054C_id003	chrV	52181	53254	-	1074	9846
YEL055C_id001	chrV	48281	51594	-	3314	459
YEL056W_id004	chrV	47130	48483	+	1354	143
YEL058W_id001	chrV	43208	45326	+	2119	943
YEL059C-A_id001	chrV	42329	43077	-	749	47
YEL060C_id008	chrV	39811	42008	-	2198	718
YEL061C_id001	chrV	36279	39660	-	3382	95
YEL062W_id002	chrV	34386	36393	+	2008	20
YEL063C_id001	chrV	31377	33713	-	2337	314
YEL064C_id001	chrV	29469	31299	-	1831	81
YEL065W_id001	chrV	27345	29608	+	2264	51
YEL066W_id004	chrV	26117	27291	+	1175	130
YEL068C_id001	chrV	25397	26510	-	1114	128
YEL069C_tx0	chrV	21412	23256	-	1845	1
YEL071W_id002	chrV	16326	18109	+	1784	480
YEL072W_id001	chrV	13584	14756	+	1173	30
YEL073C_id004	chrV	6526	7684	-	1159	349
YER001W_id001	chrV	153471	156098	+	2628	292
YER002W_id001	chrV	156369	157606	+	1238	187
YER003C_id001	chrV	157442	159162	-	1721	1354
YER004W_id003	chrV	159284	160536	+	1253	351
YER005W_id001	chrV	160501	162733	+	2233	241
YER006W_id001	chrV	162684	164511	+	1828	781
YER007C-A_id001	chrV	165671	166910	-	1240	382
YER007W_id001	chrV	164486	166230	+	1745	27
YER008C_id002	chrV	167724	171884	-	4161	337
YER009W_id001	chrV	172050	172753	+	704	1276
YER010C_id001	chrV	172546	173440	-	895	62
YER011W_id002	chrV	175194	176279	+	1086	484
YER012W_id001	chrV	177720	178639	+	920	896
YER013W_tx0	chrV	178816	182403	+	3588	92
YER014C-A_tx0	chrV	183606	184725	-	1120	4
YER014W_id001	chrV	182546	184349	+	1804	263
YER015W_tx0	chrV	184516	186900	+	2385	13
YER016W_id004	chrV	188225	189429	+	1205	45
YER017C_id002	chrV	189340	191884	-	2545	277
YER018C_id002	chrV	191885	193907	-	2023	91
YER019C-A_id001	chrV	192438	194592	-	2155	1944
YER019W_id003	chrV	192751	194318	+	1568	127
YER020W_id001	chrV	195040	197181	+	2142	145
YER021W_id003	chrV	196886	198650	+	1765	267
YER022W_id002	chrV	198776	200974	+	2199	74
YER023W_id002	chrV	200997	202153	+	1157	3175
YER024W_tx0	chrV	202167	205088	+	2922	118
YER025W_id002	chrV	205193	207132	+	1940	953
YER026C_id001	chrV	207416	208539	-	1124	818
YER027C_id002	chrV	208683	210308	-	1626	314
YER028C_id001	chrV	210238	211944	-	1707	14
YER029C_id001	chrV	212475	213481	-	1007	262
YER030W_id005	chrV	213349	214098	+	750	411
YER031C_id002	chrV	213769	214782	-	1014	525
YER032W_id001	chrV	214963	217951	+	2989	77
YER033C_tx0	chrV	217932	221312	-	3381	117
YER034W_id001	chrV	221807	222744	+	938	5
YER035W_id004	chrV	222324	223217	+	894	341
YER036C_id009	chrV	223237	225236	-	2000	2160
YER037W_id006	chrV	225866	227074	+	1209	91
YER038C_id001	chrV	226056	228262	-	2207	24
YER038W-A_id003	chrV	228379	229572	+	1194	0
YER039C_id001	chrV	228360	229450	-	1091	45
YER039C-A_id001	chrV	228799	229507	-	709	0
YER040W_id003	chrV	229710	232250	+	2541	106
YER041W_id002	chrV	232375	234905	+	2531	17
YER042W_id001	chrV	234841	235703	+	863	200
YER043C_id001	chrV	235535	237221	-	1687	1722
YER044C_id003	chrV	237439	238423	-	985	732
YER044C-A_tx0	chrV	238335	239799	-	1465	2
YER045C_id001	chrV	239914	241801	-	1888	107
YER046W_id001	chrV	242514	243707	+	1194	109
YER047C_tx0	chrV	243685	246528	-	2844	69
YER048C_id001	chrV	246581	248234	-	1654	445
YER048W-A_id001	chrV	250637	251721	+	1085	287
YER049W_id003	chrV	251629	253754	+	2126	478
YER050C_id001	chrV	253654	254444	-	791	279
YER051W_id001	chrV	254643	256152	+	1510	8
YER052C_id001	chrV	256214	258068	-	1855	36
YER053C_id003	chrV	258594	260023	-	1430	2665
YER053C-A_id001	chrV	260560	261280	-	721	111
YER054C_tx0	chrV	261927	263723	-	1797	136
YER055C_id001	chrV	263733	265844	-	2112	1822
YER056C_id001	chrV	264973	269343	-	4371	1726
YER056C-A_id002	chrV	269344	270757	-	1414	2519
YER057C_id001	chrV	270647	271538	-	892	124
YER058W_id003	chrV	271706	272239	+	534	83
YER059W_id001	chrV	272442	274466	+	2025	113
YER060W_id001	chrV	274526	276250	+	1725	189
YER060W-A_id001	chrV	276488	278311	+	1824	50
YER061C_id001	chrV	277831	279711	-	1881	137
YER062C_id001	chrV	279692	280839	-	1148	420
YER063W_id002	chrV	281587	282591	+	1005	808
YER064C_id001	chrV	281575	284306	-	2732	292
YER065C_id001	chrV	285114	287255	-	2142	75
YER066W_id002	chrV	289300	290938	+	1639	150
YER067W_id001	chrV	291787	292745	+	959	2945
YER068W_id002	chrV	292930	294924	+	1995	129
YER069W_id001	chrV	295335	298162	+	2828	230
YER070W_id002	chrV	298872	301822	+	2951	730
YER071C_id001	chrV	301703	302487	-	785	124
YER072W_id002	chrV	302569	303341	+	773	697
YER073W_id001	chrV	303339	306296	+	2958	978
YER074W_id005	chrV	306246	307350	+	1105	11559
YER074W-A_id002	chrV	307639	308520	+	882	362
YER075C_tx0	chrV	308288	311224	-	2937	81
YER076C_id006	chrV	312439	313918	-	1480	47
YER077C_id001	chrV	314426	316778	-	2353	46
YER078C_id002	chrV	316692	318552	-	1861	65
YER078W-A_id001	chrV	316769	318863	+	2095	2
YER079W_id003	chrV	318839	319828	+	990	436
YER080W_id005	chrV	319918	321940	+	2023	261
YER081W_id001	chrV	322213	324278	+	2066	365
YER082C_id002	chrV	323934	325995	-	2062	92
YER083C_id005	chrV	325946	327064	-	1119	389
YER085C_id001	chrV	327475	328288	-	814	8
YER086W_id001	chrV	328332	330346	+	2015	587
YER087C-B_id002	chrV	332218	332873	-	656	1129
YER087W_id001	chrV	330512	332470	+	1959	54
YER088C_id001	chrV	333024	335458	-	2435	594
YER088C-A_id001	chrV	335262	337294	-	2033	26
YER089C_id003	chrV	335862	337679	-	1818	53
YER090W_id003	chrV	337911	339718	+	1808	909
YER091C_id002	chrV	339639	342381	-	2743	2534
YER092W_id002	chrV	342846	343656	+	811	285
YER093C_tx0	chrV	343195	347637	-	4443	86
YER093C-A_id004	chrV	347774	348423	-	650	87
YER094C_id004	chrV	348575	349676	-	1102	990
YER095W_id002	chrV	349913	351605	+	1693	253
YER096W_id003	chrV	351534	353265	+	1732	8
YER098W_id002	chrV	355283	357934	+	2652	94
YER099C_id002	chrV	357212	359080	-	1869	206
YER100W_id002	chrV	359276	360415	+	1140	319
YER101C_id002	chrV	360322	361876	-	1555	97
YER102W_id002	chrV	362714	364048	+	1335	9687
YER103W_id001	chrV	363853	366637	+	2785	666
YER104W_id003	chrV	366784	368486	+	1703	60
YER105C_id001	chrV	367593	372032	-	4440	314
YER106W_tx0	chrV	372301	373359	+	1059	2
YER107C_id001	chrV	373204	374732	-	1529	235
YER110C_id003	chrV	378610	382244	-	3635	868
YER111C_tx0	chrV	382470	385901	-	3432	32
YER112W_id001	chrV	387131	387910	+	780	403
YER113C_id003	chrV	387794	390207	-	2414	93
YER114C_tx0	chrV	390465	393737	-	3273	74
YER115C_id002	chrV	394179	395818	-	1640	127
YER116C_id005	chrV	394899	396272	-	1374	8
YER117W_id001	chrV	395711	397716	+	2006	8354
YER118C_id004	chrV	397773	399354	-	1582	114
YER119C_id005	chrV	399335	400864	-	1530	135
YER120W_id004	chrV	401047	402104	+	1058	3637
YER121W_id003	chrV	402229	402912	+	684	20
YER122C_id004	chrV	402724	404433	-	1710	249
YER123W_id001	chrV	404625	406936	+	2312	176
YER124C_id002	chrV	406818	409103	-	2286	320
YER125W_id001	chrV	409685	413015	+	3331	348
YER126C_id001	chrV	412891	414281	-	1391	329
YER127W_id002	chrV	414457	415753	+	1297	127
YER128W_id001	chrV	415854	417079	+	1226	42
YER129W_tx0	chrV	417256	420834	+	3579	47
YER130C_id002	chrV	420863	422542	-	1680	158
YER131W_id001	chrV	423445	424454	+	1010	5161
YER132C_tx0	chrV	425063	430474	-	5412	80
YER133W_id003	chrV	432426	434424	+	1999	837
YER134C_id001	chrV	436308	437979	-	1672	258
YER136W_id002	chrV	439461	441300	+	1840	262
YER137C_id004	chrV	441206	441919	-	714	18
YER139C_id004	chrV	449837	451399	-	1563	51
YER140W_id001	chrV	451493	453628	+	2136	45
YER141W_id007	chrV	453380	455150	+	1771	211
YER142C_id001	chrV	455060	456384	-	1325	104
YER143W_id003	chrV	456261	457810	+	1550	114
YER144C_id001	chrV	457689	460317	-	2629	65
YER145C_id001	chrV	460290	461758	-	1469	268
YER146W_id002	chrV	462163	462951	+	789	367
YER147C_id010	chrV	462863	464882	-	2020	101
YER148W_id001	chrV	465114	466372	+	1259	431
YER149C_id002	chrV	466130	467563	-	1434	56
YER150W_id001	chrV	467715	468982	+	1268	2352
YER151C_id001	chrV	469617	472548	-	2932	264
YER152C_id004	chrV	472620	474562	-	1943	473
YER153C_tx0	chrV	473916	474830	-	915	0
YER154W_id003	chrV	474311	476293	+	1983	94
YER155C_tx0	chrV	476220	482873	-	6654	928
YER156C_id001	chrV	483219	484628	-	1410	1098
YER157W_id002	chrV	484772	487274	+	2503	123
YER158C_id003	chrV	488736	490782	-	2047	172
YER159C_id001	chrV	491282	492141	-	860	508
YER161C_id005	chrV	499078	500416	-	1339	324
YER162C_tx0	chrV	500505	502919	-	2415	118
YER163C_id002	chrV	502982	503902	-	921	136
YER164W_tx0	chrV	505367	509923	+	4557	347
YER165W_id006	chrV	510231	512308	+	2078	2666
YER166W_tx0	chrV	512719	517584	+	4866	236
YER167W_id001	chrV	517790	520781	+	2992	90
YER168C_id005	chrV	520934	522724	-	1791	121
YER169W_id001	chrV	523079	525967	+	2889	321
YER170W_id006	chrV	525943	527033	+	1091	9
YER171W_id003	chrV	526959	529547	+	2589	92
YER172C_tx0	chrV	529405	536046	-	6642	356
YER173W_tx0	chrV	536275	538404	+	2130	16
YER174C_id001	chrV	538335	539320	-	986	19
YER175C_id001	chrV	539176	541451	-	2276	284
YER175W-A_id001	chrV	539499	541575	+	2077	4
YER176W_id004	chrV	541670	545169	+	3500	236
YER177W_id002	chrV	545199	546589	+	1391	5886
YER178W_id005	chrV	546805	548344	+	1540	2741
YER179W_tx0	chrV	548396	549642	+	1247	30
YER180C_id001	chrV	549668	551095	-	1428	70
YER180C-A_id003	chrV	550193	551170	-	978	3
YER181C_id001	chrV	551422	552408	-	987	1
YER182W_id002	chrV	552347	553357	+	1011	169
YER183C_id001	chrV	553242	554032	-	791	123
YER184C_id001	chrV	556085	558754	-	2670	7
YER185W_id001	chrV	558961	560400	+	1440	19
YER186C_id002	chrV	561200	562770	-	1571	203
YER187W_id001	chrV	565535	566856	+	1322	40
YER188W_id002	chrV	567725	568989	+	1265	28
YER190W_tx0	chrV	571455	576650	+	5196	0
YFL001W_id002	chrVI	147073	148494	+	1422	52
YFL002C_id003	chrVI	144976	146970	-	1995	180
YFL003C_tx0	chrVI	134396	137182	-	2787	2
YFL004W_id002	chrVI	131652	134510	+	2859	674
YFL005W_id002	chrVI	130102	131202	+	1101	550
YFL007W_tx0	chrVI	123454	130035	+	6582	492
YFL008W_tx0	chrVI	119404	123231	+	3828	167
YFL009W_id001	chrVI	115965	118621	+	2657	150
YFL010C_id002	chrVI	114731	115760	-	1030	798
YFL010W-A_tx0	chrVI	114965	115399	+	435	4
YFL011W_tx0	chrVI	112320	114110	+	1791	16
YFL012W_id001	chrVI	110586	111546	+	961	9
YFL013C_id001	chrVI	107621	110015	-	2395	77
YFL014W_id001	chrVI	106830	107779	+	950	3372
YFL016C_id001	chrVI	104598	106329	-	1732	226
YFL017C_id001	chrVI	103590	104470	-	881	112
YFL017W-A_id002	chrVI	103365	103998	+	634	38
YFL018C_id001	chrVI	101497	103218	-	1722	1259
YFL020C_id001	chrVI	99116	100293	-	1178	13
YFL021C-A_id001	chrVI	95449	97535	-	2087	14
YFL021W_id001	chrVI	95786	97617	+	1832	158
YFL022C_id005	chrVI	93384	95083	-	1700	1113
YFL023W_id002	chrVI	90962	93476	+	2515	75
YFL024C_id001	chrVI	87443	90648	-	3206	93
YFL025C_tx0	chrVI	84020	87259	-	3240	51
YFL026W_tx0	chrVI	82555	84000	+	1446	1284
YFL027C_id001	chrVI	80348	81963	-	1616	134
YFL028C_id001	chrVI	79210	80243	-	1034	136
YFL029C_id002	chrVI	77991	79215	-	1225	19
YFL030W_tx0	chrVI	76806	78113	+	1308	5
YFL031W_id001	chrVI	75113	76624	+	1512	2392
YFL033C_tx0	chrVI	68990	74452	-	5463	110
YFL034C-A_id001	chrVI	64061	64977	-	917	116
YFL034C-B_id001	chrVI	62812	64057	-	1246	71
YFL034W_id002	chrVI	65307	68810	+	3504	211
YFL036W_tx0	chrVI	58757	62962	+	4206	376
YFL037W_id002	chrVI	56236	57934	+	1699	631
YFL038C_id002	chrVI	55139	56053	-	915	709
YFL039C_id002	chrVI	52973	54903	-	1931	23842
YFL041W_id001	chrVI	49117	51189	+	2073	239
YFL041W-A_id001	chrVI	47859	48986	+	1128	118
YFL042C_id001	chrVI	45630	47777	-	2148	439
YFL044C_id001	chrVI	44388	45595	-	1208	0
YFL045C_id001	chrVI	43468	45460	-	1993	5263
YFL046W_id002	chrVI	42615	43587	+	973	117
YFL047W_id002	chrVI	40403	42665	+	2263	63
YFL048C_id001	chrVI	38695	40222	-	1528	226
YFL049W_id004	chrVI	36772	38821	+	2050	73
YFL050C_tx0	chrVI	33147	35873	-	2727	19
YFL053W_tx0	chrVI	23398	25323	+	1926	12
YFL055W_id001	chrVI	16682	19085	+	2404	47
YFL058W_tx0	chrVI	12904	14076	+	1173	2
YFL059W_tx0	chrVI	11338	12384	+	1047	6
YFL060C_tx0	chrVI	10176	10994	-	819	4
YFL062W_tx0	chrVI	6401	7690	+	1290	8
YFR001W_id002	chrVI	148988	149850	+	863	290
YFR002W_id002	chrVI	149988	152650	+	2663	187
YFR003C_id002	chrVI	152443	153187	-	745	280
YFR004W_id003	chrVI	153322	154412	+	1091	882
YFR005C_id002	chrVI	154273	155920	-	1648	101
YFR006W_id001	chrVI	155862	157840	+	1979	558
YFR007W_id001	chrVI	159224	160429	+	1206	2
YFR008W_id001	chrVI	160196	161547	+	1352	28
YFR009W_id001	chrVI	162412	164813	+	2402	2
YFR009W-A_id001	chrVI	162827	164940	+	2114	60
YFR010W_id002	chrVI	164975	166660	+	1686	942
YFR011C_id001	chrVI	166525	167302	-	778	217
YFR012W_tx0	chrVI	167863	168621	+	759	0
YFR012W-A_id001	chrVI	167964	169543	+	1580	8
YFR013W_id002	chrVI	169866	172427	+	2562	156
YFR014C_id002	chrVI	172315	174005	-	1691	290
YFR015C_id003	chrVI	174088	176480	-	2393	1014
YFR016C_id002	chrVI	176998	180837	-	3840	542
YFR017C_id001	chrVI	182154	183837	-	1684	603
YFR018C_id006	chrVI	182957	184282	-	1326	2
YFR019W_tx0	chrVI	184477	191463	+	6987	266
YFR020W_id002	chrVI	191794	193833	+	2040	168
YFR021W_id001	chrVI	194697	196512	+	1816	189
YFR022W_id001	chrVI	196565	199196	+	2632	176
YFR023W_tx0	chrVI	199849	201834	+	1986	18
YFR024C-A_id001	chrVI	201729	203658	-	1930	464
YFR025C_id003	chrVI	203600	204790	-	1191	124
YFR026C_id002	chrVI	205502	207225	-	1724	27
YFR027W_id001	chrVI	207380	208430	+	1051	2
YFR028C_id001	chrVI	208337	210160	-	1824	47
YFR029W_id001	chrVI	210837	213045	+	2209	68
YFR030W_id002	chrVI	213193	216476	+	3284	146
YFR031C_tx0	chrVI	216469	220131	-	3663	302
YFR031C-A_id001	chrVI	220319	221767	-	1449	11712
YFR032C_id002	chrVI	221988	223036	-	1049	8
YFR032C-A_id002	chrVI	223162	223964	-	803	6656
YFR033C_id003	chrVI	224182	225525	-	1344	682
YFR034C_id001	chrVI	224646	225993	-	1348	0
YFR034W-A_id003	chrVI	225560	226609	+	1050	336
YFR036W_id007	chrVI	226913	227476	+	564	6
YFR037C_id001	chrVI	227336	229219	-	1884	263
YFR038W_id002	chrVI	229362	232029	+	2668	179
YFR039C_id001	chrVI	231945	233687	-	1743	112
YFR040W_tx0	chrVI	234217	237375	+	3159	115
YFR041C_id003	chrVI	237233	238300	-	1068	76
YFR042W_id005	chrVI	238413	239385	+	973	67
YFR043C_id002	chrVI	239039	239867	-	829	74
YFR044C_id007	chrVI	239944	241661	-	1718	1616
YFR045W_id005	chrVI	241982	243136	+	1155	174
YFR046C_id001	chrVI	242814	244179	-	1366	38
YFR047C_id002	chrVI	244007	245201	-	1195	499
YFR048W_id002	chrVI	246108	248209	+	2102	152
YFR049W_id003	chrVI	248350	249125	+	776	241
YFR050C_id001	chrVI	248900	249947	-	1048	361
YFR051C_id002	chrVI	250047	251842	-	1796	673
YFR052C-A_id013	chrVI	253422	254620	-	1199	6536
YFR052W_id001	chrVI	252446	253577	+	1132	315
YFR053C_id030	chrVI	253523	255160	-	1638	228
YFR054C_id001	chrVI	258567	259937	-	1371	0
YFR055W_id001	chrVI	263663	265704	+	2042	251
YGL001C_id001	chrVII	495330	496774	-	1445	495
YGL002W_id002	chrVII	494406	495421	+	1016	269
YGL003C_id004	chrVII	492285	494249	-	1965	110
YGL004C_id001	chrVII	490571	491971	-	1401	6
YGL005C_id001	chrVII	489497	490935	-	1439	110
YGL006W_tx0	chrVII	485896	489567	+	3672	667
YGL007C-A_id001	chrVII	482644	483949	-	1306	19
YGL007W_id002	chrVII	483202	484287	+	1086	9
YGL008C_id001	chrVII	479380	482905	-	3526	11420
YGL009C_id001	chrVII	476115	478707	-	2593	1336
YGL010W_id002	chrVII	475438	476282	+	845	67
YGL011C_id003	chrVII	474200	475272	-	1073	689
YGL012W_id001	chrVII	472818	474684	+	1867	945
YGL013C_tx0	chrVII	468967	472323	-	3357	65
YGL014W_id001	chrVII	465720	468896	+	3177	215
YGL015C_id001	chrVII	464796	465693	-	898	4
YGL016W_id001	chrVII	461610	465103	+	3494	189
YGL017W_id001	chrVII	459660	461519	+	1860	85
YGL018C_id003	chrVII	458843	459716	-	874	36
YGL019W_id002	chrVII	458014	459108	+	1095	547
YGL020C_id001	chrVII	457075	457978	-	904	466
YGL021W_tx0	chrVII	454760	457192	+	2433	128
YGL022W_id002	chrVII	452331	454726	+	2396	955
YGL023C_id001	chrVII	450069	452153	-	2085	85
YGL025C_tx0	chrVII	448639	449982	-	1344	185
YGL026C_id003	chrVII	446250	448563	-	2314	1954
YGL027C_id002	chrVII	443550	446182	-	2633	251
YGL028C_id001	chrVII	440982	443316	-	2335	278
YGL029W_id002	chrVII	439782	440606	+	825	319
YGL030W_id002	chrVII	439041	439908	+	868	16166
YGL031C_id005	chrVII	437223	438447	-	1225	10679
YGL032C_id002	chrVII	436470	437054	-	585	227
YGL033W_tx0	chrVII	435600	436526	+	927	17
YGL035C_tx0	chrVII	431423	433087	-	1665	6
