# Program:featureCounts v2.0.0; Command:"featureCounts" "-p" "-T" "4" "-s" "2" "-t" "primary_transcript" "-g" "ID" "-a" "A4_sample_longest_full_ORF_with_constructs.gff" "-o" "A4_counts.txt" "A4_aln.bam" "-R" "BAM" 
Geneid	Chr	Start	End	Strand	Length	A4_aln.bam
YER048W-A_id001	chrV	250637	251721	+	1085	163
YER049W_id003	chrV	251629	253754	+	2126	308
YER050C_id001	chrV	253654	254444	-	791	198
YER051W_id001	chrV	254643	256152	+	1510	9
YER052C_id001	chrV	256214	258068	-	1855	16
YER053C_id003	chrV	258594	260023	-	1430	1508
YER053C-A_id001	chrV	260560	261280	-	721	67
YER054C_tx0	chrV	261927	263723	-	1797	51
YER055C_id001	chrV	263733	265844	-	2112	1229
YER056C_id001	chrV	264973	269343	-	4371	1254
YER056C-A_id002	chrV	269344	270757	-	1414	1460
YER057C_id001	chrV	270647	271538	-	892	70
YER058W_id003	chrV	271706	272239	+	534	56
YER059W_id001	chrV	272442	274466	+	2025	59
YER060W_id001	chrV	274526	276250	+	1725	104
YER060W-A_id001	chrV	276488	278311	+	1824	18
YER061C_id001	chrV	277831	279711	-	1881	100
YER062C_id001	chrV	279692	280839	-	1148	212
YER063W_id002	chrV	281587	282591	+	1005	443
YER064C_id001	chrV	281575	284306	-	2732	150
YER065C_id001	chrV	285114	287255	-	2142	23
YER066W_id002	chrV	289300	290938	+	1639	73
YER067W_id001	chrV	291787	292745	+	959	1586
YER068W_id002	chrV	292930	294924	+	1995	60
YER069W_id001	chrV	295335	298162	+	2828	119
YER070W_id002	chrV	298872	301822	+	2951	407
YER071C_id001	chrV	301703	302487	-	785	75
YER072W_id002	chrV	302569	303341	+	773	396
YER073W_id001	chrV	303339	306296	+	2958	544
YER074W_id005	chrV	306246	307350	+	1105	6677
YER074W-A_id002	chrV	307639	308520	+	882	194
YER075C_tx0	chrV	308288	311224	-	2937	38
YER076C_id006	chrV	312439	313918	-	1480	14
YER077C_id001	chrV	314426	316778	-	2353	31
YER078C_id002	chrV	316692	318552	-	1861	36
YER078W-A_id001	chrV	316769	318863	+	2095	2
YER079W_id003	chrV	318839	319828	+	990	243
YER080W_id005	chrV	319918	321940	+	2023	188
YER081W_id001	chrV	322213	324278	+	2066	213
YER082C_id002	chrV	323934	325995	-	2062	67
YER083C_id005	chrV	325946	327064	-	1119	195
YER085C_id001	chrV	327475	328288	-	814	1
YER086W_id001	chrV	328332	330346	+	2015	344
YER087C-B_id002	chrV	332218	332873	-	656	627
YER087W_id001	chrV	330512	332470	+	1959	37
YER088C_id001	chrV	333024	335458	-	2435	297
YER088C-A_id001	chrV	335262	337294	-	2033	13
YER089C_id003	chrV	335862	337679	-	1818	43
YER090W_id003	chrV	337911	339718	+	1808	548
YER091C_id002	chrV	339639	342381	-	2743	1491
YER092W_id002	chrV	342846	343656	+	811	186
YER093C_tx0	chrV	343195	347637	-	4443	37
YER093C-A_id004	chrV	347774	348423	-	650	33
YER094C_id004	chrV	348575	349676	-	1102	614
YER095W_id002	chrV	349913	351605	+	1693	145
YER096W_id003	chrV	351534	353265	+	1732	5
YER098W_id002	chrV	355283	357934	+	2652	56
YER099C_id002	chrV	357212	359080	-	1869	101
YER100W_id002	chrV	359276	360415	+	1140	198
YER101C_id002	chrV	360322	361876	-	1555	61
YER102W_id002	chrV	362714	364048	+	1335	5407
YER103W_id001	chrV	363853	366637	+	2785	376
YER104W_id003	chrV	366784	368486	+	1703	46
YER105C_id001	chrV	367593	372032	-	4440	166
YER106W_tx0	chrV	372301	373359	+	1059	6
YER107C_id001	chrV	373204	374732	-	1529	165
YER110C_id003	chrV	378610	382244	-	3635	544
YER111C_tx0	chrV	382470	385901	-	3432	19
YER112W_id001	chrV	387131	387910	+	780	223
YER113C_id003	chrV	387794	390207	-	2414	59
YER114C_tx0	chrV	390465	393737	-	3273	34
YER115C_id002	chrV	394179	395818	-	1640	67
YER116C_id005	chrV	394899	396272	-	1374	1
YER117W_id001	chrV	395711	397716	+	2006	5158
YER118C_id004	chrV	397773	399354	-	1582	58
YER119C_id005	chrV	399335	400864	-	1530	76
YER120W_id004	chrV	401047	402104	+	1058	2252
YER121W_id003	chrV	402229	402912	+	684	9
YER122C_id004	chrV	402724	404433	-	1710	136
YER123W_id001	chrV	404625	406936	+	2312	81
YER124C_id002	chrV	406818	409103	-	2286	215
YER125W_id001	chrV	409685	413015	+	3331	201
YER126C_id001	chrV	412891	414281	-	1391	190
YER127W_id002	chrV	414457	415753	+	1297	75
YER128W_id001	chrV	415854	417079	+	1226	18
YER129W_tx0	chrV	417256	420834	+	3579	29
YER130C_id002	chrV	420863	422542	-	1680	84
YER131W_id001	chrV	423445	424454	+	1010	2662
YER132C_tx0	chrV	425063	430474	-	5412	60
YER133W_id003	chrV	432426	434424	+	1999	554
YER134C_id001	chrV	436308	437979	-	1672	148
YER136W_id002	chrV	439461	441300	+	1840	151
YER137C_id004	chrV	441206	441919	-	714	10
YER139C_id004	chrV	449837	451399	-	1563	26
YER140W_id001	chrV	451493	453628	+	2136	37
YER141W_id007	chrV	453380	455150	+	1771	120
YER142C_id001	chrV	455060	456384	-	1325	68
YER143W_id003	chrV	456261	457810	+	1550	59
YER144C_id001	chrV	457689	460317	-	2629	32
YER145C_id001	chrV	460290	461758	-	1469	196
YER146W_id002	chrV	462163	462951	+	789	230
YER147C_id010	chrV	462863	464882	-	2020	44
YER148W_id001	chrV	465114	466372	+	1259	278
YER149C_id002	chrV	466130	467563	-	1434	35
YER150W_id001	chrV	467715	468982	+	1268	1100
YER151C_id001	chrV	469617	472548	-	2932	178
YER152C_id004	chrV	472620	474562	-	1943	279
YER153C_tx0	chrV	473916	474830	-	915	0
YER154W_id003	chrV	474311	476293	+	1983	59
YER155C_tx0	chrV	476220	482873	-	6654	521
YER156C_id001	chrV	483219	484628	-	1410	648
YER157W_id002	chrV	484772	487274	+	2503	90
YER158C_id003	chrV	488736	490782	-	2047	101
YER159C_id001	chrV	491282	492141	-	860	302
YER161C_id005	chrV	499078	500416	-	1339	197
YER162C_tx0	chrV	500505	502919	-	2415	79
YER163C_id002	chrV	502982	503902	-	921	80
YER164W_tx0	chrV	505367	509923	+	4557	212
YER165W_id006	chrV	510231	512308	+	2078	1603
YER166W_tx0	chrV	512719	517584	+	4866	131
YER167W_id001	chrV	517790	520781	+	2992	47
YER168C_id005	chrV	520934	522724	-	1791	67
YER169W_id001	chrV	523079	525967	+	2889	168
YER170W_id006	chrV	525943	527033	+	1091	8
YER171W_id003	chrV	526959	529547	+	2589	66
YER172C_tx0	chrV	529405	536046	-	6642	189
YER173W_tx0	chrV	536275	538404	+	2130	9
YER174C_id001	chrV	538335	539320	-	986	7
YER175C_id001	chrV	539176	541451	-	2276	173
YER175W-A_id001	chrV	539499	541575	+	2077	3
YER176W_id004	chrV	541670	545169	+	3500	128
YER177W_id002	chrV	545199	546589	+	1391	3364
YER178W_id005	chrV	546805	548344	+	1540	1440
YER179W_tx0	chrV	548396	549642	+	1247	9
YER180C_id001	chrV	549668	551095	-	1428	44
YER180C-A_id003	chrV	550193	551170	-	978	0
YER181C_id001	chrV	551422	552408	-	987	1
YER182W_id002	chrV	552347	553357	+	1011	85
YER183C_id001	chrV	553242	554032	-	791	83
YER184C_id001	chrV	556085	558754	-	2670	4
YER185W_id001	chrV	558961	560400	+	1440	10
YER186C_id002	chrV	561200	562770	-	1571	111
YER187W_id001	chrV	565535	566856	+	1322	30
YER188W_id002	chrV	567725	568989	+	1265	23
YER190W_tx0	chrV	571455	576650	+	5196	0
YFL001W_id002	chrVI	147073	148494	+	1422	37
YFL002C_id003	chrVI	144976	146970	-	1995	131
YFL003C_tx0	chrVI	134396	137182	-	2787	2
YFL004W_id002	chrVI	131652	134510	+	2859	430
YFL005W_id002	chrVI	130102	131202	+	1101	311
YFL007W_tx0	chrVI	123454	130035	+	6582	317
YFL008W_tx0	chrVI	119404	123231	+	3828	100
YFL009W_id001	chrVI	115965	118621	+	2657	53
YFL010C_id002	chrVI	114731	115760	-	1030	447
YFL010W-A_tx0	chrVI	114965	115399	+	435	2
YFL011W_tx0	chrVI	112320	114110	+	1791	7
YFL012W_id001	chrVI	110586	111546	+	961	1
YFL013C_id001	chrVI	107621	110015	-	2395	56
YFL014W_id001	chrVI	106830	107779	+	950	1189
YFL016C_id001	chrVI	104598	106329	-	1732	124
YFL017C_id001	chrVI	103590	104470	-	881	50
YFL017W-A_id002	chrVI	103365	103998	+	634	11
YFL018C_id001	chrVI	101497	103218	-	1722	697
YFL020C_id001	chrVI	99116	100293	-	1178	1
YFL021C-A_id001	chrVI	95449	97535	-	2087	7
YFL021W_id001	chrVI	95786	97617	+	1832	88
YFL022C_id005	chrVI	93384	95083	-	1700	622
YFL023W_id002	chrVI	90962	93476	+	2515	67
YFL024C_id001	chrVI	87443	90648	-	3206	69
YFL025C_tx0	chrVI	84020	87259	-	3240	34
YFL026W_tx0	chrVI	82555	84000	+	1446	740
YFL027C_id001	chrVI	80348	81963	-	1616	62
YFL028C_id001	chrVI	79210	80243	-	1034	67
YFL029C_id002	chrVI	77991	79215	-	1225	15
YFL030W_tx0	chrVI	76806	78113	+	1308	3
YFL031W_id001	chrVI	75113	76624	+	1512	905
YFL033C_tx0	chrVI	68990	74452	-	5463	68
YFL034C-A_id001	chrVI	64061	64977	-	917	85
YFL034C-B_id001	chrVI	62812	64057	-	1246	42
YFL034W_id002	chrVI	65307	68810	+	3504	158
YFL036W_tx0	chrVI	58757	62962	+	4206	236
YFL037W_id002	chrVI	56236	57934	+	1699	417
YFL038C_id002	chrVI	55139	56053	-	915	341
YFL039C_id002	chrVI	52973	54903	-	1931	14017
YFL041W_id001	chrVI	49117	51189	+	2073	136
YFL041W-A_id001	chrVI	47859	48986	+	1128	94
YFL042C_id001	chrVI	45630	47777	-	2148	239
YFL044C_id001	chrVI	44388	45595	-	1208	0
YFL045C_id001	chrVI	43468	45460	-	1993	2805
YFL046W_id002	chrVI	42615	43587	+	973	72
YFL047W_id002	chrVI	40403	42665	+	2263	36
YFL048C_id001	chrVI	38695	40222	-	1528	137
YFL049W_id004	chrVI	36772	38821	+	2050	49
YFL050C_tx0	chrVI	33147	35873	-	2727	6
YFL053W_tx0	chrVI	23398	25323	+	1926	4
YFL055W_id001	chrVI	16682	19085	+	2404	24
YFL058W_tx0	chrVI	12904	14076	+	1173	0
YFL059W_tx0	chrVI	11338	12384	+	1047	3
YFL060C_tx0	chrVI	10176	10994	-	819	3
YFL062W_tx0	chrVI	6401	7690	+	1290	4
YFR001W_id002	chrVI	148988	149850	+	863	177
YFR002W_id002	chrVI	149988	152650	+	2663	108
YFR003C_id002	chrVI	152443	153187	-	745	207
YFR004W_id003	chrVI	153322	154412	+	1091	519
YFR005C_id002	chrVI	154273	155920	-	1648	55
YFR006W_id001	chrVI	155862	157840	+	1979	312
YFR007W_id001	chrVI	159224	160429	+	1206	1
YFR008W_id001	chrVI	160196	161547	+	1352	19
YFR009W_id001	chrVI	162412	164813	+	2402	4
YFR009W-A_id001	chrVI	162827	164940	+	2114	31
YFR010W_id002	chrVI	164975	166660	+	1686	606
YFR011C_id001	chrVI	166525	167302	-	778	120
YFR012W_tx0	chrVI	167863	168621	+	759	0
YFR012W-A_id001	chrVI	167964	169543	+	1580	4
YFR013W_id002	chrVI	169866	172427	+	2562	89
YFR014C_id002	chrVI	172315	174005	-	1691	165
YFR015C_id003	chrVI	174088	176480	-	2393	557
YFR016C_id002	chrVI	176998	180837	-	3840	328
YFR017C_id001	chrVI	182154	183837	-	1684	305
YFR018C_id006	chrVI	182957	184282	-	1326	0
YFR019W_tx0	chrVI	184477	191463	+	6987	158
YFR020W_id002	chrVI	191794	193833	+	2040	105
YFR021W_id001	chrVI	194697	196512	+	1816	124
YFR022W_id001	chrVI	196565	199196	+	2632	88
YFR023W_tx0	chrVI	199849	201834	+	1986	3
YFR024C-A_id001	chrVI	201729	203658	-	1930	243
YFR025C_id003	chrVI	203600	204790	-	1191	58
YFR026C_id002	chrVI	205502	207225	-	1724	14
YFR027W_id001	chrVI	207380	208430	+	1051	1
YFR028C_id001	chrVI	208337	210160	-	1824	29
YFR029W_id001	chrVI	210837	213045	+	2209	42
YFR030W_id002	chrVI	213193	216476	+	3284	85
YFR031C_tx0	chrVI	216469	220131	-	3663	156
YFR031C-A_id001	chrVI	220319	221767	-	1449	6616
YFR032C_id002	chrVI	221988	223036	-	1049	6
YFR032C-A_id002	chrVI	223162	223964	-	803	4130
YFR033C_id003	chrVI	224182	225525	-	1344	382
YFR034C_id001	chrVI	224646	225993	-	1348	2
YFR034W-A_id003	chrVI	225560	226609	+	1050	206
YFR036W_id007	chrVI	226913	227476	+	564	10
YFR037C_id001	chrVI	227336	229219	-	1884	150
YFR038W_id002	chrVI	229362	232029	+	2668	78
YFR039C_id001	chrVI	231945	233687	-	1743	58
YFR040W_tx0	chrVI	234217	237375	+	3159	51
YFR041C_id003	chrVI	237233	238300	-	1068	49
YFR042W_id005	chrVI	238413	239385	+	973	32
YFR043C_id002	chrVI	239039	239867	-	829	47
YFR044C_id007	chrVI	239944	241661	-	1718	1022
YFR045W_id005	chrVI	241982	243136	+	1155	116
YFR046C_id001	chrVI	242814	244179	-	1366	13
YFR047C_id002	chrVI	244007	245201	-	1195	284
YFR048W_id002	chrVI	246108	248209	+	2102	89
YFR049W_id003	chrVI	248350	249125	+	776	180
YFR050C_id001	chrVI	248900	249947	-	1048	212
YFR051C_id002	chrVI	250047	251842	-	1796	432
YFR052C-A_id013	chrVI	253422	254620	-	1199	2838
YFR052W_id001	chrVI	252446	253577	+	1132	160
YFR053C_id030	chrVI	253523	255160	-	1638	118
YFR054C_id001	chrVI	258567	259937	-	1371	0
YFR055W_id001	chrVI	263663	265704	+	2042	144
YGL001C_id001	chrVII	495330	496774	-	1445	254
YGL002W_id002	chrVII	494406	495421	+	1016	143
YGL003C_id004	chrVII	492285	494249	-	1965	66
YGL004C_id001	chrVII	490571	491971	-	1401	5
YGL005C_id001	chrVII	489497	490935	-	1439	61
YGL006W_tx0	chrVII	485896	489567	+	3672	339
YGL007C-A_id001	chrVII	482644	483949	-	1306	3
YGL007W_id002	chrVII	483202	484287	+	1086	10
YGL008C_id001	chrVII	479380	482905	-	3526	5940
YGL009C_id001	chrVII	476115	478707	-	2593	898
YGL010W_id002	chrVII	475438	476282	+	845	29
YGL011C_id003	chrVII	474200	475272	-	1073	355
YGL012W_id001	chrVII	472818	474684	+	1867	651
YGL013C_tx0	chrVII	468967	472323	-	3357	47
YGL014W_id001	chrVII	465720	468896	+	3177	106
YGL015C_id001	chrVII	464796	465693	-	898	0
YGL016W_id001	chrVII	461610	465103	+	3494	121
YGL017W_id001	chrVII	459660	461519	+	1860	75
YGL018C_id003	chrVII	458843	459716	-	874	14
YGL019W_id002	chrVII	458014	459108	+	1095	322
YGL020C_id001	chrVII	457075	457978	-	904	240
YGL021W_tx0	chrVII	454760	457192	+	2433	76
YGL022W_id002	chrVII	452331	454726	+	2396	539
YGL023C_id001	chrVII	450069	452153	-	2085	37
YGL025C_tx0	chrVII	448639	449982	-	1344	134
YGL026C_id003	chrVII	446250	448563	-	2314	1164
YGL027C_id002	chrVII	443550	446182	-	2633	152
YGL028C_id001	chrVII	440982	443316	-	2335	183
YGL029W_id002	chrVII	439782	440606	+	825	200
YGL030W_id002	chrVII	439041	439908	+	868	9650
YGL031C_id005	chrVII	437223	438447	-	1225	6263
YGL032C_id002	chrVII	436470	437054	-	585	98
YGL033W_tx0	chrVII	435600	436526	+	927	9
YGL035C_tx0	chrVII	431423	433087	-	1665	2
YGL037C_id002	chrVII	427158	428067	-	910	1652
YGL038C_id001	chrVII	424902	426916	-	2015	161
YGL039W_id006	chrVII	423450	425101	+	1652	63
YGL040C_id006	chrVII	419301	420680	-	1380	256
YGL041C-B_id002	chrVII	418560	419184	-	625	2
YGL041W-A_id004	chrVII	418809	419501	+	693	94
YGL043W_id002	chrVII	417479	418860	+	1382	153
YGL044C_id005	chrVII	415860	417264	-	1405	87
YGL045W_id001	chrVII	413730	415957	+	2228	44
YGL047W_id005	chrVII	411465	412279	+	815	31
YGL048C_id001	chrVII	409852	411314	-	1463	495
YGL049C_id004	chrVII	406693	409765	-	3073	240
YGL050W_id002	chrVII	405691	406865	+	1175	32
YGL051W_tx0	chrVII	403662	404516	+	855	2
YGL053W_id002	chrVII	402490	403626	+	1137	82
YGL054C_id002	chrVII	400538	401380	-	843	496
YGL055W_id001	chrVII	398536	400441	+	1906	1500
YGL056C_id004	chrVII	395953	397716	-	1764	18
YGL057C_id001	chrVII	394754	395866	-	1113	30
YGL058W_id001	chrVII	393658	394900	+	1243	145
YGL059W_id001	chrVII	392170	393891	+	1722	32
YGL060W_id001	chrVII	389935	392265	+	2331	22
YGL061C_id004	chrVII	388718	389779	-	1062	26
YGL062W_id008	chrVII	385140	388783	+	3644	215
YGL063W_id002	chrVII	383448	385226	+	1779	72
YGL064C_tx0	chrVII	381398	383233	-	1836	31
YGL065C_id002	chrVII	379637	381327	-	1691	116
YGL066W_id001	chrVII	377418	379778	+	2361	107
YGL067W_id002	chrVII	376046	377488	+	1443	120
YGL068W_id002	chrVII	375049	375941	+	893	262
YGL070C_id003	chrVII	374069	374861	-	793	76
YGL071W_id014	chrVII	371906	374252	+	2347	99
YGL073W_id001	chrVII	368424	371311	+	2888	57
YGL075C_id004	chrVII	366819	368283	-	1465	3
YGL076C_id002	chrVII	364219	366148	-	1930	3970
YGL077C_id005	chrVII	362141	364083	-	1943	307
YGL078C_id002	chrVII	360096	361986	-	1891	311
YGL079W_id001	chrVII	359407	360797	+	1391	38
YGL080W_id011	chrVII	358555	359306	+	752	110
YGL081W_id002	chrVII	357199	358628	+	1430	12
YGL082W_id002	chrVII	355737	357167	+	1431	142
YGL083W_id001	chrVII	352994	355652	+	2659	42
YGL084C_id002	chrVII	350391	352345	-	1955	105
YGL085W_id006	chrVII	349554	350620	+	1067	41
YGL086W_tx0	chrVII	347094	349493	+	2400	168
YGL087C_id002	chrVII	346205	346943	-	739	103
YGL089C_tx0	chrVII	344666	345178	-	513	1
YGL090W_id003	chrVII	343287	345261	+	1975	34
YGL091C_id006	chrVII	341905	343126	-	1222	129
YGL092W_id001	chrVII	337782	341915	+	4134	172
YGL093W_id002	chrVII	334846	337679	+	2834	57
YGL094C_tx0	chrVII	330993	334490	-	3498	43
YGL095C_id009	chrVII	328782	330685	-	1904	142
YGL096W_id007	chrVII	324810	326269	+	1460	59
YGL097W_id004	chrVII	321706	323346	+	1641	205
YGL098W_id003	chrVII	317289	319046	+	1758	102
YGL099W_id001	chrVII	314567	316611	+	2045	126
YGL100W_id002	chrVII	313156	314399	+	1244	141
YGL101W_id005	chrVII	312147	313116	+	970	122
YGL103W_id001	chrVII	308491	311999	+	3509	17506
YGL104C_id006	chrVII	308576	310189	-	1614	194
YGL105W_id004	chrVII	307264	308664	+	1401	301
YGL106W_id009	chrVII	306535	307168	+	634	88
YGL107C_id001	chrVII	304211	306332	-	2122	42
YGL108C_id002	chrVII	303225	304115	-	891	84
YGL110C_id003	chrVII	301371	303421	-	2051	116
YGL111W_id001	chrVII	299951	301697	+	1747	212
YGL112C_id002	chrVII	298048	299800	-	1753	114
YGL113W_id002	chrVII	295885	298184	+	2300	49
YGL114W_id002	chrVII	293226	295731	+	2506	206
YGL115W_id001	chrVII	291885	293114	+	1230	486
YGL116W_id001	chrVII	289645	291739	+	2095	100
YGL117W_id001	chrVII	288426	289786	+	1361	261
YGL119W_id001	chrVII	284156	286030	+	1875	124
YGL120C_id001	chrVII	281426	283993	-	2568	111
YGL121C_id003	chrVII	280549	281262	-	714	118
YGL122C_id003	chrVII	278548	280532	-	1985	151
YGL123W_id002	chrVII	277328	278470	+	1143	8598
YGL124C_tx0	chrVII	274655	276739	-	2085	3
YGL125W_id002	chrVII	272334	274614	+	2281	10
YGL126W_tx0	chrVII	270972	272264	+	1293	0
YGL127C_id001	chrVII	270174	270831	-	658	65
YGL128C_id002	chrVII	269080	270160	-	1081	10
YGL129C_id002	chrVII	267574	269164	-	1591	56
YGL130W_id004	chrVII	266065	267764	+	1700	120
YGL131C_tx0	chrVII	261523	265884	-	4362	61
YGL133W_tx0	chrVII	257682	261626	+	3945	104
YGL134W_id002	chrVII	255566	257264	+	1699	45
YGL135W_id002	chrVII	254577	255579	+	1003	14386
YGL136C_id001	chrVII	252763	254004	-	1242	26
YGL137W_id003	chrVII	249845	253055	+	3211	408
YGL139W_id004	chrVII	245402	248444	+	3043	58
YGL140C_id001	chrVII	241074	245199	-	4126	218
YGL141W_id001	chrVII	238292	241205	+	2914	100
YGL142C_id001	chrVII	236064	238164	-	2101	88
YGL143C_id001	chrVII	234569	236164	-	1596	85
YGL144C_id001	chrVII	232291	234521	-	2231	56
YGL145W_id003	chrVII	230173	232466	+	2294	18
YGL146C_id010	chrVII	228590	229860	-	1271	7
YGL147C_id001	chrVII	225888	228346	-	2459	1899
YGL148W_id001	chrVII	226259	227685	+	1427	800
YGL150C_tx0	chrVII	220979	225598	-	4620	368
YGL151W_id002	chrVII	217469	221007	+	3539	55
YGL153W_id001	chrVII	216211	217383	+	1173	76
YGL154C_id001	chrVII	215155	216112	-	958	10
YGL155W_id001	chrVII	213925	215625	+	1701	101
YGL156W_tx0	chrVII	210391	213792	+	3402	14
YGL157W_id001	chrVII	208875	210141	+	1267	154
YGL158W_id001	chrVII	206645	208696	+	2052	7
YGL159W_id003	chrVII	202705	204209	+	1505	89
YGL160W_id002	chrVII	200453	202429	+	1977	62
YGL161C_id004	chrVII	199055	200251	-	1197	300
YGL162W_id001	chrVII	197430	199211	+	1782	16
YGL163C_id006	chrVII	193572	196537	-	2966	94
YGL164C_id003	chrVII	191854	193365	-	1512	66
YGL166W_id001	chrVII	191089	192013	+	925	134
YGL167C_id002	chrVII	187414	190875	-	3462	302
YGL168W_tx0	chrVII	187439	187921	+	483	1
YGL169W_id003	chrVII	186003	187562	+	1560	35
YGL170C_tx0	chrVII	184028	185419	-	1392	2
YGL171W_id001	chrVII	182374	184383	+	2010	75
YGL172W_id002	chrVII	180656	182231	+	1576	134
YGL173C_tx0	chrVII	175402	180138	-	4737	734
YGL174W_id006	chrVII	174529	175541	+	1013	25
YGL175C_id001	chrVII	173045	174364	-	1320	1
YGL176C_id001	chrVII	171312	173961	-	2650	39
YGL178W_tx0	chrVII	167327	170696	+	3370	74
YGL179C_id003	chrVII	163358	165179	-	1822	57
YGL180W_id001	chrVII	159502	163108	+	3607	136
YGL181W_id001	chrVII	157529	159173	+	1645	55
YGL183C_tx0	chrVII	156418	157310	-	893	1
YGL184C_id002	chrVII	154504	156060	-	1557	67
YGL185C_id002	chrVII	152785	154329	-	1545	58
YGL186C_id001	chrVII	150874	152828	-	1955	373
YGL187C_id001	chrVII	149401	150695	-	1295	237
YGL188C-A_id001	chrVII	148612	149422	-	811	1
YGL189C_id001	chrVII	148160	149080	-	921	3877
YGL190C_id001	chrVII	145348	147934	-	2587	136
YGL191W_id005	chrVII	144701	145471	+	771	1453
YGL192W_id001	chrVII	142200	144826	+	2627	0
YGL193C_id005	chrVII	141871	142345	-	475	29
YGL194C_id001	chrVII	140157	141792	-	1636	12
YGL194C-A_id002	chrVII	139523	140245	-	723	37
YGL195W_tx0	chrVII	131500	139668	+	8169	1469
YGL196W_id002	chrVII	129474	131269	+	1796	173
YGL197W_tx0	chrVII	124673	129286	+	4614	68
YGL198W_id001	chrVII	123569	124673	+	1105	445
YGL200C_id001	chrVII	122460	123382	-	923	510
YGL201C_id001	chrVII	117653	120974	-	3322	103
YGL202W_id001	chrVII	115995	118196	+	2202	707
YGL203C_id001	chrVII	112073	114731	-	2659	186
YGL204C_id001	chrVII	111188	112120	-	933	39
YGL205W_tx0	chrVII	108133	110529	+	2397	0
YGL206C_tx0	chrVII	102418	107529	-	5112	120
YGL207W_id003	chrVII	98863	102210	+	3348	528
YGL208W_id002	chrVII	97288	98741	+	1454	40
YGL209W_id001	chrVII	95806	97291	+	1486	49
YGL210W_id003	chrVII	93300	94566	+	1267	59
YGL211W_id002	chrVII	91775	94301	+	2527	0
YGL212W_id002	chrVII	91398	92477	+	1080	3
YGL213C_id002	chrVII	89794	91283	-	1490	242
YGL215W_id001	chrVII	87509	89921	+	2413	177
YGL216W_tx0	chrVII	84860	87427	+	2568	54
YGL219C_id003	chrVII	82794	84323	-	1530	45
YGL220W_id001	chrVII	81762	82912	+	1151	275
YGL221C_id001	chrVII	81173	82311	-	1139	254
YGL222C_tx0	chrVII	80534	81211	-	678	5
YGL223C_id001	chrVII	79048	80378	-	1331	2
YGL224C_id003	chrVII	77914	78984	-	1071	84
YGL225W_id001	chrVII	74914	78030	+	3117	587
YGL226C-A_id002	chrVII	72177	73207	-	1031	430
YGL226W_id016	chrVII	73335	73818	+	484	62
YGL227W_id002	chrVII	69629	72752	+	3124	59
YGL228W_id002	chrVII	67418	69498	+	2081	142
YGL229C_id001	chrVII	64228	67200	-	2973	75
YGL230C_id006	chrVII	63699	64257	-	559	1
YGL231C_id003	chrVII	62675	63632	-	958	453
YGL232W_id006	chrVII	62012	63071	+	1060	218
YGL233W_id001	chrVII	59044	61919	+	2876	94
YGL234W_id001	chrVII	55835	58977	+	3143	1007
YGL236C_id004	chrVII	53717	56047	-	2331	49
YGL237C_id002	chrVII	52478	53622	-	1145	36
YGL238W_id001	chrVII	49507	52604	+	3098	134
YGL240W_id001	chrVII	48594	50519	+	1926	3
YGL241W_id002	chrVII	45428	48567	+	3140	93
YGL242C_id003	chrVII	44446	45269	-	824	193
YGL243W_id001	chrVII	43283	44643	+	1361	20
YGL244W_id001	chrVII	41423	43266	+	1844	91
YGL245W_id003	chrVII	39008	41379	+	2372	1099
YGL246C_id002	chrVII	37469	38851	-	1383	127
YGL247W_id001	chrVII	36913	37677	+	765	46
YGL248W_id003	chrVII	35531	37153	+	1623	115
YGL249W_tx0	chrVII	33073	35337	+	2265	6
YGL250W_id006	chrVII	31875	32937	+	1063	67
YGL251C_tx0	chrVII	27796	31661	-	3866	22
YGL252C_id003	chrVII	25495	27515	-	2021	110
YGL253W_id005	chrVII	23813	25581	+	1769	1857
YGL254W_id004	chrVII	22289	23948	+	1660	13
YGL255W_id002	chrVII	20662	22212	+	1551	783
YGL256W_id001	chrVII	14466	16500	+	2035	179
YGL257C_id002	chrVII	12274	14321	-	2048	86
YGL258W_id001	chrVII	10443	12004	+	1562	11
YGL263W_id002	chrVII	2778	4081	+	1304	0
YGR001C_id001	chrVII	497061	498099	-	1039	272
YGR002C_id001	chrVII	498168	499915	-	1748	46
YGR003W_id001	chrVII	500103	502611	+	2509	24
YGR004W_id001	chrVII	502864	504654	+	1791	58
YGR005C_id001	chrVII	504480	505900	-	1421	221
YGR006W_id001	chrVII	506035	507418	+	1384	3
YGR007W_id003	chrVII	506454	508079	+	1626	77
YGR008C_id004	chrVII	507332	508409	-	1078	1281
YGR009C_id003	chrVII	508908	511073	-	2166	151
YGR010W_tx0	chrVII	511520	512857	+	1338	0
YGR011W_id009	chrVII	511903	512923	+	1021	14
YGR012W_id005	chrVII	513142	514469	+	1328	57
YGR013W_id003	chrVII	514512	516696	+	2185	251
YGR014W_id003	chrVII	516668	520990	+	4323	353
YGR015C_id003	chrVII	520862	522099	-	1238	30
YGR016W_id003	chrVII	521934	523299	+	1366	9
YGR017W_id003	chrVII	523213	524794	+	1582	501
YGR018C_id001	chrVII	523713	524756	-	1044	8
YGR019W_id001	chrVII	525175	526917	+	1743	378
YGR020C_id003	chrVII	526612	527380	-	769	344
YGR021W_id006	chrVII	527581	528597	+	1017	14
YGR023W_id001	chrVII	529078	531190	+	2113	36
YGR024C_tx0	chrVII	531758	532621	-	864	10
